	Ob-DHA-b_S132_L007_R1_001
r0308_pos	7256.864942514973
r0309_neg	4877.168334920686
r0309_pos	16867.928657465207
r0310_pos	4813.263259421846
r0311_pos	8110.4225953813375
r0317_neg	318.2596494382144
r0317_pos	318.2596494382144
r0321_pos	3732.4772311849115
r0330_pos	1251.4982738854205
r0331_pos	4073.2824561250636
r0339_pos	5063.824426276066
r0340_pos	10656.91452849391
r0345_neg	1156.4798758717518
r0345_pos	1156.4798758717518
r0354_pos	3088.7101036265544
r0355_pos	3088.710103626554
r0357_pos	4084.3897813640065
r0358_pos	4084.389781364007
r0360_pos	5366.424518696235
r0361_pos	5301.474037537641
r0363_pos	6581.35602565886
r0364_pos	6534.878455416621
r0365_pos	12451.680576349003
r0377_pos	3429.3673067328364
r0381_neg	4101.855494877469
r0381_pos	9933.893922136027
r0383_pos	6632.580843833184
r0384_pos	10789.910277392402
r0385_pos	12080.511273495345
r0386_pos	10618.956641939962
r0388_neg	4187.893916301046
r0388_pos	10008.662412605245
r0389_neg	4187.893916301046
r0389_pos	8999.309085072297
r0390_neg	3005.167804115801
r0390_pos	4.274999999999999
r0391_neg	11.496130791709334
r0391_pos	4121.738627787252
r0392_neg	2969.3738163476705
r0392_pos	6017.895093777354
r0393_pos	10656.91452849391
r0394_neg	491.29578496646667
r0394_pos	5615.74305705529
r0395_pos	491.29578496646667
r0398_pos	5367.6939984850105
r0399_neg	280.2321227628524
r0399_pos	5920.463160402068
r0400_neg	4976.578106697384
r0400_pos	18766.654559561073
r0402_pos	0.0
r0403_neg	1996.942038164546
r0403_pos	7.408282134790251
r0407_neg	523.7177020904128
r0407_pos	2619.3915267340653
r0408_neg	421.84249286393083
r0408_pos	421.84249286393083
r0409_neg	421.84249286393083
r0409_pos	421.84249286393083
r0410_neg	4.12787249256203
r0410_pos	4.6386342600154995
r0413_pos	470.9505939796933
r0422_neg	0.0
r0422_pos	3581.487530343466
r0423_pos	307.3069548289704
r0424_neg	0.0
r0424_pos	12427.837114833708
r0425_neg	346.5121774068914
r0425_pos	459.5779692914377
r0426_neg	318.2596494382144
r0426_pos	318.2596494382144
r0434_neg	2195.635604384079
r0434_pos	5048.6353744818525
r0437_neg	3090.1503781462347
r0437_pos	5048.6353744818525
r0441_neg	0.0
r0441_pos	305.9229886497079
r0443_pos	293.9380395710642
r0450_neg	0.0
r0450_pos	3846.58580946503
r0451_pos	69.51927600438042
r0456_pos	3276.8195279330685
r0463_neg	9655.216037336006
r0463_pos	0.0
r0464_neg	340.0076170288172
r0464_pos	340.0076170288172
r0470_pos	630.6921670098606
r0472_neg	6973.998146533767
r0472_pos	728.7116286585482
r0474_neg	7342.00310296435
r0474_pos	728.7116286585482
r0475_neg	5427.132500254777
r0475_pos	728.7116286585482
r0480_neg	15743.580922941
r0480_pos	12382.739944634213
r0483_neg	333.08603006053085
r0483_pos	333.08603006053085
r0488_neg	19764.30180970877
r0488_pos	345.8459545095164
r0494_neg	3.17936938594924
r0494_pos	7.572924530490501
r0497_neg	7.571387670860347
r0497_pos	3.1800993942735625
r0502_pos	8962.876352837022
r0504_pos	8797.951517091169
r0509_pos	402.2561367212095
r0512_neg	7284.119093180214
r0512_pos	613.8980307919285
r0514_pos	3692.8831888455907
r0517_neg	355.063520256836
r0517_pos	14577.71108156979
r0522_pos	1602.1701206510884
r0523_pos	1602.1701206510884
r0525_neg	389.1308521501768
r0525_pos	25.849322797827455
r0527_neg	12.002387713943929
r0527_pos	5025.571428932798
r0531_neg	373.7440977778223
r0531_pos	3320.630073845521
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14131.155684107456
r0541_neg	286.68817516489304
r0541_pos	79.55439124611493
r0545_pos	837.0234213753578
r0546_pos	0.0
r0547_neg	837.0234213753578
r0547_pos	18606.449915427704
r0548_pos	0.0
r0549_neg	340.0076170288172
r0549_pos	340.0076170288172
r0552_neg	396.9619306196371
r0552_pos	443.1418201818208
r0553_neg	443.1418201818208
r0553_pos	396.9619306196371
r0555_pos	6632.580843833184
r0556_neg	10789.9102773924
r0556_pos	0.0
r0557_pos	69.51927600438042
r0558_neg	1307.9867133745156
r0558_pos	1307.9867133745156
r0559_neg	1307.9867133745156
r0559_pos	1307.9867133745156
r0560_pos	11913.772899906568
r0561_pos	271.90453300744684
r0568_pos	7154.860034389632
r0570_neg	4217.838432159259
r0570_pos	5973.121166135528
r0571_neg	12872.043832276766
r0571_pos	2109.25715580293
r0573_pos	7121.286356451017
r0575_neg	394.7399631777901
r0575_pos	74041.59450380449
r0578_neg	3988.7529065023327
r0578_pos	4010.90838417685
r0579_pos	3988.7529065023323
r0580_pos	4502.571440135081
r0584_neg	5025.571428932799
r0584_pos	3290.980870461754
r0587_neg	3.4015987011771656
r0587_pos	3.4015987011771656
r0590_pos	13911.573100690652
r0591_neg	40691.39447192781
r0591_pos	3205.413895274981
r0594_pos	26.05700427168783
r0595_pos	8535.451072473601
r0596_pos	12451.680576349003
r0598_pos	0.0
r0603_neg	296.53069624614994
r0603_pos	9319.521175130567
r0604_pos	9559.100314660469
r0610_neg	519.8619545126185
r0610_pos	519.8619545126185
r0611_neg	519.8619545126185
r0611_pos	519.8619545126185
r0614_neg	3988.7529065023327
r0614_pos	31913.206270675448
r0615_neg	734.4572653389539
r0615_pos	746.3946311024941
r0616_neg	696.7091840971073
r0616_pos	12034.314170411486
r0617_neg	746.3946311024941
r0617_pos	734.4572653389539
r0618_pos	696.7091840971073
r0620_neg	0.0
r0620_pos	10916.61728139229
r0625_pos	0.0
r0627_neg	4091.9493342706746
r0627_pos	9.246793288542435
r0629_neg	4022.071157860955
r0629_pos	11717.552148920679
r0630_neg	3220.1893439766436
r0630_pos	13081.693606673494
r0633_neg	5209.631616791444
r0633_pos	18328.024159670113
r0634_neg	33213.3272505483
r0634_pos	444.9645648714752
r0636_pos	13753.820869972826
r0637_pos	13753.820869972826
r0638_neg	5120.345125530526
r0638_pos	19110.732622393825
r0639_pos	13954.908470743188
r0641_neg	3113.244725923968
r0641_pos	3113.244725923968
r0642_neg	1307.9867133745156
r0642_pos	435.36881396761646
r0643_neg	2109.25715580293
r0643_pos	12872.043832276766
r0644_neg	1307.9867133745156
r0644_pos	435.36881396761646
r0645_neg	0.0
r0645_pos	46.80827636037051
r0647_neg	1233.5248613708009
r0647_pos	0.0
r0650_neg	4521.465734575983
r0650_pos	4521.465734575983
r0651_neg	4521.465734575983
r0651_pos	3133.1075421914074
r0652_neg	5121.346751213005
r0652_pos	14738.559543796368
r0653_pos	12224.124528680255
r0655_neg	323.12076291126493
r0655_pos	11039.800389196744
r0656_pos	10618.956641939962
r0660_neg	18547.36856769503
r0660_pos	5319.107270528896
r0661_pos	23940.128437624386
r0666_neg	0.0
r0666_pos	20171.858552292684
r0668_neg	4976.578106697384
r0668_pos	18766.654559561062
r0669_pos	11822.299439616676
r0670_pos	9559.100314660469
r0671_pos	14132.79113480695
r0672_neg	53672.41531636722
r0672_pos	12299.263422714974
r0673_pos	0.0
r0679_neg	14854.171418653379
r0679_pos	3988.7529065023327
r0680_neg	3988.7529065023327
r0680_pos	31913.206270675455
r0683_pos	12624.569180246994
r0686_neg	366.86988653029675
r0686_pos	12051.847776094146
r0688_neg	1219.8943830211492
r0688_pos	1231.8317487846896
r0698_pos	15640.341604783138
r0706_pos	64372.725493044825
r0707_neg	4.503737208263773
r0707_pos	6.418931797174751
r0714_pos	12224.124528680255
r0715_pos	23280.313701376333
r0716_pos	12224.124528680255
r0717_pos	23280.313701376333
r0718_pos	13954.908470743188
r0719_pos	23940.128437624386
r0720_pos	13954.908470743188
r0721_pos	23940.128437624386
r0722_neg	5319.107270528896
r0722_pos	18547.36856769503
r0723_pos	23940.128437624386
r0724_neg	18547.368567695026
r0724_pos	5319.107270528896
r0726_neg	444.9645648714752
r0726_pos	33213.32725054831
r0727_pos	23940.12843762438
r0728_neg	33213.327250548304
r0728_pos	444.9645648714752
r0729_pos	23940.12843762438
r0730_pos	17645.87018590689
r0731_pos	17645.87018590689
r0732_pos	17645.87018590689
r0733_pos	17645.870185906893
r0734_pos	17645.870185906893
r0735_neg	5136.891668552421
r0735_pos	32993.76188021949
r0739_neg	67076.37859144302
r0739_pos	7932.798141880222
r0741_neg	0.0
r0741_pos	68290.59263597622
r0743_pos	64372.72549304484
r0744_pos	64372.72549304484
r0747_neg	11428.902074151982
r0747_pos	2092.5122824280484
r0750_neg	64531.02774122779
r0750_pos	2092.5122824280484
r0752_neg	787.3379743699709
r0752_pos	0.0
r0753_pos	787.3379743699709
r0754_neg	787.3379743699709
r0754_pos	0.0
r0755_pos	787.3379743699709
r0756_neg	787.3379743699709
r0756_pos	0.0
r0757_pos	787.3379743699709
r0758_neg	435.36881396761646
r0758_pos	0.0
r0774_neg	9.627617779547046
r0774_pos	9.627617779547046
r0779_pos	11822.299439616676
r0780_neg	74016.25511840337
r0780_pos	260.10023811264045
r0781_neg	0.0
r0781_pos	74016.25511840342
r0782_pos	10403.55584719692
r0783_neg	430.973304112548
r0783_pos	5314.531053960915
r0784_neg	1263.649436265843
r0784_pos	1275.5868020293833
r0787_pos	3226.3065187147813
r0788_neg	15743.580922941002
r0788_pos	12382.739944634211
r0789_neg	15743.580922941002
r0789_pos	12382.739944634213
r0791_neg	18328.02415967011
r0791_pos	5209.631616791445
r0792_neg	6676.404824587126
r0792_pos	749.9801581585799
r0795_pos	8535.451072473601
r0796_neg	0.0
r0796_pos	6406.361231907081
r0797_neg	4022.071157860955
r0797_pos	62587.611812513715
r0801_neg	1781.935619859918
r0801_pos	1346.390295800812
r0809_neg	1191.6511016088202
r0809_pos	1191.6511016088202
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	7935.050011437123
r0817_neg	1074.2981137575066
r0817_pos	1025.5038867874543
r0818_pos	6266.912917697118
r0819_neg	347.14426572766314
r0819_pos	456.47326231921613
r0821_neg	347.14426572766314
r0821_pos	347.14426572766314
r0822_neg	347.14426572766314
r0822_pos	347.14426572766314
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	347.14426572766314
r0829_pos	347.14426572766314
r0830_neg	347.14426572766314
r0830_pos	347.14426572766314
r0834_neg	462.8590209702175
r0834_pos	462.8590209702175
r0835_neg	462.8590209702175
r0835_pos	462.8590209702175
r0836_neg	462.8590209702175
r0836_pos	462.8590209702175
r0838_neg	4649.446160335545
r0838_pos	4818.586414366063
r0839_neg	2137.8462358415436
r0839_pos	3724.01636378203
r0840_neg	2394.2788724103993
r0840_pos	2394.2788724103993
r0841_neg	2394.2788724103993
r0841_pos	2394.2788724103993
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18876.84588717788
r0853_pos	5665.160487814228
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13598.74425877385
r0870_pos	0.0
r0871_neg	9474.831227125062
r0871_pos	9.110996046681482
r0879_pos	589.9378713441977
r0881_pos	1362.4311813217994
r0885_neg	369.2772417476847
r0885_pos	478.6062383392377
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.601246763451165
r0892_pos	11133.058072949232
r0899_neg	4845.828330458532
r0899_pos	1419.892353157577
r0907_neg	0.0
r0907_pos	23156.216828114113
r0908_neg	23787.815691235915
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	23787.81569123591
r0911_neg	10033.704051110139
r0911_pos	5380.820354432636
r0913_neg	2009.328996591553
r0913_pos	2009.328996591553
r0915_neg	2015.7147552425545
r0915_pos	2015.7147552425545
r0917_neg	1176.2477108025207
r0917_pos	1176.2477108025207
r0921_pos	4073.2824561250636
r0924_pos	8763.796749928688
r0925_pos	0.0
r0926_pos	10656.91452849391
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1246.2363722313776
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.313711410205344
r0940_pos	6750.516799570895
r0941_neg	14224.494996758049
r0941_pos	4200.771561824077
r0942_neg	813.6950660028712
r0942_pos	789.1527195819248
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1195.1803639395023
r0946_pos	2024.2981137575066
r0950_pos	5675.876663476475
r0954_neg	0.0
r0954_pos	17992.99989439725
r0960_neg	2967.96841947016
r0960_pos	2967.96841947016
r0961_pos	2047.4814791494077
r0962_pos	3692.8831888455907
r0963_pos	1288.2448446810872
r0968_pos	18876.84588717788
r0970_neg	0.0
r0970_pos	7121.286356451017
r0973_neg	3988.7529065023327
r0973_pos	0.0
r0974_neg	2056.524719054597
r0974_pos	2045.9965495628912
r0975_pos	4073.2824561250636
r0983_pos	2090.9805083381384
r0984_neg	2090.9805083381384
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7121.286356451019
r0990_neg	3220.1893439766436
r0990_pos	4845.828330458532
r0993_pos	4027.561075576822
r0994_neg	4521.465734575983
r0994_pos	4521.465734575983
r0995_neg	1480.4852262378442
r0995_pos	1480.4852262378442
r0997_pos	13753.820869972826
r0998_neg	2195.635604384079
r0998_pos	5048.6353744818525
r0999_neg	3090.1503781462347
r0999_pos	5048.6353744818525
r1007_neg	0.0
r1007_pos	305.92298864970786
r1008_pos	293.9380395710642
r1010_neg	3988.7529065023327
r1010_pos	31913.206270675455
r1011_pos	74403.24670258467
r1012_pos	74403.24670258467
r1013_pos	70672.22946954762
r1014_pos	70672.22946954762
r1015_pos	1190.0752670426637
r1017_pos	7704.849763275384
r1018_neg	4521.465734575983
r1018_pos	4521.465734575983
r1019_neg	3220.189343976643
r1019_pos	4170.189343976644
r1020_neg	67076.378591443
r1020_pos	7932.798141880222
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7813.79674992869
r1025_pos	7813.79674992869
r1026_pos	3187.5052220773805
r1028_pos	3187.50522207738
r1029_pos	7756.47947870044
r1030_neg	22.32390129946233
r1030_pos	11.701348159631072
r1043_pos	1315.3812349015423
r1044_pos	1315.3812349015423
r1045_pos	1320.9960274624855
r1050_neg	10902.55375165968
r1050_pos	1900.0
r1051_neg	2134.4884587610304
r1051_pos	2134.4884587610304
r1052_pos	2134.4884587610304
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	44877.02217059371
r1080_pos	0.0
r1088_neg	1666.1666214270922
r1088_pos	1776.2208953933277
r1090_pos	1330.7657715317473
r1106_neg	4845.828330458531
r1106_pos	4845.828330458532
r1109_neg	5047.453289630099
r1109_pos	4094.265585588413
r1116_neg	13300.588594437782
r1116_pos	13608.05240997571
r1117_neg	4841.446683047965
r1117_pos	2513.68507586205
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1187.8462358415436
r1144_pos	2050.8002596015062
r1147_neg	2009.328996591553
r1147_pos	2009.328996591553
r1148_neg	12336.976160150216
r1148_pos	0.0
r1150_pos	7040.248552739499
r1154_neg	4026.734128075927
r1154_pos	17801.528891349295
r1155_pos	854.8882661182334
r1156_neg	373.7440977778223
r1156_pos	3909.878180358038
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4028.73497961547
r1163_pos	1190.0752670426637
r1164_pos	8110.422595381338
r1167_pos	8110.422595381338
r1168_pos	8110.422595381338
r1172_pos	8110.422595381338
r1173_pos	0.0
r1177_pos	8110.422595381338
r1178_pos	0.0
r1179_pos	8110.422595381338
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10904.240023509607
r1253_pos	0.0
r1254_pos	21.621276548412574
r1255_pos	8110.4225953813375
r1257_pos	5123.889075235696
r1259_pos	7.201907464007628
r1260_pos	5110.926955669489
r1262_pos	305.9229886497079
r1291_neg	1587.4485834157192
r1291_pos	4670.804960409792
r1292_neg	4845.828330458532
r1292_pos	4447.498894657239
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5123.889075235696
r1318_pos	9610.884007705972
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.86439918122821
r1377_neg	1153.1325229892786
r1377_pos	1153.1325229892786
r1378_neg	1153.1325229892786
r1378_pos	1153.1325229892786
r1380_neg	430.973304112548
r1380_pos	74016.25511840341
r1381_neg	74016.2551184034
r1381_pos	239.6851251638526
r1384_neg	1489.4777248295998
r1384_pos	4676.879314582475
r1396_pos	3121.789395958793
r1397_pos	3121.789395958793
r1400_pos	2632.5712677308834
r1401_pos	3389.83544932171
r1418_neg	3217.011741439659
r1418_pos	3233.6251498902193
r1421_neg	20934.98560438275
r1421_pos	4.31303922449603
r1423_pos	1290.0960078879768
r1427_pos	2511.8913557179976
r1428_neg	2532.584030156579
r1428_pos	2532.584030156579
r1429_neg	2532.584030156579
r1429_pos	1900.0
r1431_pos	2666.4801505870287
r1432_pos	0.0
r1433_pos	272.229684592464
r1434_pos	4302.789345957123
r1435_pos	5077.026287633873
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23237.559358044342
r1444_pos	23940.128437624386
r1445_pos	23940.12843762438
r1446_pos	17981.827315147842
r1447_pos	4763.393454866049
r1448_pos	4762.022730149704
r1449_pos	4763.393454866049
r1450_pos	4762.022730149705
r1451_pos	4763.393454866047
r1453_neg	12957.055680988307
r1453_pos	12243.81903557163
r1454_pos	854.8882661182333
r1455_pos	2511.891355717997
r1456_pos	2511.891355717997
r1459_neg	7757.161592680178
r1459_pos	17070.248707696923
r1464_neg	1244.068933855603
r1464_pos	1244.068933855603
r1466_neg	24264.571779169353
r1466_pos	0.0
r1467_neg	1583.6008036287126
r1467_pos	47956.80328156661
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24264.571779169353
r1488_neg	0.0
r1488_pos	17652.762918892222
r1492_pos	1280.9302226629477
r1493_pos	1289.858362617721
r1495_pos	4027.5610755768216
r1497_pos	1336.071816605555
r1498_pos	1336.071816605555
r1499_pos	1479.7831835529043
r1500_pos	1479.7831835529043
r1512_pos	2002.3253524590127
r1514_pos	3132.4558309247655
r1515_pos	3170.758560708313
r1516_pos	3206.797070467838
r1517_pos	4061.3068162987674
r1518_pos	3206.7970704678373
r1519_pos	3200.692058941481
r1520_pos	3206.797070467838
r1521_pos	3206.7970704678373
r1522_pos	3123.0928290588004
r1523_pos	3201.070009227496
r1525_pos	3206.7970704678373
r1527_pos	4061.3068162987684
r1528_pos	4845.828330458532
r1529_pos	3201.070009227497
r1530_pos	3508.3848965995567
r1536_pos	8861.316241361315
r1538_pos	1128.6402767097347
r1540_pos	637.4406084869024
r1544_neg	745.5690440049787
r1544_pos	745.5690440049787
r1546_neg	919.5726565392076
r1546_pos	833.3534156388755
r1547_neg	864.2809964888552
r1547_pos	1010.5110438746872
r1548_neg	769.1537789837773
r1548_pos	782.8722217540976
r1549_neg	864.2809964888552
r1549_pos	960.2502977503211
r1551_neg	919.5726565392076
r1551_pos	782.6968584808487
r1552_neg	845.4614808777003
r1552_pos	786.0253450382884
r1553_neg	786.4885999196829
r1553_pos	786.0253450382884
r1554_neg	919.5726565392076
r1554_pos	960.2502977503211
r1556_neg	1026.0162260047719
r1556_pos	810.898687778393
r1557_neg	919.5726565392076
r1557_pos	960.2502977503211
r1559_neg	818.4419451965395
r1559_pos	694.6389136410305
r1560_neg	916.4195332550169
r1560_pos	741.9669842416176
r1561_neg	861.1278732046644
r1561_pos	921.1987888607869
r1562_neg	813.9736681610361
r1562_pos	691.4857903568397
r1563_neg	861.1278732046644
r1563_pos	868.8638663530633
r1564_neg	774.5485657820695
r1564_pos	759.6768642254765
r1565_neg	916.4195332550169
r1565_pos	691.3104270835909
r1566_neg	845.4614808777003
r1566_pos	694.6389136410305
r1567_neg	636.5955921648126
r1567_pos	636.5955921648126
r1568_neg	916.4195332550169
r1568_pos	868.8638663530633
r1569_neg	818.4419451965395
r1569_pos	758.8057872743656
r1570_neg	1022.8631027205811
r1570_pos	719.5122563811351
r1571_neg	916.4195332550169
r1571_pos	868.8638663530633
r1573_neg	919.5726565392076
r1573_pos	833.3534156388755
r1574_neg	864.2809964888552
r1574_pos	950.0548326070398
r1575_neg	784.0676366211562
r1575_pos	782.8722217540976
r1576_neg	864.2809964888552
r1576_pos	950.0548326070398
r1578_neg	919.5726565392076
r1578_pos	782.6968584808487
r1579_neg	890.9215442761267
r1579_pos	786.0253450382884
r1580_neg	636.5955921648126
r1580_pos	636.5955921648126
r1581_neg	919.5726565392076
r1581_pos	960.2502977503211
r1583_neg	1026.0162260047719
r1583_pos	810.898687778393
r1584_neg	919.5726565392076
r1584_pos	960.2502977503211
r1585_neg	919.5726565392076
r1585_pos	924.7398470361334
r1586_neg	864.2809964888552
r1586_pos	950.0548326070398
r1587_neg	852.693104852443
r1587_pos	874.2586531513555
r1588_neg	864.2809964888552
r1588_pos	950.0548326070398
r1589_neg	774.5485657820695
r1589_pos	774.5485657820695
r1590_neg	919.5726565392076
r1590_pos	874.0832898781066
r1591_neg	845.4614808777002
r1591_pos	877.4117764355462
r1592_neg	786.4885999196829
r1592_pos	819.3684549593283
r1593_neg	919.5726565392076
r1593_pos	1005.3464926573922
r1594_neg	818.4419451965395
r1594_pos	818.4419451965395
r1595_neg	1026.0162260047719
r1595_pos	902.2851191756508
r1596_neg	919.5726565392076
r1596_pos	1005.3464926573922
r1597_neg	843.6112631414755
r1597_pos	843.6112631414755
r1598_neg	811.746513408079
r1598_pos	832.0233715050636
r1599_neg	843.6112631414755
r1599_pos	843.6112631414755
r1600_neg	888.3033964403528
r1600_pos	926.9232205449939
r1602_neg	924.4310454646667
r1602_pos	919.5726565392076
r1603_neg	833.81667052027
r1603_pos	919.5726565392076
r1604_neg	898.9029231918281
r1604_pos	898.9029231918281
r1605_neg	924.7398470361334
r1605_pos	983.7395301725426
r1606_neg	1005.3464926573922
r1606_pos	944.4459992793122
r1607_neg	898.9029231918281
r1607_pos	898.9029231918281
r1608_neg	776.731711454711
r1608_pos	776.731711454711
r1609_neg	788.3196030911231
r1609_pos	788.3196030911231
r1610_neg	871.6315604946415
r1610_pos	871.6315604946415
r1611_neg	843.6112631414755
r1611_pos	843.6112631414755
r1612_neg	1090.5002645068923
r1612_pos	864.2809964888552
r1613_neg	950.0548326070398
r1613_pos	864.2809964888552
r1614_neg	843.6112631414755
r1614_pos	843.6112631414755
r1615_neg	950.0548326070398
r1615_pos	928.4478701221901
r1616_neg	950.0548326070398
r1616_pos	889.1543392289598
r1617_neg	843.6112631414755
r1617_pos	843.6112631414755
r1618_neg	776.731711454711
r1618_pos	630.2742956037315
r1619_neg	837.8222025555751
r1619_pos	630.2742956037315
r1620_neg	630.2742956037315
r1620_pos	630.2742956037315
r1621_neg	887.768420991936
r1621_pos	852.693104852443
r1622_neg	783.3354766354921
r1622_pos	630.2742956037315
r1623_neg	832.0233715050636
r1623_pos	630.2742956037315
r1624_neg	874.2586531513555
r1624_pos	630.2742956037315
r1625_neg	938.4669409706278
r1625_pos	877.5664475925475
r1626_neg	832.0233715050636
r1626_pos	630.2742956037315
r1627_neg	871.6315604946415
r1627_pos	871.6315604946415
r1628_neg	807.6523715999549
r1628_pos	843.6112631414755
r1629_neg	1065.1464969881595
r1629_pos	864.2809964888552
r1630_neg	950.0548326070398
r1630_pos	864.2809964888552
r1631_neg	843.6112631414755
r1631_pos	843.6112631414755
r1632_neg	950.0548326070398
r1632_pos	928.4478701221901
r1633_neg	950.0548326070398
r1633_pos	889.1543392289598
r1634_neg	843.6112631414755
r1634_pos	843.6112631414755
r1635_neg	807.6523715999549
r1635_pos	837.6468392823261
r1636_neg	955.9594948605725
r1636_pos	840.9753258397658
r1637_neg	790.3889331822373
r1637_pos	790.3889331822373
r1638_neg	926.9232205449939
r1638_pos	926.9232205449939
r1639_neg	774.5485657820695
r1639_pos	774.5485657820695
r1640_neg	1033.3667900105581
r1640_pos	865.8486685798705
r1641_neg	926.9232205449939
r1641_pos	926.9232205449939
r1642_neg	887.593057718687
r1642_pos	919.5726565392076
r1643_neg	783.1601133622432
r1643_pos	807.6523715999549
r1644_neg	898.9029231918281
r1644_pos	634.3684374118554
r1645_neg	874.0832898781066
r1645_pos	807.6523715999549
r1646_neg	1005.3464926573922
r1646_pos	944.4459992793122
r1647_neg	898.9029231918281
r1647_pos	634.3684374118554
r1648_neg	786.4885999196829
r1648_pos	890.9215442761267
r1649_neg	919.5726565392076
r1649_pos	1065.1464969881595
r1650_neg	877.4117764355462
r1650_pos	955.0884179094617
r1651_neg	1026.0162260047719
r1651_pos	915.7948870162313
r1652_neg	919.5726565392076
r1652_pos	1065.1464969881595
r1653_neg	919.5726565392076
r1653_pos	960.7135526317156
r1654_neg	819.3684549593283
r1654_pos	819.3684549593283
r1655_neg	1026.0162260047719
r1655_pos	811.3619426597875
r1656_neg	919.5726565392076
r1656_pos	960.7135526317156
r1657_neg	1005.3464926573922
r1657_pos	983.7395301725426
r1658_neg	1005.3464926573922
r1658_pos	944.4459992793122
r1659_neg	898.9029231918281
r1659_pos	898.9029231918281
r1660_neg	1083.1705152112395
r1660_pos	902.2851191756508
r1661_neg	983.7395301725426
r1661_pos	1005.3464926573922
r1662_neg	944.4459992793122
r1662_pos	1005.3464926573922
r1664_neg	1854.541029299462
r1664_pos	1449.9205595023864
r1665_neg	1225.444231736415
r1665_pos	1316.4203350302296
r1666_neg	1025.5038867874543
r1666_pos	1450.0011668083828
r1667_neg	1798.0449914099809
r1667_pos	1306.4142423649728
r1668_neg	1295.3139649548284
r1668_pos	1133.578282976015
r1669_neg	1025.5038867874543
r1669_pos	1306.4948496709694
r1670_neg	1203.2196804408238
r1670_pos	1857.9560150792236
r1671_neg	1028.9188725672159
r1671_pos	1322.672519090756
r1672_pos	1136.37088203529
r1673_pos	1223.5628867546334
r1674_pos	1136.37088203529
r1675_pos	1261.5539452090768
r1676_pos	1210.7657512738226
r1677_pos	1199.1778596374106
r1678_pos	1210.7657512738226
r1679_pos	1092.4775026208201
r1680_pos	1219.3401475773878
r1681_pos	1223.5628867546334
r1682_pos	1223.5628867546334
r1683_pos	1266.057411324175
r1684_pos	1136.37088203529
r1685_pos	1248.436229494738
r1686_pos	1266.057411324175
r1687_pos	1136.37088203529
r1690_pos	1174.6709799269174
r1691_pos	1119.3793198765648
r1692_pos	1107.7914282401528
r1693_pos	1119.3793198765648
r1695_pos	1174.6709799269174
r1696_pos	1195.3407132742968
r1698_pos	1174.6709799269174
r1700_pos	1220.2140560144014
r1701_pos	1174.6709799269174
r1702_pos	1246.270843638245
r1705_pos	1266.057411324175
r1706_pos	1210.7657512738226
r1707_pos	1199.1778596374106
r1708_pos	1210.7657512738226
r1710_pos	1266.057411324175
r1711_pos	1270.7374140556644
r1713_pos	1266.057411324175
r1715_pos	1295.610756795769
r1716_pos	1266.057411324175
r1717_pos	1136.37088203529
r1720_pos	1357.4438427214332
r1721_pos	1302.1521826710805
r1722_pos	1290.5642910346685
r1723_pos	1302.1521826710805
r1725_pos	1357.4438427214332
r1726_pos	1378.1135760688126
r1728_pos	1357.4438427214332
r1730_pos	1402.9869188089172
r1731_pos	1357.4438427214332
r1732_pos	1406.4942388482823
r1733_pos	1406.4942388482823
r1734_pos	1406.4942388482823
r1735_pos	1406.4942388482823
r1736_pos	1344.3130627747419
r1737_pos	1332.7251711383296
r1738_pos	1344.3130627747419
r1739_pos	1406.4942388482823
r1740_pos	1399.6047228250943
r1741_pos	1406.4942388482823
r1742_pos	1406.4942388482823
