	Ob-DHA-a_S123_L007_R1_001
RTOTAL2t_neg	5014.732809165986
RTOTAL2t_pos	9097.544750837516
RTOTAL3CRNCPT1_pos	0.0
RTOTAL3CRNCPT2_pos	0.0
RTOTAL3CRNt_pos	0.0
RTOTAL3FATPc_pos	4321.6862630746855
RTOTAL3t_neg	4321.6862630746855
RTOTAL3t_pos	7427.630557668558
RTOTALCRNCPT1_pos	0.0
RTOTALCRNCPT2_pos	0.0
RTOTALCRNt_pos	0.0
RTOTALFATPc_pos	4454.361789819262
RTOTALt_neg	4454.361789819262
RTOTALt_pos	7514.209481663799
R_group_phosphotase_1_pos	4292.02409522246
R_group_phosphotase_2_pos	4876.615773802626
R_group_phosphotase_3_pos	4159.348568477883
Rtotaltl_neg	38051.574291081444
Rtotaltl_pos	0.0
Rtotaltp_neg	0.0
Rtotaltp_pos	0.0
S23T2g_pos	7490.721653647581
S23T3g_pos	10737.490324482103
S23T4g_pos	7466.233960739247
S23Tg_pos	219.1344658032444
S26Tg_pos	17480.03149468688
S2L2FN2M2MASNt_pos	17480.03149468688
S2L2FN2M2MASNtly_pos	17595.255973587133
S2L2N2M2MASNtly_pos	17592.66466879371
S2T1g_pos	0.0
S2T2g_pos	0.0
S2T3g_pos	0.0
S2T4g_pos	0.0
S2TASE1ly_pos	347.2283357462307
S2TASE2ly_pos	347.2283357462307
S2TASE3ly_pos	101.50268085806796
S2TASE4ly_pos	129.92264018374405
S2TASE5ly_pos	129.92264018374408
S3T1g_pos	0.0
S3T2g_pos	0.0
S3T3g_pos	0.0
S3TASE1ly_neg	0.0
S3TASE1ly_pos	347.2283357462307
S3TASE2ly_neg	0.0
S3TASE2ly_pos	347.2283357462307
S3TASE3ly_neg	0.0
S3TASE3ly_pos	347.2283357462309
S4T1g_pos	0.0
S4T2g_pos	0.0
S4T3g_pos	0.0
S4T4g_pos	0.0
S4T5g_pos	0.0
S4T6g_pos	0.0
S4TASE1ly_neg	0.0
S4TASE1ly_pos	84.97680694106988
S4TASE2ly_neg	0.0
S4TASE2ly_pos	186.9291136511553
S4TASE3ly_neg	0.0
S4TASE3ly_pos	101.67468490569753
S4TASE4ly_neg	0.0
S4TASE4ly_pos	150.67826082772967
S4TASE5ly_neg	0.0
S4TASE5ly_pos	150.67826082772964
S6T10g_pos	10737.490324482103
S6T11g_pos	10737.490324482103
S6T12g_pos	10737.490324482103
S6T13g_pos	10737.490324482103
S6T14g_pos	10737.490324482103
S6T15g_pos	10737.490324482103
S6T16g_pos	7466.233960739244
S6T17g_pos	7466.233960739244
S6T18g_pos	7466.233960739244
S6T19g_pos	0.0
S6T1g_pos	7490.721653647581
S6T20g_pos	0.0
S6T21g_pos	0.0
S6T22g_pos	0.0
S6T23g_pos	0.0
S6T24g_pos	0.0
S6T25g_pos	0.0
S6T2g_pos	7490.721653647581
S6T3g_pos	7490.721653647581
S6T4g_pos	10737.490324482103
S6T5g_pos	10737.490324482103
S6T6g_pos	10737.490324482103
S6T7g_pos	10737.490324482103
S6T8g_pos	10737.490324482103
S6T9g_pos	10737.490324482103
S6TASE10ly_neg	0.0
S6TASE10ly_pos	11910.951574931107
S6TASE11ly_neg	0.0
S6TASE11ly_pos	11912.903929408243
S6TASE12ly_neg	0.0
S6TASE12ly_pos	11912.903929408247
S6TASE13ly_neg	0.0
S6TASE13ly_pos	11912.903929408243
S6TASE14ly_neg	0.0
S6TASE14ly_pos	11912.903929408241
S6TASE15ly_neg	0.0
S6TASE15ly_pos	11912.903929408243
S6TASE16ly_neg	0.0
S6TASE16ly_pos	11912.903929408245
S6TASE17ly_neg	0.0
S6TASE17ly_pos	11912.90392940824
S6TASE18ly_neg	0.0
S6TASE18ly_pos	11912.903929408241
S6TASE19ly_neg	0.0
S6TASE19ly_pos	11912.903929408241
S6TASE1ly_neg	0.0
S6TASE1ly_pos	347.2283357462307
S6TASE20ly_neg	0.0
S6TASE20ly_pos	11912.903929408243
S6TASE21ly_neg	0.0
S6TASE21ly_pos	11912.903929408245
S6TASE22ly_neg	0.0
S6TASE22ly_pos	7613.439834850459
S6TASE23ly_neg	0.0
S6TASE23ly_pos	7618.931213375127
S6TASE24ly_neg	0.0
S6TASE24ly_pos	7689.906524976458
S6TASE25ly_neg	0.0
S6TASE25ly_pos	7539.346156724014
S6TASE26ly_neg	0.0
S6TASE26ly_pos	7544.40525971681
S6TASE2ly_neg	0.0
S6TASE2ly_pos	347.2283357462307
S6TASE3ly_neg	0.0
S6TASE3ly_pos	347.2283357462307
S6TASE4ly_neg	0.0
S6TASE4ly_pos	84.79889624195621
S6TASE5ly_neg	0.0
S6TASE5ly_pos	84.79889624195621
S6TASE6ly_neg	0.0
S6TASE6ly_pos	130.08873757988957
S6TASE7ly_neg	0.0
S6TASE7ly_pos	130.08873757988954
S6TASE8ly_neg	0.0
S6TASE8ly_pos	150.67826082772964
S6TASE9ly_neg	0.0
S6TASE9ly_pos	150.67826082772964
SACCD3m_pos	25.958395832197972
SACCD4m_pos	396.981132727303
SADT_pos	7039.4117063470385
SALMCOM2_pos	41898.59231230406
SALMCOM_pos	0.0
SAMHISTA_pos	12876.777769908624
SARCOXp_pos	0.0
SARCStex_pos	9.909020225666708
SARCStm_pos	10756.688573028883
SARCStp_pos	0.0
SARDHm_pos	10756.688573028883
SBCOAACOTx_pos	7823.391834222932
SBPP1er_pos	6289.145572028467
SBPP3er_pos	6289.145572028467
SBTD_D2_pos	2798.9689557486404
SBTR_pos	1257.2864225328349
SBT_Dtde_neg	4934.739540076887
SBT_Dtde_pos	1900.0
SBTle_pos	1900.0
SCP21cx_pos	4022.7237615007157
SCP21x_neg	4022.7237615007157
SCP21x_pos	45.9223752042395
SCP22x_neg	3146.910939254134
SCP22x_pos	2445.1189335753566
SCP2x_pos	18207.9234784856
SCPx_pos	64575.980727124785
SEAHCYSHYD_pos	0.0
SEAHCYStn_neg	0.0
SEAHCYStn_pos	0.0
SEASMETtn_neg	0.0
SEASMETtn_pos	0.0
SEBACACT_pos	7823.391834222933
SEBACIDTD_neg	0.0
SEBACIDTD_pos	7823.391834222933
SEBCOACROT_neg	7823.391834222933
SEBCOACROT_pos	47476.623259943975
SEBCOAPET_pos	7823.391834222933
SELADT_pos	0.0
SELCYSLY2_pos	0.0
SELCYSLY_pos	0.0
SELCYSTGL_pos	0.0
SELCYSTS_pos	0.0
SELMETAT_pos	0.0
SELNPS_pos	0.0
SELt4_3_neg	0.0
SELt4_3_pos	0.0
SERALANaEx_pos	782.4880402684172
SERASNNaEx_pos	1050.3392903748227
SERATB0tc_pos	1304.305391438239
SERCYSNaEx_pos	742.2896679808842
SERDGLNexR_neg	702.3461774656421
SERDGLNexR_pos	702.3461774656421
SERDGLYexR_neg	702.3461774656421
SERDGLYexR_pos	702.3461774656421
SERGLNNaEx_pos	863.3141866494988
SERGLNexR_neg	542.4297507905231
SERGLNexR_pos	702.3461774656421
SERGLYexR_neg	546.9566542658149
SERGLYexR_pos	702.3461774656421
SERHL_pos	7700.094756455758
SERLYSNaex_pos	666.9359819981732
SERPT_pos	19216.893731571898
SERTHRNaEx_pos	791.5418472190007
SERt4_pos	448.9171989278611
SERtN1_neg	1202.8382882519536
SERtN1_pos	1239.5914625385697
SERtp_neg	0.0
SERtp_pos	12139.6618788842
SFCYSc_neg	0.0
SFCYSc_pos	21079.780443044496
SFCYSe_neg	0.0
SFCYSe_pos	21079.780443044503
SFGTH_pos	20835.030264925186
SGALSIDEtg_neg	38130.08028114341
SGALSIDEtg_pos	0.0
SGALSIDEtl_neg	0.0
SGALSIDEtl_pos	38130.08028114341
SGPL11r_pos	0.0
SGPL12r_pos	32170.548027408324
SIAASE2ly_pos	11910.951574931103
SIAASE3ly_pos	7613.43983485046
SIAASE4ly_pos	7539.346156724015
SIAASE_pos	0.0
SIAASEly_pos	17592.664668793714
SIAT4Bg_pos	11112.456336604106
SIAT9g_pos	19180.071812927163
SLCBK1_pos	3279.8217270358878
SLDt_pos	14562.780477787514
SLDx_neg	14562.780477787514
SLDx_pos	0.0
SLDxm_neg	0.0
SLDxm_pos	0.0
SMPD3g_pos	7722.208010799007
SMPD3l_pos	59597.571907644466
SMPD4_pos	32121.475655446808
SMS_pos	7722.208010799006
SO4CLtex2_pos	5298.193768319042
SO4HCOtex_pos	1226.1984131841455
SO4OXAtex2_pos	5281.114181538753
SO4t4_2_neg	1208.2946876829492
SO4t4_2_pos	4812.4222055252585
SO4tl_neg	0.0
SO4tl_pos	37889.32727167939
SOAT11_pos	0.0
SOAT11r_pos	0.0
SOAT12_pos	0.0
SOAT12r_pos	0.0
SPC_HSt_neg	11.360754062144645
SPC_HSt_pos	28053.670617859316
SPH1Pte_neg	13.100197450223405
SPH1Pte_pos	19216.893731571898
SPH1Ptr_neg	0.0
SPH1Ptr_pos	6289.1455720284675
SPHGNtr_neg	0.0
SPHGNtr_pos	6289.145572028466
SPHINGStl_neg	38051.574291081444
SPHINGStl_pos	0.0
SPHINGStr_neg	6289.145572028465
SPHINGStr_pos	0.0
SPHK21c_pos	6289.1455720284675
SPHMDAc_pos	28053.670617859312
SPHMYLNtg_neg	0.0
SPHMYLNtg_pos	7722.208010799006
SPHMYLNtl_neg	0.0
SPHMYLNtl_pos	59597.57190764444
SPHS1Pte_neg	9.289333771679596
SPHS1Pte_pos	32273.357811607777
SPHS1Ptr_neg	0.0
SPHS1Ptr_pos	6289.145572028465
SPMDOX_pos	4022.1213860919434
SPMS_pos	23354.537505887623
SPMTDe_neg	1900.0
SPMTDe_pos	1900.0
SPODM_pos	8733.221701046243
SPODMe_pos	8765.231365773203
SPODMm_pos	8742.479734892862
SPODMn_pos	8854.498598946677
SPODMx_pos	8793.071701046243
SPRMS_pos	15187.904617072414
SPRMTDe_neg	15238.502733874106
SPRMTDe_pos	2.001716635451927
SPR_pos	0.0
SPRn_pos	0.0
SPTix_pos	12139.6618788842
SQLEr_pos	74323.18693929426
SQLSr_pos	393.1232423125241
SR5AR2r_pos	55580.067263736375
SR5ARr_pos	55119.381974347445
SRTN23OX_pos	0.0
SRTNACT_pos	0.0
SRTNMTX_pos	0.0
SRTNt6_2_r_neg	2318.9270595956204
SRTNt6_2_r_pos	2448.3887751900165
SRTNtu_neg	1359.4477107085197
SRTNtu_pos	1359.4477107085197
ST3GAL21g_pos	12376.508738506196
ST3GAL22g_pos	12557.07279773295
ST3GAL23g_pos	12743.227594656386
ST3GAL31g_pos	11542.14159347463
ST3GAL61g_pos	11497.785780248312
ST3GAL62g_pos	10069.607606687603
ST6GALNAC21_pos	11112.456336604107
ST6GALNAC22_pos	11112.456336604107
ST6GALNAC23_pos	12278.664335295472
ST6GALNAC24_pos	12278.664335295472
ST6GALNAC25_pos	12726.892951042237
ST6GALNAC26_pos	12726.892951042237
ST6GALNAC27_pos	13002.408707778239
ST6GALNAC28_pos	13002.408707778244
ST6GALNAC31_pos	12561.27599208059
ST6GALNAC62_pos	12743.22759465638
ST8SIA11_pos	11160.126617135556
ST8SIA12_pos	19180.071812927148
ST8SIA51g_pos	18423.35236932509
ST8SIA52g_pos	12822.233512105133
ST8SIA53g_pos	12557.072797732942
ST8SIA54g_pos	12376.508738506196
ST8SIA55g_pos	13045.745326443197
ST8SIA56g_pos	12299.202819346923
STCOATxc_pos	4894.573547479491
STCOAtx_neg	4894.573547479491
STCOAtx_pos	8881.29770060428
STRDNCCOAtxc_pos	62.31365611035997
STRDNCCPT1_pos	40.03100766862083
STRDNCCPT2_pos	40.03100766862083
STRDNCCRNt_pos	40.03100766862083
STRDNCt_neg	7.072125988990909
STRDNCt_pos	4119.542798261801
STS1_pos	7039.41170634704
STS1r_pos	0.0
STS2_pos	7051.538850104249
STS2r_pos	0.0
SUBEACTD_neg	0.0
SUBEACTD_pos	7823.391834222933
SUBERCACT_neg	7823.391834222932
SUBERCACT_pos	27435.21722231936
SUBERCROT_neg	7823.391834222933
SUBERCROT_pos	27435.21722231937
SUBERICACT_pos	7823.391834222933
SUCCACT_pos	7820.403386581513
SUCCCROT_neg	7823.391834222933
SUCCCROT_pos	43371.68951472991
SUCCOAPET_pos	7823.391834222933
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	350.4070015565369
SUCCt2m_pos	350.4070015565369
SUCCt4_2_neg	5527.272532407566
SUCCt4_2_pos	6.236400294800145
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	404.27467804966983
SUCD1m_pos	14834.049203638475
SUCOAS1m_neg	418.5242763706865
SUCOAS1m_pos	418.5242763706865
SUCOASm_neg	418.5242763706865
SUCOASm_pos	418.5242763706865
SUCRe_pos	3.4899089911837122
SULFOX_pos	8836.119184236639
Ser_Thrtg_neg	6951.185764479579
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	45091.147142380265
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	6.984735206225525
TAGHSTDe_pos	1900.0
TAGt_neg	5689.968252265359
TAGt_pos	1900.0
TALA_neg	2661.0156775896467
TALA_pos	544.0486219892205
TAUBETAtc_pos	521.9324519094336
TAUPAT1c_pos	687.1017022777709
TAURCHAe_pos	1369.075031499062
TAURt4_2_r_neg	521.9324519094336
TAURt4_2_r_pos	1422.8748561513503
TAURtcx_neg	1274.2337668080208
TAURtcx_pos	4186.181428825337
TAXOLte_neg	0.0
TAXOLte_pos	7.542103324167914
TCHOLAt2_pos	1099.5971259081966
TCHOLAt3_pos	3121.2848929678707
TCHOLAt_neg	944.3264202091888
TCHOLAt_pos	1749.9085218428459
TCHOLAte_neg	1198.0038892821228
TCHOLAte_pos	1752.552552536104
TCHOLAtx_neg	7731.681318258273
TCHOLAtx_pos	3236.181428825337
TCYNTt_pos	6.719031305937171
TCYNTtm_pos	11.965523630404977
TDCHOLAte_neg	1353.3828756557928
TDCHOLAte_pos	2207.7310752565927
TDCHOLAtx_neg	4186.181428825337
TDCHOLAtx_pos	3236.1814288253368
TDCRNe_pos	8037.626093676482
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8339.770976620839
TDPm_pos	7555.418337435833
TETDEC2CRNe_pos	12460.57901009609
TETDECE1CRNe_pos	12460.57901009609
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	22.49212598887698
TETHEX3t_neg	7.923485011838182
TETHEX3t_pos	10.090217752730144
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	10.791218469883255
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.923485011838182
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	10.791218469883258
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	10.791218469883258
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.090217752730146
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.090217752730144
THBPT4ACAMDASE_pos	281.41664468481406
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	64575.98072712476
THD1m_pos	1408.1541524611068
THFt2_neg	4956.176633732614
THFt2_pos	41.621050592595395
THFtl_neg	3198.375101232111
THFtl_pos	0.0
THFtm_neg	3477.2706490015153
THFtm_pos	6877.049177099625
THMATPe_pos	4411.782595122093
THMDt4_pos	6.446309130541739
THMDt5le_pos	6.888724466182384
THMMPt4_neg	11991.63356209771
THMMPt4_pos	9.080162787876015
THMMPtm_neg	7555.418337435832
THMMPtm_pos	0.0
THMPPtm_pos	7555.4183374358345
THMP_pos	7503.557268579423
THMTP_pos	4157.542573693129
THMTPt_pos	27567.989705803077
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4411.782595122089
THP2Ctp_neg	48.700011696448016
THP2Ctp_pos	0.0
THRALANaEx_pos	782.4880402684172
THRASNNaEx_pos	1050.3392903748227
THRATB0tc_pos	1304.305391438239
THRCYSNaEx_pos	742.2896679808842
THRD_L_pos	4.839894331720722
THRGLNNaEx_pos	863.3141866494988
THRGLNexR_neg	611.3958758492864
THRGLNexR_pos	702.3461774656421
THRGLYexR_neg	615.9227793245782
THRGLYexR_pos	702.3461774656421
THRPHELAT2tc_pos	636.2894943168586
THRSERNaEx_pos	791.5418472190007
THRS_pos	0.0
THRt4_pos	517.8833239866244
THYMDt1_pos	5.755193751609649
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2524.5435158484675
THYMDtm_pos	4928.169773371662
THYMt_neg	11870.067129384122
THYMt_pos	9.080011683676151
THYOXt2_neg	938.4533639905586
THYOXt2_pos	941.0973946838166
THYOXt_neg	941.0973946838166
THYOXt_pos	938.4533639905586
THYPX_pos	10.182648105391536
TIGCRNe_pos	11957.417821787345
TKT1_neg	19185.566604670184
TKT1_pos	15438.666943097558
TKT2_neg	19185.566604670188
TKT2_pos	15438.666943097558
TMABADH_pos	0.0
TMDK1_pos	2441.148367513424
TMDK1m_pos	1700.684031204936
TMDPK_pos	7503.557268579422
TMDPPK_pos	4157.542573693129
TMDPP_neg	10.497268484679056
TMDPP_pos	11870.067129384124
TMDS_pos	11839.569598585716
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37281.7804809123
TMNDNCCOAtx_pos	138.55731027032175
TMNDNCCPT1_pos	495.7082742826031
TMNDNCCPT2_pos	495.7082742826031
TMNDNCCRNt_pos	495.7082742826031
TMNDNCt_neg	240.52315981699772
TMNDNCt_pos	13.200381723007252
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.542103324167914
TPI_neg	9000.007598628637
TPI_pos	3657.2943518005222
TRDR2_pos	5070.274763384749
TRDR3_pos	5102.573196465282
TRDR_pos	2716.5443925037157
TRDRm_pos	282.7367052767619
TREH_pos	0.0
TREHe_pos	3.058133499222887
TRIODTHYSUFt_pos	21.0934450128808
TRIODTHYSULT_pos	21.0934450128808
TRIODTHYt2_neg	938.4533639905586
TRIODTHYt2_pos	941.0973946838166
TRIODTHYt_neg	941.0973946838166
TRIODTHYt_pos	938.4533639905586
TRIOK_pos	3125.4959556861395
TRPATB0tc_pos	1541.330422593628
TRPHYDRO2_pos	1996.7890575713618
TRPO2_pos	9.667299812129102
TRPt4_pos	1283.3816957331053
TRPt_neg	850.9711308332891
TRPt_pos	850.9711308332891
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	67690.55119364086
TSTSTERONEGLCtr_neg	67690.55119364081
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	59809.06171085398
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	59809.06171085399
TSTSTERONEt_neg	54134.94465500998
TSTSTERONEt_pos	8.936882861728641
TSTSTERONEtr_neg	9.595403191273467
TSTSTERONEtr_pos	54134.94465500999
TSULt4_3_neg	0.0
TSULt4_3_pos	11.965523630404977
TTDCAFATPc_pos	8670.31484633802
TTDCAtr_neg	0.0
TTDCAtr_pos	3264.931864159956
TTDCPT1_pos	10380.7751310509
TTDCPT2_pos	10380.7751310509
TTDCRNt_pos	10380.7751310509
TXA2te_neg	168.96748936426232
TXA2te_pos	0.0
TXA2tr_neg	168.96748936426232
TXA2tr_pos	0.0
TXASr_pos	168.96748936426232
TYMSFt_pos	19338.08259491367
TYMSULT_pos	19338.08259491367
TYR3MO2_pos	9882.210379006274
TYRASE_pos	12407.910101922773
TYRATB0tc_pos	1541.330422593628
TYRCBOX_pos	10706.681719168047
TYRDOPO3_pos	12407.910101922773
TYRDOPO_pos	48231.45198006265
TYROXDAc_pos	10826.093824815696
TYRPHELAT2tc_pos	533.5187052793013
TYRTA_neg	6758.310553417599
TYRTA_pos	8291.119388691779
TYRTAm_neg	0.0
TYRTAm_pos	45091.14714238026
TYRt4_pos	1283.3816957331053
TYRt_neg	533.5187052793013
TYRt_pos	850.9711308332891
UAG2EMAi_pos	4063.9859640353993
UAG4E_neg	872.8754910461381
UAG4E_pos	9451.385101259299
UAGALDP_pos	549.8411929860445
UAGDP_pos	4063.985964035399
UDPACGALtl_neg	6992.67631797261
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9104.27757223202
UDPDOLPT_U_pos	9104.27757223202
UDPG1P_pos	16193.409881148344
UDPG4E_neg	4868.404184162942
UDPG4E_pos	11773.169090117768
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6314.253315493656
UDPGD_pos	12501.717457662371
UDPGLCAter_neg	2054.1836190002145
UDPGLCAter_pos	2054.1836190002145
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	12819.134213007177
UDPGP_pos	3213.7061407956244
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	6992.6763179726095
UGALGTg_pos	6314.253315493656
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	10908.87936623517
UGCG_pos	12732.040335349904
UGLCNACtg_neg	0.0
UGLCNACtg_pos	18781.394644736727
UGLT_neg	369.5856316838639
UGLT_pos	369.5856316838639
UGT1A10r_neg	10.372746456671129
UGT1A10r_pos	64797.65100505762
UGT1A1r_pos	59170.344343464574
UGT1A2r_pos	42424.388656344134
UGT1A3r_pos	69043.99766753335
UGT1A4r_pos	67690.5511936408
UGT1A5r2_pos	3897.5106553475284
UGT1A5r_pos	3881.8273057630868
UGT1A6r_pos	56454.48825508453
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	68756.85257552683
UMPK2_neg	344.35518587027184
UMPK2_pos	344.35518587027184
UMPK2n_neg	345.58299327544466
UMPK2n_pos	345.58299327544466
UMPK3_neg	344.35518587027184
UMPK3_pos	344.35518587027184
UMPK3n_neg	345.58299327544466
UMPK3n_pos	345.58299327544466
UMPK4_neg	344.35518587027184
UMPK4_pos	344.35518587027184
UMPK4n_neg	345.58299327544466
UMPK4n_pos	345.58299327544466
UMPK5_neg	344.35518587027184
UMPK5_pos	344.35518587027184
UMPK5n_neg	345.58299327544466
UMPK5n_pos	345.58299327544466
UMPK6_neg	344.35518587027184
UMPK6_pos	344.35518587027184
UMPK6n_neg	345.58299327544466
UMPK6n_pos	345.58299327544466
UMPK7_neg	344.35518587027184
UMPK7_pos	344.35518587027184
UMPK7n_neg	345.58299327544466
UMPK7n_pos	345.58299327544466
UMPK_neg	344.35518587027184
UMPK_pos	344.35518587027184
UMPKm_neg	8992.110051774063
UMPKm_pos	0.0
UMPKn_neg	345.58299327544466
UMPKn_pos	345.58299327544466
UMPtr_neg	2054.1836190002145
UMPtr_pos	2054.1836190002145
UNK2_pos	15236.67629410412
UNK3_pos	15802.708517970863
UPP3S_pos	14542.442846715925
UPPDC1_pos	14542.442846715925
UPPN_pos	14291.956004080474
URATEt_pos	8924.95236350815
URATEtx_pos	11224.84181762861
URAt_neg	7178.384643044038
URAt_pos	5.377455076588214
URCN_pos	11374.124171713327
UREAt5_neg	1379.0118421031125
UREAt5_pos	1379.0118421031125
UREAt_neg	1379.0118421031125
UREAt_pos	1379.0118421031125
UREAtm_neg	14345.018941281125
UREAtm_pos	0.0
URIDK2m_neg	6397.261980897518
URIDK2m_pos	3560.6990059618292
URIK1_pos	371.28397984951323
URIt4_pos	848.7321638879674
URIt5le_pos	1387.9852309219455
URIt_neg	848.7321638879674
URIt_pos	11558.29319138227
UROLACer_neg	0.0
UROLACer_pos	6747.555719027098
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	8992.110051774062
Uritm_pos	0.0
Uritn_neg	13162.496012902213
Uritn_pos	0.0
VACCCPT1_pos	89422.42358723644
VACCCPT2_pos	89422.42358723644
VACCCRNt_pos	89422.42358723644
VACCt_neg	8826.723121295981
VACCt_pos	7.90694864750078
VALATB0tc_pos	1605.8926730812568
VALLAT1tc_pos	679.5605131281177
VALPHELAT2tc_pos	598.0809557669302
VALTA_neg	7675.94312210935
VALTA_pos	4050.3041373595584
VALTAm_neg	4050.3041373595584
VALTAm_pos	15141.373353348172
VALt4_pos	1347.943946220734
VALt5m_neg	4050.3041373595584
VALt5m_pos	15141.373353348168
VALtec_neg	598.0809557669302
VALtec_pos	915.5333813209179
VD3_neg	10917.751712665226
VD3_pos	76208.64746404445
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9884.695367143728
VITD3t2_pos	1046.8982488482504
VITD3t_pos	1046.8982488482504
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4123.8890324260055
VITKtl_pos	4894.573547479491
VLCS2p_pos	65548.90546833024
VLCS2r_pos	74607.49517654038
VLCSp_pos	64575.98072712479
VLCSr_pos	70908.18730519075
WHDDCAte_neg	7.542103324167915
WHDDCAte_pos	0.0
WHHDCAte_neg	18021.799766558997
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7490.532979466795
WHTTDCAte_pos	0.0
XANDp_pos	12253.68941871419
XANtx_pos	11224.84181762861
XAO2x_pos	11741.71760024919
XAOx_pos	11224.841817628612
XOL27OHtm_neg	11334.396589782578
XOL27OHtm_pos	11563.95649152221
XOL7AH2tm_neg	69170.26086673954
XOL7AH2tm_pos	11308.205039185765
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11308.205039185765
XOL7AONEtr_pos	7866.508603682042
XOLDIOLONEt_neg	64575.98072712478
XOLDIOLONEt_pos	7866.508603682042
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6766.42443009577
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53467.973606474734
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53467.97360647472
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53781.321512562135
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53781.321512562114
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53691.96463784219
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53691.96463784219
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64575.98072712476
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8185.882755937537
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8185.882755937539
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5065.3980921957545
XYLUR_neg	1265.398092195754
XYLUR_pos	1281.4068237256429
XYLt_neg	847.9645656034994
XYLt_pos	0.0
XYLtly_pos	847.9645656034996
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	220.52083574815262
q10h2tc_neg	5595.252475041315
q10h2tc_pos	7410.023968115727
q10tm_neg	5595.252475041315
q10tm_pos	7410.023968115727
r0002_neg	2097.2819543054557
r0002_pos	2375.0
r0009_pos	4483.116785894537
r0010_pos	5875.379975504169
r0013_pos	41.29977533796388
