	Ob-DHA-c_S138_L007_R1_001
STCOAtx_neg	4900.800650797426
STCOAtx_pos	8821.876097790351
STRDNCCOAtxc_pos	61.83602347867145
STRDNCCPT1_pos	39.79492384283443
STRDNCCPT2_pos	39.79492384283443
STRDNCCRNt_pos	39.79492384283443
STRDNCt_neg	6.865596578968467
STRDNCt_pos	4107.981386661943
STS1_pos	7056.42454506017
STS1r_pos	0.0
STS2_pos	7078.775196810719
STS2r_pos	0.0
SUBEACTD_neg	0.0
SUBEACTD_pos	7782.334856259108
SUBERCACT_neg	7782.334856259108
SUBERCACT_pos	27351.521033014233
SUBERCROT_neg	7782.334856259108
SUBERCROT_pos	27351.521033014233
SUBERICACT_pos	7782.334856259108
SUCCACT_pos	7779.4480713554585
SUCCCROT_neg	7782.334856259108
SUCCCROT_pos	43233.21218145564
SUCCOAPET_pos	7782.334856259108
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	346.7259008844998
SUCCt2m_pos	346.7259008844998
SUCCt4_2_neg	5430.2620876687515
SUCCt4_2_pos	6.141719133160749
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	405.0436277329469
SUCD1m_pos	14784.252832278742
SUCOAS1m_neg	414.0101284233187
SUCOAS1m_pos	414.0101284233187
SUCOASm_neg	414.0101284233187
SUCOASm_pos	414.0101284233187
SUCRe_pos	3.4781854381066006
SULFOX_pos	8811.014355043873
Ser_Thrtg_neg	6930.259974913237
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	45061.31877711859
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	6.949400427102567
TAGHSTDe_pos	1900.0
TAGt_neg	5626.464925257757
TAGt_pos	1900.0
TALA_neg	2642.5322352304856
TALA_pos	541.6204114764278
TAUBETAtc_pos	503.5365960889873
TAUPAT1c_pos	658.7385821962952
TAURCHAe_pos	1353.2222257575222
TAURt4_2_r_neg	503.5365960889873
TAURt4_2_r_pos	1404.9713546675262
TAURtcx_neg	1263.7756199216392
TAURtcx_pos	4184.600383860268
TAXOLte_neg	0.0
TAXOLte_pos	7.405421772738607
TCHOLAt2_pos	1004.9534618943034
TCHOLAt3_pos	3137.017237538455
TCHOLAt_neg	856.1345020910309
TCHOLAt_pos	1663.2085773593778
TCHOLAte_neg	1192.6141966442124
TCHOLAte_pos	1666.1838062899292
TCHOLAtx_neg	7749.802418286983
TCHOLAtx_pos	3234.6003838602687
TCYNTt_pos	6.709140276087766
TCYNTtm_pos	11.847249284251328
TDCHOLAte_neg	1341.6559689975657
TDCHOLAte_pos	2186.596758278427
TDCHOLAtx_neg	4184.600383860268
TDCHOLAtx_pos	3234.6003838602687
TDCRNe_pos	7998.523845677057
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8346.142132168667
TDPm_pos	7550.594757739661
TETDEC2CRNe_pos	12408.125110965753
TETDECE1CRNe_pos	12408.125110965753
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	22.247811739808334
TETHEX3t_neg	7.718254086419781
TETHEX3t_pos	10.017751969432666
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	10.7256186667403
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.718254086419781
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	10.7256186667403
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	10.725618666740301
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.01775196943267
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.017751969432666
THBPT4ACAMDASE_pos	287.23241639793
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	64425.749168958326
THD1m_pos	1404.4389371927166
THFt2_neg	4917.366156150307
THFt2_pos	41.54708444165159
THFtl_neg	3204.0034952061474
THFtl_pos	0.0
THFtm_neg	3412.2772297934052
THFtm_pos	6853.273375040091
THMATPe_pos	4375.253411732219
THMDt4_pos	6.919747298686308
THMDt5le_pos	7.236332444001296
THMMPt4_neg	12020.374204911326
THMMPt4_pos	9.057687133802945
THMMPtm_neg	7550.594757739658
THMMPtm_pos	0.0
THMPPtm_pos	7550.59475773966
THMP_pos	7495.04627459643
THMTP_pos	4156.874792626402
THMTPt_pos	27445.921962599004
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4375.25341173222
THP2Ctp_neg	48.54243009026629
THP2Ctp_pos	0.0
THRALANaEx_pos	733.928641889418
THRASNNaEx_pos	845.3867140262247
THRATB0tc_pos	1278.733426825173
THRCYSNaEx_pos	693.7260958997241
THRD_L_pos	4.824904967326644
THRGLNNaEx_pos	661.4603710327693
THRGLNexR_neg	570.593409159207
THRGLNexR_pos	634.7964114282194
THRGLYexR_neg	570.593409159207
THRGLYexR_pos	634.7964114282192
THRPHELAT2tc_pos	587.5881003292595
THRSERNaEx_pos	733.9286418894179
THRS_pos	0.0
THRt4_pos	482.8436479950118
THYMDt1_pos	6.112701451996082
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2510.9558812848854
THYMDtm_pos	4905.565390921546
THYMt_neg	11904.775856839913
THYMt_pos	9.204009342496047
THYOXt2_neg	847.6248683777377
THYOXt2_pos	850.6000973082888
THYOXt_neg	850.6000973082888
THYOXt_pos	847.6248683777377
THYPX_pos	9.861752238308277
TIGCRNe_pos	11898.614147245704
TKT1_neg	19049.262946180883
TKT1_pos	15409.715074845044
TKT2_neg	19049.262946180883
TKT2_pos	15409.715074845046
TMABADH_pos	0.0
TMDK1_pos	2427.959678736183
TMDK1m_pos	1698.574870730626
TMDPK_pos	7495.04627459643
TMDPPK_pos	4156.874792626402
TMDPP_neg	10.66720913114121
TMDPP_pos	11904.775856839913
TMDS_pos	11871.920086938548
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37066.953517860195
TMNDNCCOAtx_pos	137.27104761266904
TMNDNCCPT1_pos	492.895814052543
TMNDNCCPT2_pos	492.895814052543
TMNDNCCRNt_pos	492.895814052543
TMNDNCt_neg	239.01972870090182
TMNDNCt_pos	13.004525245190315
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.405421772738609
TPI_neg	9218.945077251377
TPI_pos	3887.161397842276
TRDR2_pos	5056.638394388224
TRDR3_pos	5090.218609559842
TRDR_pos	2649.1733741035623
TRDRm_pos	275.18295054467677
TREH_pos	0.0
TREHe_pos	3.058919635834994
TRIODTHYSUFt_pos	20.913866412002445
TRIODTHYSULT_pos	20.913866412002445
TRIODTHYt2_neg	847.6248683777377
TRIODTHYt2_pos	850.6000973082888
TRIODTHYt_neg	850.6000973082888
TRIODTHYt_pos	847.6248683777377
TRIOK_pos	3362.295364960887
TRPATB0tc_pos	1514.800881431942
TRPHYDRO2_pos	1997.4067672373149
TRPO2_pos	9.629462453579874
TRPt4_pos	1264.241738513646
TRPt_neg	762.816389407737
TRPt_pos	762.816389407737
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	67534.7429808193
TSTSTERONEGLCtr_neg	67534.74298081922
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	59711.68334937416
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	59711.683349374165
TSTSTERONEt_neg	54047.55355194285
TSTSTERONEt_pos	8.913188656777207
TSTSTERONEtr_neg	9.544366510188675
TSTSTERONEtr_pos	54047.55355194285
TSULt4_3_neg	0.0
TSULt4_3_pos	11.847249284251328
TTDCAFATPc_pos	8652.968512919722
TTDCAtr_neg	0.0
TTDCAtr_pos	3251.315579236652
TTDCPT1_pos	10298.211576658394
TTDCPT2_pos	10298.211576658394
TTDCRNt_pos	10298.211576658394
TXA2te_neg	167.5992301082347
TXA2te_pos	0.0
TXA2tr_neg	167.5992301082347
TXA2tr_pos	0.0
TXASr_pos	167.5992301082347
TYMSFt_pos	19331.52994385146
TYMSULT_pos	19331.52994385146
TYR3MO2_pos	9839.45069013512
TYRASE_pos	12348.949489122402
TYRATB0tc_pos	1514.800881431942
TYRCBOX_pos	10705.472780881024
TYRDOPO3_pos	12348.949489122402
TYRDOPO_pos	48041.37905706741
TYROXDAc_pos	10814.89661072687
TYRPHELAT2tc_pos	492.05333716341795
TYRTA_neg	6710.265706525797
TYRTA_pos	8373.085170180271
TYRTAm_neg	0.0
TYRTAm_pos	45061.31877711859
TYRt4_pos	1264.241738513646
TYRt_neg	492.05333716341795
TYRt_pos	762.816389407737
UAG2EMAi_pos	3892.1725676170836
UAG4E_neg	863.4410317513166
UAG4E_pos	9413.835378064632
UAGALDP_pos	544.2127434235891
UAGDP_pos	3892.1725676170845
UDPACGALtl_neg	6971.634721818152
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9073.42967518307
UDPDOLPT_U_pos	9073.42967518307
UDPG1P_pos	16138.097997664312
UDPG4E_neg	4841.924807244024
UDPG4E_pos	11764.826351087704
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6224.7916540483475
UDPGD_pos	12460.344080193368
UDPGLCAter_neg	2050.5292186895726
UDPGLCAter_pos	2050.5292186895726
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	12746.624211096572
UDPGP_pos	3190.586149631996
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	6971.63472181815
UGALGTg_pos	6224.7916540483475
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	10781.592322943412
UGCG_pos	12629.50042859614
UGLCNACtg_neg	0.0
UGLCNACtg_pos	18675.67227945282
UGLT_neg	376.0504316242858
UGLT_pos	376.0504316242858
UGT1A10r_neg	10.384285613318873
UGT1A10r_pos	64723.80694834292
UGT1A1r_pos	59100.2041066573
UGT1A2r_pos	42429.13588612212
UGT1A3r_pos	68915.50902244057
UGT1A4r_pos	67534.74298081928
UGT1A5r2_pos	3904.3742686984197
UGT1A5r_pos	3888.467189461834
UGT1A6r_pos	56358.3353627757
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	68609.74066222872
UMPK2_neg	342.1440019672756
UMPK2_pos	342.1440019672756
UMPK2n_neg	343.3760819952023
UMPK2n_pos	343.3760819952023
UMPK3_neg	342.1440019672756
UMPK3_pos	342.1440019672756
UMPK3n_neg	343.3760819952023
UMPK3n_pos	343.3760819952023
UMPK4_neg	342.1440019672756
UMPK4_pos	342.1440019672756
UMPK4n_neg	343.3760819952023
UMPK4n_pos	343.3760819952023
UMPK5_neg	342.1440019672756
UMPK5_pos	342.1440019672756
UMPK5n_neg	343.3760819952023
UMPK5n_pos	343.3760819952023
UMPK6_neg	342.1440019672756
UMPK6_pos	342.1440019672756
UMPK6n_neg	343.3760819952023
UMPK6n_pos	343.3760819952023
UMPK7_neg	342.1440019672756
UMPK7_pos	342.1440019672756
UMPK7n_neg	343.3760819952023
UMPK7n_pos	343.3760819952023
UMPK_neg	342.1440019672756
UMPK_pos	342.1440019672756
UMPKm_neg	8875.96228600176
UMPKm_pos	0.0
UMPKn_neg	343.3760819952023
UMPKn_pos	343.3760819952023
UMPtr_neg	2050.5292186895726
UMPtr_pos	2050.5292186895726
UNK2_pos	15207.437453331087
UNK3_pos	15868.836646383492
UPP3S_pos	14558.927826123956
UPPDC1_pos	14558.927826123956
UPPN_pos	14172.568456406383
URATEt_pos	8839.301164290346
URATEtx_pos	11142.66816589702
URAt_neg	7235.306087471211
URAt_pos	5.622307585494073
URCN_pos	11375.1596687186
UREAt5_neg	937.9002311404624
UREAt5_pos	937.9002311404624
UREAt_neg	937.9002311404624
UREAt_pos	937.9002311404624
UREAtm_neg	14230.78380068399
UREAtm_pos	0.0
URIDK2m_neg	6274.4361026234355
URIDK2m_pos	3487.283351559484
URIK1_pos	370.9444867048122
URIt4_pos	803.9917752686669
URIt5le_pos	1372.5360974081987
URIt_neg	803.9917752686669
URIt_pos	11609.114714129377
UROLACer_neg	0.0
UROLACer_pos	6748.055151716168
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	8875.962286001763
Uritm_pos	0.0
Uritn_neg	13113.638464292337
Uritn_pos	0.0
VACCCPT1_pos	88882.22875863376
VACCCPT2_pos	88882.22875863376
VACCCRNt_pos	88882.22875863376
VACCt_neg	8790.5517404562
VACCt_pos	7.718254086419781
VALATB0tc_pos	1546.3213364956682
VALLAT1tc_pos	617.4345174969894
VALPHELAT2tc_pos	550.2526217366631
VALTA_neg	7624.2152894528135
VALTA_pos	4047.2340244737647
VALTAm_neg	4047.2340244737647
VALTAm_pos	14998.813593545
VALt4_pos	1322.4410230868912
VALt5m_neg	4047.2340244737647
VALt5m_pos	14998.813593544997
VALtec_neg	550.2526217366631
VALtec_pos	821.0156739809821
VD3_neg	10889.820067003577
VD3_pos	75998.15461157612
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9862.33590748733
VITD3t2_pos	1045.836270446
VITD3t_pos	1045.836270446
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4112.319550885576
VITKtl_pos	4900.800650797426
VLCS2p_pos	65441.685726189295
VLCS2r_pos	74465.5143443042
VLCSp_pos	64425.74916895831
VLCSr_pos	70789.17928747764
WHDDCAte_neg	7.405421772738607
WHDDCAte_pos	0.0
WHHDCAte_neg	17923.0189066726
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7480.396654412867
WHTTDCAte_pos	0.0
XANDp_pos	12169.322065881566
XANtx_pos	11142.66816589702
XAO2x_pos	11655.393444147703
XAOx_pos	11142.66816589702
XOL27OHtm_neg	11348.633643869478
XOL27OHtm_pos	11570.355741294103
XOL7AH2tm_neg	69060.6355763648
XOL7AH2tm_pos	11323.912025608819
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11323.912025608819
XOL7AONEtr_pos	7873.627922563031
XOLDIOLONEt_neg	64425.74916895826
XOLDIOLONEt_pos	7873.627922563031
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6693.501471854358
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53326.064079996155
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53326.06407999617
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53663.09893565458
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53663.098935654576
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53556.10026527673
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53556.10026527672
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64425.74916895829
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8123.8896458201125
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8123.8896458201125
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5067.541320450081
XYLUR_neg	1267.5413204500803
XYLUR_pos	1280.8224637614858
XYLt_neg	838.792220810186
XYLt_pos	0.0
XYLtly_pos	838.7922208101858
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	221.23121419826808
q10h2tc_neg	5576.440042774531
q10h2tc_pos	7374.327542319916
q10tm_neg	5576.440042774531
q10tm_pos	7374.327542319916
r0002_neg	2094.6849850973713
r0002_pos	2375.0
r0009_pos	4481.165044216136
r0010_pos	5806.745857553469
r0013_pos	40.87371842328002
r0016_neg	2666.5518384539632
r0016_pos	4152.408987741583
r0021_neg	1412.0684164746528
r0021_pos	493.24493411880974
r0022_neg	5174.819400563089
r0022_pos	440.0606370027315
r0027_neg	1425.349559786058
r0027_pos	1217.3931425773833
r0028_pos	3406.975639912479
r0033_pos	13988.879466229026
r0034_pos	11482.513394845691
r0047_pos	2370.08296782696
r0051_neg	3.981712143726811
r0051_pos	26480.469454325805
r0055_neg	1503.5166335128092
r0055_pos	7604.844912416757
r0060_pos	7539.360243320403
r0062_pos	3295.5640974707467
r0068_pos	3300.843399064576
r0074_neg	1161.8377744493673
r0074_pos	2239.449165531114
r0081_neg	328.3734298253154
r0081_pos	328.3734298253154
r0082_pos	3565.1584062778697
r0083_pos	302.61808374253053
r0084_pos	12409.692102901976
r0085_pos	5087.705137294073
r0086_pos	6922.44195462915
r0093_pos	5.312140115243418
r0097_pos	3300.843399064576
r0113_pos	18937.36398596915
r0119_pos	3104.4586834051534
r0122_pos	467.7896491350356
r0127_pos	7330.3431734634705
r0129_neg	2086.5328134344873
r0129_pos	6779.352896431001
r0130_neg	7276.163564842658
r0130_pos	2086.5328134344873
r0139_neg	3.200812423245349
r0139_pos	7.633973457986292
r0142_pos	9210.01746909181
r0145_neg	938.8514798767717
r0145_pos	57376.549461841096
r0149_neg	7.633973457986292
r0149_pos	3.200812423245349
r0153_pos	467.7896491350356
r0156_pos	5087.705137294073
r0157_pos	6922.44195462915
r0160_pos	3362.295364960887
r0163_pos	10896.588471341593
r0165_pos	467.7896491350356
r0166_pos	11702.764642193053
r0170_neg	395.4641588940233
r0170_pos	74153.53217157208
r0173_neg	2528.707742466204
r0173_pos	2528.707742466204
r0178_neg	1260.624733925148
r0178_pos	12295.295875293403
r0179_pos	1260.624733925148
r0181_neg	3.200812423245349
r0181_pos	3.200812423245349
r0186_pos	11528.780360400633
r0191_pos	587.8630001618824
r0193_neg	8608.054150789785
r0193_pos	6742.890315423719
r0196_neg	339.92778319500826
r0196_pos	14677.275650752486
r0202_neg	2528.707742466204
r0202_pos	2528.707742466204
r0208_neg	3012.339310040159
r0208_pos	18317.633150361926
r0210_pos	7655.741473661713
r0224_pos	604.2258057829722
r0226_pos	3412.2772297934052
r0233_pos	5726.100125608561
r0236_pos	1267.6102322115996
r0239_neg	0.0
r0239_pos	9.88402235184271
r0242_neg	3.3932956603808666
r0242_pos	3.3932956603808666
r0245_neg	3890.9680412915695
r0245_pos	6609.091386756261
r0246_pos	10900.334847682701
r0249_neg	2340.2075632854894
r0249_pos	2340.2075632854894
r0265_pos	5726.100125608561
r0267_neg	2107.956417208675
r0267_pos	2094.6752738972696
r0268_neg	2094.6752738972696
r0268_pos	2107.956417208675
r0276_neg	3750.21794188598
r0276_pos	395.05848831080823
r0280_pos	467.7896491350356
r0281_neg	4.539898118573968
r0281_pos	14855.640533241563
r0283_pos	4729.844730415301
r0287_pos	17598.036977204723
r0295_pos	520.4592722102211
r0301_pos	3750.21794188598
r0308_pos	7303.072700220396
r0309_neg	4863.4726564647635
r0309_pos	16805.001225733984
r0310_pos	4799.499241127057
r0311_pos	8133.8221766782235
r0317_neg	314.09412615778194
r0317_pos	314.09412615778194
r0321_pos	3706.398415944433
r0330_pos	1254.3290889001946
r0331_pos	4077.574611298502
r0339_pos	5275.576842454622
r0340_pos	10900.334847682701
r0345_neg	1158.604746285623
r0345_pos	1158.604746285623
r0354_pos	3098.87815224579
r0355_pos	3098.878152245789
r0357_pos	4071.3453778697544
r0358_pos	4071.345377869756
r0360_pos	5371.3495605616
r0361_pos	5305.671035675268
r0363_pos	6577.051885717692
r0364_pos	6529.74178792098
r0365_pos	12430.01572349562
r0377_pos	3421.6627944772376
r0381_neg	4100.52688462547
r0381_pos	9924.173250944621
r0383_pos	6641.014354333386
r0384_pos	10771.052894757373
r0385_pos	12076.206176905112
r0386_pos	10592.608691786778
r0388_neg	4090.224857297401
r0388_pos	10076.389257221703
r0389_neg	4090.2248572974013
r0389_pos	9037.971720755686
r0390_neg	3003.152130564255
r0390_pos	4.274999999999999
r0391_neg	11.599117077228838
r0391_pos	4168.704151449428
r0392_neg	3362.295364960887
r0392_pos	6032.562229654328
r0393_pos	10900.334847682701
r0394_neg	487.9359439402663
r0394_pos	5621.208774948527
r0395_pos	487.9359439402663
r0398_pos	5368.05025714276
r0399_neg	287.23241639793
r0399_pos	5918.769769574551
r0400_neg	4970.238934886318
r0400_pos	18838.159521627877
r0402_pos	0.0
r0403_neg	1997.4067672373149
r0403_pos	7.411447001401272
r0407_neg	541.6204114764278
r0407_pos	2641.505101561853
r0408_neg	444.0730357289681
r0408_pos	444.0730357289681
r0409_neg	444.0730357289681
r0409_pos	444.0730357289681
r0410_neg	4.154314343841065
r0410_pos	4.656730962957931
r0413_pos	467.7896491350356
r0422_neg	0.0
r0422_pos	3565.1584062778697
r0423_pos	302.61808374253053
r0424_neg	0.0
r0424_pos	12409.692102901978
r0425_neg	344.2064852064176
r0425_pos	455.03769993568267
r0426_neg	314.09412615778194
r0426_pos	314.09412615778194
r0434_neg	2174.7855606357525
r0434_pos	5029.60194686917
r0437_neg	3080.8479059567217
r0437_pos	5029.60194686917
r0441_neg	0.0
r0441_pos	304.7120497311829
r0443_pos	292.7479827114591
r0450_neg	0.0
r0450_pos	3878.296963400174
r0451_pos	69.5819219055333
r0456_pos	3337.843879424948
r0463_neg	9634.408697151712
r0463_pos	0.0
r0464_neg	339.01661995990946
r0464_pos	339.01661995990946
r0470_pos	618.8478412283316
r0472_neg	7021.66139259993
r0472_pos	718.0742548371795
r0474_neg	7500.856943725176
r0474_pos	718.0742548371795
r0475_neg	5455.936387244634
r0475_pos	718.0742548371795
r0480_neg	15689.67073294422
r0480_pos	12428.541496259224
r0483_neg	328.3734298253154
r0483_pos	328.3734298253154
r0488_neg	19800.088427120776
r0488_pos	309.5928009345372
r0494_neg	3.200812423245349
r0494_pos	7.633973457986292
r0497_neg	7.633973457986292
r0497_pos	3.200812423245349
r0502_pos	8929.530966464074
r0504_pos	8767.668165897021
r0509_pos	405.0436277329469
r0512_neg	7277.244293732781
r0512_pos	617.5069490943775
r0514_pos	3694.487514496403
r0517_neg	339.92778319500826
r0517_pos	14677.275650752485
r0522_pos	1601.161976137851
r0523_pos	1601.161976137851
r0525_neg	392.4802642712924
r0525_pos	25.813181956375864
r0527_neg	12.32031610979972
r0527_pos	5272.133160999787
r0531_neg	370.9444867048122
r0531_pos	3370.611680993223
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14151.342705805215
r0541_neg	288.9066811083167
r0541_pos	79.53791722541446
r0545_pos	849.8981560475985
r0546_pos	0.0
r0547_neg	849.8981560475985
r0547_pos	18686.781268513474
r0548_pos	0.0
r0549_neg	339.01661995990946
r0549_pos	339.01661995990946
r0552_neg	402.6316911059447
r0552_pos	442.25909618936817
r0553_neg	442.25909618936817
r0553_pos	402.6316911059447
r0555_pos	6641.014354333386
r0556_neg	10771.052894757373
r0556_pos	0.0
r0557_pos	69.58192190553328
r0558_neg	1309.0999980972822
r0558_pos	1309.0999980972822
r0559_neg	1309.0999980972822
r0559_pos	1309.0999980972822
r0560_pos	11906.73291954404
r0561_pos	272.80490801477526
r0568_pos	7256.635949398322
r0570_neg	4272.241933085656
r0570_pos	6036.731701412949
r0571_neg	12861.847144727019
r0571_pos	2109.02964650985
r0573_pos	7166.175016205705
r0575_neg	395.4641588940233
r0575_pos	74153.53217157205
r0578_neg	3968.7842850741044
r0578_pos	4064.785959741912
r0579_pos	3968.784285074104
r0580_pos	4492.515774383713
r0584_neg	5272.133160999788
r0584_pos	3322.775850219515
r0587_neg	3.3932956603808666
r0587_pos	3.3932956603808666
r0590_pos	13988.879466229026
r0591_neg	40793.05108881954
r0591_pos	3232.4148422181765
r0594_pos	26.01393793374445
r0595_pos	8616.279064748967
r0596_pos	12430.01572349562
r0598_pos	0.0
r0603_neg	295.5046117324291
r0603_pos	9300.66494038992
r0604_pos	9541.746577495547
r0610_neg	543.299449337816
r0610_pos	543.299449337816
r0611_neg	543.299449337816
r0611_pos	543.299449337816
r0614_neg	3968.7842850741044
r0614_pos	31918.504410672514
r0615_neg	681.2352431459368
r0615_pos	694.5163864573422
r0616_neg	641.3320893412639
r0616_pos	12025.923370290426
r0617_neg	694.5163864573422
r0617_pos	681.2352431459368
r0618_pos	641.3320893412639
r0620_neg	0.0
r0620_pos	10896.588471341596
r0625_pos	0.0
r0627_neg	4130.797952908444
r0627_pos	9.291095466456056
r0629_neg	4027.712573899449
r0629_pos	11704.962104962839
r0630_neg	3234.6003838602687
r0630_pos	12801.407587990094
r0633_neg	5197.520826140457
r0633_pos	18287.7039947561
r0634_neg	33224.40940519282
r0634_pos	433.6361300130684
r0636_pos	13729.923263433275
r0637_pos	13729.923263433275
r0638_neg	5107.227211900528
r0638_pos	19065.837987116232
r0639_pos	13913.249061653893
r0641_neg	3133.659808411598
r0641_pos	3133.659808411598
r0642_neg	1309.0999980972822
r0642_pos	436.4860581435804
r0643_neg	2109.02964650985
r0643_pos	12861.847144727019
r0644_neg	1309.0999980972822
r0644_pos	436.4860581435804
r0645_neg	0.0
r0645_pos	46.90554358121191
r0647_neg	1226.030216022596
r0647_pos	0.0
r0650_neg	4513.622639776402
r0650_pos	4513.622639776402
r0651_neg	4513.622639776402
r0651_pos	3174.540686454657
r0652_neg	5108.182900966173
r0652_pos	14699.707221318424
r0653_pos	12193.074464181427
r0655_neg	321.7638193166335
r0655_pos	11013.854557692837
r0656_pos	10592.608691786778
r0660_neg	18498.142303677792
r0660_pos	5297.106360346935
r0661_pos	23955.201653744178
r0666_neg	0.0
r0666_pos	20333.53790339986
r0668_neg	4970.238934886319
r0668_pos	18838.15952162787
r0669_pos	11814.87754968505
r0670_pos	9541.746577495547
r0671_pos	14148.603091778048
r0672_neg	53663.09893565459
r0672_pos	11994.526282153354
r0673_pos	0.0
r0679_neg	14879.029053073486
r0679_pos	3968.7842850741044
r0680_neg	3968.7842850741044
r0680_pos	31918.504410672504
r0683_pos	12604.421990059842
r0686_neg	366.609894541964
r0686_pos	12043.017512039514
r0688_neg	1222.0613339435681
r0688_pos	1235.3424772549733
r0698_pos	15650.998896371606
r0706_pos	64425.749168958304
r0707_neg	4.481260872729851
r0707_pos	6.458282094919249
r0714_pos	12193.074464181427
r0715_pos	23298.180154303598
r0716_pos	12193.074464181427
r0717_pos	23298.180154303598
r0718_pos	13913.249061653893
r0719_pos	23955.201653744185
r0720_pos	13913.249061653893
r0721_pos	23955.201653744185
r0722_neg	5297.106360346935
r0722_pos	18498.14230367779
r0723_pos	23955.201653744178
r0724_neg	18498.142303677792
r0724_pos	5297.106360346934
r0726_neg	433.6361300130684
r0726_pos	33224.40940519283
r0727_pos	23955.201653744174
r0728_neg	33224.40940519283
r0728_pos	433.6361300130684
r0729_pos	23955.201653744174
r0730_pos	17598.036977204723
r0731_pos	17598.036977204723
r0732_pos	17598.036977204723
r0733_pos	17598.036977204723
r0734_pos	17598.036977204723
r0735_neg	5123.441073181446
r0735_pos	33011.07985464426
r0739_neg	67132.22284038817
r0739_pos	7983.720074657413
r0741_neg	0.0
r0741_pos	68407.1045836164
r0743_pos	64425.74916895828
r0744_pos	64425.74916895828
r0747_neg	11429.430733417788
r0747_pos	2094.67527389727
