	WT-911-b_S129_L007_R1_001
HYPTROX_pos	45484.7453484079
HYPTROXe_pos	47055.87465065696
HYXNt_neg	6069.401828746896
HYXNt_pos	5.661626142873099
Htg_neg	0.0
Htg_pos	5588.889713260886
Htm_pos	469.24574110483417
Htr_neg	5113.92013261022
Htr_pos	5556.816822796069
Htx_neg	2070.654130542762
Htx_pos	3098.967364428052
ICDHxm_pos	388.59154447423106
ICDHy_pos	3570.908146957329
ICDHyp_pos	12450.044582394541
ICDHyrm_neg	333.3016882598869
ICDHyrm_pos	11755.388766570948
IDHPOXOX2b_pos	10.063593824309908
IDHPOXOX3_pos	10.846018546041861
IDHPOXOX4_pos	10.06359382430991
IDHPOXOXb_pos	10.84601854604186
IDOAASE1ly_pos	350.99402767135604
IDOAASE2ly_pos	350.99402767135604
IDOAASE3ly_pos	350.9940276713561
IDOAASE4ly_pos	102.38453907434685
IDOURte_neg	455.05553881254684
IDOURte_pos	0.0
IDOURtly_neg	455.05553881254684
IDOURtly_pos	0.0
IDPtn_neg	4192.975090330511
IDPtn_pos	4192.975090330511
ILEATB0tc_pos	1599.733469130065
ILELAT1tc_pos	620.8090209675845
ILEPHELAT2tc_pos	550.158804644202
ILETA_neg	7674.294034381328
ILETA_pos	4087.1192064207594
ILETAm_neg	4087.1192064207594
ILETAm_pos	12518.612770827274
ILEt4_pos	1330.897210525924
ILEt5m_neg	4087.1192064207594
ILEt5m_pos	12518.612770827272
ILEtec_neg	550.158804644202
ILEtec_pos	878.7773186321427
IMACTD_m_pos	0.0
IMACTD_pos	0.0
IMPC_neg	11383.227053662189
IMPC_pos	13057.438631170538
IMPD_pos	3825.057550453461
INOSTO_pos	12965.266452161926
INSK_pos	4273.349793400968
INSKm_pos	0.0
INSTt2r_neg	1594.591241237876
INSTt2r_pos	1594.591241237876
INSTt4_2_neg	1386.6960870646215
INSTt4_2_pos	1382.7957753247406
INSTt4_neg	1382.7957753247406
INSTt4_pos	1386.6960870646217
INSt4_pos	1007.1737629014624
INSt5le_pos	1396.7139210553992
INSt_neg	1007.1737629014624
INSt_pos	1185.2567921808372
INStl_neg	0.0
INStl_pos	0.0
INStm_neg	0.0
INStm_pos	0.0
IPDDI_neg	0.0
IPDDI_pos	75248.57728410828
IPDDIx_neg	0.0
IPDDIx_pos	76803.05238185827
IPDPtr_neg	0.0
IPDPtr_pos	0.0
IPDPtx_neg	51638.61693266019
IPDPtx_pos	18378.885575485074
ITCOAL1m_neg	402.8392792301572
ITCOAL1m_pos	402.8392792301572
ITCOALm_neg	402.8392792301572
ITCOALm_pos	402.8392792301572
ITPtn_neg	4192.975090330511
ITPtn_pos	4192.975090330511
IVCOAACBP_pos	10830.745618948296
IVCRNe_pos	10830.7456189483
IZPN_pos	11627.25524863962
It_neg	2229.0855249649803
It_pos	1424.6426165808293
KAS8_pos	8089.052894584175
KCC2t_neg	483.3236578160768
KCC2t_pos	483.3236578160768
KCCt_neg	585.670401183133
KCCt_pos	585.670401183133
KDNH_pos	8708.875380805328
KHK2_pos	16677.49225251412
KHK3_pos	7.07836963367377
KHK_pos	5171.079061179301
KHte_neg	1512.5616906849364
KHte_pos	1496.0544118428163
KSII_CORE2t_pos	7589.356119222695
KSII_CORE2tly_pos	7714.682650349614
KSII_CORE4t_pos	7563.300558112071
KSII_CORE4tly_pos	7638.8122005506375
KSIt_pos	10907.411466510373
KSItly_pos	12084.14835035789
KYN3OX_pos	11.793645172681723
KYNAKGAT_pos	1181.8875372780058
KYNATESYN_pos	1181.8875372780058
KYN_pos	9.985828321826936
Kt3g_neg	0.0
Kt3g_pos	0.0
LACLt_pos	2070.654130542762
LACZe_pos	6394.40368009225
LACZly_pos	0.0
LALDO2x_pos	1045.1433708531877
LALDO_neg	297.7782169527914
LALDO_pos	2458.8133418641937
LAPCOAe_pos	11.561069662009327
LAPCOAl_pos	7195.135519998028
LCADi_D_pos	1595.41703587364
LCADi_Dm_pos	0.0
LCADi_pos	2227.8107266376696
LCADim_pos	0.0
LCAT1e_pos	15365.470276620355
LCTStg_pos	6393.759645751856
LCTStl_pos	0.0
LCYSTAT_neg	0.0
LCYSTAT_pos	15077.453784369707
LCYSTATm_neg	0.0
LCYSTATm_pos	0.0
LCYSTCBOXL_pos	15204.899069117775
LDH_D_neg	3659.608098005824
LDH_D_pos	1504.517046377933
LDH_L_neg	2622.370974289438
LDH_L_pos	2227.8107266376696
LDH_Lm_neg	0.0
LDH_Lm_pos	0.0
LEUATB0tc_pos	1599.733469130065
LEUGLYHYc_neg	0.0
LEUGLYHYc_pos	9717.113340351192
LEUGLYPEPT1tc_pos	9717.113340351192
LEUKTRA4t_neg	1377.9211509734273
LEUKTRA4t_pos	1377.9211509734273
LEUKTRA4tr_neg	0.0
LEUKTRA4tr_pos	17596.63800325134
LEUKTRB4t_neg	1377.9211509734273
LEUKTRB4t_pos	1377.9211509734273
LEUKTRB4tr_neg	0.0
LEUKTRB4tr_pos	0.0
LEUKTRC4t_neg	2021.4802711023015
LEUKTRC4t_pos	2020.1801671890078
LEUKTRD4t_neg	1377.9211509734273
LEUKTRD4t_pos	1377.9211509734273
LEUKTRD4tr_neg	17596.63800325134
LEUKTRD4tr_pos	0.0
LEUKTRE4t_neg	2161.557825711948
LEUKTRE4t_pos	2161.557825711948
LEUKTRF4t_neg	1377.9211509734273
LEUKTRF4t_pos	1377.9211509734273
LEULEULAPc_neg	0.0
LEULEULAPc_pos	10210.925263872301
LEULEUPEPT1tc_pos	10210.925263872301
LEUPHELAT2tc_neg	550.158804644202
LEUPHELAT2tc_pos	550.158804644202
LEUTA_neg	7670.2117405826
LEUTA_pos	4087.1192064207594
LEUTAm_neg	4087.1192064207594
LEUTAm_pos	12204.30222894725
LEUt4_pos	479.3735162524632
LEUt5m_neg	4087.1192064207594
LEUt5m_pos	12204.302228947248
LEUtec_neg	479.3735162524632
LEUtec_pos	550.158804644202
LEUyLAThtc_pos	817.7977882118586
LFORKYNHYD_pos	9.98582832182694
LGNCCOAtcx_pos	4976.979840529178
LGNCCOAtx_neg	4976.979840529179
LGNCCOAtx_pos	21.693151481248123
LGNCCPT1_pos	0.0
LGNCCPT2_pos	0.0
LGNCCRNt_pos	0.0
LGNCt_neg	334.14762976356525
LGNCt_pos	338.0479415034459
LGTHL_pos	297.7782169527914
LIMNENte_neg	0.0
LIMNENte_pos	7.487673502422119
LINKDEG1ly_pos	350.9940276713559
LINKDEG2ly_pos	188.71510809766994
LINKDEG3ly_pos	215.79640375853904
LINKDEG4ly_pos	151.74129139508958
LINOFATPtc_pos	404.817394830867
LIPOti_pos	0.0
LNELDCCPT1_pos	22484.515569569463
LNELDCCPT2_pos	22484.515569569463
LNELDCCRNt_pos	22484.515569569463
LNELDCt_neg	9152.392670732388
LNELDCt_pos	13.884031727543967
LNLCCPT1_pos	9.974369559434013
LNLCCPT2_pos	9.974369559434013
LNLCCRNt_pos	9.974369559434013
LNLCt_neg	404.817394830867
LNLCt_pos	3345.1006970769504
LNLNCACPT1_pos	20.274698875338526
LNLNCACPT2_pos	20.274698875338526
LNLNCACRNt_pos	20.274698875338526
LNLNCAt_neg	0.0
LNLNCAt_pos	3342.3191185630353
LNLNCGCPT1_pos	114.76057961137093
LNLNCGCPT2_pos	114.76057961137093
LNLNCGCRNt_pos	114.76057961137093
LNLNCGt_neg	49.65067133712534
LNLNCGt_pos	3345.852550017388
LNS14DM_pos	0.0
LNSTLSr_pos	75208.92606490475
LPASE_pos	10101.015911708566
LPCHOLt_neg	0.0
LPCHOLt_pos	11475.658008503064
LPCOXp_pos	49.09032212950128
LPS2_pos	4787.032186735202
LPS2e_pos	6164.712306819177
LPS3_pos	7896.92834092314
LPS3e_pos	5169.057488150604
LPS4e_pos	17543.664917876715
LPS_pos	4217.981646295927
LPSe_pos	5813.911023057837
LRAT1_pos	11845.319211152013
LRAT2_pos	11845.319211152013
LRAT_pos	11123.365976510362
LS3_neg	0.0
LS3_pos	0.0
LSTO1r_pos	75209.02933255481
LSTO2r_pos	75208.92606490476
LTA4H_pos	3336.6890924153613
LTC4CP_neg	3140.8724031092843
LTC4CP_pos	3140.8724031092843
LTC4Sr_pos	17596.63800325134
LTD4DP_neg	3140.8724031092843
LTD4DP_pos	3140.8724031092843
LTDCL_pos	0.0
LYSATB0tc_pos	1670.4072565082936
LYSMTF1n_pos	0.0
LYSMTF2n_pos	0.0
LYSMTF3n_pos	0.0
LYSOXp_pos	49.09032212950128
LYSt4_pos	925.8988521561766
LYStiDF_pos	632.6626925941259
LYStip_pos	49.09032212950128
LYStm_neg	1490.572692046885
LYStm_pos	1184.9561896186046
LYStn_neg	9563.998265552465
LYStn_pos	0.0
L_LACDcm_pos	4063.1426721346943
L_LACt2r_neg	457.82885166471
L_LACt2r_pos	457.82885166471
L_LACt4r_neg	1244.9281932851532
L_LACt4r_pos	1244.9281932851532
M1316Mg_pos	17310.371653902865
M13N2Tg_pos	17310.371653902865
M13N4Tg_pos	927.4333814439399
M14NTg_pos	17310.371653902865
M16N4Tg_pos	927.4333814439399
M16N6Tg_pos	927.4333814439399
M16NTg_pos	17310.371653902865
M4ATAer_pos	0.0
M4BET2er_pos	0.0
M4BTAer_pos	56.67609470929421
M4CET3er_pos	56.67609470929422
M4MPDOL_Lter_pos	17310.371653902865
M4MPDOL_Uter_pos	17310.371653902865
M7MASNBterg_pos	17310.371653902865
M8MASNterg_pos	17313.469383913158
MACACI_pos	46036.92609713664
MACOXO_pos	13014.055429588752
MAGt_neg	9920.543571916125
MAGt_pos	6152.824454699944
MALSO3tm_neg	439.6872417586783
MALSO3tm_pos	439.6872417586783
MALSO4tm_neg	439.6872417586783
MALSO4tm_pos	439.6872417586783
MALTSULtm_neg	439.6872417586783
MALTSULtm_pos	439.6872417586783
MALT_pos	4284.019294007702
MALTe_pos	3025.510501495919
MALTly_pos	0.0
MALTt1r_neg	0.0
MALTt1r_pos	4284.019294007702
MAL_Lte_neg	9321.780044504892
MAL_Lte_pos	5281.873356164871
MAL_Ltx_neg	0.0
MAL_Ltx_pos	11.337355720262272
MALtm_neg	416.9768529981541
MALtm_pos	439.6872417586783
MAN1PT2_pos	3091.0439412705855
MAN1_6B1er_pos	0.0
MAN1_7Ber_pos	0.0
MAN2_6B1er_pos	0.0
MAN2_7Cer_pos	0.0
MAN6PI_neg	9039.191777344418
MAN6PI_pos	5277.907723160345
MANt1r_neg	997.6688845937147
MANt1r_pos	1001.5691963335953
MANt4_neg	1001.5691963335953
MANt4_pos	997.6688845937147
MANter_pos	17310.371653902865
MANtg_pos	17313.46938391315
MANtly_pos	17627.527174671664
MAOLNOR_pos	0.0
MAOX_pos	39593.25229698022
MCCCrm_neg	12683.652949246829
MCCCrm_pos	11688.654833844772
MCD_pos	4273.474553831994
MCDm_pos	4278.878611834487
MCDp_pos	0.0
MCITS_pos	14570.854273199353
MCLACCYSR_pos	16448.583736787863
MCLOR_neg	16448.583736787863
MCLOR_pos	0.0
MCOATA_neg	0.0
MCOATA_pos	0.0
MCOATAm_neg	0.0
MCOATAm_pos	0.0
MCPST_pos	6.744966569839663
MDH_neg	2554.1592795248953
MDH_pos	5920.276760261013
MDHm_neg	5445.916012484832
MDHm_pos	2554.1592795248953
MDHx_neg	11.337355720262272
MDHx_pos	0.0
MDRPD_pos	15023.011203592363
ME1m_pos	5392.812568135706
ME2_pos	5993.273674629788
ME2m_pos	5507.486642908206
MECOALm_neg	402.8392792301572
MECOALm_pos	402.8392792301572
MECOAS1m_neg	402.8392792301572
MECOAS1m_pos	402.8392792301572
MELATN23DOX_pos	0.0
MELATNOX_pos	6255.599179028268
MEOHt2_neg	22083.878601038898
MEOHt2_pos	5.725663674856625
MEOHtly_neg	0.0
MEOHtly_pos	12098.574736697281
MEOHtr_neg	0.0
MEOHtr_pos	0.0
MEPIVESSte_pos	42242.47286372347
MERCPLACCYSt_pos	16448.583736787863
MESCOALm_pos	0.0
METATB0tc_pos	1599.733469130065
METAT_pos	12787.312421766037
METLEUex_pos	620.8090209675845
METS_pos	10071.71650819249
METt4_pos	530.6757678169076
METtec_neg	530.6757678169076
METtec_pos	878.7773186321427
METyLATthc_pos	817.7977882118586
MEVK1c_pos	20315.540724788076
MEVK1x_pos	18365.102909039582
MG1er_pos	17310.37165390287
MG2er_pos	17310.37165390287
MG3er_pos	17310.37165390287
MGACONm_neg	0.0
MGACONm_pos	0.0
MGCHrm_neg	12683.65294924683
MGCHrm_pos	11688.654833844774
MGSA2_pos	6177.96190964799
MGSA_pos	6178.272550954905
MHISOR_pos	13014.055429588752
MI13456PK_pos	0.0
MI13456Ptn_neg	0.0
MI13456Ptn_pos	0.0
MI1345PKn_pos	0.0
MI1345PP_pos	13644.560506284095
MI1346PKn_pos	0.0
MI1346Ptn_neg	0.0
MI1346Ptn_pos	0.0
MI134P4P_pos	15105.08280404295
MI134PK_pos	0.0
MI134PP_pos	13644.560506284097
MI13PP_pos	15105.08280404295
MI1456PKn_pos	0.0
MI145P6Kn_pos	0.0
MI145PK_pos	13644.560506284095
MI145PKn_pos	0.0
MI145PP_pos	8828.877962917615
MI14P4P_pos	8129.542413979706
MI14PP_pos	7420.937336270497
MI14Ptn_neg	18026.1294883007
MI14Ptn_pos	0.0
MI1PP_pos	3833.4511835023654
MI1PS_pos	6411.545311936064
MI1P_Dtn_neg	18670.881136357915
MI1P_Dtn_pos	0.0
MI3456PK_pos	0.0
MI34PP_pos	13644.560506284097
MI3PP_pos	13644.560506284097
MI4PP_pos	7420.937336270497
MICITDr_neg	0.0
MICITDr_pos	0.0
MINOHPtn_neg	0.0
MINOHPtn_pos	0.0
MLTG1_pos	0.0
MLTG1e_pos	45.630105014959184
MLTG1ly_pos	0.0
MM5ag_pos	17313.469383913154
MM5bg_pos	17310.371653902865
MM5cg_pos	17310.37165390287
MM6B1ag_pos	17310.37165390287
MM6B1bg_pos	17310.37165390287
MM6B2g_pos	17310.37165390287
MM6ag_pos	17340.2345004672
MM6bg_pos	17313.469383913154
MM7Ag_pos	17340.2345004672
MM7B1g_pos	17310.37165390287
MM7B2g_pos	17310.37165390287
MM7Cag_pos	17313.469383913154
MM7Cbg_pos	17313.469383913154
MM8Ag_pos	17313.469383913154
MM8Ber_pos	17310.371653902865
MM8Cg_pos	17313.469383913154
MMCD_pos	0.0
MMCDm_pos	4220.818507702441
MMCDp_pos	0.0
MMEm_neg	12899.585799062073
MMEm_pos	2105.0646788609647
MMMm_neg	9036.953567174007
MMMm_pos	12846.99072971481
MMSAD1m_pos	5236.166450735989
MMSAD3m_pos	10870.792888985943
MMTSADm_pos	2105.0646788609647
MOGAT_pos	4787.0321867351995
MTAP_pos	15023.011203592363
MTHFC_neg	5226.671681747587
MTHFC_pos	8752.42066945175
MTHFCm_neg	13067.103561634094
MTHFCm_pos	5226.671681747587
MTHFD2_neg	770.6876599897341
MTHFD2_pos	781.5908016391326
MTHFD2m_neg	733.208978978849
MTHFD2m_pos	733.208978978849
MTHFD_neg	781.5908016391326
MTHFD_pos	770.6876599897341
MTHFDm_neg	733.208978978849
MTHFDm_pos	733.208978978849
MTHFR3_pos	849.1933326515234
MTHFTe_pos	1375.2356763353919
MTHGXLt_pos	4743.082427505079
MTRI_neg	0.0
MTRI_pos	15023.011203592363
N2M2NMASNt_pos	17310.371653902865
N2M2NMASNtly_pos	17345.865775610986
N3Tg_pos	7755.535543462757
N4Tg_pos	7028.45214621254
NABTNO_pos	0.0
NABTNOm_pos	0.0
NACASPAH_pos	7565.89810538301
NACASPtm_pos	7565.89810538301
NACDe_pos	1900.0
NACHEX10ly_pos	12086.157172711099
NACHEX11ly_pos	12086.1571727111
NACHEX12ly_pos	12086.1571727111
NACHEX13ly_pos	12086.157172711099
NACHEX14ly_pos	12086.1571727111
NACHEX15ly_pos	12086.157172711099
NACHEX16ly_pos	12086.1571727111
NACHEX17ly_pos	12086.1571727111
NACHEX18ly_pos	12086.1571727111
NACHEX19ly_pos	12086.1571727111
NACHEX1ly_pos	85.77635848655316
NACHEX20ly_pos	12086.157172711102
NACHEX21ly_pos	12084.148350357882
NACHEX22ly_pos	12084.148350357882
NACHEX23ly_pos	7720.332855811517
NACHEX24ly_pos	7794.225023522137
NACHEX25ly_pos	7788.442906648668
NACHEX26ly_pos	7644.017627791505
NACHEX27ly_pos	24072.7588418589
NACHEX2ly_pos	188.71510809766994
NACHEX3ly_pos	102.57507715813294
NACHEX4ly_pos	85.56118038959676
NACHEX5ly_pos	85.56118038959676
NACHEX6ly_pos	131.2400744071135
NACHEX7ly_pos	131.2400744071135
NACHEX8ly_pos	152.1038004209469
NACHEX9ly_pos	152.1038004209469
NACHEXA10ly_pos	12084.148350357886
NACHEXA11ly_pos	12084.148350357887
NACHEXA12ly_pos	12084.148350357884
NACHEXA13ly_pos	12084.148350357886
NACHEXA14ly_pos	12084.148350357887
NACHEXA15ly_pos	12084.148350357887
NACHEXA16ly_pos	12084.148350357886
NACHEXA17ly_pos	12084.148350357886
NACHEXA18ly_pos	12084.148350357882
NACHEXA19ly_pos	12084.148350357886
NACHEXA1ly_pos	85.58582040276704
NACHEXA20ly_pos	7714.682650349616
NACHEXA21ly_pos	7788.442906648668
NACHEXA22ly_pos	7638.812200550638
NACHEXA2ly_pos	102.38453907434683
NACHEXA3ly_pos	85.39528231898093
NACHEXA4ly_pos	85.39528231898095
NACHEXA5ly_pos	131.0741763364977
NACHEXA6ly_pos	131.0741763364977
NACHEXA7ly_pos	151.74129139508966
NACHEXA8ly_pos	151.74129139508963
NACHEXA9ly_pos	12084.148350357887
NACHORCTL3le_pos	2215.8835952066693
NACUP_pos	1900.0
NADH2_u10m_pos	4368.999232167847
NADHtpu_pos	1900.0
NADHtru_pos	5664.054567702987
NADK_pos	0.0
NADN_pos	7996.131449945919
NADNe_pos	4.752722447323865
NADPHtru_pos	5556.816822796069
NADPHtxu_pos	10234.24515498924
NADPN_pos	0.0
NADPNe_pos	4.752722447323865
NADPtru_pos	5556.816822796069
NADPtxu_pos	10234.24515498924
NADS2_pos	5277.924472741936
NADtm_neg	0.0
NADtm_pos	0.0
NADtn_neg	0.0
NADtn_pos	9759.317634376504
NADtpu_pos	1900.0
NADtru_pos	5664.054567702987
NADtx_neg	3178.0818008331144
NADtx_pos	3348.7359313758766
NAGA2ly_pos	7112.8667075505755
NAGAlby_pos	928.1179718810209
NAGAly_pos	11234.637146603278
NAGLCAly_pos	7112.8667075505755
NAHCO3_HCLt_neg	1115.8340007353297
NAHCO3_HCLt_pos	1103.3832321965153
NAIt_neg	2237.3753244694594
NAIt_pos	1693.7335751900825
NAt3_1_neg	415.98222301195517
NAt3_1_pos	415.98222301195517
NAt3_1g_neg	0.0
NAt3_1g_pos	0.0
NAt5_neg	676.5913326837114
NAt5_pos	667.2924700744695
NAt_neg	593.9443498240176
NAt_pos	590.044038084137
NAtx_neg	4180.733968812434
NAtx_pos	1270.339342557335
NBAHH_ir_pos	4952.859052106285
NCAMDe_pos	1900.0
NCAMUP_pos	1900.0
NCCt_pos	1218.8362586041408
NCKt_neg	1833.0095732138452
NCKt_pos	1808.025988102882
NCNt_neg	1737.58231620371
NCNt_pos	1737.58231620371
NDP10ex_pos	7.643718517469694
NDP3ex_pos	7.388683935461592
NDP6_pos	4162.681019354142
NDP7er_pos	12925.163322120736
NDP7ex_pos	15317.716104175572
NDP7g_pos	6393.759645751855
NDP8_pos	5584.5368275003775
NDP8ex_pos	15339.9211681671
NDPK10_neg	4192.975090330511
NDPK10_pos	4192.975090330511
NDPK10m_neg	0.0
NDPK10m_pos	0.0
NDPK10n_neg	4192.975090330511
NDPK10n_pos	4192.975090330511
NDPK1_neg	368.74285796906395
NDPK1_pos	368.74285796906395
NDPK1m_neg	396.56229345706237
NDPK1m_pos	396.56229345706237
NDPK1n_neg	370.5494024960475
NDPK1n_pos	370.5494024960475
NDPK2_neg	368.74285796906395
NDPK2_pos	368.74285796906395
NDPK2m_neg	9098.267615179757
NDPK2m_pos	0.0
NDPK2n_neg	370.5494024960475
NDPK2n_pos	370.5494024960475
NDPK3_neg	368.74285796906395
NDPK3_pos	368.74285796906395
NDPK3m_neg	0.0
NDPK3m_pos	13633.003331059874
NDPK3n_neg	370.5494024960475
NDPK3n_pos	370.5494024960475
NDPK4_neg	1144.681000638272
NDPK4_pos	413.3278539967802
NDPK4m_pos	9460.045500323482
NDPK4n_neg	297.44113453835877
NDPK4n_pos	297.44113453835877
NDPK5_neg	368.74285796906395
NDPK5_pos	368.74285796906395
NDPK5m_pos	1890.6597240069755
NDPK5n_neg	370.5494024960475
NDPK5n_pos	370.5494024960475
NDPK6_neg	454.40237643456214
NDPK6_pos	626.7024768855529
NDPK6m_neg	626.7024768855529
NDPK6m_pos	4063.634101791573
NDPK6n_neg	0.0
NDPK6n_pos	14665.086946715275
NDPK7_neg	368.74285796906395
NDPK7_pos	368.74285796906395
NDPK7m_pos	25176.00144193309
NDPK7n_neg	370.5494024960475
NDPK7n_pos	370.5494024960475
NDPK8_neg	368.74285796906395
NDPK8_pos	368.74285796906395
NDPK8m_pos	8913.130001931544
NDPK8n_neg	297.44113453835877
NDPK8n_pos	297.44113453835877
NDPK9_neg	587.9854065728224
NDPK9_pos	587.9854065728224
NDPK9m_neg	0.0
NDPK9m_pos	0.0
NDPK9n_neg	4192.975090330511
NDPK9n_pos	4192.975090330511
NH4t3r_neg	703.633847649383
NH4t3r_pos	703.633847649383
NH4tn_neg	12812.136212081536
NH4tn_pos	0.0
NH4tp_neg	9166.392549618458
NH4tp_pos	0.0
NICRNS_pos	4135.680053520323
NICRNTtn_neg	0.0
NICRNTtn_pos	11705.30694448121
NIFEDIPINEte_neg	0.0
NIFEDIPINEte_pos	0.0
NKCC2t_neg	787.0601925440385
NKCC2t_pos	812.0437776550023
NKCCt_neg	786.0455878486011
NKCCt_pos	811.0291729595647
NMNATm_pos	0.0
NMNATn_pos	9759.317634376504
NMNATr_neg	5277.924472741937
NMNATr_pos	7996.131449945917
NMNS_pos	9752.528124321905
NMNtn_neg	0.0
NMNtn_pos	9759.317634376504
NMPTRCOX_pos	0.0
NNATm_pos	0.0
NNATn_pos	11705.30694448121
NNATr_pos	3415.814357181916
NNMT_pos	47.01683978273932
NODe_neg	1900.0
NODe_pos	1900.0
NORANMT_pos	37212.499104888506
NOS1_pos	1151.4756603436356
NOS2_pos	1151.4756603436356
NOt_neg	1900.0
NOt_pos	1900.0
NP1_pos	4265.463660989816
NPTHLte_neg	0.0
NPTHLte_pos	7.48767350242212
NRPPHRSFt_pos	71984.06044435443
NRPPHRSULT_pos	71984.06044435443
NRPPHRVESSEC_pos	3563.0981962733135
NRPPHRt4_2_r_neg	1398.895815985282
NRPPHRt4_2_r_pos	1390.6060164808032
NRPPHRtu_neg	1323.078317227771
NRPPHRtu_pos	1323.078317227771
NRVNCCOAtx_neg	4976.979840529179
NRVNCCOAtx_pos	22.367692355172593
NRVNCCOAtxc_pos	4976.979840529179
NRVNCCPT1_pos	0.0
NRVNCCPT2_pos	0.0
NRVNCCRNt_pos	0.0
NRVNCt_neg	1197.042647253884
NRVNCt_pos	1200.942958993765
NS26T2g_pos	221.36333289530975
NS26Tg_pos	372.9513199464886
NT5C_pos	4184.138901437839
NTD10_pos	4401.655897125258
NTD11_pos	4044.4814104522497
NTD12_pos	0.0
NTD1_pos	3400.0757130831894
NTD1m_pos	1717.9376228775022
NTD2_pos	4205.032460295908
NTD2e_pos	11987.187475430796
NTD2l_pos	0.0
NTD2m_pos	9098.267615179757
NTD3_pos	3640.6898244712347
NTD3l_pos	0.0
NTD4_pos	3412.567375811005
NTD4e_pos	22.740134368313985
NTD4l_pos	0.0
NTD5_pos	3391.80290339944
NTD5l_pos	0.0
NTD5m_pos	1717.9376228775027
NTD6_pos	4181.082495133261
NTD6l_pos	0.0
NTD7_pos	3122.6298599287265
NTD7e_pos	9420.610075028064
NTD7l_pos	0.0
NTD8_pos	3430.2991641596977
NTD8l_pos	0.0
NTD9_pos	4579.175509416239
NTD9e_pos	21.90760353099142
NTD9l_pos	0.0
NTMELYStner_pos	0.0
NTP3e_pos	3.1175891923887544
NTPP10_pos	0.0
NTPP11_pos	0.0
NTPP9_pos	0.0
NaKt_pos	3550.3922492905044
O16G1e_pos	19.49024119921736
O16G2e_pos	21.741262202209196
O2St_neg	4.032156034740935
O2St_pos	8964.879797529153
O2Stm_neg	8930.741510188916
O2Stm_pos	5.290498723160715
O2Stn_neg	0.0
O2Stn_pos	9017.292711392793
O2Stx_neg	0.0
O2Stx_pos	8955.990950481908
O2t_neg	16113.23930399487
O2t_pos	4419.237058682074
O2ter_neg	24833.522110201277
O2ter_pos	10016.750795201406
O2tm_neg	9748.190314437112
O2tm_pos	5289.5224763405895
O2tn_neg	9017.29271139279
O2tn_pos	0.0
O2tp_neg	5536.625493948184
O2tp_pos	4491.153527071776
OAADC_pos	6519.058605461604
OAGD3te_neg	0.0
OAGD3te_pos	19536.49126008383
OAGD3tg_neg	19536.491260083832
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	18799.52707805805
OAGT3tg_neg	18799.527078058047
OAGT3tg_pos	0.0
OBDHc_pos	4219.188472857146
OCBTm_pos	11783.367860703851
OCCOAtm_pos	12590.957086037393
OCCOAtx_neg	24232.46004117744
OCCOAtx_pos	14028.9496515354
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	23427.532255792576
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	23427.532255792587
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	23427.532255792587
OCDCAFATPc_pos	4198.54752721435
OCDCAtr_neg	557.044510663634
OCDCAtr_pos	560.9448224035146
OCDCEAtr_neg	557.044510663634
OCDCEAtr_pos	560.9448224035146
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	2033.5576071901762
OCT11EFATP_pos	23427.532255792583
OCTAt_neg	0.0
OCTAt_pos	9033.398671468884
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	9.974369559434011
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15736.120442488684
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15736.120442488684
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15736.120442488686
OCTDECE1CRNe_pos	15736.120442488684
ODECOAtx_neg	22.36769235517259
ODECOAtx_pos	0.0
OIVD1m_pos	10441.604526591309
OIVD2m_pos	12018.012094977828
OIVD3m_pos	9433.855638633011
OLEICFATPtc_pos	4304.077223054867
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.487673502422119
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19962.679378982
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15715.454428367257
OMHPALTD_neg	0.0
OMHPALTD_pos	30167.995961142187
OMPDC_pos	10180.52900456546
ONPTHLte_neg	7.48767350242212
ONPTHLte_pos	0.0
OPAHir_pos	5928.686563398851
ORETNF2_pos	1510.5641766407145
ORETNF_pos	1492.9047075413987
ORETNtn2_neg	0.0
ORETNtn2_pos	1510.5641766407145
ORETNtn_neg	0.0
ORETNtn_pos	1492.9047075413987
ORNALArBATtc_pos	1235.1936895910035
ORNDC_pos	11823.838053701462
ORNLEUrBATtc_pos	1235.1936895910035
ORNTArm_neg	9743.526089076357
ORNTArm_pos	26.79518425922913
ORNt3m_neg	352.43428442790713
ORNt3m_pos	352.43428442790713
ORNt4m_neg	352.43428442790713
ORNt4m_pos	352.43428442790713
ORNtiDF_pos	1149.9141601832516
OROTGLUt_neg	3936.8239660802546
OROTGLUt_pos	2157.5064170202227
ORPT_neg	10180.52900456546
ORPT_pos	0.0
OXAHCOtex_pos	889.8821790749433
OXAtp_pos	12431.521616671376
