	WT.d_S141_L007_R1_001
Rtotaltl_pos	0.0
Rtotaltp_neg	0.0
Rtotaltp_pos	0.0
S23T2g_pos	7731.156351940816
S23T3g_pos	11130.414056932417
S23T4g_pos	7707.129883401396
S23Tg_pos	224.89141567405463
S26Tg_pos	17983.806476734306
S2L2FN2M2MASNt_pos	17983.806476734306
S2L2FN2M2MASNtly_pos	18066.97554333417
S2L2N2M2MASNtly_pos	18108.818085980292
S2T1g_pos	0.0
S2T2g_pos	0.0
S2T3g_pos	0.0
S2T4g_pos	0.0
S2TASE1ly_pos	356.8723339655309
S2TASE2ly_pos	356.8723339655309
S2TASE3ly_pos	103.27043525526821
S2TASE4ly_pos	132.17975940316754
S2TASE5ly_pos	132.17975940316754
S3T1g_pos	0.0
S3T2g_pos	0.0
S3T3g_pos	0.0
S3TASE1ly_neg	0.0
S3TASE1ly_pos	356.87233396553097
S3TASE2ly_neg	0.0
S3TASE2ly_pos	356.8723339655309
S3TASE3ly_neg	0.0
S3TASE3ly_pos	356.87233396553097
S4T1g_pos	0.0
S4T2g_pos	0.0
S4T3g_pos	0.0
S4T4g_pos	0.0
S4T5g_pos	0.0
S4T6g_pos	0.0
S4TASE1ly_neg	0.0
S4TASE1ly_pos	86.32345960260223
S4TASE2ly_neg	0.0
S4TASE2ly_pos	190.2478516455907
S4TASE3ly_neg	0.0
S4TASE3ly_pos	103.47614971987241
S4TASE4ly_neg	0.0
S4TASE4ly_pos	153.62563356746043
S4TASE5ly_neg	0.0
S4TASE5ly_pos	153.6256335674604
S6T10g_pos	11130.414056932417
S6T11g_pos	11130.414056932417
S6T12g_pos	11130.414056932417
S6T13g_pos	11130.414056932417
S6T14g_pos	11130.414056932417
S6T15g_pos	11130.414056932417
S6T16g_pos	7707.129883401395
S6T17g_pos	7707.129883401395
S6T18g_pos	7707.129883401395
S6T19g_pos	0.0
S6T1g_pos	7731.156351940816
S6T20g_pos	0.0
S6T21g_pos	0.0
S6T22g_pos	0.0
S6T23g_pos	0.0
S6T24g_pos	0.0
S6T25g_pos	0.0
S6T2g_pos	7731.156351940816
S6T3g_pos	7731.156351940816
S6T4g_pos	11130.414056932417
S6T5g_pos	11130.414056932417
S6T6g_pos	11130.414056932417
S6T7g_pos	11130.414056932417
S6T8g_pos	11130.414056932417
S6T9g_pos	11130.414056932417
S6TASE10ly_neg	0.0
S6TASE10ly_pos	12324.762182515988
S6TASE11ly_neg	0.0
S6TASE11ly_pos	12326.858092792461
S6TASE12ly_neg	0.0
S6TASE12ly_pos	12326.858092792461
S6TASE13ly_neg	0.0
S6TASE13ly_pos	12326.858092792456
S6TASE14ly_neg	0.0
S6TASE14ly_pos	12326.858092792456
S6TASE15ly_neg	0.0
S6TASE15ly_pos	12326.85809279246
S6TASE16ly_neg	0.0
S6TASE16ly_pos	12326.858092792461
S6TASE17ly_neg	0.0
S6TASE17ly_pos	12326.858092792463
S6TASE18ly_neg	0.0
S6TASE18ly_pos	12326.858092792456
S6TASE19ly_neg	0.0
S6TASE19ly_pos	12326.85809279246
S6TASE1ly_neg	0.0
S6TASE1ly_pos	356.8723339655309
S6TASE20ly_neg	0.0
S6TASE20ly_pos	12326.858092792461
S6TASE21ly_neg	0.0
S6TASE21ly_pos	12326.858092792461
S6TASE22ly_neg	0.0
S6TASE22ly_pos	7858.59799796208
S6TASE23ly_neg	0.0
S6TASE23ly_pos	7864.493155228149
S6TASE24ly_neg	0.0
S6TASE24ly_pos	7938.835169817854
S6TASE25ly_neg	0.0
S6TASE25ly_pos	7783.894570186522
S6TASE26ly_neg	0.0
S6TASE26ly_pos	7789.325666883609
S6TASE2ly_neg	0.0
S6TASE2ly_pos	356.8723339655309
S6TASE3ly_neg	0.0
S6TASE3ly_pos	356.8723339655309
S6TASE4ly_neg	0.0
S6TASE4ly_pos	86.09232526520746
S6TASE5ly_neg	0.0
S6TASE5ly_pos	86.09232526520744
S6TASE6ly_neg	0.0
S6TASE6ly_pos	132.3600539949812
S6TASE7ly_neg	0.0
S6TASE7ly_pos	132.36005399498117
S6TASE8ly_neg	0.0
S6TASE8ly_pos	153.62563356746043
S6TASE9ly_neg	0.0
S6TASE9ly_pos	153.62563356746037
SACCD3m_pos	26.655884734286662
SACCD4m_pos	436.8098486784662
SADT_pos	7777.053139343949
SALMCOM2_pos	42445.02899349272
SALMCOM_pos	0.0
SAMHISTA_pos	13124.896996530679
SARCOXp_pos	0.0
SARCStex_pos	10.143553257982427
SARCStm_pos	11072.408531138903
SARCStp_pos	0.0
SARDHm_pos	11072.4085311389
SBCOAACOTx_pos	8055.657286790829
SBPP1er_pos	6451.11741275463
SBPP3er_pos	6451.117412754631
SBTD_D2_pos	2878.934974254993
SBTR_pos	1283.8039005116548
SBT_Dtde_neg	5069.048826968521
SBT_Dtde_pos	1900.0
SBTle_pos	1900.0
SCP21cx_pos	4169.843469193259
SCP21x_neg	4169.84346919326
SCP21x_pos	47.67310468458488
SCP22x_neg	3172.9704199529074
SCP22x_pos	2552.8462484755064
SCP2x_pos	18515.43823468014
SCPx_pos	65901.2365406508
SEAHCYSHYD_pos	0.0
SEAHCYStn_neg	0.0
SEAHCYStn_pos	0.0
SEASMETtn_neg	0.0
SEASMETtn_pos	0.0
SEBACACT_pos	8055.65728679083
SEBACIDTD_neg	0.0
SEBACIDTD_pos	8055.657286790827
SEBCOACROT_neg	8055.657286790829
SEBCOACROT_pos	48868.448611888474
SEBCOAPET_pos	8055.657286790829
SELADT_pos	0.0
SELCYSLY2_pos	0.0
SELCYSLY_pos	0.0
SELCYSTGL_pos	0.0
SELCYSTS_pos	0.0
SELMETAT_pos	0.0
SELNPS_pos	0.0
SELt4_3_neg	0.0
SELt4_3_pos	0.0
SERALANaEx_pos	869.9075634443863
SERASNNaEx_pos	921.4942190239864
SERATB0tc_pos	1339.923632488435
SERCYSNaEx_pos	828.7131156202545
SERDGLNexR_neg	723.579590503627
SERDGLNexR_pos	723.579590503627
SERDGLYexR_neg	723.579590503627
SERDGLYexR_pos	723.579590503627
SERGLNNaEx_pos	728.0452209980056
SERGLNexR_neg	555.2574345617155
SERGLNexR_pos	720.5827157718466
SERGLYexR_neg	559.4446893525844
SERGLYexR_pos	723.579590503627
SERHL_pos	7975.762769973
SERLYSNaex_pos	671.3631537223978
SERPT_pos	20022.362942922984
SERTHRNaEx_pos	878.2820730261241
SERt4_pos	458.5329355487251
SERtN1_neg	935.0202254803214
SERtN1_pos	976.8588041600241
SERtp_neg	0.0
SERtp_pos	12429.16644738589
SFCYSc_neg	0.0
SFCYSc_pos	21625.379898055715
SFCYSe_neg	0.0
SFCYSe_pos	21625.379898055715
SFGTH_pos	21054.282859840543
SGALSIDEtg_neg	39478.44153838979
SGALSIDEtg_pos	0.0
SGALSIDEtl_neg	0.0
SGALSIDEtl_pos	39478.44153838978
SGPL11r_pos	0.0
SGPL12r_pos	33043.27053886998
SIAASE2ly_pos	12324.762182515984
SIAASE3ly_pos	7858.597997962078
SIAASE4ly_pos	7783.894570186521
SIAASE_pos	0.0
SIAASEly_pos	18104.606924036714
SIAT4Bg_pos	11603.66696977702
SIAT9g_pos	19915.98628344445
SLCBK1_pos	3432.2472023744617
SLDt_pos	15009.547087217641
SLDx_neg	15009.547087217643
SLDx_pos	0.0
SLDxm_neg	0.0
SLDxm_pos	0.0
SMPD3g_pos	8502.043804807077
SMPD3l_pos	61533.10035919404
SMPD4_pos	33044.93818648166
SMS_pos	8502.043804807077
SO4CLtex2_pos	5471.4982547849195
SO4HCOtex_pos	1300.7522355981796
SO4OXAtex2_pos	5490.292271382377
SO4t4_2_neg	1256.399221766109
SO4t4_2_pos	4984.128690591503
SO4tl_neg	0.0
SO4tl_pos	39214.87706235246
SOAT11_pos	0.0
SOAT11r_pos	0.0
SOAT12_pos	0.0
SOAT12r_pos	0.0
SPC_HSt_neg	11.686736250262523
SPC_HSt_pos	29285.67559587748
SPH1Pte_neg	13.676932177579916
SPH1Pte_pos	20022.362942922977
SPH1Ptr_neg	0.0
SPH1Ptr_pos	6451.11741275463
SPHGNtr_neg	0.0
SPHGNtr_pos	6451.11741275463
SPHINGStl_neg	38957.25185528213
SPHINGStl_pos	0.0
SPHINGStr_neg	6451.117412754631
SPHINGStr_pos	0.0
SPHK21c_pos	6451.117412754629
SPHMDAc_pos	29285.6755958775
SPHMYLNtg_neg	0.0
SPHMYLNtg_pos	8502.043804807077
SPHMYLNtl_neg	0.0
SPHMYLNtl_pos	61533.10035919403
SPHS1Pte_neg	9.333549399266259
SPHS1Pte_pos	33493.72776120906
SPHS1Ptr_neg	0.0
SPHS1Ptr_pos	6451.117412754631
SPMDOX_pos	4072.88809354573
SPMS_pos	23871.581882208277
SPMTDe_neg	1900.0
SPMTDe_pos	1900.0
SPODM_pos	9112.743092014494
SPODMe_pos	9147.532339933141
SPODMm_pos	9125.365284745425
SPODMn_pos	9236.688711045947
SPODMx_pos	9172.593092014497
SPRMS_pos	15493.842261502927
SPRMTDe_neg	15550.728533215919
SPRMTDe_pos	2.013658884541443
SPR_pos	0.0
SPRn_pos	0.0
SPTix_pos	12429.16644738589
SQLEr_pos	75949.71062660714
SQLSr_pos	437.8937147741975
SR5AR2r_pos	56900.447972145026
SR5ARr_pos	56424.81459346241
SRTN23OX_pos	0.0
SRTNACT_pos	0.0
SRTNMTX_pos	0.0
SRTNt6_2_r_neg	2367.3374809103857
SRTNt6_2_r_pos	2540.795226833581
SRTNtu_neg	1331.0806126171674
SRTNtu_pos	1331.0806126171674
ST3GAL21g_pos	12919.051078997873
ST3GAL22g_pos	13103.005817734618
ST3GAL23g_pos	13289.202335665083
ST3GAL31g_pos	11985.586397314006
ST3GAL61g_pos	11963.133168009637
ST3GAL62g_pos	10489.585104851069
ST6GALNAC21_pos	11603.666969777023
ST6GALNAC22_pos	11603.666969777023
ST6GALNAC23_pos	12840.622722648211
ST6GALNAC24_pos	12840.622722648211
ST6GALNAC25_pos	13309.54244085027
ST6GALNAC26_pos	13309.54244085027
ST6GALNAC27_pos	13581.514369149265
ST6GALNAC28_pos	13581.514369149263
ST6GALNAC31_pos	13107.914241515067
ST6GALNAC62_pos	13289.202335665086
ST8SIA11_pos	11626.503473467685
ST8SIA12_pos	19915.98628344445
ST8SIA51g_pos	19169.157066329644
ST8SIA52g_pos	13366.699223431851
ST8SIA53g_pos	13103.005817734616
ST8SIA54g_pos	12919.051078997869
ST8SIA55g_pos	13612.71462268646
ST8SIA56g_pos	12830.856319091401
STCOATxc_pos	5040.2198225107
STCOAtx_neg	5040.219822510702
STCOAtx_pos	9462.339349853703
STRDNCCOAtxc_pos	66.89371815855101
STRDNCCPT1_pos	41.421438797049206
STRDNCCPT2_pos	41.421438797049206
STRDNCCRNt_pos	41.421438797049206
STRDNCt_neg	7.0793882490709255
STRDNCt_pos	4262.9429706134215
STS1_pos	7781.9408941994325
STS1r_pos	0.0
STS2_pos	7780.335723127959
STS2r_pos	0.0
SUBEACTD_neg	0.0
SUBEACTD_pos	8055.657286790829
SUBERCACT_neg	8055.657286790829
SUBERCACT_pos	28516.159336173314
SUBERCROT_neg	8055.657286790828
SUBERCROT_pos	28516.159336173318
SUBERICACT_pos	8055.657286790829
SUCCACT_pos	8051.370478690896
SUCCCROT_neg	8055.657286790829
SUCCCROT_pos	44601.929469298324
SUCCOAPET_pos	8055.657286790827
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	477.17171552252535
SUCCt2m_pos	477.17171552252535
SUCCt4_2_neg	5469.487223546029
SUCCt4_2_pos	6.15979589744912
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	441.1164195292194
SUCD1m_pos	15092.290731850702
SUCOAS1m_neg	437.71079827619167
SUCOAS1m_pos	437.71079827619167
SUCOASm_neg	437.71079827619167
SUCOASm_pos	437.71079827619167
SUCRe_pos	3.5104500672098498
SULFOX_pos	9196.488677021147
Ser_Thrtg_neg	7191.635867545116
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	46391.34017658734
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	7.191740739474817
TAGHSTDe_pos	1900.0
TAGt_neg	5925.753940325876
TAGt_pos	1900.0
TALA_neg	2886.0110603835983
TALA_pos	647.7022430954166
TAUBETAtc_pos	623.2606118895641
TAUPAT1c_pos	723.7659831390733
TAURCHAe_pos	1403.4600550580672
TAURt4_2_r_neg	623.2606118895641
TAURt4_2_r_pos	1493.919290300013
TAURtcx_neg	1313.6924200209614
TAURtcx_pos	4207.886881133065
TAXOLte_neg	0.0
TAXOLte_pos	7.541744075508214
TCHOLAt2_pos	1280.441343254212
TCHOLAt3_pos	3272.8583307848194
TCHOLAt_neg	1098.316143323066
TCHOLAt_pos	1889.387212523645
TCHOLAte_neg	1226.3593513823841
TCHOLAte_pos	1889.387212523645
TCHOLAtx_neg	7904.454035369954
TCHOLAtx_pos	3257.886881133065
TCYNTt_pos	6.75469399253044
TCYNTtm_pos	12.124045640793076
TDCHOLAte_neg	1412.286800797472
TDCHOLAte_pos	2167.421728075724
TDCHOLAtx_neg	4207.886881133065
TDCHOLAtx_pos	3257.886881133065
TDCRNe_pos	8310.177512107699
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8695.326970358152
TDPm_pos	7800.945460925628
TETDEC2CRNe_pos	12857.365860163374
TETDECE1CRNe_pos	12857.365860163374
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	23.34840603105417
TETHEX3t_neg	7.928750410017952
TETHEX3t_pos	10.521921677523624
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	11.209984911733995
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.928750410017952
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	11.209984911733995
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	11.209984911733995
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.52192167752362
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.521921677523624
THBPT4ACAMDASE_pos	292.7041347591112
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	65901.23654065076
THD1m_pos	1429.3977389988233
THFt2_neg	5190.8245530147815
THFt2_pos	42.65627100982493
THFtl_neg	3246.6769444960723
THFtl_pos	0.0
THFtm_neg	3751.971198757406
THFtm_pos	7043.368032992724
THMATPe_pos	4573.240533666828
THMDt4_pos	6.719968629427392
THMDt5le_pos	7.0109520123044
THMMPt4_neg	12425.274849922771
THMMPt4_pos	9.500969686209046
THMMPtm_neg	7800.945460925627
THMMPtm_pos	0.0
THMPPtm_pos	7800.945460925628
THMP_pos	7759.151004484717
THMTP_pos	4290.602550977482
THMTPt_pos	28644.66866087265
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4573.240533666826
THP2Ctp_neg	49.50434645787838
THP2Ctp_pos	0.0
THRALANaEx_pos	869.9075634443863
THRASNNaEx_pos	921.4942190239864
THRATB0tc_pos	1339.923632488435
THRCYSNaEx_pos	828.7131156202545
THRD_L_pos	5.006611017873165
THRGLNNaEx_pos	728.0452209980056
THRGLNexR_neg	614.226640953048
THRGLNexR_pos	720.5827157718466
THRGLYexR_neg	618.4138957439169
THRGLYexR_pos	723.579590503627
THRPHELAT2tc_pos	650.4453741949992
THRSERNaEx_pos	878.2820730261241
THRS_pos	0.0
THRt4_pos	517.5021419400575
THYMDt1_pos	5.828694436833284
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2562.7196848821554
THYMDtm_pos	5130.277311424752
THYMt_neg	12467.261882037255
THYMt_pos	9.26046424327021
THYOXt2_neg	1087.1563723600634
THYOXt2_pos	1087.1563723600634
THYOXt_neg	1087.1563723600634
THYOXt_pos	1087.1563723600634
THYPX_pos	10.176598315346686
TIGCRNe_pos	12179.030525667646
TKT1_neg	20016.879306739716
TKT1_pos	15915.652395352246
TKT2_neg	20016.879306739716
TKT2_pos	15915.652395352245
TMABADH_pos	0.0
TMDK1_pos	2523.739782812476
TMDK1m_pos	1764.4434562538538
TMDPK_pos	7759.0396433551705
TMDPPK_pos	4290.602550977482
TMDPP_neg	10.58569311382068
TMDPP_pos	12467.26188203725
TMDS_pos	12458.755892327952
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	38356.93607695246
TMNDNCCOAtx_pos	148.6665520221857
TMNDNCCPT1_pos	512.8514686330495
TMNDNCCPT2_pos	512.8514686330495
TMNDNCCRNt_pos	512.8514686330495
TMNDNCt_neg	248.63521556573698
TMNDNCt_pos	13.6688914051006
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.541744075508214
TPI_neg	9094.850180208325
TPI_pos	3941.410941554542
TRDR2_pos	5156.737914777186
TRDR3_pos	5192.611444421592
TRDR_pos	3162.1090502471798
TRDRm_pos	332.94243052728024
TREH_pos	0.0
TREHe_pos	3.3933348947450224
TRIODTHYSUFt_pos	21.534037389349404
TRIODTHYSULT_pos	21.534037389349404
TRIODTHYt2_neg	1087.1563723600634
TRIODTHYt2_pos	1087.1563723600634
TRIODTHYt_neg	1087.1563723600634
TRIODTHYt_pos	1087.1563723600634
TRIOK_pos	3303.137132000929
TRPATB0tc_pos	1573.3301439169165
TRPHYDRO2_pos	2004.02262898375
TRPO2_pos	9.7719750908315
TRPt4_pos	1282.7206120848973
TRPt_neg	758.8931776540155
TRPt_pos	758.8931776540155
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	69019.29734318177
TSTSTERONEGLCtr_neg	69019.29734318177
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	61577.030000165425
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	61577.03000016543
TSTSTERONEt_neg	55407.14876819196
TSTSTERONEt_pos	9.319074574581128
TSTSTERONEtr_neg	9.672647833795297
TSTSTERONEtr_pos	55407.148768191946
TSULt4_3_neg	0.0
TSULt4_3_pos	12.124045640793076
TTDCAFATPc_pos	8907.378332884917
TTDCAtr_neg	0.0
TTDCAtr_pos	3407.8010797475667
TTDCPT1_pos	10696.01321953871
TTDCPT2_pos	10696.01321953871
TTDCRNt_pos	10696.01321953871
TXA2te_neg	172.82612456451298
TXA2te_pos	0.0
TXA2tr_neg	172.82612456451298
TXA2tr_pos	0.0
TXASr_pos	172.82612456451304
TYMSFt_pos	19683.924916655033
TYMSULT_pos	19683.924916655033
TYR3MO2_pos	9873.103857192107
TYRASE_pos	12510.839993602181
TYRATB0tc_pos	1573.3301439169165
TYRCBOX_pos	10979.155292958618
TYRDOPO3_pos	12510.839993602181
TYRDOPO_pos	49230.1596696351
TYROXDAc_pos	11076.493199468974
TYRPHELAT2tc_pos	509.30453110772623
TYRTA_neg	6887.916542414347
TYRTA_pos	8447.057289264267
TYRTAm_neg	0.0
TYRTAm_pos	46391.34017658734
TYRt4_pos	1282.7206120848973
TYRt_neg	509.30453110772623
TYRt_pos	758.8931776540155
UAG2EMAi_pos	4331.622059889946
UAG4E_neg	893.5996070053435
UAG4E_pos	9810.546506343462
UAGALDP_pos	561.0579226998711
UAGDP_pos	4331.622059889946
UDPACGALtl_neg	7234.5600770539695
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9301.503472376582
UDPDOLPT_U_pos	9301.503472376582
UDPG1P_pos	16791.434010465746
UDPG4E_neg	5048.2050015069535
UDPG4E_pos	12188.028125067858
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6529.729299261986
UDPGD_pos	12849.331886963437
UDPGLCAter_neg	2064.0688880065845
UDPGLCAter_pos	2064.0688880065845
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	13180.743337868334
UDPGP_pos	3392.840342473237
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	7234.5600770539695
UGALGTg_pos	6529.729299261987
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	11335.8484165893
UGCG_pos	13228.79636525177
UGLCNACtg_neg	0.0
UGLCNACtg_pos	19265.113833232343
UGLT_neg	392.5856662266275
UGLT_pos	392.5856662266275
UGT1A10r_neg	10.339462224098314
UGT1A10r_pos	66292.92362953686
UGT1A1r_pos	60412.475770917634
UGT1A2r_pos	43321.36124425349
UGT1A3r_pos	70480.35577984409
UGT1A4r_pos	69019.2973431818
UGT1A5r2_pos	4008.110816124021
UGT1A5r_pos	3989.462524499196
UGT1A6r_pos	57733.22703762342
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	70249.20399682803
UMPK2_neg	384.1669105086747
UMPK2_pos	384.1669105086747
UMPK2n_neg	385.7556745826819
UMPK2n_pos	385.7556745826819
UMPK3_neg	384.1669105086747
UMPK3_pos	384.1669105086747
UMPK3n_neg	385.7556745826819
UMPK3n_pos	385.7556745826819
UMPK4_neg	384.1669105086747
UMPK4_pos	384.1669105086747
UMPK4n_neg	385.7556745826819
UMPK4n_pos	385.7556745826819
UMPK5_neg	384.1669105086747
UMPK5_pos	384.1669105086747
UMPK5n_neg	385.7556745826819
UMPK5n_pos	385.7556745826819
UMPK6_neg	384.1669105086747
UMPK6_pos	384.1669105086747
UMPK6n_neg	385.7556745826819
UMPK6n_pos	385.7556745826819
UMPK7_neg	384.1669105086747
UMPK7_pos	384.1669105086747
UMPK7n_neg	385.7556745826819
UMPK7n_pos	385.7556745826819
UMPK_neg	384.1669105086747
UMPK_pos	384.1669105086747
UMPKm_neg	9400.408295121235
UMPKm_pos	0.0
UMPKn_neg	385.7556745826819
UMPKn_pos	385.7556745826819
UMPtr_neg	2064.0688880065845
UMPtr_pos	2064.0688880065845
UNK2_pos	15726.436396345627
UNK3_pos	16043.979045428372
UPP3S_pos	14807.447219626985
UPPDC1_pos	14807.447219626985
UPPN_pos	14877.61502271419
URATEt_pos	9148.637745432223
URATEtx_pos	11523.637745432223
URAt_neg	7443.38525655958
URAt_pos	5.420475259818768
URCN_pos	11875.636071596053
UREAt5_neg	1531.3927172044346
UREAt5_pos	1531.3927172044346
UREAt_neg	1531.3927172044346
UREAt_pos	1531.3927172044346
UREAtm_neg	15043.246596452616
UREAtm_pos	0.0
URIDK2m_neg	6917.354027571288
URIDK2m_pos	3651.2598917860123
URIK1_pos	445.37281728030933
URIt4_pos	954.2533146839799
URIt5le_pos	1432.106766567305
URIt_neg	954.2533146839799
URIt_pos	12305.036100107425
UROLACer_neg	0.0
UROLACer_pos	6759.178572222627
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	9400.408295121235
Uritm_pos	0.0
Uritn_neg	13542.043736441125
Uritn_pos	0.0
VACCCPT1_pos	91220.66446880449
VACCCPT2_pos	91220.66446880449
VACCCRNt_pos	91220.66446880449
VACCt_neg	8982.40192158403
VACCt_pos	7.916191292939871
VALATB0tc_pos	1588.1171352513607
VALLAT1tc_pos	650.6284666012948
VALPHELAT2tc_pos	633.9184596708285
VALTA_neg	7845.939971232683
VALTA_pos	4136.8680425581515
VALTAm_neg	4136.8680425581515
VALTAm_pos	15291.282986344999
VALt4_pos	1407.3345406479996
VALt5m_neg	4136.8680425581515
VALt5m_pos	15291.282986344997
VALtec_neg	633.9184596708285
VALtec_pos	883.5071062171178
VD3_neg	11043.693375946914
VD3_pos	77773.64382435792
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9984.27891524044
VITD3t2_pos	1056.1986193191271
VITD3t_pos	1056.1986193191271
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4267.446583788313
VITKtl_pos	5040.2198225107
VLCS2p_pos	66917.35995043715
VLCS2r_pos	75934.13217789613
VLCSp_pos	65901.23654065073
VLCSr_pos	72444.0651525954
WHDDCAte_neg	7.541744075508216
WHDDCAte_pos	0.0
WHHDCAte_neg	18668.518915025998
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7534.633026708473
WHTTDCAte_pos	0.0
XANDp_pos	12712.54559354775
XANtx_pos	11523.637745432225
XAO2x_pos	12031.830263704082
XAOx_pos	11523.637745432223
XOL27OHtm_neg	10967.211601420546
XOL27OHtm_pos	11619.709568773658
XOL7AH2tm_neg	70575.17723347468
XOL7AH2tm_pos	10954.714263383057
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	10954.714263383057
XOL7AONEtr_pos	8022.188267145795
XOLDIOLONEt_neg	65901.2365406508
XOLDIOLONEt_pos	8022.188267145795
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	7178.379785703401
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	55012.64934212025
XOLTRI24te_neg	0.0
XOLTRI24te_pos	55012.64934212023
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	54901.53307424451
XOLTRI25te_neg	0.0
XOLTRI25te_pos	54901.533074244486
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	54536.467955893735
XOLTRI27te_neg	0.0
XOLTRI27te_pos	54536.467955893735
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	65901.23654065075
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8460.966931505436
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8460.966931505436
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5088.354608649513
XYLUR_neg	1288.3546086495126
XYLUR_pos	1303.3594363519132
XYLt_neg	867.7468616953863
XYLt_pos	0.0
XYLtly_pos	867.7468616953864
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	230.3236744009936
q10h2tc_neg	5718.373315918337
q10h2tc_pos	7516.020856595502
q10tm_neg	5718.373315918337
q10tm_pos	7516.020856595502
r0002_neg	2101.275678105945
r0002_pos	2375.0
r0009_pos	4632.241756172006
r0010_pos	6108.658069454198
r0013_pos	42.7962024597587
r0016_neg	2680.3583617887743
r0016_pos	4370.551618326542
r0021_neg	1469.7558044413634
r0021_pos	550.3926461369318
r0022_neg	5366.146576878567
r0022_pos	495.47284025678954
r0027_neg	1484.760632143764
r0027_pos	1260.1353038547365
r0028_pos	3655.543989411441
r0033_pos	14514.789062055937
r0034_pos	12001.35002766048
r0047_pos	2425.489611922072
r0051_neg	4.00838452219261
r0051_pos	27536.754529912567
r0055_neg	1522.368802112215
r0055_pos	7805.284661971216
r0060_pos	7866.0412454162015
r0062_pos	3282.430561646807
r0068_pos	3544.0747700557745
r0074_neg	1191.4270706518191
r0074_pos	2794.263398484475
r0081_neg	372.5922797920161
r0081_pos	372.5922797920161
r0082_pos	3738.685761255757
r0083_pos	351.3744955555443
r0084_pos	12656.8842057556
