	Ob.911.a_S124_L007_R1_001
SPODMm_pos	8665.255762245388
SPODMn_pos	8775.72752318823
SPODMx_pos	8715.42699623119
SPRMS_pos	15027.297466922057
SPRMTDe_neg	15080.122070679647
SPRMTDe_pos	2.0055436638513338
SPR_pos	0.0
SPRn_pos	0.0
SPTix_pos	11902.357454401274
SQLEr_pos	73935.05780121988
SQLSr_pos	389.81997568053004
SR5AR2r_pos	55440.55603387135
SR5ARr_pos	54977.31017818274
SRTN23OX_pos	0.0
SRTNACT_pos	0.0
SRTNMTX_pos	0.0
SRTNt6_2_r_neg	2029.2352646817558
SRTNt6_2_r_pos	2125.3332772847184
SRTNtu_neg	1317.4795535701983
SRTNtu_pos	1317.4795535701983
ST3GAL21g_pos	12327.443363995388
ST3GAL22g_pos	12500.412996230878
ST3GAL23g_pos	12674.106141386828
ST3GAL31g_pos	11517.7068801063
ST3GAL61g_pos	11495.967091431005
ST3GAL62g_pos	10062.045009800971
ST6GALNAC21_pos	11076.08844618003
ST6GALNAC22_pos	11076.08844618003
ST6GALNAC23_pos	12260.889770493899
ST6GALNAC24_pos	12260.889770493899
ST6GALNAC25_pos	12672.844614816491
ST6GALNAC26_pos	12672.844614816491
ST6GALNAC27_pos	12941.553244345772
ST6GALNAC28_pos	12941.553244345769
ST6GALNAC31_pos	12503.70100197015
ST6GALNAC62_pos	12674.10614138683
ST8SIA11_pos	11113.65557056367
ST8SIA12_pos	19064.39658866019
ST8SIA51g_pos	18324.86267684542
ST8SIA52g_pos	12754.226110240139
ST8SIA53g_pos	12500.412996230874
ST8SIA54g_pos	12327.443363995393
ST8SIA55g_pos	12981.384490745773
ST8SIA56g_pos	12285.221982365862
STCOATxc_pos	4907.84534406554
STCOAtx_neg	4907.84534406554
STCOAtx_pos	8865.850835739215
STRDNCCOAtxc_pos	62.09030466489729
STRDNCCPT1_pos	39.86963555500099
STRDNCCPT2_pos	39.86963555500099
STRDNCCRNt_pos	39.86963555500099
STRDNCt_neg	6.9516471787256195
STRDNCt_pos	4111.417472060248
STS1_pos	7005.3936541504545
STS1r_pos	0.0
STS2_pos	7020.834186911296
STS2r_pos	0.0
SUBEACTD_neg	0.0
SUBEACTD_pos	7805.543327583673
SUBERCACT_neg	7805.543327583674
SUBERCACT_pos	27354.36249465435
SUBERCROT_neg	7805.543327583674
SUBERCROT_pos	27354.362494654353
SUBERICACT_pos	7805.543327583672
SUCCACT_pos	7802.473611459814
SUCCCROT_neg	7805.543327583672
SUCCCROT_pos	43271.043106592224
SUCCOAPET_pos	7805.543327583673
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	353.938692684686
SUCCt2m_pos	353.938692684686
SUCCt4_2_neg	5407.424926057159
SUCCt4_2_pos	6.12862094798422
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	396.39335815127095
SUCD1m_pos	14729.055866396124
SUCOAS1m_neg	407.70457090971286
SUCOAS1m_pos	407.70457090971286
SUCOASm_neg	407.70457090971286
SUCOASm_pos	407.70457090971286
SUCRe_pos	3.4813538824132797
SULFOX_pos	8774.87247482824
Ser_Thrtg_neg	6953.725350954103
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	44996.54277097637
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	6.945400112565203
TAGHSTDe_pos	1900.0
TAGt_neg	5676.668821660692
TAGt_pos	1900.0
TALA_neg	2649.87283711745
TALA_pos	537.6917530649482
TAUBETAtc_pos	487.4176442998801
TAUPAT1c_pos	647.6267847006931
TAURCHAe_pos	1337.65321860102
TAURt4_2_r_neg	487.4176442998801
TAURt4_2_r_pos	1404.9396443919509
TAURtcx_neg	1239.8461124878895
TAURtcx_pos	4164.236090186148
TAXOLte_neg	0.0
TAXOLte_pos	7.464809818286432
TCHOLAt2_pos	995.6282202060985
TCHOLAt3_pos	3131.931972211489
TCHOLAt_neg	840.8212960456947
TCHOLAt_pos	1644.906732631405
TCHOLAte_neg	1199.5909871379763
TCHOLAte_pos	1645.621341579224
TCHOLAtx_neg	7745.075877201748
TCHOLAtx_pos	3214.2360901861484
TCYNTt_pos	6.667044310935771
TCYNTtm_pos	12.000571525284494
TDCHOLAte_neg	1354.5992812119794
TDCHOLAte_pos	2161.9358897188645
TDCHOLAtx_neg	4164.236090186148
TDCHOLAtx_pos	3214.236090186149
TDCRNe_pos	8010.262107357909
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8344.19926434466
TDPm_pos	7547.981229382733
TETDEC2CRNe_pos	12435.698016811388
TETDECE1CRNe_pos	12435.698016811388
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	22.365390676439123
TETHEX3t_neg	7.807288553905168
TETHEX3t_pos	10.044807873272367
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	10.753661224299595
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.807288553905167
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	10.753661224299593
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	10.753661224299595
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.044807873272369
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.044807873272369
THBPT4ACAMDASE_pos	260.7891257298397
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	64305.284053778516
THD1m_pos	1405.0725612972883
THFt2_neg	4843.540172616172
THFt2_pos	41.14692310049328
THFtl_neg	3199.7564927213816
THFtl_pos	0.0
THFtm_neg	3332.7241494444684
THFtm_pos	6753.49418082107
THMATPe_pos	4402.61446301213
THMDt4_pos	6.731106459247702
THMDt5le_pos	7.187503718726412
THMMPt4_neg	11898.458421331334
THMMPt4_pos	9.0260225386028
THMMPtm_neg	7547.981229382733
THMMPtm_pos	0.0
THMPPtm_pos	7547.981229382733
THMP_pos	7498.158175967382
THMTP_pos	4147.708557619125
THMTPt_pos	27561.25809438695
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4402.61446301213
THP2Ctp_neg	48.48052916171711
THP2Ctp_pos	0.0
THRALANaEx_pos	722.821889688393
THRASNNaEx_pos	883.7342644305832
THRATB0tc_pos	1286.658263210175
THRCYSNaEx_pos	683.7903239016514
THRD_L_pos	4.8128270783197244
THRGLNNaEx_pos	709.36390843504
THRGLNexR_neg	557.9572236044775
THRGLNexR_pos	623.7533422161538
THRGLYexR_neg	557.9572236044775
THRGLYexR_pos	623.7533422161538
THRPHELAT2tc_pos	573.1347394850566
THRSERNaEx_pos	722.8218896883928
THRS_pos	0.0
THRt4_pos	471.8934716869765
THYMDt1_pos	6.046267274272661
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2474.872099454496
THYMDtm_pos	4907.589921949507
THYMt_neg	11761.691451855015
THYMt_pos	9.12682643316152
THYOXt2_neg	831.0763547343257
THYOXt2_pos	831.7909636821448
THYOXt_neg	831.7909636821448
THYOXt_pos	831.0763547343257
THYPX_pos	9.986536407348623
TIGCRNe_pos	11893.158506132642
TKT1_neg	19004.441616482636
TKT1_pos	15420.432094384956
TKT2_neg	19004.441616482636
TKT2_pos	15420.432094384956
TMABADH_pos	0.0
TMDK1_pos	2402.4243052952756
TMDK1m_pos	1682.083387437236
TMDPK_pos	7498.158175967381
TMDPPK_pos	4147.708557619124
TMDPP_neg	10.593536467837142
TMDPP_pos	11761.691451855018
TMDS_pos	11717.479030211802
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37050.68841296559
TMNDNCCOAtx_pos	137.988942937337
TMNDNCCPT1_pos	493.3354474415879
TMNDNCCPT2_pos	493.3354474415879
TMNDNCCRNt_pos	493.3354474415879
TMNDNCt_neg	239.67872033374658
TMNDNCt_pos	13.090699678901695
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.46480981828643
TPI_neg	9200.10675749506
TPI_pos	3432.5045986170785
TRDR2_pos	5036.884302795769
TRDR3_pos	5071.6714794008985
TRDR_pos	2565.95130578684
TRDRm_pos	268.1797990877698
TREH_pos	0.0
TREHe_pos	3.0444111840375108
TRIODTHYSUFt_pos	20.928154685218583
TRIODTHYSULT_pos	20.928154685218583
TRIODTHYt2_neg	831.0763547343257
TRIODTHYt2_pos	831.7909636821448
TRIODTHYt_neg	831.7909636821448
TRIODTHYt_pos	831.0763547343257
TRIOK_pos	2897.0965359850125
TRPATB0tc_pos	1517.5877835378662
TRPHYDRO2_pos	1995.616548121544
TRPO2_pos	9.594731730180104
TRPt4_pos	1261.9185977188772
TRPt_neg	787.630829577939
TRPt_pos	787.630829577939
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	67382.31091178987
TSTSTERONEGLCtr_neg	67382.31091178991
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	59606.446291165725
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	59606.44629116573
TSTSTERONEt_neg	53995.85745634512
TSTSTERONEt_pos	8.882965398729828
TSTSTERONEtr_neg	9.516169012782624
TSTSTERONEtr_pos	53995.85745634511
TSULt4_3_neg	0.0
TSULt4_3_pos	12.000571525284496
TTDCAFATPc_pos	8665.21203064873
TTDCAtr_neg	0.0
TTDCAtr_pos	3255.967941164439
TTDCPT1_pos	10314.888119912821
TTDCPT2_pos	10314.888119912821
TTDCRNt_pos	10314.888119912821
TXA2te_neg	167.4910443544037
TXA2te_pos	0.0
TXA2tr_neg	167.49104435440367
TXA2tr_pos	0.0
TXASr_pos	167.49104435440364
TYMSFt_pos	19201.49397520378
TYMSULT_pos	19201.49397520378
TYR3MO2_pos	9813.723965754965
TYRASE_pos	12390.754193005521
TYRATB0tc_pos	1517.5877835378662
TYRCBOX_pos	10614.685960738647
TYRDOPO3_pos	12390.754193005523
TYRDOPO_pos	48026.70007786112
TYROXDAc_pos	10702.526195596212
TYRPHELAT2tc_pos	474.3818651787361
TYRTA_neg	6696.592819355136
TYRTA_pos	8131.128403758801
TYRTAm_neg	0.0
TYRTAm_pos	44996.54277097639
TYRt4_pos	1261.9185977188772
TYRt_neg	474.3818651787361
TYRt_pos	787.630829577939
UAG2EMAi_pos	3886.07418487775
UAG4E_neg	872.3112467377862
UAG4E_pos	9439.88529633153
UAGALDP_pos	549.9135294588489
UAGDP_pos	3886.0741848777498
UDPACGALtl_neg	6995.240644284006
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9085.388658967977
UDPDOLPT_U_pos	9085.388658967977
UDPG1P_pos	16150.803768918257
UDPG4E_neg	4829.324138002391
UDPG4E_pos	11668.053747391532
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6250.06769877693
UDPGD_pos	12443.27045401573
UDPGLCAter_neg	2041.0149275982737
UDPGLCAter_pos	2041.0149275982737
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	12750.11714957068
UDPGP_pos	3201.3031652540685
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	6995.240644284005
UGALGTg_pos	6250.067698776931
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	10830.537641087192
UGCG_pos	12635.35399336627
UGLCNACtg_neg	0.0
UGLCNACtg_pos	18705.29463778959
UGLT_neg	367.7240632351704
UGLT_pos	367.7240632351704
UGT1A10r_neg	10.27661071632149
UGT1A10r_pos	64607.80226569581
UGT1A1r_pos	58931.503715858766
UGT1A2r_pos	42300.85890420274
UGT1A3r_pos	68734.14817812611
UGT1A4r_pos	67382.31091178989
UGT1A5r2_pos	3839.2485078912855
UGT1A5r_pos	3824.021886837033
UGT1A6r_pos	56200.10878642767
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	68538.10903264771
UMPK2_neg	339.77636196111297
UMPK2_pos	339.77636196111297
UMPK2n_neg	340.90743468630825
UMPK2n_pos	340.90743468630825
UMPK3_neg	339.77636196111297
UMPK3_pos	339.77636196111297
UMPK3n_neg	340.90743468630825
UMPK3n_pos	340.90743468630825
UMPK4_neg	339.77636196111297
UMPK4_pos	339.77636196111297
UMPK4n_neg	340.90743468630825
UMPK4n_pos	340.90743468630825
UMPK5_neg	339.77636196111297
UMPK5_pos	339.77636196111297
UMPK5n_neg	340.90743468630825
UMPK5n_pos	340.90743468630825
UMPK6_neg	339.77636196111297
UMPK6_pos	339.77636196111297
UMPK6n_neg	340.90743468630825
UMPK6n_pos	340.90743468630825
UMPK7_neg	339.77636196111297
UMPK7_pos	339.77636196111297
UMPK7n_neg	340.90743468630825
UMPK7n_pos	340.90743468630825
UMPK_neg	339.77636196111297
UMPK_pos	339.77636196111297
UMPKm_neg	8790.066240526294
UMPKm_pos	0.0
UMPKn_neg	340.90743468630825
UMPKn_pos	340.90743468630825
UMPtr_neg	2041.0149275982737
UMPtr_pos	2041.0149275982737
UNK2_pos	15091.91728236435
UNK3_pos	15825.083659388372
UPP3S_pos	14407.15859479689
UPPDC1_pos	14407.15859479689
UPPN_pos	14097.863391674955
URATEt_pos	8852.987861225854
URATEtx_pos	11158.589998436904
URAt_neg	7197.480433883574
URAt_pos	5.551486198089939
URCN_pos	11322.487697594965
UREAt5_neg	1226.1904992669524
UREAt5_pos	1226.1904992669524
UREAt_neg	1226.1904992669524
UREAt_pos	1226.1904992669524
UREAtm_neg	14144.956814950185
UREAtm_pos	0.0
URIDK2m_neg	6253.847920223396
URIDK2m_pos	3490.4539216719445
URIK1_pos	368.786520259651
URIt4_pos	765.1069334904525
URIt5le_pos	1378.7967318422616
URIt_neg	765.1069334904525
URIt_pos	11512.498382609607
UROLACer_neg	0.0
UROLACer_pos	6746.477671042376
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	8790.0662405263
Uritm_pos	0.0
Uritn_neg	13119.291024576303
Uritn_pos	0.0
VACCCPT1_pos	88997.23198994943
VACCCPT2_pos	88997.23198994943
VACCCRNt_pos	88997.23198994943
VACCt_neg	8784.094563809733
VACCt_pos	7.806157783522236
VALATB0tc_pos	1582.976875640932
VALLAT1tc_pos	616.6283469750094
VALPHELAT2tc_pos	539.7709572818018
VALTA_neg	7577.428891741126
VALTA_pos	4009.1764810388804
VALTAm_neg	4009.1764810388804
VALTAm_pos	14913.8582359679
VALt4_pos	1327.307689821943
VALt5m_neg	4009.1764810388804
VALt5m_pos	14913.858235967893
VALtec_neg	539.7709572818018
VALtec_pos	853.0199216810047
VD3_neg	10878.547089836922
VD3_pos	75792.07117199666
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9871.12503825375
VITD3t2_pos	1043.7432139297377
VITD3t_pos	1043.7432139297377
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4115.660467389295
VITKtl_pos	4907.84534406554
VLCS2p_pos	65315.35881177412
VLCS2r_pos	74288.04731055332
VLCSp_pos	64305.28405377845
VLCSr_pos	70699.30525600535
WHDDCAte_neg	7.464809818286431
WHDDCAte_pos	0.0
WHHDCAte_neg	17929.881874318446
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7464.943402413527
WHTTDCAte_pos	0.0
XANDp_pos	12182.57448822852
XANtx_pos	11158.589998436904
XAO2x_pos	11671.840179873185
XAOx_pos	11158.589998436908
XOL27OHtm_neg	11171.277952369688
XOL27OHtm_pos	11458.59113069647
XOL7AH2tm_neg	68942.41811497387
XOL7AH2tm_pos	11145.227978450594
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11145.227978450594
XOL7AONEtr_pos	7872.868892894087
XOLDIOLONEt_neg	64305.284053778516
XOLDIOLONEt_pos	7872.868892894087
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6724.807988584165
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53383.690961500964
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53383.69096150097
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53528.12598959646
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53528.12598959646
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53498.218915712256
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53498.21891571228
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64305.2840537785
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8104.112885774533
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8104.112885774533
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5054.002853260626
XYLUR_neg	1254.0028532606257
XYLUR_pos	1261.8054125037725
XYLt_neg	847.6400809454702
XYLt_pos	0.0
XYLtly_pos	847.6400809454703
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	221.2833749690575
q10h2tc_neg	5571.019673545182
q10h2tc_pos	7398.366292883296
q10tm_neg	5571.019673545182
q10tm_pos	7398.366292883297
r0002_neg	2088.717249640903
r0002_pos	2375.0
r0009_pos	4482.605888941835
r0010_pos	5789.618689450025
r0013_pos	40.90289827039845
r0016_neg	2671.537422944974
r0016_pos	4205.66583742293
r0021_neg	1396.6720145399768
r0021_pos	471.07576997073545
r0022_neg	5201.1933968192525
r0022_pos	428.1066085728326
r0027_neg	1404.4745737831236
r0027_pos	1206.927175007881
r0028_pos	3420.617174740008
r0033_pos	13989.122619359956
r0034_pos	11455.709711908241
r0047_pos	2366.369783864393
r0051_neg	3.961471904819546
r0051_pos	26576.793766924155
r0055_neg	1484.3754663805653
r0055_pos	7636.664237601267
r0060_pos	7494.241122370586
r0062_pos	3350.769676095864
r0068_pos	3335.8150678817183
r0074_neg	1150.9632738523287
r0074_pos	2248.7817393821697
r0081_neg	312.59751620450396
r0081_pos	312.59751620450396
r0082_pos	3529.921068035519
r0083_pos	291.8758811319349
r0084_pos	12392.384868022193
r0085_pos	5106.979552017035
r0086_pos	6928.5403308452815
r0093_pos	5.351212449227424
r0097_pos	3335.8150678817183
r0113_pos	18897.935053472414
r0119_pos	3107.8574787320804
r0122_pos	466.6356965125211
r0127_pos	6907.643946345028
r0129_neg	2093.6618087313745
r0129_pos	6812.879266785881
r0130_neg	7408.470748312048
r0130_pos	2093.6618087313745
r0139_neg	3.2121024334274804
r0139_pos	7.6775572445682
r0142_pos	9211.045450046482
r0145_neg	1298.1998851471606
r0145_pos	57386.74310738111
r0149_neg	7.670194410926963
r0149_pos	3.215599779407068
r0153_pos	466.6356965125211
r0156_pos	5106.979552017035
r0157_pos	6928.5403308452815
r0160_pos	2897.0965359850134
r0163_pos	10849.465298322611
r0165_pos	466.6356965125211
r0166_pos	11613.231934515128
r0170_neg	389.81997568053004
r0170_pos	73960.08135982107
r0173_neg	2541.779995540492
r0173_pos	2541.779995540492
r0178_neg	1265.4204514443356
r0178_pos	12420.678041188276
r0179_pos	1265.4204514443356
r0181_neg	3.2121024334274804
r0181_pos	3.2155997794070674
r0186_pos	11503.875032517128
r0191_pos	585.3475781634093
r0193_neg	8495.875999528596
r0193_pos	6727.4439335271845
r0196_neg	340.911266012969
r0196_pos	14527.346747832788
r0202_neg	2541.779995540492
r0202_pos	2541.779995540492
r0208_neg	2995.3909133151014
r0208_pos	18319.549559041585
r0210_pos	7590.553392988608
r0224_pos	543.874096651927
r0226_pos	3332.7241494444684
r0233_pos	5701.80146010388
r0236_pos	1253.5954333115726
r0239_neg	0.0
r0239_pos	9.851853493780728
r0242_neg	3.4102166191290046
r0242_pos	3.4102166191290046
r0245_neg	3432.504598617079
r0245_pos	6566.120589756143
r0246_pos	10525.395874769772
r0249_neg	2458.2869627118253
r0249_pos	2458.2869627118253
r0265_pos	5701.80146010388
r0267_neg	2097.5473987752425
r0267_pos	2089.7448395320957
r0268_neg	2089.7448395320957
r0268_pos	2097.5473987752425
r0276_neg	3725.5684604328303
r0276_pos	389.36773875355135
r0280_pos	466.6356965125211
r0281_neg	4.749999999999999
r0281_pos	14922.783127986695
r0283_pos	4764.775483811687
r0287_pos	17629.610662841773
r0295_pos	492.6271314396146
r0301_pos	3725.56846043283
r0308_pos	7341.835988465311
r0309_neg	4881.569644039316
r0309_pos	16809.773370265477
r0310_pos	4819.215920302351
r0311_pos	8119.999192063598
r0317_neg	311.0234078656644
r0317_pos	311.0234078656644
r0321_pos	3752.973038441594
r0330_pos	1245.7928740684258
r0331_pos	4038.222085270068
r0339_pos	5061.157605609715
r0340_pos	10525.395874769772
r0345_neg	1079.537224406197
r0345_pos	1079.537224406197
r0354_pos	3094.4651792738982
r0355_pos	3094.465179273899
r0357_pos	4068.101471743049
r0358_pos	4068.1014717430494
r0360_pos	5385.245175890205
r0361_pos	5327.5208223316085
r0363_pos	6569.237237237069
r0364_pos	6524.955721874333
r0365_pos	12405.525409911193
r0377_pos	3417.264816779737
r0381_neg	4084.9938516999646
r0381_pos	9881.769293176932
r0383_pos	6628.653127602195
r0384_pos	10727.298218123995
r0385_pos	12059.625368985757
r0386_pos	10583.439797696923
r0388_neg	4138.103957274997
r0388_pos	10061.575016446879
r0389_neg	4138.103957274997
r0389_pos	9034.630928565828
r0390_neg	3006.3159385033578
r0390_pos	4.274999999999999
r0391_neg	11.49996871224063
r0391_pos	4134.745470280363
r0392_neg	2897.0965359850125
r0392_pos	6059.212810660098
r0393_pos	10525.395874769772
r0394_neg	486.08657656053117
r0394_pos	5583.519129881898
r0395_pos	486.08657656053117
r0398_pos	5334.05567531195
r0399_neg	260.7891257298397
r0399_pos	5876.595014843912
r0400_neg	4972.787863310883
r0400_pos	18806.220341202083
r0402_pos	0.0
r0403_neg	1995.616548121544
r0403_pos	7.414175379396135
r0407_neg	537.6917530649482
r0407_pos	2648.940479055583
r0408_neg	437.9269064732973
r0408_pos	437.9269064732973
r0409_neg	437.9269064732973
r0409_pos	437.9269064732973
r0410_neg	4.125232581752946
r0410_pos	4.662725953420807
r0413_pos	466.6356965125211
r0422_neg	0.0
r0422_pos	3529.9210680355204
r0423_pos	291.8758811319349
r0424_neg	0.0
r0424_pos	12392.384868022193
r0425_neg	339.0714997225285
r0425_pos	444.41939426758415
r0426_neg	311.0234078656644
r0426_pos	311.0234078656644
r0434_neg	2180.021716943688
r0434_pos	5034.09168339457
r0437_neg	3072.993066660348
r0437_pos	5034.09168339457
r0441_neg	0.0
r0441_pos	305.3449157053169
r0443_pos	293.36476443480285
r0450_neg	0.0
r0450_pos	3854.41223323745
r0451_pos	69.0991971567188
r0456_pos	3331.4249341442464
r0463_neg	9685.412044262894
r0463_pos	0.0
r0464_neg	334.1573298081543
r0464_pos	334.1573298081543
r0470_pos	579.3614742075929
r0472_neg	6936.732496930344
r0472_pos	676.5002979142821
r0474_neg	7458.568918650825
r0474_pos	676.5002979142821
r0475_neg	5425.609478567417
r0475_pos	676.5002979142821
r0480_neg	15706.886373538515
r0480_pos	12383.293593864504
r0483_neg	312.59751620450396
r0483_pos	312.59751620450396
r0488_neg	19832.212167817524
r0488_pos	325.76731784790417
r0494_neg	3.2121024334274804
r0494_pos	7.6775572445682
r0497_neg	7.670194410926963
r0497_pos	3.215599779407068
r0502_pos	8941.49546207813
r0504_pos	8783.589998436906
r0509_pos	396.39335815127095
r0512_neg	7199.495161676315
r0512_pos	551.6766558950736
r0514_pos	3609.0550994464993
r0517_neg	340.911266012969
r0517_pos	14527.346747832782
r0522_pos	1591.5684039126493
r0523_pos	1591.5684039126493
r0525_neg	363.95332257970483
r0525_pos	25.688400798324217
r0527_neg	12.130047957176373
r0527_pos	5147.448138101694
r0531_neg	368.786520259651
r0531_pos	3372.749226191695
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14119.682283267026
r0541_neg	282.02237096680716
r0541_pos	79.1102430419589
r0545_pos	768.0223077221708
r0546_pos	0.0
r0547_neg	768.0223077221708
r0547_pos	18614.19517221013
r0548_pos	0.0
r0549_neg	334.1573298081543
r0549_pos	334.1573298081543
r0552_neg	387.29223830733804
r0552_pos	442.72248700339173
r0553_neg	442.72248700339173
r0553_pos	387.29223830733804
r0555_pos	6628.653127602195
r0556_neg	10727.298218123995
r0556_pos	0.0
r0557_pos	69.09919715671883
r0558_neg	1315.4972919477498
r0558_pos	1315.4972919477498
r0559_neg	1315.4972919477498
r0559_pos	1315.4972919477498
r0560_pos	11896.234870265564
r0561_pos	253.7984021986028
r0568_pos	7275.669353887996
r0570_neg	4251.09516352559
r0570_pos	6026.925847645759
r0571_neg	12853.875523303126
r0571_pos	2104.9581018684485
r0573_pos	7160.5631743116455
r0575_neg	389.81997568053004
r0575_pos	73960.0813598211
r0578_neg	3968.403196107567
r0578_pos	4075.389887082336
r0579_pos	3968.4031961075666
r0580_pos	4492.411662114078
r0584_neg	5147.448138101696
r0584_pos	3317.3620957583425
r0587_neg	3.4102166191290046
r0587_pos	3.4102166191290046
r0590_pos	13989.122619359956
r0591_neg	40774.6745538951
r0591_pos	3234.734119856151
r0594_pos	25.88766400762259
r0595_pos	8504.05500507162
r0596_pos	12405.525409911193
r0598_pos	0.0
r0603_neg	289.2211403397067
r0603_pos	9270.006722521446
r0604_pos	9494.247415352427
r0610_neg	535.0657301799866
r0610_pos	535.0657301799866
r0611_neg	535.0657301799866
r0611_pos	535.0657301799866
r0614_neg	3968.403196107567
r0614_pos	31847.56390601266
r0615_neg	681.7235966249307
r0615_pos	689.5261558680772
r0616_neg	646.5569944701743
r0616_pos	11915.316853691662
r0617_neg	689.5261558680772
r0617_pos	681.7235966249307
r0618_pos	646.5569944701743
r0620_neg	0.0
r0620_pos	10849.465298322613
r0625_pos	0.0
r0627_neg	4075.4500675598047
r0627_pos	9.240526799604666
r0629_neg	4019.313033942204
r0629_pos	11703.191203514438
r0630_neg	3214.2360901861484
r0630_pos	12753.013202382244
r0633_neg	5208.496145158891
r0633_pos	18313.90097868729
r0634_neg	33280.30849632066
r0634_pos	436.98203781475763
r0636_pos	13762.102022317064
r0637_pos	13762.102022317064
r0638_neg	5133.049720523947
r0638_pos	19071.04462541848
r0639_pos	13947.548836674368
r0641_neg	3152.630462147278
r0641_pos	3152.630462147278
r0642_neg	1315.4972919477498
r0642_pos	442.7864106364194
r0643_neg	2104.9581018684485
r0643_pos	12853.87552330313
r0644_neg	1315.4972919477498
r0644_pos	442.7864106364194
r0645_neg	0.0
r0645_pos	46.67674331552154
r0647_neg	1199.6615017470538
r0647_pos	0.0
r0650_neg	4520.745899924243
r0650_pos	4520.745899924243
r0651_neg	4520.745899924243
r0651_pos	3173.8415663162573
r0652_neg	5134.061297019373
r0652_pos	14720.395914487066
r0653_pos	12217.347006340406
r0655_neg	302.6702125230618
r0655_pos	11024.331213253969
r0656_pos	10583.439797696923
r0660_neg	18516.364738346496
