	WT-DHA-d_S143_L007_R1_001
THRGLNexR_neg	602.8107583691872
THRGLNexR_pos	711.3785790807688
THRGLYexR_neg	608.8037658310266
THRGLYexR_pos	711.3785790807688
THRPHELAT2tc_pos	639.786495864784
THRSERNaEx_pos	875.3344010457498
THRS_pos	0.0
THRt4_pos	509.5899862519933
THYMDt1_pos	5.6640638492869515
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2529.202495396539
THYMDtm_pos	5007.551893461005
THYMt_neg	12219.121825674949
THYMt_pos	9.136669629224812
THYOXt2_neg	928.7204075226531
THYOXt2_pos	930.7658289336123
THYOXt_neg	930.7658289336123
THYOXt_pos	928.7204075226531
THYPX_pos	10.05481256899254
TIGCRNe_pos	12185.933871654162
TKT1_neg	19640.77124081961
TKT1_pos	15681.696077491793
TKT2_neg	19640.771240819613
TKT2_pos	15681.696077491793
TMABADH_pos	0.0
TMDK1_pos	2468.4746976286924
TMDK1m_pos	1734.9580210266054
TMDPK_pos	7654.47570819759
TMDPPK_pos	4240.17078060734
TMDPP_neg	10.41895061610966
TMDPP_pos	12219.121825674949
TMDS_pos	12210.477346387112
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37999.98744808307
TMNDNCCOAtx_pos	148.7912031638036
TMNDNCCPT1_pos	511.6840239270371
TMNDNCCPT2_pos	511.6840239270371
TMNDNCCRNt_pos	511.6840239270371
TMNDNCt_neg	247.34855028266165
TMNDNCt_pos	13.593173521182138
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.496934053800335
TPI_neg	8983.121602232575
TPI_pos	4171.148883268219
TRDR2_pos	5127.769425661707
TRDR3_pos	5162.83314235278
TRDR_pos	2878.363140732422
TRDRm_pos	292.3718884999688
TREH_pos	0.0
TREHe_pos	3.364070124592902
TRIODTHYSUFt_pos	21.335852365479962
TRIODTHYSULT_pos	21.335852365479962
TRIODTHYt2_neg	928.7204075226531
TRIODTHYt2_pos	930.7658289336123
TRIODTHYt_neg	930.7658289336123
TRIODTHYt_pos	928.7204075226531
TRIOK_pos	3665.51309114104
TRPATB0tc_pos	1564.909780021762
TRPHYDRO2_pos	2000.6506912881557
TRPO2_pos	9.742296098180422
TRPt4_pos	1279.6627983851693
TRPt_neg	774.226130036114
TRPt_pos	774.226130036114
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	68556.6753761404
TSTSTERONEGLCtr_neg	68556.6753761404
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	61263.55671916821
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	61263.556719168184
TSTSTERONEt_neg	55071.874832543464
TSTSTERONEt_pos	9.26084806763896
TSTSTERONEtr_neg	9.64356761989974
TSTSTERONEtr_pos	55071.87483254344
TSULt4_3_neg	0.0
TSULt4_3_pos	12.098104282941918
TTDCAFATPc_pos	8858.692612536437
TTDCAtr_neg	0.0
TTDCAtr_pos	3351.066465716257
TTDCPT1_pos	10727.97120939392
TTDCPT2_pos	10727.97120939392
TTDCRNt_pos	10727.97120939392
TXA2te_neg	171.04125285370336
TXA2te_pos	0.0
TXA2tr_neg	171.04125285370336
TXA2tr_pos	0.0
TXASr_pos	171.04125285370338
TYMSFt_pos	19585.808412229275
TYMSULT_pos	19585.808412229275
TYR3MO2_pos	9992.655412682738
TYRASE_pos	12536.757897544609
TYRATB0tc_pos	1564.909780021762
TYRCBOX_pos	10901.758241049194
TYRDOPO3_pos	12536.757897544609
TYRDOPO_pos	48908.546639293796
TYROXDAc_pos	10970.539253468369
TYRPHELAT2tc_pos	499.2714064150166
TYRTA_neg	6861.3159283699915
TYRTA_pos	8551.813528875497
TYRTAm_neg	0.0
TYRTAm_pos	46184.95327153579
TYRt4_pos	1279.6627983851693
TYRt_neg	499.2714064150166
TYRt_pos	774.226130036114
UAG2EMAi_pos	4161.675170211113
UAG4E_neg	888.8614775851754
UAG4E_pos	9727.911848451835
UAGALDP_pos	558.5227727307299
UAGDP_pos	4161.675170211113
UDPACGALtl_neg	7134.565904026591
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9205.099330513509
UDPDOLPT_U_pos	9205.099330513509
UDPG1P_pos	16588.044726876
UDPG4E_neg	5021.411182331732
UDPG4E_pos	11956.302555993869
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6356.835406270522
UDPGD_pos	12745.3728807141
UDPGLCAter_neg	2064.832927117019
UDPGLCAter_pos	2064.832927117019
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	13049.296570250566
UDPGP_pos	3319.9103216906346
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	7134.565904026592
UGALGTg_pos	6356.835406270522
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	11138.059659464989
UGCG_pos	13061.311373738863
UGLCNACtg_neg	0.0
UGLCNACtg_pos	19080.368277953603
UGLT_neg	369.47486468479644
UGLT_pos	369.47486468479644
UGT1A10r_neg	10.356854690091058
UGT1A10r_pos	65754.97628725843
UGT1A1r_pos	59980.114517102505
UGT1A2r_pos	42927.44728021587
UGT1A3r_pos	70034.22530941205
UGT1A4r_pos	68556.67537614038
UGT1A5r2_pos	3976.9328706977835
UGT1A5r_pos	3959.167643054931
UGT1A6r_pos	57305.69592314415
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	69782.915388323
UMPK2_neg	379.0233789346488
UMPK2_pos	379.0233789346488
UMPK2n_neg	381.0366857260018
UMPK2n_pos	381.0366857260018
UMPK3_neg	379.0233789346488
UMPK3_pos	379.0233789346488
UMPK3n_neg	381.0366857260018
UMPK3n_pos	381.0366857260018
UMPK4_neg	379.0233789346488
UMPK4_pos	379.0233789346488
UMPK4n_neg	381.0366857260018
UMPK4n_pos	381.0366857260018
UMPK5_neg	379.0233789346488
UMPK5_pos	379.0233789346488
UMPK5n_neg	381.0366857260018
UMPK5n_pos	381.0366857260018
UMPK6_neg	379.0233789346488
UMPK6_pos	379.0233789346488
UMPK6n_neg	381.0366857260018
UMPK6n_pos	381.0366857260018
UMPK7_neg	379.0233789346488
UMPK7_pos	379.0233789346488
UMPK7n_neg	381.0366857260018
UMPK7n_pos	381.0366857260018
UMPK_neg	379.0233789346488
UMPK_pos	379.0233789346488
UMPKm_neg	9353.387161257104
UMPKm_pos	0.0
UMPKn_neg	381.0366857260018
UMPKn_pos	381.0366857260018
UMPtr_neg	2064.832927117019
UMPtr_pos	2064.832927117019
UNK2_pos	15221.908019710278
UNK3_pos	15875.606890576
UPP3S_pos	14775.612377600331
UPPDC1_pos	14775.612377600331
UPPN_pos	14664.84952624005
URATEt_pos	9063.895125509243
URATEtx_pos	11438.895125509243
URAt_neg	7304.646008212091
URAt_pos	5.316865933626015
URCN_pos	11661.958504350117
UREAt5_neg	1080.1697327613804
UREAt5_pos	1080.1697327613804
UREAt_neg	1080.1697327613804
UREAt_pos	1080.1697327613804
UREAtm_neg	14396.048715044953
UREAtm_pos	0.0
URIDK2m_neg	6381.142040811664
URIDK2m_pos	3601.827106352392
URIK1_pos	440.64571915400666
URIt4_pos	787.3970618948489
URIt5le_pos	1415.95616300209
URIt_neg	787.3970618948489
URIt_pos	11957.497614066857
UROLACer_neg	0.0
UROLACer_pos	6757.227603018587
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	9353.387161257106
Uritm_pos	0.0
Uritn_neg	13386.128137907475
Uritn_pos	0.0
VACCCPT1_pos	90782.96931467789
VACCCPT2_pos	90782.96931467789
VACCCRNt_pos	90782.96931467789
VACCt_neg	8895.381940205762
VACCt_pos	7.872617032604691
VALATB0tc_pos	1601.10784084142
VALLAT1tc_pos	650.1200354107918
VALPHELAT2tc_pos	569.9019957831415
VALTA_neg	7728.948383849559
VALTA_pos	4134.446479609356
VALTAm_neg	4134.446479609356
VALTAm_pos	15215.815635546162
VALt4_pos	1350.2933877532944
VALt5m_neg	4134.446479609356
VALt5m_pos	15215.815635546162
VALtec_neg	569.9019957831415
VALtec_pos	844.8567194042389
VD3_neg	11015.515820289016
VD3_pos	77178.36029649292
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9965.545185399043
VITD3t2_pos	1056.0604019311597
VITD3t_pos	1056.0604019311597
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4207.367810054071
VITKtl_pos	4969.397147648271
VLCS2p_pos	66570.24145069552
VLCS2r_pos	75441.03652552028
VLCSp_pos	65572.55787602591
VLCSr_pos	71981.5390185917
WHDDCAte_neg	7.496934053800334
WHDDCAte_pos	0.0
WHHDCAte_neg	18461.36759305906
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7517.935236341124
WHTTDCAte_pos	0.0
XANDp_pos	12621.959871013361
XANtx_pos	11438.895125509243
XAO2x_pos	11943.274477651572
XAOx_pos	11438.895125509243
XOL27OHtm_neg	11184.603075202875
XOL27OHtm_pos	11559.118564905997
XOL7AH2tm_neg	70245.23137511889
XOL7AH2tm_pos	11164.231693844577
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11164.231693844577
XOL7AONEtr_pos	7945.489068190434
XOLDIOLONEt_neg	65572.55787602586
XOLDIOLONEt_pos	7945.4890681904335
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6888.293032966465
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	54526.50286512926
XOLTRI24te_neg	0.0
XOLTRI24te_pos	54526.50286512926
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	54560.6485642476
XOLTRI25te_neg	0.0
XOLTRI25te_pos	54560.64856424759
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	54251.76230867991
XOLTRI27te_neg	0.0
XOLTRI27te_pos	54251.76230867989
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	65572.55787602591
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8328.609684124962
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8328.609684124962
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5080.585228819067
XYLUR_neg	1280.5852288190667
XYLUR_pos	1295.5579073809727
XYLt_neg	862.9669108418886
XYLt_pos	0.0
XYLtly_pos	862.9669108418888
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	225.95003656048718
q10h2tc_neg	5674.181337809479
q10h2tc_pos	7486.513467325615
q10tm_neg	5674.1813378094785
q10tm_pos	7486.513467325615
r0002_neg	2097.406042985028
r0002_pos	2375.0
r0009_pos	4580.068456517166
r0010_pos	6019.452965551629
r0013_pos	42.325781860282994
r0016_neg	2671.2901872684492
r0016_pos	4209.946169768983
r0021_neg	1448.9518298723233
r0021_pos	535.3962474420379
r0022_neg	5328.9728415743575
r0022_pos	481.8185424931264
r0027_neg	1463.9245084342292
r0027_pos	1243.4637056473516
r0028_pos	3587.3973920689127
r0033_pos	14285.367256768091
r0034_pos	11824.549440776338
r0047_pos	2401.9125903086
r0051_neg	3.9841996275456912
r0051_pos	27092.016809335975
r0055_neg	1520.6183245939765
r0055_pos	7690.599940644594
r0060_pos	7876.917647336863
r0062_pos	3361.861250423489
r0068_pos	3443.018149714901
r0074_neg	1186.0836058995446
r0074_pos	2545.1529171929965
r0081_neg	372.56149194779914
r0081_pos	372.56149194779914
r0082_pos	3701.099038265454
r0083_pos	340.6077516882035
r0084_pos	12599.57876394332
r0085_pos	5172.868373085025
r0086_pos	7050.900945308823
r0093_pos	5.38558630920693
r0097_pos	3443.018149714901
r0113_pos	19615.74620601612
r0119_pos	3233.4621617287094
r0122_pos	524.6913746483967
r0127_pos	7290.859457723778
r0129_neg	2340.4119453678195
r0129_pos	7117.457492303001
r0130_neg	7632.345865964158
r0130_pos	2340.4119453678195
r0139_neg	3.3236145578627845
r0139_pos	8.034604611482377
r0142_pos	9567.240194815819
r0145_neg	1325.2364168468134
r0145_pos	58641.5205039866
r0149_neg	8.006970311563233
r0149_pos	3.336740850324378
r0153_pos	524.6913746483967
r0156_pos	5172.868373085025
r0157_pos	7050.900945308823
r0160_pos	3665.5130911410392
r0163_pos	11111.278004232621
r0165_pos	524.6913746483967
r0166_pos	12053.568746354567
r0170_neg	432.13602650899804
r0170_pos	75384.07887953387
r0173_neg	2678.515162348139
r0173_pos	2678.515162348139
r0178_neg	1314.5817829393789
r0178_pos	12475.736232184852
r0179_pos	1314.5817829393789
r0181_neg	3.3236145578627845
r0181_pos	3.336740850324378
r0186_pos	11779.535483552727
r0191_pos	694.4586278216544
r0193_neg	8829.044403489657
r0193_pos	6890.071968991111
r0196_neg	370.6837001310487
r0196_pos	14911.379953840424
r0202_neg	2678.515162348139
r0202_pos	2678.515162348139
r0208_neg	3112.5645216370203
r0208_pos	18705.850007584035
r0210_pos	7991.479258410035
r0224_pos	634.4840641382809
r0226_pos	3634.082676300677
r0233_pos	5902.84070203446
r0236_pos	1301.0917438830381
r0239_neg	0.0
r0239_pos	10.015752645360209
r0242_neg	3.5233836763193147
r0242_pos	3.5233836763193147
r0245_neg	4281.994740051003
r0245_pos	6823.472264813813
r0246_pos	11211.561162771113
r0249_neg	2448.8074197158658
r0249_pos	2448.8074197158658
r0265_pos	5902.84070203446
r0267_neg	2120.4608027868776
r0267_pos	2105.4881242249717
r0268_neg	2105.4881242249717
r0268_pos	2120.4608027868776
r0276_neg	3880.376758647793
r0276_pos	406.4443575533762
r0280_pos	524.6913746483967
r0281_neg	4.749999999999999
r0281_pos	15291.712890996412
r0283_pos	4960.345324680194
r0287_pos	18237.69589474599
r0295_pos	589.6777159608661
r0301_pos	3880.3767586477934
r0308_pos	7684.570830476828
r0309_neg	5010.327714073452
r0309_pos	17412.79273118934
r0310_pos	4946.575970826084
r0311_pos	8242.74341243071
r0317_neg	363.45809215236153
r0317_pos	363.45809215236153
r0321_pos	3896.130295308886
r0330_pos	1286.1190653211322
r0331_pos	4183.26730797803
r0339_pos	5594.864841376748
r0340_pos	11211.561162771113
r0345_neg	1166.4626715614527
r0345_pos	1166.4626715614527
r0354_pos	3245.8584044104655
r0355_pos	3245.8584044104664
r0357_pos	4297.938873224217
r0358_pos	4297.938873224217
r0360_pos	5587.172897555981
r0361_pos	5522.246164069194
r0363_pos	6895.446243137509
r0364_pos	6849.9514226464435
r0365_pos	12721.89697029966
r0377_pos	3528.1512323093625
r0381_neg	4134.484435001955
r0381_pos	10061.90759910606
r0383_pos	7016.320250932013
r0384_pos	10967.369123130447
r0385_pos	12381.914448778927
r0386_pos	10841.840843596197
r0388_neg	4124.264786540316
r0388_pos	10223.78877527882
r0389_neg	4124.264786540317
r0389_pos	9270.720503979797
r0390_neg	3032.3249090321788
r0390_pos	4.274999999999999
r0391_neg	11.885676867640395
r0391_pos	4295.045222694543
r0392_neg	3665.5130911410392
r0392_pos	6287.330087236838
r0393_pos	11211.561162771113
r0394_neg	544.0307897761564
r0394_pos	5820.508469487828
r0395_pos	544.0307897761564
r0398_pos	5396.196981997861
r0399_neg	292.81853390736
r0399_pos	5933.167638471469
r0400_neg	5047.050011029315
r0400_pos	19529.12175467067
r0402_pos	0.0
r0403_neg	2000.6506912881557
r0403_pos	7.582268477501173
r0407_neg	623.6065939353063
r0407_pos	2831.5054189853654
r0408_neg	512.7950190251108
r0408_pos	512.7950190251108
r0409_neg	512.7950190251108
r0409_pos	512.7950190251108
r0410_neg	4.164177875839914
r0410_pos	4.698948922620182
r0413_pos	524.6913746483967
r0422_neg	0.0
r0422_pos	3701.0990382654522
r0423_pos	340.6077516882035
r0424_neg	0.0
r0424_pos	12599.578763943318
r0425_neg	374.8255879481057
r0425_pos	504.0604801999659
r0426_neg	363.45809215236153
r0426_pos	363.45809215236153
r0434_neg	2411.2718886359394
r0434_pos	5264.398361151532
r0437_neg	3124.398020946407
r0437_pos	5264.398361151532
r0441_neg	0.0
r0441_pos	314.5937158216837
r0443_pos	302.44849637866514
r0450_neg	0.0
r0450_pos	4003.887645203523
r0451_pos	71.32178216324908
r0456_pos	3414.616936479483
r0463_neg	10216.621587877607
r0463_pos	0.0
r0464_neg	354.1798111394698
r0464_pos	365.2271145068627
r0470_pos	748.2273681089537
r0472_neg	7218.208610555623
r0472_pos	846.6242323615547
r0474_neg	7634.358999118905
r0474_pos	846.6242323615547
r0475_neg	5551.307091562544
r0475_pos	846.6242323615547
r0480_neg	15831.096486744182
r0480_pos	12933.694203302897
r0483_neg	372.56149194779914
r0483_pos	372.56149194779914
r0488_neg	20459.4839336983
r0488_pos	397.72612305577024
r0494_neg	3.3236145578627845
r0494_pos	8.034604611482377
r0497_neg	8.006970311563233
r0497_pos	3.336740850324378
r0502_pos	9240.971569340765
r0504_pos	9063.895125509243
r0509_pos	433.5535059820135
r0512_neg	7556.85868244705
r0512_pos	649.4567427001867
r0514_pos	3806.726747528614
r0517_neg	370.6837001310487
r0517_pos	14911.379953840427
r0522_pos	1667.6095479639346
r0523_pos	1667.6095479639346
r0525_neg	426.32649371752814
r0525_pos	26.62255855301116
r0527_neg	12.478455047539441
r0527_pos	5302.086864432021
r0531_neg	440.64571915400666
r0531_pos	3489.9442766829548
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14467.64242436763
r0541_neg	303.8439097161869
r0541_pos	81.4787547707878
r0545_pos	937.2351362391781
r0546_pos	0.0
r0547_neg	937.2351362391781
r0547_pos	19012.670708132897
r0548_pos	0.0
r0549_neg	365.2271145068627
r0549_pos	354.1798111394698
r0552_neg	425.9489270118489
r0552_pos	503.83909382821594
r0553_neg	503.83909382821594
r0553_pos	425.9489270118489
r0555_pos	7016.320250932013
r0556_neg	10967.369123130447
r0556_pos	0.0
r0557_pos	71.32178216324905
r0558_neg	1390.9895798225348
r0558_pos	1390.9895798225348
r0559_neg	1390.9895798225348
r0559_pos	1390.9895798225348
r0560_pos	12180.830443514911
r0561_pos	285.49390140519563
r0568_pos	7443.328782878133
r0570_neg	4360.298840746996
r0570_pos	6163.04191721043
r0571_neg	13141.239290506406
r0571_pos	2122.5110412047675
r0573_pos	7268.863216808816
r0575_neg	432.13602650899804
r0575_pos	75384.07887953387
r0578_neg	4027.816729374583
r0578_pos	4148.789934927734
r0579_pos	4027.8167293745832
r0580_pos	4524.619970778148
r0584_neg	5302.086864432023
r0584_pos	3445.909202721813
r0587_neg	3.5233836763193147
r0587_pos	3.5233836763193147
r0590_pos	14285.367256768091
r0591_neg	41737.3649672383
r0591_pos	3345.3343663195674
r0594_pos	26.874882127948467
r0595_pos	8837.408066725251
r0596_pos	12721.89697029966
r0598_pos	0.0
r0603_neg	329.871184555114
r0603_pos	9580.569296778736
r0604_pos	9845.828599581053
r0610_neg	611.1918832777119
r0610_pos	611.1918832777119
r0611_neg	611.1918832777119
r0611_pos	611.1918832777119
r0614_neg	4027.816729374583
r0614_pos	32586.01199947373
r0615_neg	747.433107135877
r0615_pos	762.4057856977829
r0616_neg	708.8280807488713
r0616_pos	12328.564421487485
r0617_neg	762.4057856977829
r0617_pos	747.433107135877
r0618_pos	708.8280807488713
r0620_neg	0.0
r0620_pos	11111.278004232621
r0625_pos	0.0
r0627_neg	4139.39634463652
r0627_pos	9.572662795372139
r0629_neg	4027.560279308924
r0629_pos	11881.08895977613
r0630_neg	3244.9204555559354
r0630_pos	13025.22009525558
r0633_neg	5368.313656223196
r0633_pos	18881.600063709036
r0634_neg	34244.97150771006
r0634_pos	519.3232449525345
r0636_pos	14167.695634652093
r0637_pos	14167.695634652093
r0638_neg	5271.786852595536
r0638_pos	19781.48976453592
r0639_pos	14502.217571008085
r0641_neg	3267.035276959643
r0641_pos	3267.035276959643
r0642_neg	1390.9895798225348
r0642_pos	524.4311287415177
r0643_neg	2122.5110412047675
r0643_pos	13141.239290506408
r0644_neg	1390.9895798225348
r0644_pos	524.4311287415177
r0645_neg	0.0
r0645_pos	47.867720342283874
r0647_neg	1177.0407763077706
r0647_pos	0.0
r0650_neg	4709.279910674561
r0650_pos	4709.279910674561
r0651_neg	4709.279910674561
r0651_pos	3272.82848582717
r0652_neg	5273.035836685373
r0652_pos	15268.420396689487
r0653_pos	12692.397882918263
r0655_neg	339.5011112729206
r0655_pos	11263.220128334848
r0656_pos	10841.840843596197
r0660_neg	19234.99473474481
r0660_pos	5525.722137273131
r0661_pos	24965.182304404523
r0666_neg	0.0
r0666_pos	20620.026500374708
r0668_neg	5047.050011029316
r0668_pos	19529.12175467066
r0669_pos	12092.019495438259
r0670_pos	9845.828599581053
r0671_pos	14495.254929809244
r0672_neg	54560.64856424762
r0672_pos	12314.484424401719
r0673_pos	0.0
r0679_neg	15202.583097054781
r0679_pos	4027.816729374583
r0680_neg	4027.8167293745832
r0680_pos	32586.011999473732
r0683_pos	12918.505450669441
r0686_neg	402.96670373751044
r0686_pos	12349.433704504412
r0688_neg	1238.9296731439545
r0688_pos	1253.9023517058604
r0698_pos	16118.129167055547
r0706_pos	65572.55787602592
r0707_neg	4.766641960239722
r0707_pos	6.762660953061919
r0714_pos	12692.397882918263
r0715_pos	24286.564644497095
r0716_pos	12692.397882918263
r0717_pos	24286.564644497095
r0718_pos	14502.217571008085
r0719_pos	24965.182304404523
r0720_pos	14502.217571008085
r0721_pos	24965.182304404523
r0722_neg	5525.722137273131
r0722_pos	19234.99473474481
r0723_pos	24965.182304404523
r0724_neg	19234.99473474481
r0724_pos	5525.722137273131
r0726_neg	519.3232449525345
r0726_pos	34244.97150771007
r0727_pos	24965.182304404527
r0728_neg	34244.97150771005
r0728_pos	519.3232449525345
r0729_pos	24965.182304404527
r0730_pos	18237.69589474599
r0731_pos	18237.69589474599
r0732_pos	18237.69589474599
r0733_pos	18237.69589474599
r0734_pos	18237.69589474599
r0735_neg	5291.606102340834
r0735_pos	33977.61534472562
r0739_neg	68357.31770701469
r0739_pos	8293.158625910506
r0741_neg	0.0
r0741_pos	69629.48035503982
r0743_pos	65572.55787602586
r0744_pos	65572.55787602586
r0747_neg	11276.085830109234
r0747_pos	2105.488124224971
r0750_neg	65753.66229130085
r0750_pos	2105.488124224971
r0752_neg	883.6574312902667
r0752_pos	0.0
r0753_pos	883.6574312902667
r0754_neg	883.6574312902667
r0754_pos	0.0
r0755_pos	883.6574312902667
r0756_neg	883.6574312902667
r0756_pos	0.0
r0757_pos	883.6574312902667
r0758_neg	524.4311287415177
r0758_pos	0.0
r0774_neg	9.631195945007805
r0774_pos	9.631195945007805
r0779_pos	12092.019495438259
r0780_neg	75356.33894351817
r0780_pos	266.56814757914606
r0781_neg	0.0
r0781_pos	75356.33894351812
r0782_pos	10802.693944626297
r0783_neg	483.6330210063498
r0783_pos	5296.04683565259
r0784_neg	1280.5852288190667
r0784_pos	1295.5579073809727
r0787_pos	3357.3990743641316
r0788_neg	15831.09648674418
r0788_pos	12933.694203302895
r0789_neg	15831.09648674418
r0789_pos	12933.694203302899
r0791_neg	18881.600063709036
r0791_pos	5368.313656223193
r0792_neg	6847.287835512816
r0792_pos	752.2432467826661
r0795_pos	8837.408066725251
r0796_neg	0.0
r0796_pos	6459.3546269957415
r0797_neg	4027.560279308924
r0797_pos	63629.7191495967
r0801_neg	1782.254409618368
r0801_pos	1341.5683459438008
r0809_neg	1186.8443602516472
r0809_pos	1186.8443602516472
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8080.976183498374
r0817_neg	1164.0863041015082
r0817_pos	1121.9193958771289
r0818_pos	6381.142040811665
r0819_neg	459.2663825223584
r0819_pos	590.0319086753633
r0821_neg	459.2663825223584
r0821_pos	459.2663825223584
r0822_neg	459.2663825223584
r0822_pos	459.2663825223584
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	459.2663825223584
r0829_pos	459.2663825223584
r0830_neg	459.2663825223584
r0830_pos	459.2663825223584
r0834_neg	612.3551766964779
r0834_pos	612.3551766964779
r0835_neg	612.3551766964779
r0835_pos	612.3551766964779
r0836_neg	612.3551766964779
r0836_pos	612.3551766964779
r0838_neg	4730.450008121913
r0838_pos	4988.315048204811
r0839_neg	2166.9965740816965
r0839_pos	3977.7491588240914
r0840_neg	2448.8074197158658
r0840_pos	2448.8074197158658
r0841_neg	2448.8074197158658
r0841_pos	2448.8074197158658
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19615.74620601612
r0853_pos	5839.527791341012
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14235.797666503882
r0870_pos	0.0
r0871_neg	9673.501882221402
r0871_pos	9.157854332604417
r0879_pos	707.9188556175623
r0881_pos	1446.9050901291646
r0885_neg	455.6061733303085
r0885_pos	586.3716994833134
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.664986687591718
r0892_pos	11564.449520978964
r0899_neg	4969.397147648274
r0899_pos	1456.3889908640394
r0907_neg	0.0
r0907_pos	23627.928277818595
r0908_neg	24631.381990686365
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24631.38199068637
r0911_neg	10244.768176594196
r0911_pos	5473.773354853578
r0913_neg	2030.7655261530049
r0913_pos	2030.7655261530049
r0915_neg	2053.0887941741194
r0915_pos	2053.0887941741194
r0917_neg	1205.2726159310394
r0917_pos	1205.2726159310394
r0921_pos	4183.26730797803
r0924_pos	8895.489068190434
r0925_pos	0.0
r0926_pos	11211.561162771113
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1284.7203524940228
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.444593786148775
r0940_pos	6895.544878881751
r0941_neg	14597.754937270773
r0941_pos	4247.853500981167
r0942_neg	972.9065503163522
r0942_pos	960.2439781882367
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1235.4059251207711
r0946_pos	2114.086304101508
r0950_pos	5831.570423291282
r0954_neg	0.0
r0954_pos	18492.570230061756
r0960_neg	2976.091920542161
r0960_pos	2976.091920542161
r0961_pos	2089.212588173004
r0962_pos	3806.726747528614
r0963_pos	1372.3456571386178
r0968_pos	19615.74620601612
r0970_neg	0.0
r0970_pos	7268.863216808817
r0973_neg	4027.816729374583
r0973_pos	0.0
r0974_neg	2079.9032556710113
r0974_pos	2073.766991438133
r0975_pos	4183.26730797803
r0983_pos	2097.406042985028
r0984_neg	2097.406042985028
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7268.863216808816
r0990_neg	3244.9204555559354
r0990_pos	4969.397147648273
r0993_pos	4159.763016679442
r0994_neg	4709.279910674561
r0994_pos	4709.279910674561
r0995_neg	1661.8738676895325
r0995_pos	1661.8738676895325
r0997_pos	14167.695634652093
r0998_neg	2411.2718886359394
r0998_pos	5264.398361151532
r0999_neg	3124.398020946407
r0999_pos	5264.398361151532
r1007_neg	0.0
r1007_pos	314.59371582168365
r1008_pos	302.44849637866514
r1010_neg	4027.8167293745832
r1010_pos	32586.011999473736
r1011_pos	75441.03652552028
r1012_pos	75441.03652552028
r1013_pos	71981.5390185917
