	WT-1012-b_S130_L007_R1_001
NH4t3r_pos	718.1240561028949
NH4tn_neg	12898.81379094166
NH4tn_pos	0.0
NH4tp_neg	9210.478874388724
NH4tp_pos	0.0
NICRNS_pos	4219.340110741619
NICRNTtn_neg	0.0
NICRNTtn_pos	11808.041265870577
NIFEDIPINEte_neg	0.0
NIFEDIPINEte_pos	0.0
NKCC2t_neg	854.6622966107216
NKCC2t_pos	840.0053439118035
NKCCt_neg	854.1792263083262
NKCCt_pos	839.5222736094081
NMNATm_pos	0.0
NMNATn_pos	9802.209032189156
NMNATr_neg	5352.001617943291
NMNATr_pos	8105.757285188095
NMNS_pos	9855.795438269135
NMNtn_neg	0.0
NMNtn_pos	9802.209032189157
NMPTRCOX_pos	0.0
NNATm_pos	0.0
NNATn_pos	11808.041265870577
NNATr_pos	3501.226419221391
NNMT_pos	47.36651611499389
NODe_neg	1900.0
NODe_pos	1900.0
NORANMT_pos	37596.45089496801
NOS1_pos	1354.346029523105
NOS2_pos	1354.346029523105
NOt_neg	1900.0
NOt_pos	1900.0
NP1_pos	4363.237289239977
NPTHLte_neg	0.0
NPTHLte_pos	7.5719510672861725
NRPPHRSFt_pos	72454.15674358742
NRPPHRSULT_pos	72454.15674358742
NRPPHRVESSEC_pos	3606.065021815485
NRPPHRt4_2_r_neg	1257.6929083175596
NRPPHRt4_2_r_pos	1233.7640021922527
NRPPHRtu_neg	1233.7640021922527
NRPPHRtu_pos	1257.6929083175596
NRVNCCOAtx_neg	5055.69387875865
NRVNCCOAtx_pos	22.88217599010866
NRVNCCOAtxc_pos	5055.693878758649
NRVNCCPT1_pos	0.0
NRVNCCPT2_pos	0.0
NRVNCCRNt_pos	0.0
NRVNCt_neg	1192.9015944731525
NRVNCt_pos	1204.2469038544157
NS26T2g_pos	221.1355626642012
NS26Tg_pos	373.8691653402569
NT5C_pos	4263.6962320933535
NTD10_pos	4462.974761765928
NTD11_pos	4100.066438120284
NTD12_pos	0.0
NTD1_pos	3485.377895440852
NTD1m_pos	1739.8334732156525
NTD2_pos	4267.122900473893
NTD2e_pos	12208.433981210745
NTD2l_pos	0.0
NTD2m_pos	9124.926214120904
NTD3_pos	3662.2881334315903
NTD3l_pos	0.0
NTD4_pos	3475.4660340841924
NTD4e_pos	22.75780381841815
NTD4l_pos	0.0
NTD5_pos	3476.020072528545
NTD5l_pos	0.0
NTD5m_pos	1739.8334732156516
NTD6_pos	4260.373153674081
NTD6l_pos	0.0
NTD7_pos	3185.3177794653525
NTD7e_pos	9661.788910471112
NTD7l_pos	0.0
NTD8_pos	3531.638185196936
NTD8l_pos	0.0
NTD9_pos	4636.152422394483
NTD9e_pos	22.47210740433775
NTD9l_pos	0.0
NTMELYStner_pos	0.0
NTP3e_pos	3.125080143304166
NTPP10_pos	0.0
NTPP11_pos	0.0
NTPP9_pos	0.0
NaKt_pos	3638.910993187671
O16G1e_pos	19.49526106843438
O16G2e_pos	21.740107690554503
O2St_neg	4.03916687667113
O2St_pos	9028.572632899719
O2Stm_neg	8994.921256353351
O2Stm_pos	5.315264437444688
O2Stn_neg	0.0
O2Stn_pos	9081.163533620915
O2Stx_neg	0.0
O2Stx_pos	9019.943642061757
O2t_neg	16121.40347938962
O2t_pos	4420.39083383028
O2ter_neg	24829.126425707134
O2ter_pos	10033.591870276807
O2tm_neg	9841.86253649982
O2tm_pos	5302.914508731796
O2tn_neg	9081.163533620913
O2tn_pos	0.0
O2tp_neg	5564.486682579449
O2tp_pos	4498.262447690729
OAADC_pos	6527.892997473125
OAGD3te_neg	0.0
OAGD3te_pos	19827.253383959192
OAGD3tg_neg	19827.253383959196
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	19081.528116906375
OAGT3tg_neg	19081.528116906375
OAGT3tg_pos	0.0
OBDHc_pos	4296.2107135702445
OCBTm_pos	11988.111769779938
OCCOAtm_pos	12647.156051732783
OCCOAtx_neg	24557.504082040126
OCCOAtx_pos	14097.738906862302
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	23489.0937135972
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	23489.093713597198
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	23489.0937135972
OCDCAFATPc_pos	4267.933274896292
OCDCAtr_neg	565.538770495614
OCDCAtr_pos	576.8840798768772
OCDCEAtr_neg	565.538770495614
OCDCEAtr_pos	576.8840798768772
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	2030.6305485067946
OCT11EFATP_pos	23489.093713597198
OCTAt_neg	0.0
OCTAt_pos	9128.716993666889
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	10.058447450006877
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15848.10925539858
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15848.109255398582
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15848.109255398582
OCTDECE1CRNe_pos	15848.109255398582
ODECOAtx_neg	22.88217599010866
ODECOAtx_pos	0.0
OIVD1m_pos	10475.549905070351
OIVD2m_pos	12047.905719616583
OIVD3m_pos	9479.929269346221
OLEICFATPtc_pos	4375.9207529458545
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.571951067286173
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	20076.032888185564
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15748.154012194846
OMHPALTD_neg	0.0
OMHPALTD_pos	30298.42746930656
OMPDC_pos	10376.979195122489
ONPTHLte_neg	7.5719510672861725
ONPTHLte_pos	0.0
OPAHir_pos	5892.351190750736
ORETNF2_pos	1514.4067222642198
ORETNF_pos	1496.0613835911488
ORETNtn2_neg	0.0
ORETNtn2_pos	1514.4067222642193
ORETNtn_neg	0.0
ORETNtn_pos	1496.0613835911493
ORNALArBATtc_pos	1192.9668051112044
ORNDC_pos	11846.619715232091
ORNLEUrBATtc_pos	1192.9668051112044
ORNTArm_neg	9777.22627160337
ORNTArm_pos	27.62763000601193
ORNt3m_neg	357.2697631525811
ORNt3m_pos	357.2697631525811
ORNt4m_neg	357.2697631525811
ORNt4m_pos	357.2697631525811
ORNtiDF_pos	1103.200900114813
OROTGLUt_neg	3879.315075729684
OROTGLUt_pos	2151.0675286750093
ORPT_neg	10376.979195122489
ORPT_pos	0.0
OXAHCOtex_pos	1015.7379346377847
OXAtp_pos	12563.332020160922
P45011A1m_pos	61900.85487570378
P45011B11m_pos	54828.14544684467
P45011B12m_pos	52294.06156450369
P45011B21m_pos	53842.6938651599
P45017A1r_pos	55249.22210426767
P45017A2r_pos	55249.222104267676
P45017A3r_pos	55249.22210426766
P45017A4r_pos	55249.22210426766
P45019A1r_pos	52054.66338801287
P45019A2r_pos	52290.49810160361
P4501B1r_pos	51401.209430194525
P45021A1r_pos	54828.14544684471
P45021A2r_pos	52294.06156450368
P45027A11m_pos	65705.57110896026
P45027A12m_pos	7397.709522886423
P45027A13m_pos	7397.709522886423
P45027A14m_pos	66753.02563059058
P45027A15m_pos	7225.009890114561
P45027A16m_pos	7393.062477543368
P45027A1m_pos	2152.770613125076
P4502A6_pos	7.571951067286173
P4502C18_pos	7.911689289653866
P4502C19_pos	7.571951067286173
P4502C8_pos	7.5719510672861725
P4502C92_pos	7.571951067286173
P4502C93_pos	7.5719510672861725
P4502C94_pos	7.571951067286172
P4502C9_pos	7.571951067286173
P4502D6_pos	7.571951067286172
P4502E1_pos	14.276708971246931
P4502F1_pos	7.5719510672861725
P45039A1r_pos	54681.03550732161
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.571951067286172
P4503A7r_pos	52942.7127025266
P45046A1r_pos	54681.03550732161
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.963144182096311
P4504F81r_pos	0.0
P4507A1r_pos	11640.16443018161
P4507B11r_pos	54718.62113412029
P4507B12r_pos	54312.12614253517
P4508B11r_pos	65866.94689841158
P4508B13r_pos	65705.57110896023
P450LTB4r_pos	0.0
P450SCC1m_neg	2152.770613125076
P450SCC1m_pos	56320.249534510775
P5CDm_pos	1180.6405497778928
P5CR_pos	483.6813138690113
P5CRm_pos	749.1574988507452
P5CRxm_pos	582.8897981225791
PACCOAL_pos	19095.578215488455
PAFH_pos	4327.980364903622
PAFHe_pos	6711.770641959252
PAFS_pos	4327.980364903622
PAFt_neg	6714.998137733914
PAFt_pos	6.919364111778163
PAIL45P_HStn_neg	6818.221549976359
PAIL45P_HStn_pos	8065.850783782318
PAIL4P_HStn_neg	4977.449861504373
PAIL4P_HStn_pos	5527.3525262248695
PAIL_HStn_neg	8047.43456324695
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8823.453158329792
PAN4PP_pos	4230.24146231409
PAN4PPe_pos	5750.1560935184125
PAPStg_neg	0.0
PAPStg_pos	39593.334748911504
PAPtg_pos	39593.3347489115
PA_HSter_neg	5580.798232674225
PA_HSter_pos	0.0
PA_HStg_neg	5580.798232674225
PA_HStg_pos	0.0
PA_HStn_neg	17408.28556045287
PA_HStn_pos	0.0
PCFLOPm_pos	10185.496774879486
PCHOLHSTDe_pos	10736.874150432956
PCHOLP_hs_pos	775.3363848672333
PCHOLPg_hs_pos	5580.798232674225
PCHOLPm_hs_pos	13692.384585934626
PCHOLPr_hs_pos	5580.798232674225
PCHOL_HSter_neg	5775.897202285286
PCHOL_HSter_pos	5580.798232674225
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5580.798232674225
PCLAD_pos	47.781100029148746
PCREATtmdiffir_pos	3652.693123477808
PCRNtc_pos	4995.1057468499
PCRNtm_pos	1735.4508559253686
PCm_pos	5517.082787223675
PCt_pos	12487.458453179695
PDE1_pos	3435.4598049437423
PDE1g_pos	0.0
PDE4_pos	3424.2836618349734
PDE4g_pos	0.0
PDE4n_pos	11078.521031231367
PDHm_pos	6681.767723907669
PDX5PO_pos	4369.723921443652
PDXPP_pos	4102.6587006958025
PEAMNO_pos	19095.578215488455
PECDCHe_pos	5067.562776996596
PECGCHLe_pos	14460.443687135688
PECGONCOATr_pos	0.0
PECTCHLe_pos	15558.9570411943
PEFLIP_pos	4234.394767125349
PEFLIPm_pos	4538.427173807707
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5786.228195912368
PEPCKm_pos	8688.108467795786
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.5719510672861725
PERILLYLte_pos	0.0
PEROXx_pos	47.54979417665396
PETHCT_pos	4273.719689427121
PETOHMm_hs_pos	10185.496774879488
PETOHMr_hs_pos	5775.897202285286
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4538.427173807707
PE_HStm_pos	10185.496774879486
PEt_neg	4234.394767125349
PEt_pos	3325.0
PFK26_pos	3398.5726568400746
PFK_pos	621.8057642169135
PGCD_pos	2997.119416352797
PGDI_neg	2.4658605679038414
PGDI_pos	136.73602209544393
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.013264696027089
PGISr_pos	163.05825161763417
PGI_neg	5058.590270923746
PGI_pos	5798.402454077132
PGK_neg	2997.119416352797
PGK_pos	5037.828536023791
PGLYCP_pos	0.0
PGLYCt_neg	13942.200142161217
PGLYCt_pos	231.13399823487669
PGL_pos	6601.601336768971
PGLc_pos	32271.01294871204
PGLer_pos	11263.360167668372
PGMT_neg	3893.6912619217096
PGMT_pos	5181.113587222648
PGM_neg	3649.3719917551516
PGM_pos	7545.927970521078
PGPPT_pos	13942.200142161215
PGPP_hs_pos	13942.200142161215
PGS_pos	121.58096058638128
PGSr_pos	163.0582516176342
PHACCOAGLNAC_pos	19095.578215488455
PHCDm_pos	396.9082505060589
PHCHGSm_neg	0.0
PHCHGSm_pos	1346.9082505060587
PHEACGLNt_neg	0.0
PHEACGLNt_pos	19095.578215488455
PHEATB0tc_pos	1484.140187349601
PHEMEe_pos	320.16087569934285
PHEMEt_pos	320.16087569934285
PHEMEtm_neg	0.0
PHEMEtm_pos	14716.565722737656
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	289.52708066423844
PHEt4_pos	404.2224019489908
PHEtec_neg	404.2224019489908
PHEtec_pos	495.904306924568
PHEyLATthc_pos	745.0830262502343
PHYCBOXL_pos	19095.578215488455
PHYHx_pos	47.549794176653975
PHYQt_pos	5055.69387875865
PHYTt_neg	0.0
PHYTt_pos	47.54979417665397
PI345P3P_pos	3443.913831722215
PI345P3Pn_pos	10072.456458801222
PI345P5P_pos	3510.5458661387993
PI345P5Pn_pos	10859.015548684562
PI34P3Pn_pos	10859.015548684558
PI34P4Pn_pos	10859.015548684562
PI34P5K_pos	3510.5458661387997
PI34P5Kn_pos	10859.015548684562
PI3P3Pn_pos	3058.9196358349936
PI3P4K_pos	8222.861225411205
PI3P4Kn_pos	10859.015548684562
PI3P5K_pos	3907.2673833420827
PI45P3K_pos	3443.9138317222155
PI45P3Kn_pos	10072.456458801222
PI45P4P_pos	4247.434563246947
PI45P5P_pos	3484.072333758671
PI45P5Pn_pos	3800.0
PI45PLC_pos	9017.313042441929
PI45PLCn_pos	0.0
PI4P3K_pos	7104.310804606203
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10859.015548684558
PI4P5K_pos	3484.072333758671
PI4P5Kn_pos	9920.293723225639
PI4PLC_pos	7593.509965935198
PI4PLCn_pos	18063.71813550072
PI4PP_pos	4247.434563246948
PI5P3K_pos	3499.547122292645
PI5P3Ker_pos	0.0
PI5P4K_pos	4247.434563246947
PI5P4Kn_pos	10311.18294823746
PIACGT_pos	52.14734332071317
PIK3_pos	4226.779650289258
PIK3er_pos	7909.4377498944095
PIK3n_pos	10755.004269503506
PIK4_pos	4247.434563246947
PIK4n_pos	10702.072173249284
PIK5_pos	4634.4999113386975
PIK5n_pos	10311.18294823746
PIPLC_pos	3948.9267735093026
PIPLCn_pos	18733.952034846345
PIt7_neg	520.1953228088371
PIt7_pos	523.9927079127342
PIt8_neg	331.34025110053386
PIt8_pos	520.1953228088371
PIt9_neg	1084.1510994580647
PIt9_pos	1084.1510994580647
PIter_neg	369.11189162289514
PIter_pos	2023.0372972076318
PItg_pos	6475.769929126572
PItn_neg	4359.110774988179
PItn_pos	6079.817850143435
PItx_neg	4669.57601124803
PItx_pos	0.0
PLA2_2_pos	10437.37824387221
PLA2_2e_pos	11965.79348842735
PLA2_pos	0.0
PMANM_neg	17511.25269476568
PMANM_pos	0.0
PMEVKc_pos	20524.40304396536
PMEVKx_pos	18517.74690334985
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	34782.02609950164
PMTCOAFABP1tc_pos	13914.238711924314
PMTCOAtx_neg	3108.933812290872
PMTCOAtx_pos	5269.596996138736
PNP_neg	8102.263044333417
PNP_pos	0.0
PNTEH_pos	14497.539366415265
PNTEHe_pos	6204.776187437553
PNTK_pos	14467.329417004647
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4434.226848824705
PNTOt5le_pos	4452.974787227785
PNTOte_neg	2058.869178877978
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3448.1561580690045
PPA_pos	6073.669244801792
PPAer_pos	9046.677601253357
PPAm_pos	3543.767051721543
PPAn_pos	14095.750505864575
PPAt_pos	1587.4231739925522
PPAtm_pos	6293.816770550309
PPBNGS_pos	14716.565722737652
PPCDC_pos	4024.016536169539
PPCOACm_pos	4245.322927221067
PPCOAOm_pos	12676.872146256224
PPD2CSPp_pos	49.32358776917246
PPDOx_pos	1046.2663629238957
PPDOy_pos	417.63335812018715
PPItm_neg	6214.5465700977975
PPItm_pos	3893.536492496211
PPItr_neg	2023.0372972076318
PPItr_pos	2023.0372972076318
PPItx_neg	6928.958908400298
PPItx_pos	4669.576011248032
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4669.583494983683
PPM_pos	3125.150037261316
PPNCL3_pos	14467.329417004648
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14716.565722737656
PPPGOm_pos	14716.565722737654
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20904.482298970088
PRASCS_neg	0.0
PRASCS_pos	20904.482298970088
PRDX_pos	6751.871794671064
PRDXl_pos	12146.790671076627
PRFGS_pos	20904.482298970084
PRGNLONESULT_pos	8139.8195770800185
PRGNLONEtm_neg	61900.85487570378
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	55249.22210426766
PRGSTRNt_neg	61900.85487570378
PRGSTRNt_pos	6.2929498822609675
PRISTANALtx_neg	0.0
PRISTANALtx_pos	47.549794176653975
PRISTCOAtcx_pos	5055.693878758648
PRISTCOAtx_neg	7274.962398976914
PRISTCOAtx_pos	5055.69387875865
PRISTtx_neg	49.54359319796656
PRISTtx_pos	7274.962398976914
PRO1x_pos	483.6813138690113
PRO1xm_pos	582.8897981225791
PROAKGOX1r_pos	0.0
PROD2_pos	1433.6813138690113
PROD2m_pos	4236.07983568645
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1457.3514249493326
PRODt2r_pos	1446.0061155680694
PROGLYPEPT1tc_pos	9528.369158421738
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9528.369158421738
PROIMINOtc_pos	1524.5975198054516
PROSTGD2t_neg	648.4675336160416
PROSTGD2t_pos	648.4675336160416
PROSTGE1t3_pos	3893.1652564104115
PROSTGE1t_neg	648.4675336160416
PROSTGE1t_pos	648.4675336160416
PROSTGE2t2_neg	391.5684264352896
PROSTGE2t2_pos	395.35019622904406
PROSTGE2t3_pos	3822.5491378434026
PROSTGE2t_neg	395.35019622904406
PROSTGE2t_pos	391.5684264352896
PROSTGF2t_neg	529.3406556354433
PROSTGF2t_pos	529.3406556354433
PROSTGH2t_neg	1436.3506502120313
PROSTGH2t_pos	1436.3506502120313
PROSTGI2t_neg	1436.3506502120313
PROSTGI2t_pos	1436.3506502120313
PROSTGI2tr_neg	163.05825161763417
PROSTGI2tr_pos	6.013264696027089
PRO_Dtde_neg	1457.3514249493326
PRO_Dtde_pos	1446.0061155680694
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	438.73004982094614
PROt2r_pos	807.8406967191861
PROt4_2_r_neg	1221.807601390096
PROt4_2_r_pos	1339.0918757195464
PROt4_pos	438.73004982094614
PRPNCOAHYDm_pos	12672.69894177961
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4363.237289239976
PRPPS_pos	4025.0475820940674
PSDm_hs_pos	18955.155554918896
PSERT_pos	2997.119416352797
PSFLIP_pos	4538.384867981757
PSFLIPm_pos	18955.155554918896
PSP_L_pos	2997.119416352797
PSSA1_hs_neg	775.3363848672333
PSSA1_hs_pos	4309.219116794659
PSSA2_hs_neg	16341.587500225427
PSSA2_hs_pos	4273.719689427121
PSYGCHe_pos	13846.01021299341
PSYTCHe_pos	15032.280057526126
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4538.427173807706
PSt3_pos	6.423995108740178
PTCRTD_neg	14459.881274272953
PTCRTD_pos	15.303892430823897
PTDCACRNCPT1_pos	29.175172260881073
PTDCACRNCPT2_pos	29.175172260881073
PTDCACRNt_pos	29.175172260881073
PTDCAt_neg	0.0
PTDCAt_pos	29.175172260881077
PTE2x_pos	0.0
PTE3x_pos	6888.967619206465
PTE4x_pos	6928.958908400296
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3399.92936791582
PTPATe_neg	13662.584730628125
PTPATe_pos	22883.19168229286
PTRCAT1_pos	0.0
PTRCOX1_pos	12644.206880785972
PUNP1_neg	6324.717857082182
PUNP1_pos	3126.3983906575054
PUNP2_neg	6917.5673115314
PUNP2_pos	5460.867911847987
PUNP3_neg	8019.729126151579
PUNP3_pos	1526.8615823418152
PUNP4_neg	7896.372025989696
PUNP4_pos	6415.05936624521
PUNP5_neg	4874.434263229936
PUNP5_pos	3820.163943723128
PUNP6_neg	0.0
PUNP6_pos	7509.348680393686
PUNP7_neg	1526.8615823418152
PUNP7_pos	4009.2666658286803
PVD3_neg	10998.275015801664
PVD3_pos	77414.26787882204
PYAM5POr_pos	4369.72392144365
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4102.6587006958025
PYDAMtr_neg	0.0
PYDAMtr_pos	10326.698251257278
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8129.3578578657025
PYDXK_pos	4102.6587006958025
PYDXNK_pos	4102.6587006958025
PYDXNtr_neg	0.0
PYDXNtr_pos	9340.973032971226
PYDXPP_pos	4102.658700695802
PYDXtr_neg	0.0
PYDXtr_pos	8007.7223252535805
PYK_pos	451.2563738593668
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8249.678716258593
PYNP2r_pos	5261.401844130711
PYRt2m_neg	1292.4388036700493
PYRt2m_pos	1292.4388036700493
PYRt2p_neg	2634.9202443428085
PYRt2p_pos	2634.9202443428085
PYRt2r_neg	476.97444530684874
PYRt2r_pos	476.97444530684874
Q10H2e_neg	0.0
Q10H2e_pos	5608.164584522388
QUILSYN_pos	0.0
RADH2_pos	836.2240612340257
RADH3_pos	965.8672487109352
RADH4_pos	948.1633219575602
RADH_pos	836.3640435929152
RAHY_pos	1636.4941969273402
RAI1_neg	2225.820312239308
RAI1_pos	2225.820312239308
RAI2_neg	2225.820312239308
RAI2_pos	2225.820312239308
RAI3_neg	948.1633219575602
RAI3_pos	1225.1317222642197
RAI4_neg	1707.2567222642192
RAI4_pos	1688.9113835911487
RAtn3_neg	0.0
RAtn3_pos	1225.1317222642194
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3492.8101693395156
RBK_D_pos	0.0
RBK_pos	5625.946940622511
RBTt_pos	6469.965339697122
RDH1_neg	486.33843526034684
RDH1_pos	2225.820312239308
RDH1a_pos	486.33843526034684
RDH2_neg	514.5865719012803
RDH2_pos	2225.820312239308
RDH2a_pos	514.5865719012803
RDH3_neg	514.5865719012803
RDH3_pos	2225.820312239308
RDH3a_pos	514.5865719012803
RDH4_neg	0.0
RDH4_pos	948.1633219575604
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5442.650756049665
RE0344C_pos	3328.710175051665
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12554.846364113815
RE0383C_pos	5364.238817831517
RE0452M_neg	7908.033679588321
RE0452M_pos	30375.748631155744
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1141.5749422161177
RE0453C_pos	1141.5749422161177
RE0453M_neg	9563.01931383707
RE0453M_pos	29547.309525698412
RE0453N_neg	291.61463103884967
RE0453N_pos	291.61463103884967
RE0456M_neg	9124.926214120902
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.727349198318414
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	13107.258856624365
RE0566C_neg	0.0
RE0566C_pos	13107.258856624363
RE0567C_neg	0.0
RE0567C_pos	13107.258856624363
RE0568C_neg	0.0
RE0568C_pos	13107.258856624365
RE0569C_pos	0.0
RE0569E_pos	5.257035597452928
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11836.838593207118
RE0577C_pos	3337.4936761919157
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5210.942806599299
RE0583C_pos	7174.8923241831535
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15980.42720945054
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24803.828099751627
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33540.30884112783
RE0690X_pos	0.0
RE0691C_neg	32522.41765951414
RE0691C_pos	4070.2747834799998
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.867289087661682
RE0702E_pos	15.596065089276244
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17772.262161500057
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24803.828099751627
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	305.0511016473675
RE0830N_pos	305.0511016473675
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8139.8195770800185
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8139.8195770800185
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.106666390973981
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.356490415502259
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.749472073584835
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
