	WT.1012.e_S152_L007_R1_001	WT.911.d_S144_L007_R1_001	Ob.DHA.d_S147_L007_R1_001	WT.b_S126_L007_R1_001
ADNtm_neg	6.968205978676912	7.339850002884624	6.498889086976805	7.234194722953812
ADPGLC_pos	3.8196681834964554	3.2957230245399685	3.871843648509318	3.6076262208454875
ADPMAN_pos	3.8196681834964554	3.2957230245399685	3.871843648509318	3.6076262208454875
ADPRDP_pos	3.8196681834964554	3.2957230245399685	3.871843648509318	3.6076262208454875
ADPRDPm_pos	4.9140860970127225	4.910252962799278	5.725468512632615	4.898692072560488
ADPRIBt_pos	2.3950627995175777	2.722466024471091	3.507160349117523	2.6016965164809576
ADPT_pos	4.783980413683795	4.899659026377443	5.498889086976805	4.745237332129749
ADPtx_pos	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0
ADRNCPT1_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
ADRNCPT2_pos	5.940166750482817	5.773996325111173	6.767919585801803	6.20006486151431
ADRNCRNt_pos	5.982765462583646	5.665051614289214	7.330737650206952	6.090853430451113
ADRNLPVESSEC_pos	1.879705766282288	1.560714954474479	2.4672794804599825	1.9145645234939397
ADRNt_pos	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0
ADSELK_pos	6.423410093269615	6.532316959332765	6.096767854714689	6.004051884507083
ADSK_pos	6.423410093269615	6.532316959332765	6.096767854714689	6.004051884507083
ADSL1_pos	3.4489009511451276	3.333423733725192	3.655351828612554	3.502075956045791
ADSL2_pos	3.4489009511451276	3.333423733725192	3.655351828612554	3.502075956045791
ADSS_pos	5.221877081077034	4.917431755390104	5.757823336207727	4.812498225333564
AFLATOXINte_pos	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0
AG13T10g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.7495342676692616
AG13T11g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T12g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T13g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T14g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T15g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T16g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.7495342676692616
AG13T17g_pos	3.73226919950145	3.9606970393043124	3.7918140711618262	3.749534267669262
AG13T18g_pos	3.73226919950145	3.9606970393043124	3.7918140711618262	3.749534267669262
AG13T1g_pos	3.73226919950145	3.9606970393043124	3.7918140711618262	3.7495342676692616
AG13T2g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T3g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.7495342676692616
AG13T4g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.7495342676692616
AG13T5g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T6g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T7g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T8g_pos	3.73226919950145	3.9606970393043124	3.791814071161826	3.749534267669262
AG13T9g_pos	3.73226919950145	3.9606970393043124	3.7918140711618262	3.749534267669262
AGDC_pos	4.110196177754199	3.8953026213333066	4.683696454306515	3.7980505147675143
AGLPC_pos	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0
AGMTm_pos	6.975217457043024	6.700162250106601	6.974644026040249	6.714520290553514
AGPAT1_pos	8.359793477311143	8.291447007106328	9.342496966830167	8.538072502737853
AGPex_pos	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0
AGPRim_pos	0.5160151470036647	0.5945485495503542	1.6599245584023783	0.8953026213333066
AGPSx_pos	2.0531113364595623	1.6461626571578936	2.0461417816447205	1.835924074254375
AGTim_pos	7.077136160331983	7.24193549589192	7.9656688644419456	6.92789645372882
AGTix_pos	8.331902233804703	8.147611977224223	6.960465374102548	8.229684047939134
AHANDROSTANGLCte_pos	0.34482849699744117	0.48542682717024166	0.5849625007211562	0.5360529002402097
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0
AHC_pos	9.81437417729506	9.953148812832245	9.883376436672842	9.76173405087731
AHC_neg	9.81437417729506	9.953148812832245	9.883376436672842	9.76173405087731
AHCYStn_pos	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	5.4781628927376325	5.705425039042727	6.5660540381710915	5.447744482112549
AHEXASEly_pos	5.4781628927376325	5.705425039042727	6.5660540381710915	5.447744482112549
AICART_pos	3.845991770664573	3.5197934862411002	3.9231491804723087	3.476381687567235
AICART_neg	3.845991770664573	3.5197934862411002	3.9231491804723087	3.476381687567235
AIRCr_pos	7.255311886359598	7.241077458175037	6.499845887083206	6.98584193700334
AIRCr_neg	7.255311886359598	7.241077458175037	6.499845887083206	6.98584193700334
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0
AKGDm_pos	7.008988783227255	6.816727690127002	7.56493700809841	6.727466705529458
AKGMALtm_pos	6.702241960775077	6.486231677981013	7.8302933587225825	6.55028504908841
AKGMALtm_neg	6.702241960775077	6.486231677981013	7.8302933587225825	6.55028504908841
AKGt4_3_pos	3.212569338850806	2.2600256559614555	3.673556423990145	2.817623257511431
AKGt4_3_neg	3.212569338850806	2.2600256559614555	3.673556423990145	2.817623257511431
AKGtp_pos	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0
AKR1D_pos	6.477029653013065	6.487840033823051	7.33360262826828	6.044612692957976
AKR1D2_pos	6.477029653013065	6.487840033823051	7.33360262826828	6.044612692957976
ALAASNNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
ALACYSNaEx_pos	1.903038270112912	1.6644828403646825	3.0071955014042038	1.903038270112912
ALADGLNexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALADGLNexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALADGLYexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALADGLYexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALAGLNexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALAGLNexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALAGLNNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
ALAGLYexR_pos	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALAGLYexR_neg	3.75595576955096	4.036503333738988	4.429950657403768	3.7441610955704103
ALAR_pos	5.533563348214512	5.397118409042582	5.494415610397496	5.4252578719992135
ALAR_neg	5.533563348214512	5.397118409042582	5.494415610397496	5.4252578719992135
ALASERNaEx_pos	1.903038270112912	1.6644828403646825	3.0071955014042038	1.903038270112912
ALASm_pos	7.343052434922969	7.427270935173585	7.4990485977338786	7.230452819044191
ALAt2r_pos	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
ALAt2r_neg	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
ALAt2rL_pos	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
ALAt2rL_neg	3.9476661567960103	3.975446765640962	3.374343989038501	3.5434958834257717
ALAt4_pos	9.240147341077156	9.137247340664668	8.975704694255151	8.856705636390878
ALATA_L_pos	8.209209646557353	8.389824904438965	8.951780100929707	8.191799501065075
ALATA_L_neg	8.209209646557353	8.389824904438965	8.951780100929707	8.191799501065075
ALATHRNaEx_pos	1.903038270112912	1.6644828403646825	3.0071955014042038	1.903038270112912
ALAtN1_pos	9.69804479974287	9.623698627342463	9.311702910827364	9.038836703958617
ALAtN1_neg	9.69804479974287	9.623698627342463	9.311702910827364	9.038836703958617
ALCD1_pos	8.960841811166885	8.760753208062987	8.932510053379893	8.844862655830818
ALCD1_neg	8.960841811166885	8.760753208062987	8.932510053379893	8.844862655830818
ALCD21_D_pos	8.960841811166885	8.760753208062987	8.932510053379895	8.844862655830818
ALCD21_L_pos	8.960841811166885	8.760753208062987	8.932510053379895	8.844862655830818
ALCD22_D_pos	8.960841811166885	8.760753208062987	8.932510053379893	8.844862655830818
ALCD22_L_pos	8.960841811166885	8.760753208062987	8.932510053379893	8.844862655830818
ALCD2if_pos	8.960841811166885	8.760753208062987	8.932510053379893	8.844862655830818
ALCD2yf_pos	7.925880770993272	7.7114949066500875	8.793603309279407	7.989820220117596
ALDD20x_pos	9.713781719717172	9.72140683967846	10.87571863911783	9.624667535492737
ALDD20xm_pos	10.346281021649542	10.35171224125691	10.809430522684115	10.195322988821918
ALDD21_pos	6.451375981844609	6.162492036937525	8.645154031370371	5.9415758618182375
ALDD2x_pos	9.75898933889052	9.77021788504589	10.941135662353602	9.662063046428036
ALDD2xm_pos	10.109386679805098	10.143344945709314	10.609003239594944	9.999760470197707
ALDD2y_pos	7.924634382111526	7.689928105561136	9.418822422291017	7.715824747576113
ALDSTRNte_pos	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0
ALKP_pos	3.20006486151431	3.343407822297814	4.634012356402116	2.9726926540042644
ALOX12_pos	0.16349873228287956	0.8559896973084807	0.8639384504239717	0.5655971758542251
ALOX12R_pos	0.0	0.0	0.0	0.0
ALOX15_pos	0.0	0.0	0.0	0.0
ALOX5_pos	0.36737106564852945	0.0	0.0	0.29865831556451516
ALOX52_pos	0.36737106564852945	0.0	0.0	0.29865831556451516
ALR2_pos	7.925880770993272	7.7114949066500875	8.793603309279407	7.989820220117596
ALR3_pos	7.925880770993272	7.7114949066500875	8.793603309279407	7.989820220117596
AMACR2p_pos	6.2082831384125186	5.830103175920036	5.582556003014061	6.151168794186662
AMACR2r_pos	6.2082831384125186	5.830103175920036	5.582556003014061	6.151168794186662
AMACRp_pos	6.2082831384125186	5.830103175920036	5.582556003014061	6.151168794186662
AMACRr_pos	6.2082831384125186	5.830103175920036	5.582556003014061	6.151168794186662
AMANK_pos	6.493935485580522	6.3904269411871715	6.081510068120917	6.223422549934937
AMCOXO_pos	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0
AMETt2m_pos	2.9392265777282085	3.0089887832272546	3.2249663650002742	2.263034405833794
AMETt2m_neg	2.9392265777282085	3.0089887832272546	3.2249663650002742	2.263034405833794
AMETtn_pos	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0
AMPDA_pos	3.8609627978581167	3.6496154590634093	4.1626934322112366	3.6484654430273142
AMPTASECG_pos	5.862947248020921	5.726286289720674	5.847746416921386	5.695715488609975
AMPTASECGe_pos	5.862947248020921	5.726286289720674	5.847746416921386	5.695715488609975
AMPtp_pos	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0
AMY1e_pos	5.3717330906226675	5.506684447730761	5.583158003874408	5.108733527866266
AMY2e_pos	5.3717330906226675	5.506684447730761	5.583158003874408	5.108733527866266
ANDRSTRNGLCte_pos	0.34482849699744117	0.48542682717024166	0.5849625007211562	0.5360529002402097
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0
AP4AH1_pos	3.997292407636508	3.7602209464665095	4.6661884898727815	4.223422549934937
APAT2rm_pos	6.9199359173494575	6.68901954137795	6.857110140508259	6.450881315273369
APAT2rm_neg	6.9199359173494575	6.68901954137795	6.857110140508259	6.450881315273369
APNNOXte_pos	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0
APRTO2_pos	6.885452345084265	6.867525861162971	7.3522641732583205	6.460087240116833
AQCOBALt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0
ARABR_pos	7.925880770993272	7.7114949066500875	8.793603309279407	7.989820220117596
ARACHCOAtx_pos	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0
ARACHCPT1_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
ARACHCPT2_pos	5.940166750482817	5.773996325111173	6.767919585801803	6.20006486151431
ARACHCRNt_pos	5.982765462583646	5.665051614289214	7.330737650206952	6.090853430451113
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0
ARACHDt2_pos	9.021229854799861	8.927748337650039	8.804615065824963	8.773534863100512
ARACHDt2_neg	9.021229854799861	8.927748337650039	8.804615065824963	8.773534863100512
ARACHDtr_pos	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0
ARGLYSex_pos	3.726831217032493	4.009884588931844	4.421896512042248	3.7197310567498523
ARGN_pos	10.104965604839979	10.313381914445758	10.487558700954438	10.19717982649657
ARGNm_pos	0.0	0.0	0.18903382439001715	0.3895668117627256
ARGSL_pos	8.1264979900833	8.550015634655363	9.282648298665963	8.39716120311128
ARGSL_neg	8.1264979900833	8.550015634655363	9.282648298665963	8.39716120311128
ARGSS_pos	11.411473913874604	11.85528897816681	11.779501867655547	11.211985606275215
ARGt4_pos	0.0	0.0	0.0	0.0
ARGtiDF_pos	9.106196495169636	9.00604550772652	8.891601456544691	8.756756451307275
ARGtm_pos	7.197904697025821	7.155223019254282	7.519007147833402	7.099189986451948
ARGtm_neg	7.197904697025821	7.155223019254282	7.519007147833402	7.099189986451948
ARSA_pos	4.524815928357506	4.07724299893246	5.609400390006429	4.039138393906958
ARTCOAL1_pos	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0
ASAH1_pos	4.413458688007979	4.322649262131017	4.687620632084895	4.340562269026414
ASCBOX_pos	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0
ASCBt4_pos	5.444932048942182	5.224194663970433	6.140369670651527	5.280956313831056
ASCBt4_neg	5.444932048942182	5.224194663970433	6.140369670651527	5.280956313831056
ASNALANaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
ASNCYSNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
ASNGLNNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
ASNNm_pos	1.9597701552114672	2.2720231890610485	3.430285272977781	2.521050736900963
ASNS1_pos	0.722466024471091	0.6870606883398922	0.12432813500220177	1.4541758931858022
ASNSERNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
ASNt4_pos	8.951838370449522	8.809028507711892	8.722261081642294	8.566548809139537
ASNTHRNaEx_pos	1.4698859762744636	1.0496307677246008	1.3895668117627256	1.4382928515791469
ASNtm_pos	0.0	0.0	0.0	0.0
ASNtN1_pos	9.69804479974287	9.623698627342463	9.311702910827364	9.038836703958617
ASNtN1_neg	9.69804479974287	9.623698627342463	9.311702910827364	9.038836703958617
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0
ASPCTr_pos	1.899175630480513	1.613531652917927	1.516015147003665	1.411426245726465
ASPCTr_neg	1.899175630480513	1.613531652917927	1.516015147003665	1.411426245726465
ASPDt6_pos	4.728464765092534	5.116447935511657	4.848497755385146	4.434294617959925
ASPDxt_pos	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0
ASPGLUm_pos	6.862203399053224	6.621026189464851	6.876762490781555	6.534653055877459
ASPNATm_pos	0.0	0.0	0.0	0.0
ASPt6_pos	4.728464765092534	5.116447935511657	4.848497755385146	4.434294617959925
ASPTA_pos	7.280677989331131	7.57228336665041	7.658425728482588	6.937815168803419
ASPTA_neg	7.280677989331131	7.57228336665041	7.658425728482588	6.937815168803419
ASPTAm_pos	8.36649707577453	8.135452784185173	8.895878178674236	8.11332544304199
ASPTAm_neg	8.36649707577453	8.135452784185173	8.895878178674236	8.11332544304199
ATP1ter_pos	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0
ATPasel_pos	11.42152680982857	11.411712892930247	11.970878004070478	11.506576604506753
ATPH1e_pos	5.468909092110591	5.46956042171122	7.095080491901415	5.505255800932163
ATPH2e_pos	5.468909092110591	5.46956042171122	7.095080491901415	5.505255800932163
ATPS4m_pos	16.032808052603517	16.102908339331027	16.71686578426688	16.338505145898637
ATPtm_pos	8.635391640768974	8.468827655230951	9.514122260170707	8.597195936615897
ATPtn_pos	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0
B_MANNASEly_pos	3.077242998932461	2.903038270112912	2.7949356628035362	2.521050736900963
B3GALT3g_pos	0.0	0.0	0.5058909297299573	0.6507645591169021
B3GALT41g_pos	0.23878685958711648	0.4222330006830478	0.0	0.35614381022527536
B3GALT42g_pos	0.23878685958711648	0.4222330006830478	0.0	0.35614381022527536
B3GALT43g_pos	0.23878685958711648	0.4222330006830478	0.0	0.35614381022527536
B3GALT44g_pos	0.23878685958711648	0.4222330006830478	0.0	0.35614381022527536
B3GALT5g_pos	0.08406426478847456	0.0	0.0	0.0
B3GALTg_pos	0.0	0.0	0.0	0.0
B3GNT11g_pos	3.4208865749755315	3.6926503700355298	3.1811025507537978	3.3881895371560837
B3GNT12g_pos	3.4208865749755315	3.6926503700355298	3.1811025507537978	3.3881895371560837
B3GNT310g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT311g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT312g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT313g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT314g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT315g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT31g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT32g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT33g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT34g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT35g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT36g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT37g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT39g_pos	1.0976107966264221	0.8953026213333066	1.613531652917927	0.6959938131099002
B3GNT51g_pos	0.16349873228287956	0.070389327891398	0.0	0.0
BAAT1x_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
BAAT2x_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
BAAT3x_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
BAAT4x_pos	7.555662799224037	7.448488032901692	7.433960931121179	7.53403046657407
BACCL_pos	2.304511041809953	1.925999418556223	3.168321115739723	2.0738202332916713
BACCLm_pos	2.304511041809953	1.925999418556223	3.168321115739723	2.0738202332916713
BALAtmr_pos	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	9.713781719717172	9.72140683967846	10.87571863911783	9.624667535492737
BAMPPALDOXm_pos	10.346281021649542	10.35171224125691	10.809430522684115	10.195322988821918
BBHOX_pos	6.597829097826899	6.340740280630179	6.8204342840760415	6.125568451778029
BCDO_pos	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0
BDHm_pos	6.750874439656846	6.164705840182799	7.279749853014451	6.544114402209474
BDHm_neg	6.750874439656846	6.164705840182799	7.279749853014451	6.544114402209474
BDMT_L_pos	3.84197311892718	3.797012977836145	4.056583528366367	4.089159131911238
BDMT_U_pos	3.84197311892718	3.797012977836145	4.056583528366367	4.089159131911238
BETALDHxm_pos	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0
BHMT_pos	9.751142324726947	10.227892664046042	11.345704622003556	10.79646148269895
BILDGLCURt_pos	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0
BILDGLCURte_pos	5.227278994468321	5.3251705123760456	6.381629467033664	5.205939832470884
BILDGLCURtr_pos	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0
BILGLCURte_pos	0.34482849699744117	0.48542682717024166	0.5849625007211562	0.5360529002402097
BILGLCURtr_pos	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0
BILIRED_pos	6.653776599367789	6.857856619504331	7.476705706668179	7.023144439746654
BILIRUBt2_pos	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0
BMTer_L_pos	2.493134922305505	2.4620523187964327	2.18269229751619	1.903038270112912
BMTer_U_pos	2.493134922305505	2.4620523187964327	2.18269229751619	1.903038270112912
BPNT_pos	5.407012773516011	5.125568451778029	5.750606504835592	5.3466023752989855
BPNT2_pos	5.407012773516011	5.125568451778029	5.750606504835592	5.3466023752989855
BTND1_pos	5.597233189086131	5.696828464588713	5.8109571587378	5.749802401680049
BTND1n_pos	5.597233189086131	5.696828464588713	5.8109571587378	5.749802401680049
BTNDe_pos	5.597233189086131	5.696828464588713	5.8109571587378	5.749802401680049
BTNDm_pos	5.597233189086131	5.696828464588713	5.8109571587378	5.749802401680049
BTNPL_pos	2.304511041809953	1.925999418556223	3.168321115739723	2.0738202332916713
BTNPLm_pos	2.304511041809953	1.925999418556223	3.168321115739723	2.0738202332916713
BTNt2_pos	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BTNt2_neg	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BTNt2m_pos	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BTNt2m_neg	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BTNt3i_pos	2.144046369616707	1.8678964639926547	3.5197934862411002	1.6369145803558778
BTNt4i_pos	0.0	0.0	0.13750352374993502	0.0
BTNtn_pos	0.0	0.0	0.0	0.0
BTNtn_neg	0.0	0.0	0.0	0.0
BUP2_pos	7.9905578377975806	7.913368159679724	7.838447592548458	8.025637912102804
BUTt2m_pos	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BUTt2m_neg	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BUTt2r_pos	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BUTt2r_neg	4.444932048942182	4.342696959981934	5.505573400282018	4.66732447027863
BVITEt_pos	0.0	0.0	0.0	0.0
BZt_pos	0.0	0.0	0.0	0.0
BZt_neg	0.0	0.0	0.0	0.0
BZtr_pos	0.0	0.0	0.0	0.0
BZtr_neg	0.0	0.0	0.0	0.0
C14STRr_pos	6.319039815562536	6.187648995310601	6.499208090856686	7.024918018199312
C160CPT1_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
C160CPT2_pos	7.534497433738168	7.157144792299476	7.919697612915336	7.436045208753906
C160CRNt_pos	5.982765462583646	5.665051614289214	7.330737650206952	6.090853430451113
C161CPT1_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
C161CPT12_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
C161CPT2_pos	5.940166750482817	5.773996325111173	6.767919585801803	6.20006486151431
C161CPT22_pos	5.940166750482817	5.773996325111173	6.767919585801803	6.20006486151431
C161CRN2t_pos	5.982765462583646	5.665051614289214	7.330737650206952	6.090853430451113
C161CRNt_pos	5.982765462583646	5.665051614289214	7.330737650206952	6.090853430451113
C180CPT1_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
C180CPT2_pos	5.940166750482817	5.773996325111173	6.767919585801803	6.20006486151431
C180CRNt_pos	5.982765462583646	5.665051614289214	7.330737650206952	6.090853430451113
C181CPT1_pos	6.97315203787724	6.506208389306745	7.0892650838843245	6.679057785493291
