	Ob.1012.d_S149_L007_R1_001	WT.DHA.a_S118_L007_R1_001	Ob.911.c_S139_L007_R1_001	Ob.d_S146_L007_R1_001
TMNDNCt_pos	0.0	0.0	0.0	0.0
TMNDNCt_neg	0.0	0.0	0.0	0.0
TOLBUTAMIDEte_pos	0.0	0.0	0.0	0.0
TOLBUTAMIDEte_neg	0.0	0.0	0.0	0.0
TPI_pos	8.561707993749732	7.7780114016125745	8.34385193344212	8.463565242240202
TPI_neg	8.561707993749732	7.7780114016125745	8.34385193344212	8.463565242240202
TRDR_pos	5.6895787255093255	5.314696525656286	6.056800263143443	5.496973580998276
TRDR2_pos	5.6895787255093255	5.314696525656286	6.056800263143443	5.496973580998276
TRDR3_pos	5.6895787255093255	5.314696525656286	6.056800263143443	5.496973580998276
TRDRm_pos	5.24412594328373	4.7554217347342425	5.3750394313469245	5.20945336562895
TREH_pos	4.9597701552114675	4.192194165283345	5.02945288578697	4.926948247949772
TREHe_pos	3.541019153133559	0.918386234446348	3.304511041809953	3.2645364309990255
TRIODTHYSUFt_pos	0.0	0.0	0.0	0.0
TRIODTHYSULT_pos	0.0	0.0	0.0	0.0
TRIODTHYt_pos	0.16349873228287956	0.28688114778816154	0.18903382439001715	0.16349873228287956
TRIODTHYt_neg	0.16349873228287956	0.28688114778816154	0.18903382439001715	0.16349873228287956
TRIODTHYt2_pos	6.073177559716166	5.829342193902803	6.480103520817566	6.313608657030487
TRIODTHYt2_neg	6.073177559716166	5.829342193902803	6.480103520817566	6.313608657030487
TRIOK_pos	0.0	0.0	0.0	0.0
TRPHYDRO2_pos	0.0	0.0	0.0	0.0
TRPO2_pos	9.650297847599187	9.784340387950438	9.6077001881372	10.010346271495017
TRPt_pos	4.3197624276692475	4.995032192477536	4.948600847493355	4.549053029337288
TRPt_neg	4.3197624276692475	4.995032192477536	4.948600847493355	4.549053029337288
TRPt4_pos	0.0	0.0	0.0	0.0
TRYPTAOX_pos	7.22776032601814	6.39454843916717	7.326878854838407	7.449643906293753
TS3_pos	0.0	0.0	0.0	0.0
TS3_neg	0.0	0.0	0.0	0.0
TSTSTERONEGLCte_pos	0.8237493603082727	0.6959938131099002	0.963474123974886	0.3103401206121505
TSTSTERONEGLCtr_pos	0.0	0.0	0.0	0.0
TSTSTERONEGLCtr_neg	0.0	0.0	0.0	0.0
TSTSTERONESte_pos	0.0	0.0	0.0	0.0
TSTSTERONESte_neg	0.0	0.0	0.0	0.0
TSTSTERONESULT_pos	3.5777309314900805	0.0	2.792855352362489	5.429281193335658
TSTSTERONEt_pos	0.0	0.0	0.0	0.0
TSTSTERONEt_neg	0.0	0.0	0.0	0.0
TSTSTERONEtr_pos	0.0	0.0	0.0	0.0
TSTSTERONEtr_neg	0.0	0.0	0.0	0.0
TSULt4_3_pos	0.0	0.0	0.0	0.0
TSULt4_3_neg	0.0	0.0	0.0	0.0
TTDCAtr_pos	9.726592836659558	9.529801429418313	9.799734922478867	9.893938542589853
TTDCAtr_neg	9.726592836659558	9.529801429418313	9.799734922478867	9.893938542589853
TTDCPT1_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
TTDCPT2_pos	6.695576306222052	6.044612692957976	6.7216460784183925	6.949067965852913
TTDCRNt_pos	7.365797502459385	6.062855655205991	7.214707673197644	7.415403762070331
TXA2te_pos	0.0	0.0	0.0	0.0
TXA2te_neg	0.0	0.0	0.0	0.0
TXA2tr_pos	0.0	0.0	0.0	0.0
TXA2tr_neg	0.0	0.0	0.0	0.0
TXASr_pos	1.4436066514756145	1.7697717392494479	1.9891390073682331	0.9708536543404835
TYMSFt_pos	0.0	0.0	0.0	0.0
TYMSULT_pos	0.0	0.0	0.0	0.0
TYR3MO2_pos	0.0	0.0	0.0	0.0
TYRASE_pos	0.0	0.0	0.0	0.0
TYRCBOX_pos	5.609104846618959	5.5530532527664125	5.666472568842073	5.766860143829545
TYRDOPO_pos	3.0942360698457656	2.7676547982373463	2.7484612330040354	3.10936055940423
TYRDOPO3_pos	3.0942360698457656	2.7676547982373463	2.7484612330040354	3.10936055940423
TYROXDAc_pos	7.2048645439128025	6.38404980679516	7.308976041868697	7.427103287152841
TYRt_pos	4.3197624276692475	4.995032192477536	4.948600847493355	4.549053029337288
TYRt_neg	4.3197624276692475	4.995032192477536	4.948600847493355	4.549053029337288
TYRt4_pos	0.0	0.0	0.0	0.0
TYRTA_pos	8.726524720746378	8.848841988122151	9.096029876307993	9.092545741543566
TYRTA_neg	8.726524720746378	8.848841988122151	9.096029876307993	9.092545741543566
TYRTAm_pos	9.580936879881316	9.283065195614377	9.76032076047489	9.787886239219475
TYRTAm_neg	9.580936879881316	9.283065195614377	9.76032076047489	9.787886239219475
UAG2EMAi_pos	5.339137384919585	5.949768359931346	5.73687542290827	5.711770203863191
UAG4E_pos	5.638653116466112	4.763411574470007	5.426264754702098	4.034743949324734
UAG4E_neg	5.638653116466112	4.763411574470007	5.426264754702098	4.034743949324734
UAGALDP_pos	0.0	0.0	0.0	0.0
UAGDP_pos	5.20633064787105	4.3125199674749455	5.36387192485753	4.833396134163228
UDPACGALtl_pos	0.0	0.0	0.0	0.0
UDPACGALtl_neg	0.0	0.0	0.0	0.0
UDPDOLPT_L_pos	4.908332569782425	4.6570683012015754	4.949067965852913	5.067380578019059
UDPDOLPT_U_pos	4.908332569782425	4.6570683012015754	4.949067965852913	5.067380578019059
UDPG1P_pos	0.0	0.0	0.0	0.0
UDPG4E_pos	5.638653116466112	4.763411574470007	5.426264754702098	4.034743949324734
UDPG4E_neg	5.638653116466112	4.763411574470007	5.426264754702098	4.034743949324734
UDPGALt2g_pos	0.0	0.0	0.0	0.0
UDPGALtg_pos	0.0	0.0	0.0	0.0
UDPGALtg_neg	0.0	0.0	0.0	0.0
UDPGD_pos	7.092862828992929	5.257764968571387	7.338870062407307	7.20231976231248
UDPGLCAter_pos	5.18824265626441	4.985955754607509	5.589763486984977	5.477029653013065
UDPGLCAter_neg	5.18824265626441	4.985955754607509	5.589763486984977	5.477029653013065
UDPGLCAtg_pos	0.0	0.0	0.0	0.0
UDPGLCAtg_neg	0.0	0.0	0.0	0.0
UDPGLCter_pos	0.0	0.0	0.0	0.0
UDPGLCter_neg	0.0	0.0	0.0	0.0
UDPGLCtg_pos	6.00067610485072	5.866660750819985	6.15704371014558	6.006522445622979
UDPGLCtg_neg	6.00067610485072	5.866660750819985	6.15704371014558	6.006522445622979
UDPGLDCg_pos	3.2387868595871163	3.1193561770396756	3.5643781685650637	3.01435529297707
UDPGNP_pos	0.0	0.0	0.0	0.0
UDPGP_pos	5.856487779495678	6.245647773636751	6.325530331567558	6.203984165855989
UDPtl_pos	0.0	0.0	0.0	0.0
UDPtl_neg	0.0	0.0	0.0	0.0
UDPXYLter_pos	0.0	0.0	0.0	0.0
UDPXYLter_neg	0.0	0.0	0.0	0.0
UDPXYLtg_pos	3.20006486151431	2.957914598632985	3.33771109212829	2.786596361890807
UDPXYLtg_neg	3.20006486151431	2.957914598632985	3.33771109212829	2.786596361890807
UGALGTg_pos	3.0959244199985356	2.7980505147675143	3.2078928516413328	3.1473066987802936
UGALNACter_pos	5.18824265626441	4.985955754607509	5.589763486984977	5.477029653013065
UGALNACter_neg	5.18824265626441	4.985955754607509	5.589763486984977	5.477029653013065
UGALNACtg_pos	0.0	0.0	0.0	0.0
UGALNACtg_neg	0.0	0.0	0.0	0.0
UGCG_pos	2.948600847493356	3.2868811477881614	3.6881803585869264	3.1243281350022016
UGLCNACtg_pos	5.0802312720192635	4.989593184938768	5.258895755075436	5.015693807105145
UGLCNACtg_neg	5.0802312720192635	4.989593184938768	5.258895755075436	5.015693807105145
UGLT_pos	6.06177619758669	6.019034669364337	5.754353071692127	5.806581842620928
UGLT_neg	6.06177619758669	6.019034669364337	5.754353071692127	5.806581842620928
UGT1A10r_pos	0.0	0.0	0.0	0.0
UGT1A10r_neg	0.0	0.0	0.0	0.0
UGT1A1r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A2r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A3r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A4r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A5r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A5r2_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A6r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A7r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A8r_pos	0.27500704749986976	0.29865831556451516	0.27500704749986976	0.6415460290875237
UGT1A9r_pos	0.0	0.0	0.0	0.0
UMPK_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK2_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK2_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK2n_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK2n_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK3_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK3_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK3n_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK3n_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK4_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK4_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK4n_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK4n_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK5_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK5_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK5n_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK5n_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK6_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK6_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK6n_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK6n_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK7_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK7_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK7n_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPK7n_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPKm_pos	0.0	0.0	0.0	0.0
UMPKm_neg	0.0	0.0	0.0	0.0
UMPKn_pos	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPKn_neg	6.829469052117076	5.935223994060032	6.76394266044725	6.634302841662514
UMPtr_pos	0.0	0.0	0.0	0.0
UMPtr_neg	0.0	0.0	0.0	0.0
UNK2_pos	0.0	0.0	0.0	0.0
UNK3_pos	0.0	0.0	0.0	0.0
UPP3S_pos	3.9990980337056072	3.7516779456875784	3.974529312483882	3.8135246892978105
UPPDC1_pos	6.653060017104565	6.368069876532083	6.313608657030487	6.316326792057149
UPPN_pos	7.899417348675079	7.948951200441422	7.73694305188008	8.14144300943799
URAt_pos	0.5945485495503542	0.3334237337251918	0.32192809488736235	0.36737106564852945
URAt_neg	0.5945485495503542	0.3334237337251918	0.32192809488736235	0.36737106564852945
URATEt_pos	0.0	0.0	0.0	0.0
URATEtx_pos	0.0	0.0	0.0	0.0
URCN_pos	8.23940758923086	7.555739479180519	8.366234775533046	8.544694022836074
UREAt_pos	0.8318772411916731	0.963474123974886	1.0565835283663676	0.7484612330040358
UREAt_neg	0.8318772411916731	0.963474123974886	1.0565835283663676	0.7484612330040358
UREAt5_pos	0.7311832415722002	0.8639384504239714	1.0	0.632268215499513
UREAt5_neg	0.7311832415722002	0.8639384504239714	1.0	0.632268215499513
UREAtm_pos	7.4761386254757	7.036063688743695	7.534653055877459	7.722944111217068
UREAtm_neg	7.4761386254757	7.036063688743695	7.534653055877459	7.722944111217068
URIDK2m_pos	4.344828496997441	4.346247774082776	4.211790976252541	4.452858964713811
URIDK2m_neg	4.344828496997441	4.346247774082776	4.211790976252541	4.452858964713811
URIK1_pos	6.2424119630982355	4.654779216959517	6.030115330908071	5.747387399652718
URIt_pos	6.457298788825798	6.998308350354287	6.526851311573352	6.508111681193465
URIt_neg	6.457298788825798	6.998308350354287	6.526851311573352	6.508111681193465
URIt4_pos	1.2265085298086797	0.7824085649273732	0.6507645591169023	0.7907720378619999
Uritl_pos	1.372952097911829	1.6644828403646825	2.1076878693143737	1.3161457422933565
Uritl_neg	1.372952097911829	1.6644828403646825	2.1076878693143737	1.3161457422933565
Uritm_pos	6.448900951145128	6.995371450572195	6.5229345609434555	6.503507753634558
Uritm_neg	6.448900951145128	6.995371450572195	6.5229345609434555	6.503507753634558
Uritn_pos	0.0	0.0	0.0	0.0
Uritn_neg	0.0	0.0	0.0	0.0
UROLACer_pos	0.0	0.0	0.0	0.0
UROLACer_neg	0.0	0.0	0.0	0.0
UTPtn_pos	0.0	0.0	0.0	0.0
UTPtn_neg	0.0	0.0	0.0	0.0
VACCCPT1_pos	7.292321632802039	6.640823344585667	7.773798573751685	7.613384311341852
VACCCPT2_pos	6.695576306222052	6.044612692957976	6.7216460784183925	6.949067965852913
VACCCRNt_pos	7.365797502459385	6.062855655205991	7.214707673197644	7.415403762070331
VACCt_pos	0.0	0.0	0.0	0.0
VACCt_neg	0.0	0.0	0.0	0.0
VALt4_pos	0.0	0.0	0.0	0.0
VALt5m_pos	0.0	0.0	0.0	0.0
VALt5m_neg	0.0	0.0	0.0	0.0
VALTA_pos	0.0	0.014355292977070054	0.0	0.13750352374993502
VALTA_neg	0.0	0.014355292977070054	0.0	0.13750352374993502
VALTAm_pos	4.632849830117706	4.649040565634448	4.4679315460262865	4.628190334615213
VALTAm_neg	4.632849830117706	4.649040565634448	4.4679315460262865	4.628190334615213
VALtec_pos	2.761285273361619	2.5801454844233804	3.1292830169449664	3.0107798387532427
VALtec_neg	2.761285273361619	2.5801454844233804	3.1292830169449664	3.0107798387532427
VD3_pos	0.0	0.0	0.0	0.0
VD3_neg	0.0	0.0	0.0	0.0
VITD2Hm_pos	7.2650992875147375	8.178515470188602	7.71218305120923	7.40786256740339
VITD2t_pos	0.0	0.0	0.0	0.0
VITD2tm_pos	0.0	0.0	0.0	0.0
VITD2tm_neg	0.0	0.0	0.0	0.0
VITD3Hm_pos	7.2650992875147375	8.178515470188602	7.71218305120923	7.40786256740339
VITD3t_pos	0.0	0.0	0.0	0.0
VITD3t2_pos	8.994777696541636	8.077082738064629	8.904243227203661	8.958784687942808
VITD3tm_pos	0.0	0.0	0.0	0.0
VITD3tm3_pos	0.0	0.0	0.0	0.0
VLCS2p_pos	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
VLCS2r_pos	10.28045761101561	10.232756677473857	10.448260877482369	10.420402396136996
VLCSp_pos	9.726592836659558	9.529801429418313	9.799734922478867	9.893938542589853
VLCSr_pos	9.726592836659558	9.529801429418313	9.799734922478867	9.893938542589853
WHDDCAte_pos	0.0	0.0	0.0	0.0
WHDDCAte_neg	0.0	0.0	0.0	0.0
WHHDCAte_pos	0.0	0.0	0.0	0.0
WHHDCAte_neg	0.0	0.0	0.0	0.0
WHTSTSTERONEte_pos	0.0	0.0	0.0	0.0
WHTSTSTERONEte_neg	0.0	0.0	0.0	0.0
WHTTDCAte_pos	0.0	0.0	0.0	0.0
WHTTDCAte_neg	0.0	0.0	0.0	0.0
XANDp_pos	5.784242222057781	5.604960869503778	5.964167560681767	5.8774988727835344
XANtx_pos	0.0	0.0	0.0	0.0
XAO2x_pos	5.784242222057781	5.604960869503778	5.964167560681767	5.8774988727835344
XAOx_pos	5.784242222057781	5.604960869503778	5.964167560681767	5.8774988727835344
XOL27OHtm_pos	0.0	0.0	0.0	0.0
XOL27OHtm_neg	0.0	0.0	0.0	0.0
XOL7AH2tm_pos	0.0	0.0	0.0	0.0
XOL7AH2tm_neg	0.0	0.0	0.0	0.0
XOL7AH2tr_pos	0.0	0.0	0.0	0.0
XOL7AH2tr_neg	0.0	0.0	0.0	0.0
XOL7AONEtr_pos	0.0	0.0	0.0	0.0
XOL7AONEtr_neg	0.0	0.0	0.0	0.0
XOLDIOLONEt_pos	0.0	0.0	0.0	0.0
XOLDIOLONEt_neg	0.0	0.0	0.0	0.0
XOLDIOLONEtm_pos	0.0	0.0	0.0	0.0
XOLDIOLONEtm_neg	0.0	0.0	0.0	0.0
XOLEST2te_pos	0.0	0.0	0.0	0.0
XOLEST2te_neg	0.0	0.0	0.0	0.0
XOLESTte_pos	0.0	0.0	0.0	0.0
XOLESTte_neg	0.0	0.0	0.0	0.0
XOLTRI24tc_pos	0.0	0.0	0.0	0.0
XOLTRI24tc_neg	0.0	0.0	0.0	0.0
XOLTRI24te_pos	0.0	0.0	0.0	0.0
XOLTRI24te_neg	0.0	0.0	0.0	0.0
XOLTRI25tc_pos	0.0	0.0	0.0	0.0
XOLTRI25tc_neg	0.0	0.0	0.0	0.0
XOLTRI25te_pos	0.0	0.0	0.0	0.0
XOLTRI25te_neg	0.0	0.0	0.0	0.0
XOLTRI27tc_pos	0.0	0.0	0.0	0.0
XOLTRI27tc_neg	0.0	0.0	0.0	0.0
XOLTRI27te_pos	0.0	0.0	0.0	0.0
XOLTRI27te_neg	0.0	0.0	0.0	0.0
XOLTRIOLtm_pos	0.0	0.0	0.0	0.0
XOLTRIOLtm_neg	0.0	0.0	0.0	0.0
XOLTRIOLtr_pos	0.0	0.0	0.0	0.0
XOLTRIOLtr_neg	0.0	0.0	0.0	0.0
XSERtg_pos	0.0	0.0	0.0	0.0
XYLK_pos	6.463360885816658	6.017253838968937	6.219942913954125	6.558267634055736
XYLt_pos	0.22650852980867975	0.16349873228287956	0.27500704749986976	0.23878685958711648
XYLt_neg	0.22650852980867975	0.16349873228287956	0.27500704749986976	0.23878685958711648
XYLTD_Dr_pos	0.0	0.0	0.0	0.0
XYLTD_Dr_neg	0.0	0.0	0.0	0.0
XYLTer_pos	3.040892430646901	3.3881895371560837	3.0107798387532423	3.089159131911238
XYLtly_pos	0.0	0.0	0.0	0.0
XYLTt_pos	0.0	0.0	0.0	0.0
XYLTt_neg	0.0	0.0	0.0	0.0
XYLUR_pos	7.01357391918829	6.135452784185173	6.729144864591712	7.454258161314635
XYLUR_neg	7.01357391918829	6.135452784185173	6.729144864591712	7.454258161314635
YVITEt_pos	0.0	0.0	0.0	0.0
EX_4abutn(e)_pos	0.0	0.0	0.0	0.0
EX_4abutn(e)_neg	0.0	0.0	0.0	0.0
EX_acmana(e)_pos	0.0	0.0	0.0	0.0
EX_acmana(e)_neg	0.0	0.0	0.0	0.0
EX_ahdt(e)_pos	0.0	0.0	0.0	0.0
EX_ahdt(e)_neg	0.0	0.0	0.0	0.0
EX_ctp(e)_pos	0.0	0.0	0.0	0.0
EX_ctp(e)_neg	0.0	0.0	0.0	0.0
EX_dgmp(e)_pos	0.0	0.0	0.0	0.0
EX_dgmp(e)_neg	0.0	0.0	0.0	0.0
EX_dgtp(e)_pos	0.0	0.0	0.0	0.0
EX_dgtp(e)_neg	0.0	0.0	0.0	0.0
EX_dha(e)_pos	0.0	0.0	0.0	0.0
EX_dha(e)_neg	0.0	0.0	0.0	0.0
EX_dhap(e)_pos	0.0	0.0	0.0	0.0
EX_dhap(e)_neg	0.0	0.0	0.0	0.0
EX_dtmp(e)_pos	0.0	0.0	0.0	0.0
EX_dtmp(e)_neg	0.0	0.0	0.0	0.0
EX_dttp(e)_pos	0.0	0.0	0.0	0.0
EX_dttp(e)_neg	0.0	0.0	0.0	0.0
EX_fad(e)_pos	0.0	0.0	0.0	0.0
EX_fad(e)_neg	0.0	0.0	0.0	0.0
EX_fald(e)_pos	0.0	0.0	0.0	0.0
EX_fald(e)_neg	0.0	0.0	0.0	0.0
EX_g1p(e)_pos	0.0	0.0	0.0	0.0
EX_g1p(e)_neg	0.0	0.0	0.0	0.0
EX_HC00229(e)_pos	0.0	0.0	0.0	0.0
EX_HC00229(e)_neg	0.0	0.0	0.0	0.0
EX_HC00250(e)_pos	0.0	0.0	0.0	0.0
EX_HC00250(e)_neg	0.0	0.0	0.0	0.0
EX_HC01104(e)_pos	0.0	0.0	0.0	0.0
EX_HC01104(e)_neg	0.0	0.0	0.0	0.0
EX_HC01361(e)_pos	0.0	0.0	0.0	0.0
EX_HC01361(e)_neg	0.0	0.0	0.0	0.0
EX_HC01440(e)_pos	0.0	0.0	0.0	0.0
EX_HC01440(e)_neg	0.0	0.0	0.0	0.0
EX_HC01441(e)_pos	0.0	0.0	0.0	0.0
EX_HC01441(e)_neg	0.0	0.0	0.0	0.0
EX_HC01444(e)_pos	0.0	0.0	0.0	0.0
EX_HC01444(e)_neg	0.0	0.0	0.0	0.0
EX_HC01446(e)_pos	0.0	0.0	0.0	0.0
EX_HC01446(e)_neg	0.0	0.0	0.0	0.0
EX_HC01577(e)_pos	0.0	0.0	0.0	0.0
EX_HC01577(e)_neg	0.0	0.0	0.0	0.0
EX_HC01609(e)_pos	0.0	0.0	0.0	0.0
EX_HC01609(e)_neg	0.0	0.0	0.0	0.0
EX_HC01610(e)_pos	0.0	0.0	0.0	0.0
EX_HC01610(e)_neg	0.0	0.0	0.0	0.0
EX_HC01700(e)_pos	0.0	0.0	0.0	0.0
EX_HC01700(e)_neg	0.0	0.0	0.0	0.0
EX_HC02160(e)_pos	0.0	0.0	0.0	0.0
EX_HC02160(e)_neg	0.0	0.0	0.0	0.0
EX_HC02161(e)_pos	0.0	0.0	0.0	0.0
EX_HC02161(e)_neg	0.0	0.0	0.0	0.0
EX_itp(e)_pos	0.0	0.0	0.0	0.0
EX_itp(e)_neg	0.0	0.0	0.0	0.0
EX_orot(e)_pos	0.0	0.0	0.0	0.0
EX_orot(e)_neg	0.0	0.0	0.0	0.0
EX_prpp(e)_pos	0.0	0.0	0.0	0.0
EX_prpp(e)_neg	0.0	0.0	0.0	0.0
EX_ptrc(e)_pos	0.0	0.0	0.0	0.0
EX_ptrc(e)_neg	0.0	0.0	0.0	0.0
EX_pydx5p(e)_pos	0.0	0.0	0.0	0.0
EX_pydx5p(e)_neg	0.0	0.0	0.0	0.0
EX_spmd(e)_pos	0.0	0.0	0.0	0.0
EX_spmd(e)_neg	0.0	0.0	0.0	0.0
EX_udpg(e)_pos	0.0	0.0	0.0	0.0
EX_udpg(e)_neg	0.0	0.0	0.0	0.0
r0002_pos	0.0	0.0	0.0	0.0
r0002_neg	0.0	0.0	0.0	0.0
r0009_pos	8.006971184364042	7.4795377738964355	7.783653086390074	8.249587555590454
r0010_pos	10.72028701684304	10.465943864030203	10.752539543342952	10.704508893996968
r0013_pos	4.573091712401149	3.507160349117523	4.857151621698069	4.4642326049011185
r0016_pos	0.0	0.0	0.0	0.0
r0016_neg	0.0	0.0	0.0	0.0
r0021_pos	5.60733031374961	5.1026581313637385	5.787118982813345	5.280956313831056
r0021_neg	5.60733031374961	5.1026581313637385	5.787118982813345	5.280956313831056
r0022_pos	5.60733031374961	5.1026581313637385	5.787118982813345	5.280956313831056
r0022_neg	5.60733031374961	5.1026581313637385	5.787118982813345	5.280956313831056
r0027_pos	6.398145116504409	5.976821852360685	6.649040565634448	6.266786540694901
r0027_neg	6.398145116504409	5.976821852360685	6.649040565634448	6.266786540694901
r0028_pos	1.9745293124838816	1.7824085649273733	2.560714954474479	1.8914191868460786
r0033_pos	7.208478242211705	6.2389778817708965	7.242316682244858	7.087887100933117
r0034_pos	8.961768007232571	9.791895448325223	9.57500972029495	9.477252323937952
r0047_pos	6.151168794186662	5.362119166725657	6.120393415592435	5.763145958149476
r0051_pos	4.418189947945766	3.8099288657214307	4.442280035252584	4.014801602351361
r0051_neg	4.418189947945766	3.8099288657214307	4.442280035252584	4.014801602351361
r0055_pos	0.0	0.0	0.0	0.0
r0055_neg	0.0	0.0	0.0	0.0
r0060_pos	8.482243269552928	7.5259905383289425	8.139653667567865	8.843450018458745
r0062_pos	6.368069876532083	5.847245307141812	6.645298163948631	6.453682185872176
r0068_pos	7.3181360411541725	6.149950301681046	8.245267466519513	6.118941072723508
r0074_pos	7.685589801169943	7.066304502008189	8.120082322320958	8.092968509324141
r0074_neg	7.685589801169943	7.066304502008189	8.120082322320958	8.092968509324141
r0081_pos	8.921959917326166	8.032486597873813	9.005203467795484	9.501896881393035
r0081_neg	8.921959917326166	8.032486597873813	9.005203467795484	9.501896881393035
r0082_pos	8.144403327195405	7.710186527009715	8.339404657907824	7.933336575912319
r0083_pos	9.111040009164235	8.386810946472217	9.199868616524428	9.027592733753467
r0084_pos	8.828644274261697	8.089318056953081	8.97639227853612	8.756289440954461
r0085_pos	0.0	0.0	0.0	0.0
r0086_pos	0.0	0.0	0.0	0.0
r0093_pos	4.7114949066500875	5.433627167084783	5.248307120087241	5.0232553523003025
r0097_pos	7.3181360411541725	6.149950301681046	8.245267466519513	6.118941072723508
r0113_pos	5.339137384919585	5.949768359931346	5.73687542290827	5.711770203863191
r0119_pos	4.308156975114762	4.543495883425772	4.211012193485511	4.221103725367875
r0122_pos	9.004838431143352	6.843732656611305	9.122310343190742	7.857980995127572
r0127_pos	0.0	0.0	0.0	0.0
r0129_pos	2.357552004618084	1.2141248053528475	2.168321115739723	2.139142019145689
r0129_neg	2.357552004618084	1.2141248053528475	2.168321115739723	2.139142019145689
r0130_pos	2.357552004618084	1.2141248053528475	2.168321115739723	2.139142019145689
r0130_neg	2.357552004618084	1.2141248053528475	2.168321115739723	2.139142019145689
r0139_pos	1.9745293124838816	1.7824085649273733	2.560714954474479	1.8914191868460786
r0139_neg	1.9745293124838816	1.7824085649273733	2.560714954474479	1.8914191868460786
r0142_pos	6.280585202564472	5.684257705058932	6.422905742612183	6.92671109909728
r0145_pos	1.6461626571578936	1.1826922975161902	1.9411063109464315	1.6135316529179269
r0145_neg	1.6461626571578936	1.1826922975161902	1.9411063109464315	1.6135316529179269
r0149_pos	1.9745293124838816	1.7824085649273733	2.560714954474479	1.8914191868460786
r0149_neg	1.9745293124838816	1.7824085649273733	2.560714954474479	1.8914191868460786
r0153_pos	9.004838431143352	6.843732656611305	9.122310343190742	7.857980995127572
r0156_pos	0.0	0.0	0.0	0.0
r0157_pos	0.0	0.0	0.0	0.0
r0160_pos	6.7608862427849115	8.162945136774377	6.746581499785813	7.585788808074967
r0163_pos	6.413797150189212	5.788163657037767	6.584661907941469	6.311430455749743
r0165_pos	9.004838431143352	6.843732656611305	9.122310343190742	7.857980995127572
r0166_pos	4.308156975114762	4.543495883425772	4.211012193485511	4.221103725367875
r0170_pos	6.219168520462161	5.782146423554636	6.530913483529707	5.502394256111261
r0170_neg	6.219168520462161	5.782146423554636	6.530913483529707	5.502394256111261
r0173_pos	9.993773413447553	9.395726910338329	9.690905919820704	9.867680290578441
r0173_neg	9.993773413447553	9.395726910338329	9.690905919820704	9.867680290578441
r0178_pos	4.751142324726947	3.8972404255747994	5.058316495590823	4.913128767819739
r0178_neg	4.751142324726947	3.8972404255747994	5.058316495590823	4.913128767819739
r0179_pos	0.0	0.0	0.0	0.0
r0181_pos	1.9745293124838816	1.7824085649273733	2.560714954474479	1.8914191868460786
