	WT.d_S141_L007_R1_001	Ob.DHA.e_S154_L007_R1_001	WT.1012.c_S135_L007_R1_001	Ob.DHA.b_S132_L007_R1_001
ADPRDP_pos	2.9891390073682333	4.082361969557474	3.6158870739160567	3.929790997718597
ADPRDPm_pos	4.853995647176393	5.609991295212678	4.866907978143166	5.883620816285672
ADPRIBt_pos	2.3362833878644325	2.996388746447621	2.513490745588118	3.2016338611696504
ADPT_pos	4.4963345134171115	5.04745114041639	5.028569152196771	4.881664619320345
ADPtx_pos	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0
ADRNCPT1_pos	6.207111961207714	7.332349900373874	6.8349134297010385	7.011786331206608
ADRNCPT2_pos	5.795715006501729	6.583759753639499	6.1409831048784245	6.613531652917927
ADRNCRNt_pos	5.867402305727543	7.195544459213688	5.918386234446348	7.019701914442548
ADRNLPVESSEC_pos	1.480265122054463	2.3868109464722167	1.5260688116675876	2.596935142387232
ADRNt_pos	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0
ADSELK_pos	5.275007047499869	6.520736526937641	6.00337736020232	6.2389778817708965
ADSK_pos	5.275007047499869	6.520736526937641	6.00337736020232	6.2389778817708965
ADSL1_pos	3.3132458517875616	3.077242998932461	3.258518924711301	3.1325768426700082
ADSL2_pos	3.3132458517875616	3.077242998932461	3.258518924711301	3.1325768426700082
ADSS_pos	5.081083928687635	5.853247167242152	5.208673319629471	5.800123352826528
AFLATOXINte_pos	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0
AG13T10g_pos	3.405992359675837	3.8083850506560935	3.821710215034674	3.7202784652333274
AG13T11g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T12g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T13g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T14g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T15g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T16g_pos	3.405992359675837	3.8083850506560935	3.821710215034674	3.7202784652333274
AG13T17g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.7202784652333274
AG13T18g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.7202784652333274
AG13T1g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.7202784652333274
AG13T2g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T3g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T4g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.7202784652333274
AG13T5g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T6g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T7g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T8g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AG13T9g_pos	3.4059923596758366	3.8083850506560935	3.821710215034674	3.720278465233327
AGDC_pos	3.6971065744769747	4.083213368248981	3.740927560318628	4.624100894628114
AGLPC_pos	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0
AGMTm_pos	6.560714954474479	6.922197848396367	6.77544567410286	6.907852071845964
AGPAT1_pos	8.347798511342816	9.177245108355347	8.493655338963661	9.187277833123588
AGPex_pos	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0
AGPRim_pos	0.5753123306874368	1.2141248053528475	0.47508488294878287	1.2570106182060237
AGPSx_pos	1.6040713236688608	2.2172307162206693	1.7484612330040354	1.9297909977185974
AGTim_pos	6.604664415163704	7.892148127513825	6.845113646617966	8.065119890628992
AGTix_pos	7.961276039609427	7.234673753087671	8.042644337408493	7.037162550127378
AHANDROSTANGLCte_pos	0.765534746362977	0.7990873060740036	0.3103401206121505	0.7484612330040358
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0
AHC_pos	9.575898457757397	10.123035003459009	9.706685947455096	9.940944867532073
AHC_neg	9.575898457757397	10.123035003459009	9.706685947455096	9.940944867532073
AHCYStn_pos	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	4.827310943949667	6.593652558397931	5.407012773516011	6.5502080786698
AHEXASEly_pos	4.827310943949667	6.593652558397931	5.407012773516011	6.5502080786698
AICART_pos	2.9392265777282085	3.8933622107638715	3.7037651787934096	3.771885578515366
AICART_neg	2.9392265777282085	3.8933622107638715	3.7037651787934096	3.771885578515366
AIRCr_pos	6.546740152700914	6.712870867689905	6.991408466764788	6.759954742011304
AIRCr_neg	6.546740152700914	6.712870867689905	6.991408466764788	6.759954742011304
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0
AKGDm_pos	6.521835962545389	7.5686908580723244	6.851998837112446	7.519033366019928
AKGMALtm_pos	6.1715271060388135	7.633794454067018	6.437294331497144	7.689369056858228
AKGMALtm_neg	6.1715271060388135	7.633794454067018	6.437294331497144	7.689369056858228
AKGt4_3_pos	2.883620816285671	3.452858964713811	2.73768676140986	3.292781749227846
AKGt4_3_neg	2.883620816285671	3.452858964713811	2.73768676140986	3.292781749227846
AKGtp_pos	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0
AKR1D_pos	5.5536676884830625	7.560027065114515	6.062423969074437	7.574252916500179
AKR1D2_pos	5.5536676884830625	7.560027065114515	6.062423969074437	7.574252916500179
ALAASNNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
ALACYSNaEx_pos	2.18269229751619	2.899175630480513	1.5260688116675876	3.0617761975866897
ALADGLNexR_pos	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALADGLNexR_neg	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALADGLYexR_pos	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALADGLYexR_neg	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALAGLNexR_pos	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALAGLNexR_neg	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALAGLNNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
ALAGLYexR_pos	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALAGLYexR_neg	3.7070829917717063	4.362469888750209	3.6235157414905492	4.197708157955851
ALAR_pos	5.352617298958503	5.5453506448223	5.438625538088378	5.643567621908798
ALAR_neg	5.352617298958503	5.5453506448223	5.438625538088378	5.643567621908798
ALASERNaEx_pos	2.18269229751619	2.899175630480513	1.5260688116675876	3.0617761975866897
ALASm_pos	6.9670532980140525	7.917670434361761	7.311339625955217	7.275286468083891
ALAt2r_pos	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
ALAt2r_neg	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
ALAt2rL_pos	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
ALAt2rL_neg	3.488000770834068	3.4892860226258766	3.4462562298895643	3.8399595874895316
ALAt4_pos	8.561364326732026	9.36104454983431	8.699190691525825	9.05042007011637
ALATA_L_pos	7.950818313915181	9.100084093977516	8.294528854561147	8.912200748982581
ALATA_L_neg	7.950818313915181	9.100084093977516	8.294528854561147	8.912200748982581
ALATHRNaEx_pos	2.18269229751619	2.899175630480513	1.5260688116675876	3.0617761975866897
ALAtN1_pos	8.821710215034674	9.413056661007586	9.135144921672167	9.342985790042906
ALAtN1_neg	8.821710215034674	9.413056661007586	9.135144921672167	9.342985790042906
ALCD1_pos	8.458201524737945	8.891206509755564	8.760653423970389	8.971802181273079
ALCD1_neg	8.458201524737945	8.891206509755564	8.760653423970389	8.971802181273079
ALCD21_D_pos	8.458201524737945	8.891206509755564	8.760653423970389	8.971802181273079
ALCD21_L_pos	8.458201524737945	8.891206509755564	8.760653423970389	8.971802181273079
ALCD22_D_pos	8.458201524737945	8.891206509755564	8.760653423970389	8.971802181273079
ALCD22_L_pos	8.458201524737945	8.891206509755564	8.760653423970389	8.971802181273079
ALCD2if_pos	8.458201524737945	8.891206509755564	8.760653423970389	8.971802181273079
ALCD2yf_pos	7.701341120882624	8.575728316363781	7.924456238622889	8.769275859829497
ALDD20x_pos	9.301587646603187	10.828652207063541	9.70934233688414	10.946877040218139
ALDD20xm_pos	9.930352961864433	10.778340011285518	10.057423194320164	10.824035884100063
ALDD21_pos	5.503984703897613	8.514516816454005	6.0557162635125446	8.69554150852693
ALDD2x_pos	9.345316530997628	10.905597602061187	9.748813410484336	11.026267524729104
ALDD2xm_pos	9.747823740853777	10.562356919284097	9.841988838583529	10.612149734537118
ALDD2y_pos	7.311157949208863	9.36754580010534	7.67065624911844	9.483735177524528
ALDSTRNte_pos	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0
ALKP_pos	3.4554916206284685	4.4950555283680185	3.533563348214512	4.391630261517429
ALOX12_pos	0.722466024471091	0.6780719051126377	0.4222330006830478	0.29865831556451516
ALOX12R_pos	0.0	0.0	0.0	0.0
ALOX15_pos	0.0	0.6599245584023783	0.0	0.35614381022527536
ALOX5_pos	0.0	0.12432813500220177	0.0	0.23878685958711648
ALOX52_pos	0.0	0.12432813500220177	0.0	0.23878685958711648
ALR2_pos	7.701341120882624	8.575728316363781	7.924456238622889	8.769275859829497
ALR3_pos	7.701341120882624	8.575728316363781	7.924456238622889	8.769275859829497
AMACR2p_pos	6.026357446963839	5.760753208062987	6.074034394212556	5.7964939294258375
AMACR2r_pos	6.026357446963839	5.760753208062987	6.074034394212556	5.7964939294258375
AMACRp_pos	6.026357446963839	5.760753208062987	6.074034394212556	5.7964939294258375
AMACRr_pos	6.026357446963839	5.760753208062987	6.074034394212556	5.7964939294258375
AMANK_pos	6.012345190419828	6.349436051713823	6.425089989874059	6.063502942306158
AMCOXO_pos	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0
AMETt2m_pos	1.752748591407134	3.016139702655253	2.7803100990433753	3.192194165283345
AMETt2m_neg	1.752748591407134	3.016139702655253	2.7803100990433753	3.192194165283345
AMETtn_pos	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0
AMPDA_pos	3.6357543912777603	3.775050541483175	3.5668151540108965	4.108524456778169
AMPTASECG_pos	5.36562255611334	5.859969548221026	5.623808347726395	5.933808661990121
AMPTASECGe_pos	5.36562255611334	5.859969548221026	5.623808347726395	5.933808661990121
AMPtp_pos	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0
AMY1e_pos	5.0522419811811385	5.593353770980297	5.1586601753464985	5.514122260170708
AMY2e_pos	5.0522419811811385	5.593353770980297	5.1586601753464985	5.514122260170708
ANDRSTRNGLCte_pos	0.765534746362977	0.7990873060740036	0.3103401206121505	0.7484612330040358
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0
AP4AH1_pos	3.612352498752662	4.33199177823206	3.9900472195737944	4.024142345897803
APAT2rm_pos	6.2818836745629225	7.273049586636908	6.599317793698226	7.052024560482831
APAT2rm_neg	6.2818836745629225	7.273049586636908	6.599317793698226	7.052024560482831
APNNOXte_pos	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0
APRTO2_pos	5.9752174570430245	7.558956362638926	6.498250867527825	7.4965741969354625
AQCOBALt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0
ARABR_pos	7.701341120882624	8.575728316363781	7.924456238622889	8.769275859829497
ARACHCOAtx_pos	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0
ARACHCPT1_pos	6.207111961207714	7.332349900373874	6.8349134297010385	7.011786331206608
ARACHCPT2_pos	5.795715006501729	6.583759753639499	6.1409831048784245	6.613531652917927
ARACHCRNt_pos	5.867402305727543	7.195544459213688	5.918386234446348	7.019701914442548
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0
ARACHDt2_pos	8.439789337089689	8.981595821581967	8.717744958020015	8.94865924556015
ARACHDt2_neg	8.439789337089689	8.981595821581967	8.717744958020015	8.94865924556015
ARACHDtr_pos	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0
ARGLYSex_pos	3.675251386050259	4.347665656300971	3.569248029867182	4.19574129324645
ARGN_pos	9.873936205993632	10.757148289775548	10.073954087592702	10.447455219947994
ARGNm_pos	0.0	0.44360665147561457	0.46466826700344427	0.44360665147561457
ARGSL_pos	8.114523197399611	9.455964167232148	8.349303347391336	9.313790025443685
ARGSL_neg	8.114523197399611	9.455964167232148	8.349303347391336	9.313790025443685
ARGSS_pos	10.941913257136793	11.876555315603735	11.119051346457232	11.738759394037654
ARGt4_pos	0.0	0.0	0.0	0.0
ARGtiDF_pos	8.448157613194347	9.225352060776101	8.603848851483441	8.971457334539357
ARGtm_pos	6.7234220395849995	7.544114402209474	7.081510068120917	7.541174073406555
ARGtm_neg	6.7234220395849995	7.544114402209474	7.081510068120917	7.541174073406555
ARSA_pos	3.4698859762744636	5.167117030227439	3.9606970393043124	5.528571318870758
ARTCOAL1_pos	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0
ASAH1_pos	3.5496691707264905	4.719731056749852	4.4269356196483365	4.594548549550354
ASCBOX_pos	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0
ASCBt4_pos	4.877253453876608	6.149543908709094	5.310703657225108	5.985500430304885
ASCBt4_neg	4.877253453876608	6.149543908709094	5.310703657225108	5.985500430304885
ASNALANaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
ASNCYSNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
ASNGLNNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
ASNNm_pos	2.1009776477248208	3.3868109464722167	2.060047383669939	3.1538053360790355
ASNS1_pos	1.1043366598147355	0.6040713236688608	0.9781956296816515	0.45417589318580215
ASNSERNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
ASNt4_pos	8.267442162174437	9.06918120915432	8.423956274254676	8.725979677632195
ASNTHRNaEx_pos	1.713695814843359	1.480265122054463	0.7990873060740036	1.3103401206121505
ASNtm_pos	0.0	0.0	0.0	0.0
ASNtN1_pos	8.821710215034674	9.413056661007586	9.135144921672167	9.342985790042906
ASNtN1_neg	8.821710215034674	9.413056661007586	9.135144921672167	9.342985790042906
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0
ASPCTr_pos	1.5360529002402097	1.372952097911829	1.6959938131099002	1.8032270364349277
ASPCTr_neg	1.5360529002402097	1.372952097911829	1.6959938131099002	1.8032270364349277
ASPDt6_pos	4.866907978143166	5.124328135002202	4.7349805234358895	4.97223312380739
ASPDxt_pos	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0
ASPGLUm_pos	6.306152852111439	7.001577085389535	6.681308699714331	6.978310052098406
ASPNATm_pos	0.0	0.0	0.0	0.0
ASPt6_pos	4.866907978143166	5.124328135002202	4.7349805234358895	4.97223312380739
ASPTA_pos	6.443606651475615	8.173377324365331	6.648465443027314	7.597382189348684
ASPTA_neg	6.443606651475615	8.173377324365331	6.648465443027314	7.597382189348684
ASPTAm_pos	7.945502362372966	8.843607046490561	8.2112069285929	8.80028516794395
ASPTAm_neg	7.945502362372966	8.843607046490561	8.2112069285929	8.80028516794395
ATP1ter_pos	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0
ATPasel_pos	11.038343922322422	11.752366637706947	11.341668644488195	12.043661570994034
ATPH1e_pos	5.137913322088407	6.9697030880135395	5.501120634275387	7.1892315486472835
ATPH2e_pos	5.137913322088407	6.9697030880135395	5.501120634275387	7.1892315486472835
ATPS4m_pos	16.06976341880986	16.49371843081334	16.050319777210603	16.58129204712301
ATPtm_pos	8.548398090660038	9.411744003634661	8.525559959039873	9.281141833671972
ATPtn_pos	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.7092906357233577	3.0874628412503395	2.702657543390911	2.9708536543404835
B3GALT3g_pos	0.15055967657538138	0.7048719644563528	0.5558161550616397	0.41142624572646497
B3GALT41g_pos	0.0	0.5655971758542251	0.0	0.4005379295837288
B3GALT42g_pos	0.0	0.5655971758542251	0.0	0.4005379295837288
B3GALT43g_pos	0.0	0.5655971758542251	0.0	0.4005379295837288
B3GALT44g_pos	0.0	0.5655971758542251	0.0	0.4005379295837288
B3GALT5g_pos	0.0	0.0	0.0	0.0
B3GALTg_pos	0.0	0.0	0.0	0.0
B3GNT11g_pos	2.807354922057604	3.3305584000308026	3.4802651220544627	3.3687683490903346
B3GNT12g_pos	2.807354922057604	3.3305584000308026	3.4802651220544627	3.3687683490903346
B3GNT310g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT311g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT312g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT313g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT314g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT315g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT31g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT32g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT33g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT34g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT35g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT36g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT37g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT39g_pos	0.8399595874895318	0.8718436485093178	0.17632277264046287	1.0356239097307212
B3GNT51g_pos	0.08406426478847456	0.0	0.0	0.070389327891398
BAAT1x_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
BAAT2x_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
BAAT3x_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
BAAT4x_pos	7.405566974138068	7.458693688163534	7.539236373272556	7.55581615506164
BACCL_pos	1.7355221772965375	3.215678596607928	2.4462562298895643	2.983677694698067
BACCLm_pos	1.7355221772965375	3.215678596607928	2.4462562298895643	2.983677694698067
BALAtmr_pos	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	9.301587646603187	10.828652207063541	9.70934233688414	10.946877040218139
BAMPPALDOXm_pos	9.930352961864433	10.778340011285518	10.057423194320164	10.824035884100063
BBHOX_pos	5.63575439127776	6.7997349224788675	6.04745114041639	6.9294359601775195
BCDO_pos	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0
BDHm_pos	6.0847021080119905	7.02945288578697	6.397631854106743	7.095186009915057
BDHm_neg	6.0847021080119905	7.02945288578697	6.397631854106743	7.095186009915057
BDMT_L_pos	3.4685833170068276	3.9174317553901044	3.776103988073164	3.740927560318628
BDMT_U_pos	3.4685833170068276	3.9174317553901044	3.776103988073164	3.740927560318628
BETALDHxm_pos	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0
BHMT_pos	10.83993597475089	11.755826451133084	10.778257865884113	11.269401396374992
BILDGLCURt_pos	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0
BILDGLCURte_pos	4.759155833800272	6.26547440323211	5.2106226443969055	6.404290064444837
BILDGLCURtr_pos	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0
BILGLCURte_pos	0.765534746362977	0.7990873060740036	0.3103401206121505	0.7484612330040358
BILGLCURtr_pos	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0
BILIRED_pos	6.745237332129749	7.340117143898421	6.840463233869542	7.345360889539637
BILIRUBt2_pos	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0
BMTer_L_pos	1.9671686075326276	2.4620523187964327	2.4828482830684653	2.6758159311722696
BMTer_U_pos	1.9671686075326276	2.4620523187964327	2.4828482830684653	2.6758159311722696
BPNT_pos	5.147713722352154	5.817367437838646	5.48767927890162	5.976134472831654
BPNT2_pos	5.147713722352154	5.817367437838646	5.48767927890162	5.976134472831654
BTND1_pos	5.371210343455566	5.88410945135923	5.642412772905056	5.913368159679724
BTND1n_pos	5.371210343455566	5.88410945135923	5.642412772905056	5.913368159679724
BTNDe_pos	5.371210343455566	5.88410945135923	5.642412772905056	5.913368159679724
BTNDm_pos	5.371210343455566	5.88410945135923	5.642412772905056	5.913368159679724
BTNPL_pos	1.7355221772965375	3.215678596607928	2.4462562298895643	2.983677694698067
BTNPLm_pos	1.7355221772965375	3.215678596607928	2.4462562298895643	2.983677694698067
BTNt2_pos	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BTNt2_neg	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BTNt2m_pos	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BTNt2m_neg	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BTNt3i_pos	1.516015147003665	3.169925001442312	1.6229303509201767	3.5668151540108965
BTNt4i_pos	0.0	0.0	0.23878685958711648	0.0
BTNtn_pos	0.0	0.0	0.0	0.0
BTNtn_neg	0.0	0.0	0.0	0.0
BUP2_pos	7.763079546427555	7.774984675523801	7.809350128651068	7.84197311892718
BUTt2m_pos	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BUTt2m_neg	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BUTt2r_pos	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BUTt2r_neg	4.1001366712854495	5.304145941202946	4.634593268445757	5.461070114033051
BVITEt_pos	0.0	0.0	0.0	0.0
BZt_pos	0.0	0.0	0.0	0.0
BZt_neg	0.0	0.0	0.0	0.0
BZtr_pos	0.0	0.0	0.0	0.0
BZtr_neg	0.0	0.0	0.0	0.0
C14STRr_pos	6.302319050948834	6.369291981680036	6.436961337833602	6.304876050044889
C160CPT1_pos	6.207111961207714	7.332349900373874	6.8349134297010385	7.011786331206608
C160CPT2_pos	6.971543553950772	7.988798280334753	7.515699838284043	7.807676916265143
C160CRNt_pos	5.867402305727543	7.195544459213688	5.918386234446348	7.019701914442548
C161CPT1_pos	6.207111961207714	7.332349900373874	6.8349134297010385	7.011786331206608
C161CPT12_pos	6.207111961207714	7.332349900373874	6.8349134297010385	7.011786331206608
C161CPT2_pos	5.795715006501729	6.583759753639499	6.1409831048784245	6.613531652917927
C161CPT22_pos	5.795715006501729	6.583759753639499	6.1409831048784245	6.613531652917927
C161CRN2t_pos	5.867402305727543	7.195544459213688	5.918386234446348	7.019701914442548
C161CRNt_pos	5.867402305727543	7.195544459213688	5.918386234446348	7.019701914442548
C180CPT1_pos	6.207111961207714	7.332349900373874	6.8349134297010385	7.011786331206608
C180CPT2_pos	5.795715006501729	6.583759753639499	6.1409831048784245	6.613531652917927
C180CRNt_pos	5.867402305727543	7.195544459213688	5.918386234446348	7.019701914442548
