	WT-DHA-b_S128_L007_R1_001
XOLTRI25te_neg	0.0
XOLTRI25te_pos	54618.95618021653
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	54433.244579052734
XOLTRI27te_neg	0.0
XOLTRI27te_pos	54433.24457905275
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	65710.0281521639
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8375.841594779407
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8375.841594779407
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5075.947890003569
XYLUR_neg	1275.9478900035697
XYLUR_pos	1290.6036687906583
XYLt_neg	864.5767335227782
XYLt_pos	0.0
XYLtly_pos	864.5767335227781
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	231.9077106437362
q10h2tc_neg	5699.570872346312
q10h2tc_pos	7509.997599872001
q10tm_neg	5699.570872346311
q10tm_pos	7509.997599872002
r0002_neg	2091.9768120147537
r0002_pos	2375.0
r0009_pos	4659.2565604135525
r0010_pos	6065.691305194493
r0013_pos	42.34543464499561
r0016_neg	2680.4748473738414
r0016_pos	4303.671497148251
r0021_neg	1447.6822379754176
r0021_pos	533.8875240222162
r0022_neg	5334.80702028042
r0022_pos	482.6400146824735
r0027_neg	1462.3380167625064
r0027_pos	1245.188592347251
r0028_pos	3759.160240892943
r0033_pos	14465.001520238251
r0034_pos	11904.832525971955
r0047_pos	2413.9849473623526
r0051_neg	4.000957150931043
r0051_pos	27481.863483674137
r0055_neg	1498.5146889574933
r0055_pos	7857.561912101563
r0060_pos	7942.73307092517
r0062_pos	3505.4010030491513
r0068_pos	3547.6079769453468
r0074_neg	1179.7417603563094
r0074_pos	2889.6739962860706
r0081_neg	360.2037151352136
r0081_pos	360.2037151352136
r0082_pos	3700.0759321750743
r0083_pos	338.00391369888627
r0084_pos	12601.528475449208
r0085_pos	5272.760961930993
r0086_pos	7139.439927639217
r0093_pos	5.414785703674913
r0097_pos	3547.6079769453468
r0113_pos	19625.02632926996
r0119_pos	3288.108611313716
r0122_pos	589.0420243494073
r0127_pos	7289.236053114243
r0129_neg	2361.847257327703
r0129_pos	7242.105777134247
r0130_neg	7681.752597016294
r0130_pos	2361.847257327703
r0139_neg	3.3963044220624248
r0139_pos	8.242548582201472
r0142_pos	9566.417207684035
r0145_neg	1485.6236709926761
r0145_pos	58920.99339746236
r0149_neg	8.219414167677709
r0149_pos	3.4072932689612143
r0153_pos	589.0420243494073
r0156_pos	5272.760961930993
r0157_pos	7139.439927639217
r0160_pos	3530.96498596889
r0163_pos	11134.52598314653
r0165_pos	589.0420243494073
r0166_pos	12381.976967279707
r0170_neg	415.8461181516878
r0170_pos	75732.3049888615
r0173_neg	2647.8344341760503
r0173_pos	2647.8344341760503
r0178_neg	1301.9570535542402
r0178_pos	12600.550234309925
r0179_pos	1301.9570535542402
r0181_neg	3.396304422062425
r0181_pos	3.407293268961214
r0186_pos	11820.124788839425
r0191_pos	689.0410449654032
r0193_neg	8916.747787928087
r0193_pos	6876.431576656119
r0196_neg	329.26687271660006
r0196_pos	14919.569006687818
r0202_neg	2647.8344341760503
r0202_pos	2647.8344341760503
r0208_neg	3186.0134285365225
r0208_pos	18817.355222509388
r0210_pos	8051.828273537068
r0224_pos	623.101137629618
r0226_pos	3673.0487789876947
r0233_pos	5918.484543098477
r0236_pos	1289.2011115489784
r0239_neg	0.0
r0239_pos	10.029600211384366
r0242_neg	3.509380083061934
r0242_pos	3.509380083061934
r0245_neg	4136.994937721116
r0245_pos	6843.515369880327
r0246_pos	11198.303860746508
r0249_neg	2646.2779282948045
r0249_pos	2646.2779282948045
r0265_pos	5918.484543098477
r0267_neg	2117.1494244152555
r0267_pos	2102.4936456281666
r0268_neg	2102.4936456281666
r0268_pos	2117.1494244152555
r0276_neg	3925.274041807833
r0276_pos	406.64106132048084
r0280_pos	589.0420243494073
r0281_neg	4.465202939355766
r0281_pos	15170.101353752323
r0283_pos	5030.4723059171165
r0287_pos	18147.773588177497
r0295_pos	573.2907354030294
r0301_pos	3925.2740418078333
r0308_pos	7825.830147574694
r0309_neg	4989.514536875065
r0309_pos	17315.372506240685
r0310_pos	4926.178957806881
r0311_pos	8399.676785017577
r0317_neg	354.92371442405647
r0317_pos	354.92371442405647
r0321_pos	3900.401106276978
r0330_pos	1274.5453327618898
r0331_pos	4163.168878798304
r0339_pos	5583.60178741928
r0340_pos	11198.303860746508
r0345_neg	1089.5777456111425
r0345_pos	1089.5777456111425
r0354_pos	3285.689460057502
r0355_pos	3285.689460057502
r0357_pos	4440.771997243701
r0358_pos	4440.771997243701
r0360_pos	5691.118093607364
r0361_pos	5627.350944857485
r0363_pos	7015.429411331213
r0364_pos	6968.992639372211
r0365_pos	12699.266829802393
r0377_pos	3725.248891801225
r0381_neg	4153.206581210869
r0381_pos	10062.713459039245
r0383_pos	7038.778760218956
r0384_pos	10992.341262096312
r0385_pos	12351.666908546114
r0386_pos	10807.85343964395
r0388_neg	4396.095098240996
r0388_pos	10311.893457536333
r0389_neg	4396.095098240998
r0389_pos	9305.525040011775
r0390_neg	3024.040512550705
r0390_pos	4.274999999999999
r0391_neg	11.95132072351815
r0391_pos	4362.019257645352
r0392_neg	3530.96498596889
r0392_pos	6356.184381360315
r0393_pos	11198.303860746508
r0394_neg	547.6896512772619
r0394_pos	5864.039264366394
r0395_pos	547.6896512772619
r0398_pos	5415.202140402817
r0399_neg	287.4889360874491
r0399_pos	5948.95846813696
r0400_neg	5055.947649733923
r0400_pos	19611.586734978646
r0402_pos	0.0
r0403_neg	2001.216058732661
r0403_pos	7.574993237828032
r0407_neg	627.482225255179
r0407_pos	2845.104330952963
r0408_neg	502.10622484601004
r0408_pos	502.10622484601004
r0409_neg	502.10622484601004
r0409_pos	502.10622484601004
r0410_neg	4.158730346317089
r0410_pos	4.7110698849445365
r0413_pos	589.0420243494073
r0422_neg	0.0
r0422_pos	3700.075932175074
r0423_pos	338.00391369888627
r0424_neg	0.0
r0424_pos	12601.528475449208
r0425_neg	370.9393568017024
r0425_pos	500.72763222851046
r0426_neg	354.92371442405647
r0426_pos	354.92371442405647
r0434_neg	2339.5848042146936
r0434_pos	5190.560535835049
r0437_neg	3112.3114413067465
r0437_pos	5190.560535835049
r0441_neg	0.0
r0441_pos	312.9835215835631
r0443_pos	300.92156220717516
r0450_neg	0.0
r0450_pos	4006.2194822861957
r0451_pos	71.01236950671768
r0456_pos	3530.943143146535
r0463_neg	10168.900894340031
r0463_pos	0.0
r0464_neg	352.77326325910855
r0464_pos	354.8491715622735
r0470_pos	847.2497167901629
r0472_neg	7403.030825761996
r0472_pos	944.5636881467549
r0474_neg	7943.958852878176
r0474_pos	944.5636881467549
r0475_neg	5908.976635001954
r0475_pos	944.5636881467549
r0480_neg	16171.265059036592
r0480_pos	13060.704913952632
r0483_neg	360.2037151352136
r0483_pos	360.2037151352136
r0488_neg	20616.841363095707
r0488_pos	393.967719883683
r0494_neg	3.3963044220624248
r0494_pos	8.242548582201472
r0497_neg	8.219414167677709
r0497_pos	3.4072932689612143
r0502_pos	9297.86146692089
r0504_pos	9118.740026431973
r0509_pos	428.6187278051671
r0512_neg	7605.479031835304
r0512_pos	637.7569164167066
r0514_pos	3789.0252694331607
r0517_neg	329.26687271660006
r0517_pos	14919.569006687816
r0522_pos	1648.7312875890354
r0523_pos	1648.7312875890354
r0525_neg	417.04884625248144
r0525_pos	26.573545852443402
r0527_neg	12.650589483711911
r0527_pos	5449.847449707639
r0531_neg	455.7466558402833
r0531_pos	3608.3616932548953
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14494.94476529044
r0541_neg	299.78398946693045
r0541_pos	81.31618102257954
r0545_pos	1025.4890224968997
r0546_pos	0.0
r0547_neg	1025.4890224968997
r0547_pos	19145.769930575072
r0548_pos	0.0
r0549_neg	354.8491715622735
r0549_pos	352.77326325910855
r0552_neg	419.643070043422
r0552_pos	498.5025691628879
r0553_neg	498.5025691628879
r0553_pos	419.643070043422
r0555_pos	7038.778760218956
r0556_neg	10992.341262096312
r0556_pos	0.0
r0557_pos	71.01236950671766
r0558_neg	1389.7229373606067
r0558_pos	1389.7229373606067
r0559_neg	1389.7229373606067
r0559_pos	1389.7229373606067
r0560_pos	12156.276573929756
r0561_pos	291.652008663117
r0568_pos	7617.825373091103
r0570_neg	4460.488392417398
r0570_pos	6343.258201977936
r0571_neg	13113.178836471336
r0571_pos	2114.672569079982
r0573_pos	7327.326112575079
r0575_neg	415.8461181516878
r0575_pos	75732.30498886152
r0578_neg	4039.9586193284613
r0578_pos	4246.631776369062
r0579_pos	4039.9586193284613
r0580_pos	4531.012477068328
r0584_neg	5449.84744970764
r0584_pos	3500.7290403572074
r0587_neg	3.509380083061934
r0587_pos	3.509380083061934
r0590_pos	14465.001520238251
r0591_neg	42247.83398058236
r0591_pos	3414.3575970087995
r0594_pos	26.771966704842182
r0595_pos	8925.123455382298
r0596_pos	12699.266829802393
r0598_pos	0.0
r0603_neg	317.1398588893196
r0603_pos	9527.998848977346
r0604_pos	9788.522878554795
r0610_neg	599.420196202602
r0610_pos	599.420196202602
r0611_neg	599.420196202602
r0611_pos	599.420196202602
r0614_neg	4039.9586193284613
r0614_pos	32803.17799164069
r0615_neg	848.5090558594923
r0615_pos	863.1648346465809
r0616_neg	811.9173253068382
r0616_pos	12363.959593960786
r0617_neg	863.1648346465809
r0617_pos	848.5090558594923
r0618_pos	811.9173253068382
r0620_neg	0.0
r0620_pos	11134.52598314653
r0625_pos	0.0
r0627_neg	4146.189588334839
r0627_pos	9.64883856045559
r0629_neg	4020.1006669728613
r0629_pos	11960.82438587106
r0630_neg	3236.0971622100296
r0630_pos	13329.03188937672
r0633_neg	5356.284136975628
r0633_pos	18799.361320119475
r0634_neg	34309.12919547834
r0634_pos	497.47552256633037
r0636_pos	14108.302076996293
r0637_pos	14108.302076996293
r0638_neg	5255.480230156293
r0638_pos	19644.012403175275
r0639_pos	14414.611645815137
r0641_neg	3227.5811926773813
r0641_pos	3227.5811926773813
r0642_neg	1389.7229373606067
r0642_pos	522.6738948983631
r0643_neg	2114.672569079982
r0643_pos	13113.17883647134
r0644_neg	1389.7229373606067
r0644_pos	522.6738948983631
r0645_neg	0.0
r0645_pos	47.82105675814901
r0647_neg	1179.5419282629055
r0647_pos	0.0
r0650_neg	4644.2501749227
r0650_pos	4644.2501749227
r0651_neg	4644.2501749227
r0651_pos	3336.5110454109254
r0652_neg	5256.4381254710825
r0652_pos	15175.343806087118
r0653_pos	12614.265704015355
r0655_neg	325.7942054195957
r0655_pos	11229.603382436992
r0656_pos	10807.85343964395
r0660_neg	19101.413099359575
r0660_pos	5497.910550054216
r0661_pos	24936.43805215545
r0666_neg	0.0
r0666_pos	20842.009514737663
r0668_neg	5055.947649733923
r0668_pos	19611.586734978642
r0669_pos	12060.068289678655
r0670_pos	9788.522878554795
r0671_pos	14523.0899347341
r0672_neg	54618.95618021654
r0672_pos	12336.616108138202
r0673_pos	0.0
r0679_neg	15219.46960356575
r0679_pos	4039.9586193284613
r0680_neg	4039.9586193284613
r0680_pos	32803.17799164068
r0683_pos	12892.806437783078
r0686_neg	395.64367543182186
r0686_pos	12384.985620230711
r0688_neg	1235.4446031659231
r0688_pos	1250.1003819530115
r0698_pos	16281.69255601058
r0706_pos	65710.02815216387
r0707_neg	4.870668016120481
r0707_pos	6.900264892021245
r0714_pos	12614.265704015355
r0715_pos	24261.79720218396
r0716_pos	12614.265704015355
r0717_pos	24261.79720218396
r0718_pos	14414.611645815137
r0719_pos	24936.438052155456
r0720_pos	14414.611645815137
r0721_pos	24936.438052155456
r0722_neg	5497.910550054216
r0722_pos	19101.41309935957
r0723_pos	24936.43805215545
r0724_neg	19101.413099359568
r0724_pos	5497.910550054216
r0726_neg	497.47552256633037
r0726_pos	34309.12919547833
r0727_pos	24936.438052155456
r0728_neg	34309.12919547834
r0728_pos	497.47552256633037
r0729_pos	24936.438052155456
r0730_pos	18147.773588177497
r0731_pos	18147.773588177497
r0732_pos	18147.773588177497
r0733_pos	18147.773588177497
r0734_pos	18147.773588177497
r0735_neg	5274.2382616703735
r0735_pos	34063.487771470456
r0739_neg	68452.0537913833
r0739_pos	8478.102079173574
r0741_neg	0.0
r0741_pos	69872.57991778878
r0743_pos	65710.02815216387
r0744_pos	65710.02815216387
r0747_neg	11159.985777967007
r0747_pos	2102.4936456281666
r0750_neg	65892.6975346669
r0750_pos	2102.4936456281666
r0752_neg	974.241513157157
r0752_pos	0.0
r0753_pos	974.241513157157
r0754_neg	974.241513157157
r0754_pos	0.0
r0755_pos	974.241513157157
r0756_neg	974.241513157157
r0756_pos	0.0
r0757_pos	974.241513157157
r0758_neg	522.6738948983631
r0758_pos	0.0
r0774_neg	9.632728872147515
r0774_pos	9.632728872147515
r0779_pos	12060.068289678655
r0780_neg	75705.61074445168
r0780_pos	258.0041643172825
r0781_neg	0.0
r0781_pos	75705.61074445165
r0782_pos	10924.367568638523
r0783_neg	469.3872709326227
r0783_pos	5171.719608046277
r0784_neg	1275.9478900035697
r0784_pos	1290.6036687906583
r0787_pos	3463.573903814468
r0788_neg	16171.265059036594
r0788_pos	13060.704913952635
r0789_neg	16171.265059036588
r0789_pos	13060.704913952633
r0791_neg	18799.36132011947
r0791_pos	5356.284136975629
r0792_neg	6912.087878661799
r0792_pos	866.5002028024629
r0795_pos	8925.123455382298
r0796_neg	0.0
r0796_pos	6478.455762236206
r0797_neg	4020.1006669728613
r0797_pos	63813.083789165175
r0801_neg	1787.5104894180633
r0801_pos	1335.302660403414
r0809_neg	1189.2260186639778
r0809_pos	1189.2260186639778
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8173.122255808805
r0817_neg	1166.0055517696055
r0817_pos	1113.6925979319135
r0818_pos	6724.340016237616
r0819_neg	431.1269443288029
r0819_pos	556.3921414336951
r0821_neg	431.1269443288029
r0821_pos	431.1269443288029
r0822_neg	431.1269443288029
r0822_pos	431.1269443288029
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	431.1269443288029
r0829_pos	431.1269443288029
r0830_neg	431.1269443288029
r0830_pos	431.1269443288029
r0834_neg	574.8359257717372
r0834_pos	574.8359257717372
r0835_neg	574.8359257717372
r0835_pos	574.8359257717372
r0836_neg	574.8359257717372
r0836_pos	574.8359257717372
r0838_neg	4743.531853456921
r0838_pos	4997.550384432003
r0839_neg	2162.3279706965577
r0839_pos	3997.2569028662833
r0840_neg	2646.2779282948045
r0840_pos	2646.2779282948045
r0841_neg	2646.2779282948045
r0841_pos	2646.2779282948045
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19625.02632926996
r0853_pos	5946.375530576765
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14661.467572605197
r0870_pos	0.0
r0871_neg	9778.489777344505
r0871_pos	9.382471543258125
r0879_pos	706.0425340903153
r0881_pos	1442.1244467887911
r0885_neg	431.6400124114572
r0885_pos	556.9052095163495
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.6693827964787245
r0892_pos	11873.036869763404
r0899_neg	5069.166730629884
r0899_pos	1480.1704927012154
r0907_neg	0.0
r0907_pos	23843.36558675333
r0908_neg	24748.703617949403
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24748.703617949403
r0911_neg	10414.714578628398
r0911_pos	5484.192116614746
r0913_neg	2025.2651971048922
r0913_pos	2025.2651971048922
r0915_neg	2043.7089814429344
r0915_pos	2043.7089814429344
r0917_neg	1197.014828583361
r0917_pos	1197.014828583361
r0921_pos	4163.168878798304
r0924_pos	8996.424582476211
r0925_pos	0.0
r0926_pos	11198.303860746508
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1281.9929904743362
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.49599323525954
r0940_pos	6882.733748235547
r0941_neg	14608.391829675655
r0941_pos	4264.874515042807
r0942_neg	1116.395375725982
r0942_pos	1106.046042685851
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1206.8300604861497
r0946_pos	2116.0055517696055
r0950_pos	5959.189261808501
r0954_neg	0.0
r0954_pos	18596.297970641317
r0960_neg	2977.257851846327
r0960_pos	2977.257851846327
r0961_pos	2081.280315558568
r0962_pos	3789.0252694331607
r0963_pos	1404.8493122780894
r0968_pos	19625.02632926996
r0970_neg	0.0
r0970_pos	7327.326112575079
r0973_neg	4039.9586193284613
r0973_pos	0.0
r0974_neg	2072.1321040760704
r0974_pos	2069.1978012283803
r0975_pos	4163.168878798304
r0983_pos	2091.9768120147537
r0984_neg	2091.9768120147537
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7327.326112575079
r0990_neg	3236.0971622100296
r0990_pos	5069.166730629884
r0993_pos	4258.627536591303
r0994_neg	4644.2501749227
r0994_pos	4644.2501749227
r0995_neg	1602.2733629079464
r0995_pos	1602.2733629079464
r0997_pos	14108.302076996293
r0998_neg	2339.5848042146936
r0998_pos	5190.560535835049
r0999_neg	3112.3114413067465
r0999_pos	5190.560535835049
r1007_neg	0.0
r1007_pos	312.9835215835631
r1008_pos	300.92156220717516
r1010_neg	4039.9586193284613
r1010_pos	32803.17799164069
r1011_pos	75719.10958503495
r1012_pos	75719.10958503495
r1013_pos	72258.14279186592
r1014_pos	72258.14279186593
r1015_pos	1154.852152077607
r1017_pos	7913.4907684968975
r1018_neg	4644.2501749227
r1018_pos	4644.2501749227
r1019_neg	3236.0971622100296
r1019_pos	4186.09716221003
r1020_neg	68452.0537913833
r1020_pos	8478.102079173575
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	8046.424582476211
r1025_pos	8046.424582476213
r1026_pos	3419.4087191574895
r1028_pos	3419.4087191574886
r1029_pos	7977.348558471151
r1030_neg	22.654891533236373
r1030_pos	11.898278620156466
r1043_pos	1754.3539638874256
r1044_pos	1754.3539638874256
r1045_pos	1457.6449477715994
r1050_neg	11040.255552102366
r1050_pos	1900.0
r1051_neg	2136.545556264368
r1051_pos	2136.545556264368
r1052_pos	2136.545556264368
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46400.63426804303
r1080_pos	0.0
r1088_neg	1622.6322536582652
r1088_pos	1751.9677741904384
r1090_pos	1216.7268192417705
r1106_neg	5069.166730629884
r1106_pos	5069.166730629884
r1109_neg	5114.004981990974
r1109_pos	4303.788854970993
r1116_neg	14277.48993915796
r1116_pos	14713.012193410927
r1117_neg	5129.627931016618
r1117_pos	2546.3296279686556
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1212.3279706965575
r1144_pos	2162.3279706965577
r1147_neg	2025.2651971048922
r1147_pos	2025.2651971048922
r1148_neg	12502.377085655742
r1148_pos	0.0
r1150_pos	7290.16721873586
r1154_neg	4238.355058669997
r1154_pos	18815.97328097358
r1155_pos	937.168893255689
r1156_neg	455.7466558402833
r1156_pos	4338.739710496355
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4266.035944329941
r1163_pos	1216.4378271186768
r1164_pos	8399.676785017575
r1167_pos	8399.676785017575
r1168_pos	8399.676785017577
r1172_pos	8399.676785017575
r1173_pos	0.0
r1177_pos	8399.676785017575
r1178_pos	0.0
r1179_pos	8399.676785017577
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11259.793810872352
r1253_pos	0.0
r1254_pos	22.7538037898873
r1255_pos	8399.676785017577
r1257_pos	5130.608650233269
r1259_pos	7.215444145160554
r1260_pos	5123.4673331458
r1262_pos	312.9835215835632
r1291_neg	1695.7754901661785
r1291_pos	4796.340738484471
r1292_neg	5069.166730629881
r1292_pos	4594.873146656826
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5130.60865023327
r1318_pos	10022.65761349928
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.34543464499561
r1377_neg	1161.2263763816563
r1377_pos	1161.2263763816563
r1378_neg	1161.2263763816563
r1378_pos	1161.2263763816563
r1380_neg	469.3872709326227
r1380_pos	75705.61074445168
r1381_neg	75705.61074445167
r1381_pos	234.71351152294298
r1384_neg	1533.7820791207992
r1384_pos	4928.440469491033
r1396_pos	3149.3195254605926
r1397_pos	3149.3195254605926
r1400_pos	2656.1890995250355
r1401_pos	3455.5598817117016
r1418_neg	3270.8678059187637
r1418_pos	3313.2412904939633
r1421_neg	21394.74096389887
r1421_pos	4.328823032662224
r1423_pos	1352.2562682671428
r1427_pos	2528.131365530302
r1428_neg	2647.8344341760503
r1428_pos	2647.8344341760503
r1429_neg	2647.8344341760503
r1429_pos	1900.0
r1431_pos	3000.702390173809
r1432_pos	0.0
r1433_pos	298.9914582243046
r1434_pos	4357.794934326813
r1435_pos	5299.6578729173725
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24227.915103870117
r1444_pos	24936.438052155456
r1445_pos	24936.438052155456
r1446_pos	18476.99948918972
r1447_pos	4879.3790302572515
r1448_pos	4877.792747982445
r1449_pos	4879.379030257252
r1450_pos	4877.792747982443
r1451_pos	4879.379030257251
r1453_neg	13585.40093423364
r1453_pos	12577.064736702074
r1454_pos	937.1688932556892
r1455_pos	2528.131365530302
r1456_pos	2528.131365530302
r1459_neg	7981.182734870725
r1459_pos	17521.312275377935
r1464_neg	1322.477617275475
r1464_pos	1322.477617275475
r1466_neg	24756.056615109133
r1466_pos	0.0
r1467_neg	1648.4007975786196
r1467_pos	48596.62019810315
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24756.05661510914
r1488_neg	0.0
r1488_pos	18203.359716880746
r1492_pos	1335.0542670606003
r1493_pos	1283.5446538620658
r1495_pos	4258.627536591303
r1497_pos	1385.635628347057
r1498_pos	1385.635628347057
r1499_pos	1481.500699574428
r1500_pos	1481.500699574428
r1512_pos	2025.8591494316713
r1514_pos	3339.429239396957
r1515_pos	3395.484593895922
r1516_pos	3432.151698624823
r1517_pos	4286.163292617444
r1518_pos	3432.151698624822
r1519_pos	3424.3620455669975
r1520_pos	3432.1516986248234
r1521_pos	3432.151698624822
r1522_pos	3328.8836313554348
r1523_pos	3424.734978983275
r1525_pos	3432.151698624823
r1527_pos	4286.163292617446
r1528_pos	5069.166730629884
r1529_pos	3424.7349789832733
r1530_pos	3735.293237086388
r1536_pos	9476.357281462739
r1538_pos	1300.4781167869485
r1540_pos	734.5581327254465
r1544_neg	851.7547109883478
r1544_pos	851.7547109883478
r1546_neg	1063.6064623555164
r1546_pos	927.8677388240999
r1547_neg	945.69812949427
r1547_pos	1103.3831563149079
r1548_neg	885.3301790198392
r1548_pos	876.5300841611444
r1549_neg	945.69812949427
r1549_pos	1081.3820868550208
r1551_neg	1063.6064623555164
r1551_pos	876.9364963323753
r1552_neg	944.8416522508069
r1552_pos	879.4764731434544
r1553_neg	869.6726892067857
r1553_pos	879.4764731434544
r1554_neg	1063.6064623555164
r1554_pos	1081.3820868550208
r1556_neg	1110.6625713464464
r1556_pos	908.3243340789246
r1557_neg	1063.6064623555164
r1557_pos	1081.3820868550208
r1559_neg	917.7493113241717
r1559_pos	776.5447578145413
r1560_neg	1060.6600733732062
r1560_pos	824.9360234951866
r1561_neg	942.75174051196
r1561_pos	1000.4514409859946
r1562_neg	916.7378833602218
r1562_pos	773.5983688322311
r1563_neg	942.75174051196
r1563_pos	978.4503715261076
r1564_neg	883.1624153287305
r1564_pos	831.6386651720186
r1565_neg	1060.6600733732062
r1565_pos	774.0047810034621
r1566_neg	944.8416522508069
r1566_pos	776.5447578145413
r1567_neg	711.8858806663453
r1567_pos	711.8858806663453
r1568_neg	1060.6600733732062
r1568_pos	978.4503715261076
r1569_neg	917.7493113241717
r1569_pos	831.4034337580933
r1570_neg	1107.716182364136
r1570_pos	805.3926187500115
r1571_neg	1060.6600733732062
r1571_pos	978.4503715261076
r1573_neg	1063.6064623555164
r1573_pos	918.063954887431
r1574_neg	945.69812949427
r1574_pos	993.2393492134493
r1575_neg	901.7585552381181
r1575_pos	866.7263002244756
r1576_neg	945.69812949427
r1576_pos	993.2393492134493
r1578_neg	1063.6064623555164
r1578_pos	867.1327123957064
r1579_neg	986.1505749990164
r1579_pos	869.6726892067857
r1580_neg	711.8858806663453
r1580_pos	711.8858806663453
r1581_neg	1063.6064623555164
r1581_pos	1071.578302918352
r1583_neg	1110.6625713464464
r1583_pos	898.5205501422558
r1584_neg	1063.6064623555164
r1584_pos	1071.578302918352
r1585_neg	1063.6064623555164
r1585_pos	1030.799454153013
r1586_neg	945.69812949427
r1586_pos	993.2393492134493
r1587_neg	941.770751382739
r1587_pos	979.4617994900575
r1588_neg	945.69812949427
r1588_pos	993.2393492134493
r1589_neg	886.3416069837892
r1589_pos	886.3416069837892
r1590_neg	1063.6064623555164
r1590_pos	979.8682116612883
r1591_neg	944.8416522508069
r1591_pos	982.4081884723676
r1592_neg	869.6726892067857
r1592_pos	917.7493113241717
r1593_neg	1063.6064623555164
r1593_pos	1111.1476820746957
r1594_neg	937.3568791975094
r1594_pos	937.3568791975094
r1595_neg	1110.6625713464464
r1595_pos	1011.2560494078377
r1596_neg	1063.6064623555164
r1596_pos	1111.1476820746957
r1597_neg	946.1832402225193
r1597_pos	946.1832402225193
r1598_neg	937.03439260396
r1598_pos	942.2558621109883
r1599_neg	946.1832402225193
r1599_pos	946.1832402225193
r1600_neg	987.9983700484323
r1600_pos	1118.7003697129937
r1602_neg	1034.5418406796618
r1602_pos	1063.6064623555164
r1603_neg	918.063954887431
r1603_pos	1063.6064623555164
r1604_neg	1064.0915730837655
r1604_pos	1064.0915730837655
r1605_neg	1030.799454153013
r1605_pos	1111.1476820746957
r1606_neg	1111.1476820746957
r1606_pos	1092.4543232909866
r1607_neg	1064.0915730837655
r1607_pos	1064.0915730837655
r1608_neg	824.3475292497421
r1608_pos	824.3475292497421
r1609_neg	828.2749073612731
r1609_pos	828.2749073612731
r1610_neg	1062.3998726111513
r1610_pos	1000.7920368517475
r1611_neg	946.1832402225193
r1611_pos	943.1581526831908
r1612_neg	1210.05725817047
r1612_pos	945.69812949427
r1613_neg	993.2393492134493
r1613_pos	945.69812949427
r1614_neg	946.1832402225193
r1614_pos	946.1832402225193
r1615_neg	993.2393492134493
r1615_pos	993.2393492134493
r1616_neg	993.2393492134493
r1616_pos	974.5459904297402
r1617_neg	946.1832402225193
r1617_pos	946.1832402225193
r1618_neg	824.3475292497421
r1618_pos	730.482020575733
r1619_neg	936.6607153854768
r1619_pos	730.482020575733
r1620_neg	730.482020575733
r1620_pos	730.482020575733
r1621_neg	983.2041860167062
r1621_pos	941.770751382739
r1622_neg	866.7263002244756
r1622_pos	730.482020575733
r1623_neg	942.2558621109883
r1623_pos	730.482020575733
r1624_neg	979.4617994900575
r1624_pos	730.482020575733
r1625_neg	989.3119711019183
r1625_pos	970.6186123182092
r1626_neg	942.2558621109883
r1626_pos	730.482020575733
r1627_neg	1062.3998726111513
r1627_pos	1000.7920368517475
r1628_neg	935.3340232696095
r1628_pos	943.1581526831908
r1629_neg	1188.0561887105825
r1629_pos	945.69812949427
r1630_neg	993.2393492134493
r1630_pos	945.69812949427
r1631_neg	946.1832402225193
