	Ob.EPA.a_S122_L007_R1_001
r0208_pos	18426.558695877815
r0210_pos	7664.622846524882
r0224_pos	581.0193412888435
r0226_pos	3555.430312189988
r0233_pos	5731.337038107311
r0236_pos	1273.2491042979082
r0239_neg	0.0
r0239_pos	9.909906153712704
r0242_neg	3.4035929596841985
r0242_pos	3.4035929596841985
r0245_neg	3600.285790986614
r0245_pos	6607.115491694045
r0246_pos	10741.319714163383
r0249_neg	2398.7643187196204
r0249_pos	2398.7643187196204
r0265_pos	5731.337038107311
r0267_neg	2111.4330260321503
r0267_pos	2092.4294484357906
r0268_neg	2092.4294484357906
r0268_pos	2111.4330260321503
r0276_neg	3820.2686800199403
r0276_pos	441.69738154710467
r0280_pos	485.4757549128488
r0281_neg	4.749999999999999
r0281_pos	14990.606001503991
r0283_pos	4676.4827402755345
r0287_pos	17618.221806317237
r0295_pos	512.9478584575412
r0301_pos	3820.268680019939
r0308_pos	7361.01345370959
r0309_neg	4866.987170703845
r0309_pos	16809.64249611256
r0310_pos	4802.113242873182
r0311_pos	8219.653639895081
r0317_neg	319.8626979782081
r0317_pos	319.8626979782081
r0321_pos	3764.0289452989027
r0330_pos	1254.2455267015487
r0331_pos	4085.9298368096875
r0339_pos	5180.036530817207
r0340_pos	10741.319714163383
r0345_neg	1157.1784347427656
r0345_pos	1157.1784347427656
r0354_pos	3116.5770194448687
r0355_pos	3116.5770194448683
r0357_pos	4104.01041414943
r0358_pos	4104.01041414943
r0360_pos	5383.016770980982
r0361_pos	5318.567721643568
r0363_pos	6616.544222405059
r0364_pos	6569.256860660652
r0365_pos	12452.023919062905
r0377_pos	3539.334682400282
r0381_neg	4098.543906803454
r0381_pos	9928.6373310158
r0383_pos	6695.0044462336955
r0384_pos	10857.103154161841
r0385_pos	12100.535101177522
r0386_pos	10605.867667117793
r0388_neg	4057.446521623073
r0388_pos	10133.274169539036
r0389_neg	4057.446521623073
r0389_pos	9090.099594553267
r0390_neg	3012.4760610373714
r0390_pos	4.274999999999999
r0391_neg	11.620439507409657
r0391_pos	4225.768718952113
r0392_neg	3067.7362243716047
r0392_pos	6094.166254277745
r0393_pos	10741.319714163383
r0394_neg	510.0135554642304
r0394_pos	5670.642455739971
r0395_pos	510.0135554642304
r0398_pos	5374.926261907987
r0399_neg	290.76346953124863
r0399_pos	5928.810942102874
r0400_neg	4964.299483907135
r0400_pos	18959.43494556982
r0402_pos	0.0
r0403_neg	1996.8896393265377
r0403_pos	7.468447302673653
r0407_neg	552.9379414068326
r0407_pos	2674.9332255099885
r0408_neg	450.9848097011855
r0408_pos	450.9848097011855
r0409_neg	450.9848097011855
r0409_pos	450.9848097011855
r0410_neg	4.153440071559182
r0410_pos	4.686381247121582
r0413_pos	485.4757549128488
r0422_neg	0.0
r0422_pos	3593.619550869291
r0423_pos	297.4060837789426
r0424_neg	0.0
r0424_pos	12413.344320541966
r0425_neg	343.19812386948854
r0425_pos	450.7243271518639
r0426_neg	319.8626979782081
r0426_pos	319.8626979782081
r0434_neg	2162.7797738108775
r0434_pos	5018.2272274663155
r0437_neg	3075.298978678958
r0437_pos	5018.2272274663155
r0441_neg	0.0
r0441_pos	304.88289926954565
r0443_pos	292.91646503733915
r0450_neg	0.0
r0450_pos	3890.172800476206
r0451_pos	69.87412462545566
r0456_pos	3414.7743996780423
r0463_neg	9653.021193805545
r0463_pos	0.0
r0464_neg	338.13171280565246
r0464_pos	338.13171280565246
r0470_pos	723.8741300004949
r0472_neg	7172.157551512338
r0472_pos	821.327419598904
r0474_neg	7661.4975460202895
r0474_pos	821.327419598904
r0475_neg	5614.997997613004
r0475_pos	821.327419598904
r0480_neg	15758.726725163448
r0480_pos	12490.465766313791
r0483_neg	328.95559388742635
r0483_pos	328.95559388742635
r0488_neg	19907.89458882167
r0488_pos	324.15136676272715
r0494_neg	3.224400696601669
r0494_pos	7.710165859762312
r0497_neg	7.705402238491993
r0497_pos	3.22666341670507
r0502_pos	8999.620727096128
r0504_pos	8837.718765428475
r0509_pos	406.7030552822733
r0512_neg	7275.214290859617
r0512_pos	600.022918885203
r0514_pos	3682.2730610771882
r0517_neg	321.29020598753203
r0517_pos	14638.879180144944
r0522_pos	1594.275839796385
r0523_pos	1594.275839796385
r0525_neg	402.6191826568928
r0525_pos	25.944482545953974
r0527_neg	12.299360236724485
r0527_pos	5277.176722381728
r0531_neg	373.0710579826936
r0531_pos	3442.2501992998255
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14208.258611974315
r0541_neg	286.8230804471884
r0541_pos	79.93237293697038
r0545_pos	949.2076164612756
r0546_pos	0.0
r0547_neg	949.2076164612756
r0547_pos	18781.367676740345
r0548_pos	0.0
r0549_neg	338.13171280565246
r0549_pos	338.13171280565246
r0552_neg	403.86247446794107
r0552_pos	452.53664350182294
r0553_neg	452.53664350182294
r0553_pos	403.86247446794107
r0555_pos	6695.0044462336955
r0556_neg	10857.103154161841
r0556_pos	0.0
r0557_pos	69.87412462545566
r0558_neg	1312.8760302566466
r0558_pos	1312.8760302566466
r0559_neg	1312.8760302566466
r0559_pos	1312.8760302566466
r0560_pos	11931.442428418171
r0561_pos	277.8418693269912
r0568_pos	7379.201916887514
r0570_neg	4357.663786967191
r0570_pos	6134.673870298693
r0571_neg	12888.359457380708
r0571_pos	2106.9538224774556
r0573_pos	7205.564000588574
r0575_neg	383.591267343304
r0575_pos	74477.98998267697
r0578_neg	3981.533775575033
r0578_pos	4139.825033992341
r0579_pos	3981.533775575033
r0580_pos	4499.318085936575
r0584_neg	5277.176722381727
r0584_pos	3365.0736433377447
r0587_neg	3.4035929596841985
r0587_pos	3.4035929596841985
r0590_pos	14185.011290120558
r0591_neg	41180.60344863251
r0591_pos	3276.806192946541
r0594_pos	26.114870536073543
r0595_pos	8691.071367109735
r0596_pos	12452.023919062905
r0598_pos	0.0
r0603_neg	289.27612797546726
r0603_pos	9290.717244752737
r0604_pos	9544.948484506436
r0610_neg	548.4380992995947
r0610_pos	548.4380992995947
r0611_neg	548.4380992995947
r0611_pos	548.4380992995947
r0614_neg	3981.533775575033
r0614_pos	32325.8880132256
r0615_neg	759.5094547403861
r0615_pos	778.5130323367457
r0616_neg	722.3771777522061
r0616_pos	12062.638185082986
r0617_neg	778.5130323367457
r0617_pos	759.5094547403861
r0618_pos	722.3771777522061
r0620_neg	0.0
r0620_pos	10986.117511542598
r0625_pos	0.0
r0627_neg	4111.513121540552
r0627_pos	9.284567581093658
r0629_neg	4023.60692590674
r0629_pos	11684.17633312774
r0630_neg	3237.3235279941036
r0630_pos	12927.44417559438
r0633_neg	5208.0253681232125
r0633_pos	18310.98989237554
r0634_neg	33309.058530842914
r0634_pos	431.241769943761
r0636_pos	13719.218686797663
r0637_pos	13719.218686797663
r0638_neg	5117.34786753066
r0638_pos	19075.807849948756
r0639_pos	13921.984160631897
r0641_neg	3197.55830441898
r0641_pos	3197.55830441898
r0642_neg	1312.8760302566466
r0642_pos	440.5246159804519
r0643_neg	2106.9538224774556
r0643_pos	12888.359457380713
r0644_neg	1312.8760302566466
r0644_pos	440.5246159804519
r0645_neg	0.0
r0645_pos	47.15766455644809
r0647_neg	1235.6318042617356
r0647_pos	0.0
r0650_neg	4509.226420022345
r0650_pos	4509.226420022345
r0651_neg	4509.226420022345
r0651_pos	3211.6564113455643
r0652_neg	5118.224114994851
r0652_pos	14705.246504797575
r0653_pos	12206.118615792371
r0655_neg	316.20687060043707
r0655_pos	11021.523602756544
r0656_pos	10605.867667117793
r0660_neg	18506.446077178276
r0660_pos	5305.608204722486
r0661_pos	24081.39149514097
r0666_neg	0.0
r0666_pos	20595.65414367804
r0668_neg	4964.299483907136
r0668_pos	18959.434945569818
r0669_pos	11841.723560257698
r0670_pos	9544.948484506436
r0671_pos	14206.514029642758
r0672_neg	53836.31023281586
r0672_pos	12303.74259632142
r0673_pos	0.0
r0679_neg	14939.307627864553
r0679_pos	3981.533775575033
r0680_neg	3981.533775575033
r0680_pos	32325.8880132256
r0683_pos	12621.987404608086
r0686_neg	369.2682252199793
r0686_pos	12080.66322224288
r0688_neg	1220.078034159596
r0688_pos	1239.0816117559557
r0698_pos	15723.234653577507
r0706_pos	64765.230559661155
r0707_neg	4.4962937465186865
r0707_pos	6.512558406664524
r0714_pos	12206.118615792371
r0715_pos	23423.539399301528
r0716_pos	12206.118615792371
r0717_pos	23423.539399301528
r0718_pos	13921.984160631897
r0719_pos	24081.39149514097
r0720_pos	13921.984160631897
r0721_pos	24081.39149514097
r0722_neg	5305.608204722486
r0722_pos	18506.446077178272
r0723_pos	24081.39149514097
r0724_neg	18506.446077178276
r0724_pos	5305.608204722486
r0726_neg	431.241769943761
r0726_pos	33309.058530842914
r0727_pos	24081.39149514097
r0728_neg	33309.058530842914
r0728_pos	431.241769943761
r0729_pos	24081.39149514097
r0730_pos	17618.22180631724
r0731_pos	17618.22180631724
r0732_pos	17618.22180631724
r0733_pos	17618.221806317237
r0734_pos	17618.221806317237
r0735_neg	5133.161637841989
r0735_pos	33099.21115561891
r0739_neg	67363.46419521203
r0739_pos	8202.773028236072
r0741_neg	0.0
r0741_pos	68795.30971950488
r0743_pos	64765.23055966112
r0744_pos	64765.23055966112
r0747_neg	11407.372674980972
r0747_pos	2092.4294484357906
r0750_neg	64924.107793107985
r0750_pos	2092.4294484357906
r0752_neg	893.071761876736
r0752_pos	0.0
r0753_pos	893.071761876736
r0754_neg	893.071761876736
r0754_pos	0.0
r0755_pos	893.071761876736
r0756_neg	893.071761876736
r0756_pos	0.0
r0757_pos	893.071761876736
r0758_neg	440.5246159804519
r0758_pos	0.0
r0774_neg	9.627450969792616
r0774_pos	9.627450969792616
r0779_pos	11841.723560257698
r0780_neg	74453.36626107182
r0780_pos	251.82100771732513
r0781_neg	0.0
r0781_pos	74453.36626107183
r0782_pos	10575.468426838395
r0783_neg	433.5128265106075
r0783_pos	5310.263979671018
r0784_neg	1260.3042494915571
r0784_pos	1279.3078270879166
r0787_pos	3345.485252882011
r0788_neg	15758.726725163448
r0788_pos	12490.465766313795
r0789_neg	15758.726725163448
r0789_pos	12490.465766313793
r0791_neg	18310.989892375535
r0791_pos	5208.025368123214
r0792_neg	6668.727877823788
r0792_pos	741.7806321551252
r0795_pos	8691.071367109735
r0796_neg	0.0
r0796_pos	6410.550699373003
r0797_neg	4023.60692590674
r0797_pos	62997.53351450518
r0801_neg	1829.515255187961
r0801_pos	1347.4031181984255
r0809_neg	1200.2434430248052
r0809_pos	1200.2434430248052
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8050.072035326231
r0817_neg	1141.0130082398593
r0817_pos	1087.7005153730083
r0818_pos	6457.003011817187
r0819_neg	340.8763407150683
r0819_pos	448.65738491589093
r0821_neg	340.8763407150683
r0821_pos	340.8763407150683
r0822_neg	340.8763407150683
r0822_pos	340.8763407150683
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	340.8763407150683
r0829_pos	340.8763407150683
r0830_neg	340.8763407150683
r0830_pos	340.8763407150683
r0834_neg	454.5017876200911
r0834_pos	454.5017876200911
r0835_neg	454.5017876200911
r0835_pos	454.5017876200911
r0836_neg	454.5017876200911
r0836_pos	454.5017876200911
r0838_neg	4636.193360383868
r0838_pos	4871.74322948946
r0839_neg	2145.6314495138436
r0839_pos	3888.0096586426816
r0840_neg	2398.7643187196204
r0840_pos	2398.7643187196204
r0841_neg	2398.7643187196204
r0841_pos	2398.7643187196204
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18986.048571171406
r0853_pos	5793.059498107664
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13992.447155246791
r0870_pos	0.0
r0871_neg	9594.136323883544
r0871_pos	8.920759537588433
r0879_pos	608.0532198138286
r0881_pos	1368.563412018476
r0885_neg	364.00126399285773
r0885_pos	471.7823081936803
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.609515601898009
r0892_pos	11392.868802997627
r0899_neg	4972.043290656752
r0899_pos	1450.995842141164
r0907_neg	0.0
r0907_pos	23440.138946767394
r0908_neg	23984.56571472836
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	23984.565714728367
r0911_neg	10044.203650612933
r0911_pos	5383.229319590533
r0913_neg	2007.7810442008226
r0913_pos	2007.7810442008226
r0915_neg	2013.6254469050227
r0915_pos	2013.6254469050227
r0917_neg	1178.979319470821
r0917_pos	1178.979319470821
r0921_pos	4085.9298368096875
r0924_pos	8900.584970720905
r0925_pos	0.0
r0926_pos	10741.319714163383
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1277.4332041747275
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.323624431144612
r0940_pos	6776.032437668116
r0941_neg	14262.233394233066
r0941_pos	4206.085289253758
r0942_neg	852.0520318614657
r0942_pos	823.2559220126337
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1202.806924632238
r0946_pos	2091.0130082398596
r0950_pos	5856.614398489243
r0954_neg	0.0
r0954_pos	18091.635669209914
r0960_neg	2978.5416800641524
r0960_pos	2978.5416800641524
r0961_pos	2049.415553765138
r0962_pos	3682.2730610771882
r0963_pos	1283.7047439975786
r0968_pos	18986.048571171406
r0970_neg	0.0
r0970_pos	7205.564000588574
r0973_neg	3981.533775575033
r0973_pos	0.0
r0974_neg	2063.59686832344
r0974_pos	2049.747321126994
r0975_pos	4085.9298368096875
r0983_pos	2096.745624890425
r0984_neg	2096.745624890425
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7205.564000588574
r0990_neg	3237.3235279941036
r0990_pos	4972.04329065675
r0993_pos	4127.314492407328
r0994_neg	4509.226420022345
r0994_pos	4509.226420022345
r0995_neg	1462.4807951319196
r0995_pos	1462.4807951319196
r0997_pos	13719.218686797663
r0998_neg	2162.7797738108775
r0998_pos	5018.2272274663155
r0999_neg	3075.298978678958
r0999_pos	5018.2272274663155
r1007_neg	0.0
r1007_pos	304.88289926954576
r1008_pos	292.91646503733915
r1010_neg	3981.533775575033
r1010_pos	32325.888013225594
r1011_pos	74785.21780862057
r1012_pos	74785.21780862057
r1013_pos	71190.25192087816
r1014_pos	71190.25192087816
r1015_pos	961.4325644991861
r1017_pos	7785.464361124199
r1018_neg	4509.226420022345
r1018_pos	4509.226420022345
r1019_neg	3237.3235279941036
r1019_pos	4187.323527994104
r1020_neg	67363.46419521204
r1020_pos	8202.77302823607
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7950.584970720904
r1025_pos	7950.584970720906
r1026_pos	3296.0929599368587
r1028_pos	3296.0929599368596
r1029_pos	7824.3629114519445
r1030_neg	22.519601164223527
r1030_pos	11.734068279763967
r1043_pos	1466.769090071668
r1044_pos	1466.769090071668
r1045_pos	1509.448083002218
r1050_neg	10915.415443368409
r1050_pos	1900.0
r1051_neg	2122.2218558810528
r1051_pos	2122.2218558810528
r1052_pos	2122.2218558810528
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45231.01565692985
r1080_pos	0.0
r1088_neg	1802.655901672556
r1088_pos	1916.2475519580928
r1090_pos	1612.2611036130552
r1106_neg	4972.043290656751
r1106_pos	4972.04329065675
r1109_neg	5024.923365997487
r1109_pos	4181.717154801894
r1116_neg	13597.070464246433
r1116_pos	14031.652014182062
r1117_neg	5022.997106824009
r1117_pos	2524.112534840822
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1195.6314495138438
r1144_pos	2145.258534735989
r1147_neg	2007.7810442008226
r1147_pos	2007.7810442008226
r1148_neg	12325.83532889272
r1148_pos	0.0
r1150_pos	7170.738044312435
r1154_neg	4009.2987972392475
r1154_pos	18188.419940917527
r1155_pos	854.8685092060141
r1156_neg	373.0710579826936
r1156_pos	4034.698601977049
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4146.367061883255
r1163_pos	1192.785307001457
r1164_pos	8219.65363989508
r1167_pos	8219.653639895081
r1168_pos	8219.653639895081
r1172_pos	8219.65363989508
r1173_pos	0.0
r1177_pos	8219.653639895081
r1178_pos	0.0
r1179_pos	8219.653639895081
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10886.706594661613
r1253_pos	0.0
r1254_pos	21.770292254131302
r1255_pos	8219.653639895081
r1257_pos	5127.894860017972
r1259_pos	7.214243721306724
r1260_pos	5117.4980964163
r1262_pos	304.8828992695457
r1291_neg	1556.8873020654983
r1291_pos	4672.604675406268
r1292_neg	4972.04329065675
r1292_pos	4419.666615808414
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5127.894860017972
r1318_pos	9701.127300050654
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.94681722379887
r1377_neg	1152.8866491417507
r1377_pos	1152.8866491417507
r1378_neg	1152.8866491417507
r1378_pos	1152.8866491417507
r1380_neg	433.5128265106075
r1380_pos	74453.36626107185
r1381_neg	74453.36626107182
r1381_pos	245.53855604885027
r1384_neg	1490.0022089183994
r1384_pos	4775.021138171674
r1396_pos	3111.0089635254935
r1397_pos	3111.0089635254935
r1400_pos	2622.352310622002
r1401_pos	3363.912515742496
r1418_neg	3227.471189964568
r1418_pos	3256.146304615289
r1421_neg	21047.29015020583
r1421_pos	4.3153303499823075
r1423_pos	1298.1636454001728
r1427_pos	2514.2006134378003
r1428_neg	2529.8217386750034
r1428_pos	2529.8217386750034
r1429_neg	2529.8217386750034
r1429_pos	1900.0
r1431_pos	2795.224328744689
r1432_pos	0.0
r1433_pos	271.5959432139484
r1434_pos	4309.212330341352
r1435_pos	5047.637455206085
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23379.987512017444
r1444_pos	24081.39149514097
r1445_pos	24081.39149514097
r1446_pos	17953.443041511437
r1447_pos	4751.980036929652
r1448_pos	4750.564037840902
r1449_pos	4751.98003692965
r1450_pos	4750.5640378409
r1451_pos	4751.980036929655
r1453_neg	13110.31720913455
r1453_pos	12283.32137375302
r1454_pos	854.8685092060141
r1455_pos	2514.2006134378003
r1456_pos	2514.2006134378003
r1459_neg	7819.324571613282
r1459_pos	17274.54422737764
r1464_neg	1248.5768158397848
r1464_pos	1248.5768158397848
r1466_neg	24363.124142324825
r1466_pos	0.0
r1467_neg	1557.9521210175715
r1467_pos	47995.30211118956
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24363.124142324825
r1488_neg	0.0
r1488_pos	17698.07772879419
r1492_pos	1285.3624101009925
r1493_pos	1294.7609049316566
r1495_pos	4127.3144924073285
r1497_pos	1342.864395490307
r1498_pos	1342.864395490307
r1499_pos	1488.183383827209
r1500_pos	1488.183383827209
r1512_pos	2004.2268849089073
r1514_pos	3249.188973160828
r1515_pos	3282.0481056592207
r1516_pos	3333.689319675683
r1517_pos	4189.754982398557
r1518_pos	3338.12779484377
r1519_pos	3327.0875007290115
r1520_pos	3338.1277948437696
r1521_pos	3338.12779484377
r1522_pos	3235.916243168503
r1523_pos	3327.4567714196264
r1525_pos	3338.1277948437696
r1527_pos	4189.754982398556
r1528_pos	4972.043290656749
r1529_pos	3327.4567714196264
r1530_pos	3657.1249081256365
r1536_pos	8911.39110319201
r1538_pos	1164.6791425162176
r1540_pos	677.0546966482102
r1544_neg	831.1214979712701
r1544_pos	831.1214979712701
r1546_neg	1034.6687019920046
r1546_pos	921.2367510503733
r1547_neg	950.2398607236021
r1547_pos	1107.3192949002603
r1548_neg	857.3609616006349
r1548_pos	871.3787720727628
r1549_neg	950.2398607236021
r1549_pos	1052.533841625714
r1551_neg	1034.6687019920046
r1551_pos	871.2295573261908
r1552_neg	939.9226834769022
r1552_pos	874.1134630121269
r1553_neg	878.1271700611014
r1553_pos	874.1134630121269
r1554_neg	1034.6687019920046
r1554_pos	1052.533841625714
r1556_neg	1156.0851104816413
r1556_pos	902.7831126709277
r1557_neg	1034.6687019920046
r1557_pos	1052.533841625714
r1559_neg	902.9957597340766
r1559_pos	782.2430416742516
r1560_neg	1031.9340110526405
r1560_pos	829.366329712498
r1561_neg	947.505169784238
r1561_pos	1015.4488735623851
r1562_neg	908.4374007092262
r1562_pos	779.5083507348875
r1563_neg	947.505169784238
r1563_pos	960.6634202878387
r1564_neg	859.9467347234344
r1564_pos	847.0209960622065
r1565_neg	1031.9340110526405
r1565_pos	779.3591359883155
r1566_neg	939.9226834769022
r1566_pos	782.2430416742516
r1567_neg	727.282331156275
r1567_pos	727.282331156275
r1568_neg	1031.9340110526405
r1568_pos	960.6634202878387
r1569_neg	902.9957597340766
r1569_pos	846.3337671492579
r1570_neg	1153.3504195422772
r1570_pos	810.9126913330524
r1571_neg	1031.9340110526405
r1571_pos	960.6634202878387
r1573_neg	1034.6687019920046
r1573_pos	921.2367510503733
r1574_neg	950.2398607236021
r1574_pos	1075.9467529193407
r1575_neg	871.5847498591128
r1575_pos	871.3787720727628
r1576_neg	950.2398607236021
r1576_pos	1052.533841625714
r1578_neg	1034.6687019920046
r1578_pos	871.2295573261908
r1579_neg	984.447346221415
r1579_pos	874.1134630121269
r1580_neg	727.282331156275
r1580_pos	727.282331156275
r1581_neg	1034.6687019920046
r1581_pos	1052.533841625714
r1583_neg	1156.0851104816413
r1583_pos	902.7831126709277
r1584_neg	1034.6687019920046
r1584_pos	1052.533841625714
r1585_neg	1034.6687019920046
r1585_pos	1013.1071723882486
r1586_neg	950.2398607236021
r1586_pos	1075.9467529193407
r1587_neg	941.9422785764655
r1587_pos	963.2491934106381
r1588_neg	950.2398607236021
r1588_pos	1075.9467529193407
r1589_neg	859.9467347234344
r1589_pos	859.9467347234344
r1590_neg	1034.6687019920046
r1590_pos	963.0999786640662
r1591_neg	939.9226834769022
r1591_pos	965.9838843500022
r1592_neg	878.1271700611014
r1592_pos	911.0231738320256
r1593_neg	1034.6687019920046
r1593_pos	1144.4042629635894
r1594_neg	902.9957597340766
r1594_pos	902.9957597340766
r1595_neg	1156.0851104816413
r1595_pos	994.653534008803
r1596_neg	1034.6687019920046
r1596_pos	1144.4042629635894
r1597_neg	954.5303444297041
r1597_pos	954.5303444297041
r1598_neg	900.2254156610917
r1598_pos	946.2327622825674
r1599_neg	954.5303444297041
r1599_pos	954.5303444297041
r1600_neg	977.1700415068453
r1600_pos	1075.2325087033366
r1602_neg	1015.4444299889989
r1602_pos	1034.6687019920046
r1603_neg	925.2504580993478
r1603_pos	1034.6687019920046
r1604_neg	1038.9591856981065
r1604_pos	1038.9591856981065
r1605_neg	1013.1071723882486
r1605_pos	1098.759427467011
r1606_neg	1160.3755941877432
r1606_pos	1063.3383516508054
r1607_neg	1038.9591856981065
r1607_pos	1038.9591856981065
r1608_neg	861.803921014165
r1608_pos	861.803921014165
r1609_neg	870.1015031613017
r1609_pos	870.1015031613017
r1610_neg	990.8036674349343
r1610_pos	990.8036674349343
r1611_neg	954.5303444297041
r1611_pos	947.3559550376659
r1612_neg	1217.6531781095484
r1612_pos	950.2398607236021
r1613_neg	1075.9467529193407
r1613_pos	950.2398607236021
r1614_neg	954.5303444297041
r1614_pos	954.5303444297041
r1615_neg	1075.9467529193407
r1615_pos	1014.3305861986084
r1616_neg	1075.9467529193407
r1616_pos	978.909510382403
r1617_neg	954.5303444297041
r1617_pos	954.5303444297041
r1618_neg	861.803921014165
r1618_pos	716.6691439355266
r1619_neg	927.3120625292348
r1619_pos	716.6691439355266
r1620_neg	716.6691439355266
r1620_pos	716.6691439355266
r1621_neg	981.712655282051
r1621_pos	941.9422785764655
r1622_neg	875.3924791217373
r1622_pos	716.6691439355266
r1623_neg	946.2327622825674
r1623_pos	716.6691439355266
r1624_neg	963.2491934106381
r1624_pos	716.6691439355266
r1625_neg	1067.6491707722041
r1625_pos	970.6119282352664
r1626_neg	946.2327622825674
r1626_pos	716.6691439355266
r1627_neg	990.8036674349343
r1627_pos	990.8036674349343
r1628_neg	897.8242134884778
r1628_pos	947.3559550376659
r1629_neg	1162.8677248350023
r1629_pos	950.2398607236021
r1630_neg	1056.5475486746886
r1630_pos	950.2398607236021
r1631_neg	954.5303444297041
r1631_pos	954.5303444297041
r1632_neg	1075.9467529193407
r1632_pos	1014.3305861986084
r1633_neg	1075.9467529193407
r1633_pos	978.909510382403
r1634_neg	954.5303444297041
r1634_pos	954.5303444297041
r1635_neg	897.8242134884778
r1635_pos	927.1628477826628
r1636_neg	1049.2253006093697
r1636_pos	930.0467534685989
r1637_neg	882.1979370798613
r1637_pos	882.1979370798613
r1638_neg	1075.2325087033366
r1638_pos	1075.2325087033366
r1639_neg	859.9467347234344
r1639_pos	859.9467347234344
r1640_neg	1196.6489171929734
r1640_pos	958.7164031273999
r1641_neg	1075.2325087033366
r1641_pos	1075.2325087033366
r1642_neg	981.5634405354789
r1642_pos	1034.6687019920046
r1643_neg	875.2432643751653
r1643_pos	897.8242134884778
r1644_neg	1031.7847963060685
r1644_pos	719.0703461081405
r1645_neg	963.0999786640662
r1645_pos	897.8242134884778
r1646_neg	1153.201204795705
r1646_pos	1063.3383516508054
r1647_neg	1031.7847963060685
r1647_pos	719.0703461081405
r1648_neg	878.1271700611014
r1648_pos	984.447346221415
r1649_neg	1034.6687019920046
r1649_pos	1162.8677248350023
r1650_neg	965.9838843500022
r1650_pos	1048.5380716964214
r1651_neg	1156.0851104816413
r1651_pos	1013.1169958802159
r1652_neg	1034.6687019920046
r1652_pos	1162.8677248350023
r1653_neg	1034.6687019920046
r1653_pos	1056.5475486746886
r1654_neg	911.0231738320256
r1654_pos	911.0231738320256
r1655_neg	1156.0851104816413
r1655_pos	906.7968197199023
r1656_neg	1034.6687019920046
r1656_pos	1056.5475486746886
r1657_neg	1144.4042629635894
r1657_pos	1098.759427467011
r1658_neg	1160.3755941877432
r1658_pos	1063.3383516508054
r1659_neg	1038.9591856981065
r1659_pos	1038.9591856981065
r1660_neg	1220.1758359566477
r1660_pos	994.653534008803
r1661_neg	1098.759427467011
r1661_pos	1144.4042629635894
r1662_neg	1063.3383516508054
r1662_pos	1160.3755941877432
r1664_neg	1975.8084753153325
r1664_pos	1537.4806249705916
r1665_neg	1291.7314476363185
r1665_pos	1381.7329939090232
r1666_neg	1087.7005153730083
r1666_pos	1537.5787486358888
r1667_neg	1915.5076129470099
r1667_pos	1376.0693001138238
r1668_neg	1365.3056740374204
r1668_pos	1197.2579162101838
r1669_neg	1087.7005153730083
r1669_pos	1376.1674237791208
r1670_neg	1311.9696267168058
r1670_pos	1978.7745274691204
r1671_neg	1090.666567526796
r1671_pos	1396.0264745860325
r1672_pos	1199.0044314268298
r1673_pos	1305.849369674369
r1674_pos	1199.0044314268298
r1675_pos	1356.2897561495197
r1676_pos	1273.7246198183304
r1677_pos	1265.4270376711938
r1678_pos	1273.7246198183304
r1679_pos	1155.9554064161875
r1680_pos	1306.2825624253371
r1681_pos	1309.1664681112732
r1682_pos	1309.1664681112732
r1683_pos	1358.153461086733
r1684_pos	1199.0044314268298
r1685_pos	1337.8361177700742
r1686_pos	1358.153461086733
r1687_pos	1199.0044314268298
r1690_pos	1266.2830397488574
r1691_pos	1181.8541984804551
r1692_pos	1173.5566163333185
r1693_pos	1181.8541984804551
r1695_pos	1259.1086503568195
r1696_pos	1261.9925560427555
r1698_pos	1266.2830397488574
r1700_pos	1290.6622057015566
