	Ob.911.e_S155_L007_R1_001
SUCCCROT_neg	7798.132524865097
SUCCCROT_pos	43289.28552287537
SUCCOAPET_pos	7798.132524865097
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	363.9150857731265
SUCCt2m_pos	363.9150857731265
SUCCt4_2_neg	5372.584525976563
SUCCt4_2_pos	6.090250701448463
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	403.2925081365141
SUCD1m_pos	14779.002369211405
SUCOAS1m_neg	420.0035367773916
SUCOAS1m_pos	420.0035367773916
SUCOASm_neg	420.0035367773916
SUCOASm_pos	420.0035367773916
SUCRe_pos	3.48330954988962
SULFOX_pos	8805.779203931974
Ser_Thrtg_neg	6942.439893738393
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	45009.42627082689
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	6.9223404562786195
TAGHSTDe_pos	1900.0
TAGt_neg	5678.9322429809945
TAGt_pos	1900.0
TALA_neg	2657.563783017154
TALA_pos	544.2177131911411
TAUBETAtc_pos	488.06536901496463
TAUPAT1c_pos	633.5805720027322
TAURCHAe_pos	1337.5283477757225
TAURt4_2_r_neg	488.06536901496463
TAURt4_2_r_pos	1405.69716689796
TAURtcx_neg	1238.6284769580989
TAURtcx_pos	4166.729803358292
TAXOLte_neg	0.0
TAXOLte_pos	7.451266657131697
TCHOLAt2_pos	1216.0277018089046
TCHOLAt3_pos	3125.2341901096843
TCHOLAt_neg	1060.636379280102
TCHOLAt_pos	1862.181749593072
TCHOLAte_neg	1202.2489391600002
TCHOLAte_pos	1862.5734980888217
TCHOLAtx_neg	7742.240475458603
TCHOLAtx_pos	3216.729803358292
TCYNTt_pos	6.655913201193493
TCYNTtm_pos	12.013704458548608
TDCHOLAte_neg	1357.9404033694557
TDCHOLAte_pos	2166.712874865785
TDCHOLAtx_neg	4166.729803358292
TDCHOLAtx_pos	3216.7298033582924
TDCRNe_pos	8008.317173791448
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8328.217052358397
TDPm_pos	7539.790668819033
TETDEC2CRNe_pos	12422.72321934129
TETDECE1CRNe_pos	12422.72321934129
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	22.339781029674043
TETHEX3t_neg	7.787324546677531
TETHEX3t_pos	10.05064344579355
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	10.759193991031044
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.787324546677531
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	10.759193991031044
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	10.759193991031044
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.050643445793549
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.050643445793549
THBPT4ACAMDASE_pos	266.52997157514915
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	64285.39453604736
THD1m_pos	1406.5417122450904
THFt2_neg	4874.101737986131
THFt2_pos	41.27996955130246
THFtl_neg	3196.100170013746
THFtl_pos	0.0
THFtm_neg	3361.8094243420915
THFtm_pos	6780.731371321981
THMATPe_pos	4383.1862846788545
THMDt4_pos	6.6742327639838965
THMDt5le_pos	7.131313193598058
THMMPt4_neg	11969.221180042861
THMMPt4_pos	9.009956189854114
THMMPtm_neg	7539.790668819034
THMMPtm_pos	0.0
THMPPtm_pos	7539.790668819035
THMP_pos	7489.017029780787
THMTP_pos	4137.440063007757
THMTPt_pos	27607.68445060799
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4383.1862846788545
THP2Ctp_neg	48.570274638605035
THP2Ctp_pos	0.0
THRALANaEx_pos	726.9445843996052
THRASNNaEx_pos	873.9911466420808
THRATB0tc_pos	1293.2976120848923
THRCYSNaEx_pos	688.9631221962227
THRD_L_pos	4.7976785567169244
THRGLNNaEx_pos	701.5182446763243
THRGLNexR_neg	534.6488940737734
THRGLNexR_pos	621.4470697837477
THRGLYexR_neg	534.6488940737735
THRGLYexR_pos	621.4470697837477
THRPHELAT2tc_pos	568.4790158286438
THRSERNaEx_pos	726.9445843996052
THRS_pos	0.0
THRt4_pos	449.03443595449517
THYMDt1_pos	5.98972450792091
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2478.1765071871796
THYMDtm_pos	4913.588013418757
THYMt_neg	11776.343657437916
THYMt_pos	9.12488748341369
THYOXt2_neg	1046.6964720396347
THYOXt2_pos	1047.0882205353844
THYOXt_neg	1047.0882205353844
THYOXt_pos	1046.6964720396347
THYPX_pos	9.97714205443099
TIGCRNe_pos	11923.881648204757
TKT1_neg	18988.446908653303
TKT1_pos	15424.015932060704
TKT2_neg	18988.446908653306
TKT2_pos	15424.0159320607
TMABADH_pos	0.0
TMDK1_pos	2401.2871556913437
TMDK1m_pos	1678.5464517008083
TMDPK_pos	7489.017029780787
TMDPPK_pos	4137.440063007757
TMDPP_neg	10.550071091322785
TMDPP_pos	11776.343657437914
TMDS_pos	11732.050057725886
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37089.64108438383
TMNDNCCOAtx_pos	138.02717680858177
TMNDNCCPT1_pos	494.4517457163216
TMNDNCCPT2_pos	494.4517457163216
TMNDNCCRNt_pos	494.4517457163216
TMNDNCt_neg	239.87959389131188
TMNDNCt_pos	13.067156629414484
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.451266657131697
TPI_neg	9150.741343679798
TPI_pos	3377.054919529834
TRDR2_pos	5058.970547797417
TRDR3_pos	5094.077541716734
TRDR_pos	2597.318825636702
TRDRm_pos	282.9383824654795
TREH_pos	0.0
TREHe_pos	3.0566594308108197
TRIODTHYSUFt_pos	20.91340117092435
TRIODTHYSULT_pos	20.91340117092435
TRIODTHYt2_neg	1046.6964720396347
TRIODTHYt2_pos	1047.0882205353844
TRIODTHYt_neg	1047.0882205353844
TRIODTHYt_pos	1046.6964720396347
TRIOK_pos	2832.8610287005004
TRPATB0tc_pos	1528.740933173346
TRPHYDRO2_pos	1997.4050973914734
TRPO2_pos	9.605941759441034
TRPt4_pos	1265.330245584782
TRPt_neg	795.290702879445
TRPt_pos	795.290702879445
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	67337.89463059326
TSTSTERONEGLCtr_neg	67337.89463059329
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	59630.14660249808
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	59630.14660249806
TSTSTERONEt_neg	54020.339484143675
TSTSTERONEt_pos	8.89021966043051
TSTSTERONEtr_neg	9.522872470570938
TSTSTERONEtr_pos	54020.33948414367
TSULt4_3_neg	0.0
TSULt4_3_pos	12.013704458548608
TTDCAFATPc_pos	8658.215726477865
TTDCAtr_neg	0.0
TTDCAtr_pos	3248.2152656124676
TTDCPT1_pos	10350.166799163371
TTDCPT2_pos	10350.166799163371
TTDCRNt_pos	10350.166799163371
TXA2te_neg	168.12648556965888
TXA2te_pos	0.0
TXA2tr_neg	168.12648556965885
TXA2tr_pos	0.0
TXASr_pos	168.12648556965885
TYMSFt_pos	19220.494190457965
TYMSULT_pos	19220.494190457965
TYR3MO2_pos	9814.128779148798
TYRASE_pos	12464.98656172031
TYRATB0tc_pos	1528.740933173346
TYRCBOX_pos	10646.62206351789
TYRDOPO3_pos	12464.98656172031
TYRDOPO_pos	48006.75843877067
TYROXDAc_pos	10740.26198557403
TYRPHELAT2tc_pos	479.1572605511682
TYRTA_neg	6692.0574506812645
TYRTA_pos	8119.640523268947
TYRTAm_neg	0.0
TYRTAm_pos	45009.42627082689
TYRt4_pos	1265.330245584782
TYRt_neg	479.1572605511682
TYRt_pos	795.290702879445
UAG2EMAi_pos	3878.067489137079
UAG4E_neg	874.411926070498
UAG4E_pos	9494.535746434804
UAGALDP_pos	551.1912911177876
UAGDP_pos	3878.067489137078
UDPACGALtl_neg	6983.8860585125785
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9090.957079468135
UDPDOLPT_U_pos	9090.957079468135
UDPG1P_pos	16181.122629700101
UDPG4E_neg	4850.603427289017
UDPG4E_pos	11741.300864714442
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6247.430337477032
UDPGD_pos	12477.26684212472
UDPGLCAter_neg	2042.3167376116023
UDPGLCAter_pos	2042.3167376116023
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	12777.144879712188
UDPGP_pos	3211.154863544991
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	6983.886058512576
UGALGTg_pos	6247.430337477032
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	10800.82326833982
UGCG_pos	12635.581721799193
UGLCNACtg_neg	0.0
UGLCNACtg_pos	18715.74846204642
UGLT_neg	375.1442853500051
UGLT_pos	375.1442853500051
UGT1A10r_neg	10.233548504951074
UGT1A10r_pos	64601.28162044965
UGT1A1r_pos	58876.238769683616
UGT1A2r_pos	42223.26361300576
UGT1A3r_pos	68699.757984694
UGT1A4r_pos	67337.89463059332
UGT1A5r2_pos	3831.7499642321936
UGT1A5r_pos	3815.675333755649
UGT1A6r_pos	56253.86097176519
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	68556.18848941202
UMPK2_neg	345.21258768408194
UMPK2_pos	345.21258768408194
UMPK2n_neg	346.26665896719703
UMPK2n_pos	346.26665896719703
UMPK3_neg	345.21258768408194
UMPK3_pos	345.21258768408194
UMPK3n_neg	346.26665896719703
UMPK3n_pos	346.26665896719703
UMPK4_neg	345.21258768408194
UMPK4_pos	345.21258768408194
UMPK4n_neg	346.26665896719703
UMPK4n_pos	346.26665896719703
UMPK5_neg	345.21258768408194
UMPK5_pos	345.21258768408194
UMPK5n_neg	346.26665896719703
UMPK5n_pos	346.26665896719703
UMPK6_neg	345.21258768408194
UMPK6_pos	345.21258768408194
UMPK6n_neg	346.26665896719703
UMPK6n_pos	346.26665896719703
UMPK7_neg	345.21258768408194
UMPK7_pos	345.21258768408194
UMPK7n_neg	346.26665896719703
UMPK7n_pos	346.26665896719703
UMPK_neg	345.21258768408194
UMPK_pos	345.21258768408194
UMPKm_neg	8856.870630854348
UMPKm_pos	0.0
UMPKn_neg	346.26665896719703
UMPKn_pos	346.26665896719703
UMPtr_neg	2042.3167376116023
UMPtr_pos	2042.3167376116023
UNK2_pos	15148.657795756608
UNK3_pos	15800.671002849158
UPP3S_pos	14452.097760373661
UPPDC1_pos	14452.097760373661
UPPN_pos	14098.515491988064
URATEt_pos	8856.798873888654
URATEtx_pos	11175.476231591358
URAt_neg	7172.272320963146
URAt_pos	5.5161836372098625
URCN_pos	11331.180729252033
UREAt5_neg	1172.882211676725
UREAt5_pos	1172.882211676725
UREAt_neg	1172.882211676725
UREAt_pos	1172.882211676725
UREAtm_neg	14406.246001836287
UREAtm_pos	0.0
URIDK2m_neg	6091.1412215053815
URIDK2m_pos	3534.4599383752907
URIK1_pos	383.354435578509
URIt4_pos	724.0866531962184
URIt5le_pos	1381.1771711606725
URIt_neg	724.0866531962184
URIt_pos	11595.984760532827
UROLACer_neg	0.0
UROLACer_pos	6748.815636180001
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	8856.870630854348
Uritm_pos	0.0
Uritn_neg	13093.333612242877
Uritn_pos	0.0
VACCCPT1_pos	89157.24852469149
VACCCPT2_pos	89157.24852469149
VACCCRNt_pos	89157.24852469149
VACCt_neg	8810.488767995432
VACCt_pos	7.78706744458944
VALATB0tc_pos	1586.0021719654962
VALLAT1tc_pos	604.9434380272131
VALPHELAT2tc_pos	536.4184993433182
VALTA_neg	7617.3423251252325
VALTA_pos	4050.6992735543686
VALTAm_neg	4050.6992735543686
VALTAm_pos	14987.019882048493
VALt4_pos	1322.591484376932
VALt5m_neg	4050.6992735543686
VALt5m_pos	14987.019882048493
VALtec_neg	536.4184993433182
VALtec_pos	852.5519416715949
VD3_neg	10883.985521285109
VD3_pos	75800.93318139306
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9878.263165744853
VITD3t2_pos	1045.0069621544112
VITD3t_pos	1045.0069621544112
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4107.779554451502
VITKtl_pos	4893.872696654215
VLCS2p_pos	65265.277636693994
VLCS2r_pos	74225.80565024995
VLCSp_pos	64285.39453604734
VLCSr_pos	70651.62007768959
WHDDCAte_neg	7.4512666571317
WHDDCAte_pos	0.0
WHHDCAte_neg	17952.923450008908
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7479.897534286645
WHTTDCAte_pos	0.0
XANDp_pos	12225.574165182083
XANtx_pos	11175.47623159136
XAO2x_pos	11689.529683848867
XAOx_pos	11175.476231591356
XOL27OHtm_neg	11097.204568953837
XOL27OHtm_pos	11425.097480557533
XOL7AH2tm_neg	68913.16768490312
XOL7AH2tm_pos	11072.815351228317
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11072.815351228317
XOL7AONEtr_pos	7862.448000678444
XOLDIOLONEt_neg	64285.39453604732
XOLDIOLONEt_pos	7862.448000678445
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6733.534087404107
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53379.5276859124
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53379.52768591243
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53523.756134384654
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53523.75613438464
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53522.998651167734
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53522.99865116774
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64285.39453604733
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8061.026261069843
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8061.026261069843
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5061.435224696054
XYLUR_neg	1261.4352246960548
XYLUR_pos	1270.3429434744553
XYLt_neg	849.5267244357306
XYLt_pos	0.0
XYLtly_pos	849.5267244357304
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	220.52763056795564
q10h2tc_neg	5596.421778036347
q10h2tc_pos	7404.200364172732
q10tm_neg	5596.421778036347
q10tm_pos	7404.200364172732
r0002_neg	2091.9680086431404
r0002_pos	2375.0
r0009_pos	4473.138322481576
r0010_pos	5828.373166316678
r0013_pos	40.99598204324921
r0016_neg	2672.780243323759
r0016_pos	4001.5244659140576
r0021_neg	1410.7572509277531
r0021_pos	486.4074255086509
r0022_neg	5212.637609393632
r0022_pos	439.6946600845881
r0027_neg	1419.6649697061534
r0027_pos	1217.1984093522938
r0028_pos	3437.160888552607
r0033_pos	14027.92248175597
r0034_pos	11502.325308373203
r0047_pos	2373.026385735562
r0051_neg	3.9599724902316087
r0051_pos	26660.254476778682
r0055_neg	1495.4514994985557
r0055_pos	7610.646953948472
r0060_pos	7519.127800743276
r0062_pos	3385.5946869161103
r0068_pos	3336.668369642277
r0074_neg	1153.4701593775744
r0074_pos	2218.033767497277
r0081_neg	322.45275450485747
r0081_pos	322.45275450485747
r0082_pos	3547.136706153196
r0083_pos	294.4731272572217
r0084_pos	12412.451869916284
r0085_pos	5088.329851278875
r0086_pos	6919.55522639303
r0093_pos	5.338858667170654
r0097_pos	3336.668369642277
r0113_pos	18907.318518394964
r0119_pos	3117.3984408450638
r0122_pos	471.46456597319815
r0127_pos	6939.898942078569
r0129_neg	2085.184861797551
r0129_pos	6782.124282505308
r0130_neg	7386.8571646181845
r0130_pos	2085.184861797551
r0139_neg	3.2390846166238516
r0139_pos	7.74677571215451
r0142_pos	9238.713746353147
r0145_neg	1073.30409827053
r0145_pos	57292.86251271166
r0149_neg	7.74677571215451
r0149_pos	3.2390846166238516
r0153_pos	471.46456597319815
r0156_pos	5088.329851278875
r0157_pos	6919.55522639303
r0160_pos	2832.8610287005004
r0163_pos	10857.646885261403
r0165_pos	471.46456597319815
r0166_pos	11692.32709034964
r0170_neg	386.9142910885364
r0170_pos	73989.53856615811
r0173_neg	2556.803807052711
r0173_pos	2556.803807052711
r0178_neg	1270.060093960244
r0178_pos	12279.035759164013
r0179_pos	1270.060093960244
r0181_neg	3.239084616623851
r0181_pos	3.239084616623851
r0186_pos	11490.929461752097
r0191_pos	591.118848025309
r0193_neg	8516.461763276844
r0193_pos	6712.9353043719
r0196_neg	307.1230963964177
r0196_pos	14556.762679004229
r0202_neg	2556.803807052711
r0202_pos	2556.803807052711
r0208_neg	2994.6058355005284
r0208_pos	18355.003473413053
r0210_pos	7620.67788802795
r0224_pos	562.9178759773152
r0226_pos	3361.8094243420906
r0233_pos	5724.800719239715
r0236_pos	1261.4765828257605
r0239_neg	0.0
r0239_pos	9.866379842942322
r0242_neg	3.386851269998486
r0242_pos	3.386851269998486
r0245_neg	3377.054919529833
r0245_pos	6585.710295969724
r0246_pos	10525.258946818365
r0249_neg	2364.067036581888
r0249_pos	2364.067036581888
r0265_pos	5724.800719239715
r0267_neg	2102.4665603538597
r0267_pos	2093.558841575459
r0268_neg	2093.558841575459
r0268_pos	2102.4665603538597
r0276_neg	3737.3550581831782
r0276_pos	400.5832445193394
r0280_pos	471.46456597319815
r0281_neg	4.5203244959948705
r0281_pos	14831.950442640717
r0283_pos	4740.666635027693
r0287_pos	17682.670107297614
r0295_pos	504.77541954325045
r0301_pos	3737.3550581831796
r0308_pos	7287.685820197225
r0309_neg	4893.92532006656
r0309_pos	16864.97543352328
r0310_pos	4831.53142103792
r0311_pos	8134.330418375882
r0317_neg	314.7409600333524
r0317_pos	314.7409600333524
r0321_pos	3779.1219331657976
r0330_pos	1252.56886404736
r0331_pos	4054.8459841756608
r0339_pos	5018.667373191027
r0340_pos	10525.258946818365
r0345_neg	1060.2466041807927
r0345_pos	1060.2466041807927
r0354_pos	3105.944655909899
r0355_pos	3105.944655909899
r0357_pos	4084.824053828719
r0358_pos	4084.8240538287173
r0360_pos	5346.961878595605
r0361_pos	5282.182817681784
r0363_pos	6582.826162982078
r0364_pos	6537.287473627146
r0365_pos	12451.087977439998
r0377_pos	3446.4822427168174
r0381_neg	4100.152433426786
r0381_pos	9877.759211402506
r0383_pos	6656.383156578864
r0384_pos	10733.31943886591
r0385_pos	12090.468890031158
r0386_pos	10616.301905761227
r0388_neg	4231.866857390412
r0388_pos	10069.015672011732
r0389_neg	4231.866857390413
r0389_pos	9032.025022627715
r0390_neg	3008.269604542538
r0390_pos	4.274999999999999
r0391_neg	11.529715110781822
r0391_pos	4145.76675664631
r0392_neg	2832.8610287005004
r0392_pos	6078.431591499505
r0393_pos	10525.258946818365
r0394_neg	492.400792845834
r0394_pos	5636.445001245023
r0395_pos	492.400792845834
r0398_pos	5352.919160055435
r0399_neg	266.52997157514915
r0399_pos	5895.598114262157
r0400_neg	4991.963613395845
r0400_pos	18843.69096818859
r0402_pos	0.0
r0403_neg	1997.4050973914734
r0403_pos	7.405128536130485
r0407_neg	544.2177131911411
r0407_pos	2656.6284708325893
r0408_neg	440.332018811795
r0408_pos	440.332018811795
r0409_neg	440.332018811795
r0409_pos	440.332018811795
r0410_neg	4.146412999487988
r0410_pos	4.667187787386305
r0413_pos	471.46456597319815
r0422_neg	0.0
r0422_pos	3547.136706153196
r0423_pos	294.4731272572217
r0424_neg	0.0
r0424_pos	12412.451869916282
r0425_neg	342.02867054198555
r0425_pos	448.11697166237457
r0426_neg	314.7409600333524
r0426_pos	314.7409600333524
r0434_neg	2183.4668012352668
r0434_pos	5038.567900421903
r0437_neg	3074.4555987539616
r0437_pos	5038.567900421903
r0441_neg	0.0
r0441_pos	306.02361112643234
r0443_pos	294.024076233691
r0450_neg	0.0
r0450_pos	3884.6197981737196
r0451_pos	69.21330011286271
r0456_pos	3331.2409186904433
r0463_neg	9680.621329523772
r0463_pos	0.0
r0464_neg	339.08993436927415
r0464_pos	339.08993436927415
r0470_pos	569.4054310363198
r0472_neg	6865.479448294219
r0472_pos	667.3366852573118
r0474_neg	7323.880177127979
r0474_pos	667.3366852573118
r0475_neg	5252.590698313924
r0475_pos	667.3366852573118
r0480_neg	15688.64303008026
r0480_pos	12390.998985758719
r0483_neg	322.45275450485747
r0483_pos	322.45275450485747
r0488_neg	19834.501564155777
r0488_pos	309.75853046950084
r0494_neg	3.2390846166238516
r0494_pos	7.74677571215451
r0497_neg	7.74677571215451
r0497_pos	3.2390846166238516
r0502_pos	8961.94066314072
r0504_pos	8800.476231591354
r0509_pos	403.2925081365141
r0512_neg	7214.786296808093
r0512_pos	571.8255947557158
r0514_pos	3636.071131430462
r0517_neg	307.1230963964177
r0517_pos	14556.76267900423
r0522_pos	1589.4332913086907
r0523_pos	1589.4332913086907
r0525_neg	371.6027488173486
r0525_pos	25.72470005055889
r0527_neg	12.2412249799962
r0527_pos	5233.57053589928
r0531_neg	383.354435578509
r0531_pos	3371.431441341482
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14131.802485917315
r0541_neg	287.11346735883774
r0541_pos	79.1707176649228
r0545_pos	778.4583176798513
r0546_pos	0.0
r0547_neg	778.4583176798513
r0547_pos	18647.354092993886
r0548_pos	0.0
r0549_neg	339.08993436927415
r0549_pos	339.08993436927415
r0552_neg	396.02540192931923
r0552_pos	446.7276405793866
r0553_neg	446.7276405793866
r0553_pos	396.02540192931923
r0555_pos	6656.383156578864
r0556_neg	10733.319438865909
r0556_pos	0.0
r0557_pos	69.2133001128627
r0558_neg	1318.5031296106301
r0558_pos	1318.5031296106301
r0559_neg	1318.5031296106301
r0559_pos	1318.5031296106301
r0560_pos	11925.958625264799
r0561_pos	265.3994636655669
r0568_pos	7260.458486318087
r0570_neg	4252.62094124629
r0570_pos	5996.598643878395
r0571_neg	12876.672496144252
r0571_pos	2107.076385059544
r0573_pos	7171.006967443543
r0575_neg	386.9142910885364
r0575_pos	73989.53856615808
r0578_neg	3970.713402894781
r0578_pos	4060.75492449631
r0579_pos	3970.713402894781
r0580_pos	4493.871026437197
r0584_neg	5233.57053589928
r0584_pos	3325.4182885118867
r0587_neg	3.386851269998486
r0587_pos	3.386851269998486
r0590_pos	14027.92248175597
r0591_neg	40833.25594528858
r0591_pos	3241.441621052215
r0594_pos	25.932001824497068
r0595_pos	8524.63033233051
r0596_pos	12451.087977439998
r0598_pos	0.0
r0603_neg	295.47597016481626
r0603_pos	9297.574818719031
r0604_pos	9526.752486160924
r0610_neg	538.2632730327871
r0610_pos	538.2632730327871
r0611_neg	538.2632730327871
r0611_pos	538.2632730327871
r0614_neg	3970.713402894781
r0614_pos	31880.585477673
r0615_neg	719.3602410085457
r0615_pos	728.2679597869462
r0616_neg	681.5551943628834
r0616_pos	11979.282414236595
r0617_neg	728.2679597869462
r0617_pos	719.3602410085457
r0618_pos	681.5551943628834
r0620_neg	0.0
r0620_pos	10857.646885261402
r0625_pos	0.0
r0627_neg	4108.035085664844
r0627_pos	9.29987508886693
r0629_neg	4022.4155648792425
r0629_pos	11709.471948402319
r0630_neg	3216.729803358292
r0630_pos	12994.78378973292
r0633_neg	5225.904245487742
r0633_pos	18362.916069389583
r0634_neg	33484.908656449385
r0634_pos	443.46565666672103
r0636_pos	13794.457655478987
r0637_pos	13794.457655478987
r0638_neg	5145.2021213987555
r0638_pos	19121.712381532227
r0639_pos	13993.357723077015
r0641_neg	3132.589369174782
r0641_pos	3132.589369174782
r0642_neg	1318.5031296106301
r0642_pos	446.3800270755288
r0643_neg	2107.076385059544
r0643_pos	12876.672496144249
r0644_neg	1318.5031296106301
r0644_pos	446.3800270755288
r0645_neg	0.0
r0645_pos	46.71442270520325
r0647_neg	1202.819574390339
r0647_pos	0.0
r0650_neg	4525.979211124445
r0650_pos	4525.979211124445
r0651_neg	4525.979211124445
r0651_pos	3181.355598329829
r0652_neg	5146.088432171283
r0652_pos	14768.460216701047
r0653_pos	12242.666280842403
r0655_neg	308.9812162437993
r0655_pos	11050.443557923414
r0656_pos	10616.301905761227
r0660_neg	18570.55826570842
r0660_pos	5334.419360376228
r0661_pos	24047.760137004345
r0666_neg	0.0
r0666_pos	20184.019724797534
r0668_neg	4991.963613395845
r0668_pos	18843.690968188588
r0669_pos	11833.335371981631
r0670_pos	9526.752486160924
r0671_pos	14132.55051692235
r0672_neg	53523.75613438464
r0672_pos	12090.63982370542
r0673_pos	0.0
r0679_neg	14863.598993213582
r0679_pos	3970.7134028947808
r0680_neg	3970.713402894781
r0680_pos	31880.585477673
r0683_pos	12627.617260772191
r0686_neg	359.2239543073717
r0686_pos	11995.03143955008
r0688_neg	1221.435739040358
r0688_pos	1230.3434578187585
r0698_pos	15768.5325199762
r0706_pos	64285.39453604728
r0707_neg	4.491930017304371
r0707_pos	6.533215384080659
r0714_pos	12242.666280842403
r0715_pos	23386.945948382247
r0716_pos	12242.666280842403
r0717_pos	23386.945948382247
r0718_pos	13993.357723077015
r0719_pos	24047.76013700435
r0720_pos	13993.357723077015
r0721_pos	24047.76013700435
r0722_neg	5334.419360376228
r0722_pos	18570.558265708427
r0723_pos	24047.760137004345
r0724_neg	18570.558265708427
r0724_pos	5334.419360376228
r0726_neg	443.46565666672103
r0726_pos	33484.90865644938
r0727_pos	24047.76013700435
r0728_neg	33484.908656449385
r0728_pos	443.46565666672103
r0729_pos	24047.76013700435
r0730_pos	17682.670107297618
r0731_pos	17682.670107297618
r0732_pos	17682.670107297618
r0733_pos	17682.670107297614
r0734_pos	17682.670107297614
r0735_neg	5161.995256726264
r0735_pos	33266.93314671416
r0739_neg	66983.6255593243
r0739_pos	7928.844658980709
r0741_neg	0.0
r0741_pos	68274.46716503036
r0743_pos	64285.39453604732
r0744_pos	64285.39453604732
r0747_neg	11175.65973789064
r0747_pos	2093.558841575459
r0750_neg	64442.818759713184
r0750_pos	2093.558841575459
r0752_neg	731.7455522557887
r0752_pos	0.0
r0753_pos	731.7455522557887
r0754_neg	731.7455522557887
r0754_pos	0.0
r0755_pos	731.7455522557887
r0756_neg	731.7455522557887
r0756_pos	0.0
r0757_pos	731.7455522557887
r0758_neg	446.3800270755288
r0758_pos	0.0
r0774_neg	9.628186320161605
r0774_pos	9.628186320161605
r0779_pos	11833.335371981631
r0780_neg	73964.7015310118
r0780_pos	266.62220304461977
r0781_neg	0.0
r0781_pos	73964.7015310118
r0782_pos	10550.043285706519
r0783_neg	413.31523472788484
r0783_pos	5147.028026945995
r0784_neg	1261.4352246960548
