	Ob-911-d_S148_L007_R1_001
R_group_phosphotase_3_pos	4176.2191553794655
Rtotaltl_neg	37952.901981772
Rtotaltl_pos	0.0
Rtotaltp_neg	0.0
Rtotaltp_pos	0.0
S23T2g_pos	7540.428782572098
S23T3g_pos	10770.693530915263
S23T4g_pos	7507.650522747487
S23Tg_pos	217.34023478447904
S26Tg_pos	17511.130884489972
S2L2FN2M2MASNt_pos	17511.130884489972
S2L2FN2M2MASNtly_pos	17619.25773668225
S2L2N2M2MASNtly_pos	17623.447642219686
S2T1g_pos	0.0
S2T2g_pos	0.0
S2T3g_pos	0.0
S2T4g_pos	0.0
S2TASE1ly_pos	343.494849146389
S2TASE2ly_pos	343.49484914638896
S2TASE3ly_pos	100.38555069166902
S2TASE4ly_pos	128.46499791102684
S2TASE5ly_pos	128.4649979110268
S3T1g_pos	0.0
S3T2g_pos	0.0
S3T3g_pos	0.0
S3TASE1ly_neg	0.0
S3TASE1ly_pos	343.494849146389
S3TASE2ly_neg	0.0
S3TASE2ly_pos	343.494849146389
S3TASE3ly_neg	0.0
S3TASE3ly_pos	343.494849146389
S4T1g_pos	0.0
S4T2g_pos	0.0
S4T3g_pos	0.0
S4T4g_pos	0.0
S4T5g_pos	0.0
S4T6g_pos	0.0
S4TASE1ly_neg	0.0
S4TASE1ly_pos	84.12124033584429
S4TASE2ly_neg	0.0
S4TASE2ly_pos	184.94451006147432
S4TASE3ly_neg	0.0
S4TASE3ly_pos	100.55417022480502
S4TASE4ly_neg	0.0
S4TASE4ly_pos	148.87377144446916
S4TASE5ly_neg	0.0
S4TASE5ly_pos	148.87377144446913
S6T10g_pos	10770.693530915263
S6T11g_pos	10770.693530915263
S6T12g_pos	10770.693530915263
S6T13g_pos	10770.693530915263
S6T14g_pos	10770.693530915263
S6T15g_pos	10770.693530915263
S6T16g_pos	7507.650522747488
S6T17g_pos	7507.650522747488
S6T18g_pos	7507.650522747488
S6T19g_pos	0.0
S6T1g_pos	7540.428782572098
S6T20g_pos	0.0
S6T21g_pos	0.0
S6T22g_pos	0.0
S6T23g_pos	0.0
S6T24g_pos	0.0
S6T25g_pos	0.0
S6T2g_pos	7540.428782572098
S6T3g_pos	7540.428782572098
S6T4g_pos	10770.693530915263
S6T5g_pos	10770.693530915263
S6T6g_pos	10770.693530915263
S6T7g_pos	10770.693530915263
S6T8g_pos	10770.693530915263
S6T9g_pos	10770.693530915263
S6TASE10ly_neg	0.0
S6TASE10ly_pos	11931.668724375593
S6TASE11ly_neg	0.0
S6TASE11ly_pos	11933.64787183975
S6TASE12ly_neg	0.0
S6TASE12ly_pos	11933.647871839761
S6TASE13ly_neg	0.0
S6TASE13ly_pos	11933.647871839757
S6TASE14ly_neg	0.0
S6TASE14ly_pos	11933.647871839756
S6TASE15ly_neg	0.0
S6TASE15ly_pos	11933.647871839754
S6TASE16ly_neg	0.0
S6TASE16ly_pos	11933.647871839756
S6TASE17ly_neg	0.0
S6TASE17ly_pos	11933.647871839756
S6TASE18ly_neg	0.0
S6TASE18ly_pos	11933.647871839756
S6TASE19ly_neg	0.0
S6TASE19ly_pos	11933.647871839756
S6TASE1ly_neg	0.0
S6TASE1ly_pos	343.4948491463891
S6TASE20ly_neg	0.0
S6TASE20ly_pos	11933.647871839757
S6TASE21ly_neg	0.0
S6TASE21ly_pos	11933.647871839754
S6TASE22ly_neg	0.0
S6TASE22ly_pos	7657.88807399464
S6TASE23ly_neg	0.0
S6TASE23ly_pos	7663.454813031589
S6TASE24ly_neg	0.0
S6TASE24ly_pos	7731.168902367327
S6TASE25ly_neg	0.0
S6TASE25ly_pos	7575.679039959701
S6TASE26ly_neg	0.0
S6TASE26ly_pos	7580.807571164648
S6TASE2ly_neg	0.0
S6TASE2ly_pos	343.49484914638913
S6TASE3ly_neg	0.0
S6TASE3ly_pos	343.49484914638896
S6TASE4ly_neg	0.0
S6TASE4ly_pos	83.94191029828066
S6TASE5ly_neg	0.0
S6TASE5ly_pos	83.94191029828067
S6TASE6ly_neg	0.0
S6TASE6ly_pos	128.62290693973517
S6TASE7ly_neg	0.0
S6TASE7ly_pos	128.6229069397352
S6TASE8ly_neg	0.0
S6TASE8ly_pos	148.87377144446916
S6TASE9ly_neg	0.0
S6TASE9ly_pos	148.87377144446916
SACCD3m_pos	25.999236103998626
SACCD4m_pos	427.2412598753449
SADT_pos	7143.0368933695145
SALMCOM2_pos	41984.84167047978
SALMCOM_pos	0.0
SAMHISTA_pos	13010.651813488103
SARCOXp_pos	0.0
SARCStex_pos	10.017394274746293
SARCStm_pos	10839.9270122787
SARCStp_pos	0.0
SARDHm_pos	10839.9270122787
SBCOAACOTx_pos	7843.911602933205
SBPP1er_pos	6348.190134885203
SBPP3er_pos	6348.190134885203
SBTD_D2_pos	2822.3767596523458
SBTR_pos	1267.5593869238623
SBT_Dtde_neg	4937.954395302275
SBT_Dtde_pos	1900.0
SBTle_pos	1900.0
SCP21cx_pos	4065.1877616911556
SCP21x_neg	4065.1877616911556
SCP21x_pos	46.02606503546009
SCP22x_neg	3151.605627831578
SCP22x_pos	2448.626587842812
SCP2x_pos	18088.12123683773
SCPx_pos	64686.75942551518
SEAHCYSHYD_pos	0.0
SEAHCYStn_neg	0.0
SEAHCYStn_pos	0.0
SEASMETtn_neg	0.0
SEASMETtn_pos	0.0
SEBACACT_pos	7843.911602933204
SEBACIDTD_neg	0.0
SEBACIDTD_pos	7843.911602933204
SEBCOACROT_neg	7843.911602933204
SEBCOACROT_pos	47487.77662920643
SEBCOAPET_pos	7843.911602933204
SELADT_pos	0.0
SELCYSLY2_pos	0.0
SELCYSLY_pos	0.0
SELCYSTGL_pos	0.0
SELCYSTS_pos	0.0
SELMETAT_pos	0.0
SELNPS_pos	0.0
SELt4_3_neg	0.0
SELt4_3_pos	0.0
SERALANaEx_pos	719.8099565476459
SERASNNaEx_pos	954.5659162648917
SERATB0tc_pos	1265.3931343297418
SERCYSNaEx_pos	683.4268674600474
SERDGLNexR_neg	601.0723552512607
SERDGLNexR_pos	601.0723552512607
SERDGLYexR_neg	601.0723552512607
SERDGLYexR_pos	601.0723552512607
SERGLNNaEx_pos	766.7051314935067
SERGLNexR_neg	500.6024048935966
SERGLNexR_pos	601.0723552512607
SERGLYexR_neg	500.6024048935966
SERGLYexR_pos	601.0723552512607
SERHL_pos	7729.24617552592
SERLYSNaex_pos	656.4054915350542
SERPT_pos	19308.70969434073
SERTHRNaEx_pos	719.8099565476459
SERt4_pos	417.9174854539966
SERtN1_neg	1202.5476465747968
SERtN1_pos	1209.3002312648923
SERtp_neg	0.0
SERtp_pos	12324.126822926948
SFCYSc_neg	0.0
SFCYSc_pos	21360.07072593227
SFCYSe_neg	0.0
SFCYSe_pos	21360.07072593225
SFGTH_pos	21006.27093257263
SGALSIDEtg_neg	37861.51186894165
SGALSIDEtg_pos	0.0
SGALSIDEtl_neg	0.0
SGALSIDEtl_pos	37861.511868941656
SGPL11r_pos	0.0
SGPL12r_pos	32237.886672743694
SIAASE2ly_pos	11931.668724375595
SIAASE3ly_pos	7657.88807399464
SIAASE4ly_pos	7575.6790399597
SIAASE_pos	0.0
SIAASEly_pos	17623.447642219693
SIAT4Bg_pos	11234.04797534886
SIAT9g_pos	19254.08079653663
SLCBK1_pos	3324.3393891784976
SLDt_pos	14754.273205267446
SLDx_neg	14754.273205267446
SLDx_pos	0.0
SLDxm_neg	0.0
SLDxm_pos	0.0
SMPD3g_pos	7759.822745745097
SMPD3l_pos	59297.29820971416
SMPD4_pos	32200.578919545966
SMS_pos	7759.822745745096
SO4CLtex2_pos	5116.443650650855
SO4HCOtex_pos	977.9816771799088
SO4OXAtex2_pos	5097.185734999815
SO4t4_2_neg	960.5976215470611
SO4t4_2_pos	4587.575620708456
SO4tl_neg	0.0
SO4tl_pos	37604.687509887204
SOAT11_pos	0.0
SOAT11r_pos	0.0
SOAT12_pos	0.0
SOAT12r_pos	0.0
SPC_HSt_neg	11.399144976456984
SPC_HSt_pos	28124.179064809934
SPH1Pte_neg	13.071250786628793
SPH1Pte_pos	19308.70969434073
SPH1Ptr_neg	0.0
SPH1Ptr_pos	6348.190134885203
SPHGNtr_neg	0.0
SPHGNtr_pos	6348.1901348852025
SPHINGStl_neg	37952.901981771996
SPHINGStl_pos	0.0
SPHINGStr_neg	6348.190134885204
SPHINGStr_pos	0.0
SPHK21c_pos	6348.1901348852025
SPHMDAc_pos	28124.17906480993
SPHMYLNtg_neg	0.0
SPHMYLNtg_pos	7759.822745745094
SPHMYLNtl_neg	0.0
SPHMYLNtl_pos	59297.29820971418
SPHS1Pte_neg	9.30269088974739
SPHS1Pte_pos	32382.203623810194
SPHS1Ptr_neg	0.0
SPHS1Ptr_pos	6348.1901348852025
SPMDOX_pos	4023.66772890544
SPMS_pos	23461.916924165584
SPMTDe_neg	1900.0
SPMTDe_pos	1900.0
SPODM_pos	8689.794992006442
SPODMe_pos	8723.625611834943
SPODMm_pos	8701.44499070323
SPODMn_pos	8810.086704738604
SPODMx_pos	8749.644992006442
SPRMS_pos	15162.960983752826
SPRMTDe_neg	15215.107798094437
SPRMTDe_pos	2.004189439243997
SPR_pos	0.0
SPRn_pos	0.0
SPTix_pos	12324.126822926946
SQLEr_pos	74323.62312412293
SQLSr_pos	375.3282259667544
SR5AR2r_pos	55707.53831101819
SR5ARr_pos	55246.686293951985
SRTN23OX_pos	0.0
SRTNACT_pos	0.0
SRTNMTX_pos	0.0
SRTNt6_2_r_neg	2151.3116492943373
SRTNt6_2_r_pos	2129.9944139857557
SRTNtu_neg	1354.4836148780355
SRTNtu_pos	1354.4836148780355
ST3GAL21g_pos	12412.758586969143
ST3GAL22g_pos	12599.495095787139
ST3GAL23g_pos	12792.137984794348
ST3GAL31g_pos	11594.686386261952
ST3GAL61g_pos	11555.831326039319
ST3GAL62g_pos	10125.336699803338
ST6GALNAC21_pos	11234.047975348858
ST6GALNAC22_pos	11234.047975348858
ST6GALNAC23_pos	12361.061787578145
ST6GALNAC24_pos	12361.061787578145
ST6GALNAC25_pos	12789.286822945975
ST6GALNAC26_pos	12789.286822945975
ST6GALNAC27_pos	13064.004724887589
ST6GALNAC28_pos	13064.004724887582
ST6GALNAC31_pos	12604.93492271526
ST6GALNAC62_pos	12792.137984794334
ST8SIA11_pos	11274.445507551462
ST8SIA12_pos	19254.08079653663
ST8SIA51g_pos	18523.567493506776
ST8SIA52g_pos	12870.081887351178
ST8SIA53g_pos	12599.495095787137
ST8SIA54g_pos	12412.758586969152
ST8SIA55g_pos	13100.729754162676
ST8SIA56g_pos	12370.396979045934
STCOATxc_pos	4935.719113513585
STCOAtx_neg	4935.7191135135845
STCOAtx_pos	8904.222624138534
STRDNCCOAtxc_pos	62.52793569086165
STRDNCCPT1_pos	40.17680446765985
STRDNCCPT2_pos	40.17680446765985
STRDNCCRNt_pos	40.17680446765985
STRDNCt_neg	6.914227077066996
STRDNCt_pos	4164.201325916504
STS1_pos	7143.036893369515
STS1r_pos	0.0
STS2_pos	7163.243327724999
STS2r_pos	0.0
SUBEACTD_neg	0.0
SUBEACTD_pos	7843.911602933204
SUBERCACT_neg	7843.911602933204
SUBERCACT_pos	27508.751047748116
SUBERCROT_neg	7843.911602933205
SUBERCROT_pos	27508.751047748094
SUBERICACT_pos	7843.911602933204
SUCCACT_pos	7836.928679763903
SUCCCROT_neg	7843.911602933204
SUCCCROT_pos	43407.41462374269
SUCCOAPET_pos	7843.911602933204
SUCCTD_neg	1900.0
SUCCTD_pos	1900.0
SUCCt2m_neg	358.86553648169377
SUCCt2m_pos	358.86553648169377
SUCCt4_2_neg	5515.01033391781
SUCCt4_2_pos	6.217625991155459
SUCCtp_neg	1900.0
SUCCtp_pos	1900.0
SUCD1m_neg	419.7504935833339
SUCD1m_pos	14865.015013695778
SUCOAS1m_neg	444.0060029010316
SUCOAS1m_pos	444.0060029010316
SUCOASm_neg	444.0060029010316
SUCOASm_pos	444.0060029010316
SUCRe_pos	3.4983901968846305
SULFOX_pos	8907.715699499322
Ser_Thrtg_neg	7011.01081467316
Ser_Thrtg_pos	0.0
T2M26DCOAHLm_neg	0.0
T2M26DCOAHLm_pos	0.0
T2M26DCOAHLx_neg	0.0
T2M26DCOAHLx_pos	0.0
T4HCINNMFM_pos	45175.3973300431
T4HCINNOX_pos	0.0
TAGAT_Dt_pos	6.9843429188189425
TAGHSTDe_pos	1900.0
TAGt_neg	5713.2755711337995
TAGt_pos	1900.0
TALA_neg	2675.397306948564
TALA_pos	546.1001641687756
TAUBETAtc_pos	523.4161954585384
TAUPAT1c_pos	681.1974902118357
TAURCHAe_pos	1366.2502375238223
TAURt4_2_r_neg	523.4161954585384
TAURt4_2_r_pos	1420.9160930221788
TAURtcx_neg	1280.894800567135
TAURtcx_pos	4200.105884056011
TAXOLte_neg	0.0
TAXOLte_pos	7.424895657340595
TCHOLAt2_pos	923.5073762513317
TCHOLAt3_pos	3166.359253225879
TCHOLAt_neg	770.9646845847194
TCHOLAt_pos	1575.364239024204
TCHOLAte_neg	1197.4233431400523
TCHOLAte_pos	1578.651917638982
TCHOLAtx_neg	7772.45478594532
TCHOLAtx_pos	3250.105884056011
TCYNTt_pos	6.7163201925046705
TCYNTtm_pos	11.809764060136855
TDCHOLAte_neg	1350.157689509358
TDCHOLAte_pos	2200.2941756340388
TDCHOLAtx_neg	4200.105884056011
TDCHOLAtx_pos	3250.105884056011
TDCRNe_pos	8047.189431369678
TDPDRE_pos	0.0
TDPDRR_pos	0.0
TDPGDH_pos	0.0
TDP_pos	8427.913219383052
TDPm_pos	7612.819989925924
TETDEC2CRNe_pos	12490.165291627112
TETDECE1CRNe_pos	12490.165291627112
TETHEX3COAtx_neg	0.0
TETHEX3COAtx_pos	22.415592238996958
TETHEX3t_neg	7.761419906162444
TETHEX3t_pos	10.098193124349743
TETPENT3COAtx_neg	0.0
TETPENT3COAtx_pos	10.798058798131107
TETPENT3CPT1_pos	0.0
TETPENT3CPT2_pos	0.0
TETPENT3CRNt_pos	0.0
TETPENT3t_neg	0.0
TETPENT3t_pos	7.761419906162444
TETPENT6COAtx_neg	0.0
TETPENT6COAtx_pos	10.798058798131105
TETPENT6CPT1_pos	0.0
TETPENT6CPT2_pos	0.0
TETPENT6CRNt_pos	0.0
TETPENT6t_neg	0.0
TETPENT6t_pos	10.798058798131107
TETTET6COAtx_neg	0.0
TETTET6COAtx_pos	10.098193124349741
TETTET6CPT1_pos	0.0
TETTET6CPT2_pos	0.0
TETTET6CRNt_pos	0.0
TETTET6t_neg	0.0
TETTET6t_pos	10.09819312434974
THBPT4ACAMDASE_pos	290.9761888006709
THCHOLSTOICtm_neg	0.0
THCHOLSTOICtm_pos	64686.759425515105
THD1m_pos	1411.3057107846225
THFt2_neg	4976.183495739711
THFt2_pos	41.42179093664092
THFtl_neg	3208.7141143409353
THFtl_pos	0.0
THFtm_neg	3403.5781714095397
THFtm_pos	6901.033006248356
THMATPe_pos	4456.427478763089
THMDt4_pos	6.898524983939595
THMDt5le_pos	7.218802703270536
THMMPt4_neg	12087.245801086718
THMMPt4_pos	9.135181564697222
THMMPtm_neg	7612.819989925924
THMMPtm_pos	0.0
THMPPtm_pos	7612.819989925924
THMP_pos	7562.76522622036
THMTP_pos	4201.803353897784
THMTPt_pos	27730.837720885163
THMt2m_pos	0.0
THMt3_neg	0.0
THMt3_pos	4456.427478763089
THP2Ctp_neg	48.756418885011264
THP2Ctp_pos	0.0
THRALANaEx_pos	719.8099565476459
THRASNNaEx_pos	954.5659162648917
THRATB0tc_pos	1265.3931343297418
THRCYSNaEx_pos	683.4268674600474
THRD_L_pos	4.850366652593689
THRGLNNaEx_pos	766.7051314935067
THRGLNexR_neg	561.4494939339411
THRGLNexR_pos	601.0723552512607
THRGLYexR_neg	561.4494939339411
THRGLYexR_pos	601.0723552512607
THRPHELAT2tc_pos	578.0058563971114
THRSERNaEx_pos	719.809956547646
THRS_pos	0.0
THRt4_pos	478.76457449434105
THYMDt1_pos	6.092670467113378
THYMDtl_neg	0.0
THYMDtl_pos	0.0
THYMDtm_neg	2548.437286185121
THYMDtm_pos	4983.165634718389
THYMt_neg	12050.588576366945
THYMt_pos	9.23587513640136
THYOXt2_neg	760.8958135462121
THYOXt2_pos	764.1834921609902
THYOXt_neg	764.1834921609902
THYOXt_pos	760.8958135462121
THYPX_pos	9.932204343593181
TIGCRNe_pos	11980.649994567333
TKT1_neg	19223.74250774326
TKT1_pos	15529.212494573076
TKT2_neg	19223.742507743256
TKT2_pos	15529.212494573076
TMABADH_pos	0.0
TMDK1_pos	2467.114803416771
TMDK1m_pos	1723.147668439944
TMDPK_pos	7562.76522622036
TMDPPK_pos	4201.803353897784
TMDPP_neg	10.692938916093874
TMDPP_pos	12050.588576366947
TMDS_pos	12021.058466915441
TMLYSOX_pos	0.0
TMLYSter_pos	0.0
TMNDNCCOAtx_neg	37195.07258423962
TMNDNCCOAtx_pos	138.97476563599122
TMNDNCCPT1_pos	497.21338609497684
TMNDNCCPT2_pos	497.21338609497684
TMNDNCCRNt_pos	497.21338609497684
TMNDNCt_neg	240.21178185567
TMNDNCt_pos	13.116037409738423
TOLBUTAMIDEte_neg	0.0
TOLBUTAMIDEte_pos	7.424895657340596
TPI_neg	9188.80383985495
TPI_pos	3862.574139421487
TRDR2_pos	5093.991662261434
TRDR3_pos	5124.296091294796
TRDR_pos	2647.1743827867867
TRDRm_pos	288.281552800026
TREH_pos	0.0
TREHe_pos	3.060894574291332
TRIODTHYSUFt_pos	21.023396988894767
TRIODTHYSULT_pos	21.023396988894767
TRIODTHYt2_neg	760.8958135462121
TRIODTHYt2_pos	764.1834921609902
TRIODTHYt_neg	764.1834921609902
TRIODTHYt_pos	760.8958135462121
TRIOK_pos	3323.0962011260362
TRPATB0tc_pos	1518.7038252982984
TRPHYDRO2_pos	1996.5611865735798
TRPO2_pos	9.671491359569139
TRPt4_pos	1285.0133372821538
TRPt_neg	770.1756851793938
TRPt_pos	770.1756851793938
TRYPTAOX_pos	0.0
TS3_neg	0.0
TS3_pos	0.0
TSTSTERONEGLCte_pos	67723.31137605532
TSTSTERONEGLCtr_neg	67723.31137605537
TSTSTERONEGLCtr_pos	0.0
TSTSTERONESULT_pos	59947.234216265424
TSTSTERONESte_neg	0.0
TSTSTERONESte_pos	59947.2342162654
TSTSTERONEt_neg	54239.38748351252
TSTSTERONEt_pos	8.96627666720361
TSTSTERONEtr_neg	9.585013257252568
TSTSTERONEtr_pos	54239.3874835125
TSULt4_3_neg	0.0
TSULt4_3_pos	11.809764060136855
TTDCAFATPc_pos	8684.656871774407
TTDCAtr_neg	0.0
TTDCAtr_pos	3310.737485193085
TTDCPT1_pos	10358.225514770184
TTDCPT2_pos	10358.225514770184
TTDCRNt_pos	10358.225514770184
TXA2te_neg	167.90882127191773
TXA2te_pos	0.0
TXA2tr_neg	167.90882127191773
TXA2tr_pos	0.0
TXASr_pos	167.90882127191773
TYMSFt_pos	19454.843446471037
TYMSULT_pos	19454.843446471037
TYR3MO2_pos	9960.79320675527
TYRASE_pos	12452.901887725433
TYRATB0tc_pos	1518.7038252982984
TYRCBOX_pos	10734.33316454336
TYRDOPO3_pos	12452.901887725433
TYRDOPO_pos	48305.26862926486
TYROXDAc_pos	10845.964186308966
TYRPHELAT2tc_pos	513.9300300180926
TYRTA_neg	6813.6053913575715
TYRTA_pos	8369.385801180179
TYRTAm_neg	0.0
TYRTAm_pos	45175.397330043124
TYRt4_pos	1285.0133372821538
TYRt_neg	513.9300300180926
TYRt_pos	770.1756851793938
UAG2EMAi_pos	3928.6201686203326
UAG4E_neg	863.848898483645
UAG4E_pos	9492.447124281687
UAGALDP_pos	543.7351848691665
UAGDP_pos	3928.6201686203317
UDPACGALtl_neg	7052.867627878695
UDPACGALtl_pos	0.0
UDPDOLPT_L_pos	9107.407100805847
UDPDOLPT_U_pos	9107.407100805847
UDPG1P_pos	16252.486617533204
UDPG4E_neg	4850.2906124357805
UDPG4E_pos	11762.337213538887
UDPGALt2g_pos	0.0
UDPGALtg_neg	0.0
UDPGALtg_pos	6339.999971521322
UDPGD_pos	12542.476126019079
UDPGLCAter_neg	2058.3928883714175
UDPGLCAter_pos	2058.3928883714175
UDPGLCAtg_neg	0.0
UDPGLCAtg_pos	0.0
UDPGLCter_neg	2850.0
UDPGLCter_pos	2850.0
UDPGLCtg_neg	0.0
UDPGLCtg_pos	0.0
UDPGLDCg_pos	0.0
UDPGNP_pos	12839.145307998473
UDPGP_pos	3237.2711806400243
UDPXYLter_neg	0.0
UDPXYLter_pos	0.0
UDPXYLtg_neg	0.0
UDPXYLtg_pos	0.0
UDPtl_neg	0.0
UDPtl_pos	7052.867627878694
UGALGTg_pos	6339.999971521322
UGALNACter_neg	0.0
UGALNACter_pos	0.0
UGALNACtg_neg	0.0
UGALNACtg_pos	10992.157407767092
UGCG_pos	12791.068520764627
UGLCNACtg_neg	0.0
UGLCNACtg_pos	18813.1274304034
UGLT_neg	375.3283340990072
UGLT_pos	375.3283340990072
UGT1A10r_neg	10.344511976838085
UGT1A10r_pos	64894.71921765509
UGT1A1r_pos	59216.53763242001
UGT1A2r_pos	42553.92368670837
UGT1A3r_pos	69115.69234728543
UGT1A4r_pos	67723.31137605534
UGT1A5r2_pos	3905.0363201066
UGT1A5r_pos	3889.5465973526398
UGT1A6r_pos	56437.15145370408
UGT1A7r_pos	0.0
UGT1A8r_pos	0.0
UGT1A9r_pos	68856.96650005037
UMPK2_neg	349.0818427242133
UMPK2_pos	349.0818427242133
UMPK2n_neg	350.3180808227679
UMPK2n_pos	350.3180808227679
UMPK3_neg	349.0818427242133
UMPK3_pos	349.0818427242133
UMPK3n_neg	350.3180808227679
UMPK3n_pos	350.3180808227679
UMPK4_neg	349.0818427242133
UMPK4_pos	349.0818427242133
UMPK4n_neg	350.3180808227679
UMPK4n_pos	350.3180808227679
UMPK5_neg	349.0818427242133
UMPK5_pos	349.0818427242133
UMPK5n_neg	350.3180808227679
UMPK5n_pos	350.3180808227679
UMPK6_neg	349.0818427242133
UMPK6_pos	349.0818427242133
UMPK6n_neg	350.3180808227679
UMPK6n_pos	350.3180808227679
UMPK7_neg	349.0818427242133
UMPK7_pos	349.0818427242133
UMPK7n_neg	350.3180808227679
UMPK7n_pos	350.3180808227679
UMPK_neg	349.0818427242133
UMPK_pos	349.0818427242133
UMPKm_neg	9509.843645262476
UMPKm_pos	0.0
UMPKn_neg	350.3180808227679
UMPKn_pos	350.3180808227679
UMPtr_neg	2058.3928883714175
UMPtr_pos	2058.3928883714175
UNK2_pos	15192.65603366979
UNK3_pos	15974.102245237376
UPP3S_pos	14632.902988837666
UPPDC1_pos	14632.902988837666
UPPN_pos	14303.745121927626
URATEt_pos	8888.099417663852
URATEtx_pos	11209.984060269031
URAt_neg	7271.403815216314
URAt_pos	5.601295187547678
URCN_pos	11463.254467958912
UREAt5_neg	1140.6728745406572
UREAt5_pos	1140.6728745406572
UREAt_neg	1140.6728745406572
UREAt_pos	1140.6728745406572
UREAtm_neg	14306.654923006998
UREAtm_pos	0.0
URIDK2m_neg	6340.172134213008
URIDK2m_pos	3565.0791285738974
URIK1_pos	394.14582606073776
URIt4_pos	785.3753227502509
URIt5le_pos	1384.805149320065
URIt_neg	785.3753227502509
URIt_pos	11707.641601792264
UROLACer_neg	0.0
UROLACer_pos	6748.072862057112
UTPtn_neg	0.0
UTPtn_pos	0.0
Uritl_neg	0.0
Uritl_pos	0.0
Uritm_neg	9509.843645262476
Uritm_pos	0.0
Uritn_neg	13213.283002701692
Uritn_pos	0.0
VACCCPT1_pos	89304.62123418126
VACCCPT2_pos	89304.62123418126
VACCCRNt_pos	89304.62123418126
VACCt_neg	8816.703318252301
VACCt_pos	7.753067109350503
VALATB0tc_pos	1518.7038252982984
VALLAT1tc_pos	583.8497220331913
VALPHELAT2tc_pos	581.1154045342113
VALTA_neg	7655.028228852185
VALTA_pos	3998.715680579853
VALTAm_neg	3998.715680579853
VALTAm_pos	15081.835396880553
VALt4_pos	1352.794406447718
VALt5m_neg	3998.715680579853
VALt5m_pos	15081.835396880548
VALtec_neg	581.7110991836571
VALtec_pos	837.9567543449583
VD3_neg	10926.296847294008
VD3_pos	76208.02813913663
VITD2Hm_pos	0.0
VITD2t_pos	0.0
VITD2tm_neg	0.0
VITD2tm_pos	0.0
VITD3Hm_pos	9896.682066134812
VITD3t2_pos	1047.3225863184953
VITD3t_pos	1047.3225863184953
VITD3tm3_pos	1900.0
VITD3tm_pos	1900.0
VITEtl_pos	4168.354036569546
VITKtl_pos	4935.7191135135845
VLCS2p_pos	65712.84130016473
VLCS2r_pos	74714.29028368572
VLCSp_pos	64686.7594255151
VLCSr_pos	71107.49936719748
WHDDCAte_neg	7.4248956573405955
WHDDCAte_pos	0.0
WHHDCAte_neg	17964.674666858184
WHHDCAte_pos	0.0
WHTSTSTERONEte_neg	0.0
WHTSTSTERONEte_pos	0.0
WHTTDCAte_neg	7505.511027328868
WHTTDCAte_pos	0.0
XANDp_pos	12273.442499959003
XANtx_pos	11209.984060269031
XAO2x_pos	11723.958864477618
XAOx_pos	11209.98406026903
XOL27OHtm_neg	11357.785224142759
XOL27OHtm_pos	11558.556929621564
XOL7AH2tm_neg	69330.42779535199
XOL7AH2tm_pos	11331.622136845044
XOL7AH2tr_neg	0.0
XOL7AH2tr_pos	0.0
XOL7AONEtr_neg	11331.622136845044
XOL7AONEtr_pos	7913.416606806349
XOLDIOLONEt_neg	64686.759425515105
XOLDIOLONEt_pos	7913.416606806349
XOLDIOLONEtm_neg	0.0
XOLDIOLONEtm_pos	0.0
XOLEST2HSTDle_pos	1900.0
XOLEST2te_neg	6723.157062599362
XOLEST2te_pos	1900.0
XOLESTte_neg	0.0
XOLESTte_pos	0.0
XOLTRI24tc_neg	0.0
XOLTRI24tc_pos	53549.903400000585
XOLTRI24te_neg	0.0
XOLTRI24te_pos	53549.90340000058
XOLTRI25tc_neg	0.0
XOLTRI25tc_pos	53796.042552261526
XOLTRI25te_neg	0.0
XOLTRI25te_pos	53796.0425522615
XOLTRI27tc_neg	0.0
XOLTRI27tc_pos	53738.30509072647
XOLTRI27te_neg	0.0
XOLTRI27te_pos	53738.305090726484
XOLTRIOLtm_neg	0.0
XOLTRIOLtm_pos	64686.75942551512
XOLTRIOLtr_neg	0.0
XOLTRIOLtr_pos	0.0
XSERtg_pos	0.0
XYLK_pos	8190.446639357545
XYLTD_Dr_neg	0.0
XYLTD_Dr_pos	8190.446639357545
XYLTer_pos	0.0
XYLTt_neg	0.0
XYLTt_pos	5075.969419306238
XYLUR_neg	1275.9694193062383
XYLUR_pos	1298.5469883567491
XYLt_neg	838.6366541197289
XYLt_pos	0.0
XYLtly_pos	838.636654119729
YVITEt_pos	2.8499999999999996
biomass_reaction_pos	223.073647501991
q10h2tc_neg	5625.120661233763
q10h2tc_pos	7397.385545089948
q10tm_neg	5625.120661233761
q10tm_pos	7397.385545089948
r0002_neg	2105.6143418091033
r0002_pos	2375.0
r0009_pos	4516.679551177647
r0010_pos	5812.433057959397
r0013_pos	41.01389827402548
r0016_neg	2670.071746076214
r0016_pos	3892.0472314984445
r0021_neg	1426.3186609726226
r0021_pos	515.8794718477935
r0022_neg	5230.1898969812955
r0022_pos	455.40242712177303
r0027_neg	1448.8962300231337
r0027_pos	1229.4097051563826
r0028_pos	3423.393865674114
r0033_pos	14150.771788966398
r0034_pos	11726.340764205974
r0047_pos	2380.0257086617635
r0051_neg	3.9748694099175026
r0051_pos	26625.073647009296
r0055_neg	1536.0576674467975
r0055_pos	7674.624974939001
r0060_pos	7623.793972007907
r0062_pos	3370.753507924865
r0068_pos	3341.388676960545
r0074_neg	1177.0843739072552
r0074_pos	2282.4386028968133
r0081_neg	350.8202239462482
r0081_pos	350.8202239462482
