	WT.DHA.d_S143_L007_R1_001	WT.DHA.b_S128_L007_R1_001	WT.EPA.a_S117_L007_R1_001	WT.1012.d_S145_L007_R1_001
ADPMAN_pos	3.263034405833794	3.424922088210688	3.821710215034674	3.282439805006387
ADPRDP_pos	3.263034405833794	3.424922088210688	3.821710215034674	3.282439805006387
ADPRDPm_pos	4.907852071845964	4.9886846867721655	4.6661884898727815	4.926948247949772
ADPRIBt_pos	2.8619553641448694	2.4802651220544627	3.3015876466031866	2.700439718141092
ADPT_pos	5.116447935511657	4.671859468247477	5.206721357430888	5.301587646603187
ADPtx_pos	0.0	0.0	0.0	0.0
ADPtx_neg	0.0	0.0	0.0	0.0
ADRNCOAtx_pos	0.0	0.0	0.0	0.0
ADRNCOAtx_neg	0.0	0.0	0.0	0.0
ADRNCPT1_pos	6.004051884507083	6.270342052680232	6.803097849504831	7.0348539737321
ADRNCPT2_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
ADRNCRNt_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
ADRNLPVESSEC_pos	1.7355221772965375	1.8032270364349277	1.4382928515791469	1.9335726382610239
ADRNt_pos	0.0	0.0	0.0	0.0
ADRNt_neg	0.0	0.0	0.0	0.0
ADSELK_pos	6.038918989292302	5.9429835981871015	5.532316959332765	6.099084760891864
ADSK_pos	6.038918989292302	5.9429835981871015	5.532316959332765	6.099084760891864
ADSL1_pos	3.1342209397606338	3.0513721017210256	3.6357543912777603	3.765534746362977
ADSL2_pos	3.1342209397606338	3.0513721017210256	3.6357543912777603	3.765534746362977
ADSS_pos	5.020146573111776	4.9620862498506435	5.166715444966422	4.921721947009604
AFLATOXINte_pos	0.0	0.0	0.0	0.0
AFLATOXINte_neg	0.0	0.0	0.0	0.0
AG13T10g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T11g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T12g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T13g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T14g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T15g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T16g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T17g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T18g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T1g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T2g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T3g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T4g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T5g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T6g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T7g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T8g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AG13T9g_pos	3.6881803585869264	3.3868109464722167	3.8328900141647417	3.9653225483672547
AGDC_pos	3.7355221772965375	3.685940148445977	3.4672794804599825	3.889473542531109
AGLPC_pos	0.0	0.0	0.0	0.0
AGLPED_pos	0.0	0.0	0.0	0.0
AGLPET_pos	0.0	0.0	0.0	0.0
AGLPH_pos	0.0	0.0	0.0	0.0
AGLPR_pos	0.0	0.0	0.0	0.0
AGLPT_pos	0.0	0.0	0.0	0.0
AGMTm_pos	6.653060017104565	6.6796208433757	6.812626573275545	6.675110215245225
AGPAT1_pos	8.27742689653266	8.354205295861695	8.20182986620234	8.573647187493322
AGPex_pos	0.0	0.0	0.0	0.0
AGPex_neg	0.0	0.0	0.0	0.0
AGPRim_pos	0.963474123974886	0.44360665147561457	1.6229303509201767	1.6040713236688608
AGPSx_pos	1.4005379295837286	1.550900664647523	2.3132458517875616	1.944858445807539
AGTim_pos	6.792985459684657	6.958030640864368	6.465648025982281	6.961970533384498
AGTix_pos	7.980139577639157	8.193278935521388	8.150051882039538	8.20945336562895
AHANDROSTANGLCte_pos	0.6599245584023783	0.5945485495503542	0.765534746362977	0.5360529002402097
AHANDROSTANGLCtr_pos	0.0	0.0	0.0	0.0
AHANDROSTANGLCtr_neg	0.0	0.0	0.0	0.0
AHC_pos	9.433042894156769	9.866459847419879	9.398978778642016	9.61733889348905
AHC_neg	9.433042894156769	9.866459847419879	9.398978778642016	9.61733889348905
AHCYStn_pos	0.0	0.0	0.0	0.0
AHCYStn_neg	0.0	0.0	0.0	0.0
AHCYStr_pos	0.0	0.0	0.0	0.0
AHCYStr_neg	0.0	0.0	0.0	0.0
AHEXASE2ly_pos	5.364572432295856	5.222263603528345	5.237257770900372	5.4679315460262865
AHEXASEly_pos	5.364572432295856	5.222263603528345	5.237257770900372	5.4679315460262865
AICART_pos	3.396433531250992	3.5185351389821804	3.29130885982897	3.5397791916984938
AICART_neg	3.396433531250992	3.5185351389821804	3.29130885982897	3.5397791916984938
AIRCr_pos	6.846367945984827	7.117279460053921	6.939461678362786	6.9299093241522
AIRCr_neg	6.846367945984827	7.117279460053921	6.939461678362786	6.9299093241522
AK2LGCHOLt_pos	0.0	0.0	0.0	0.0
AK2LGCHOLt_neg	0.0	0.0	0.0	0.0
AKGDm_pos	6.539055388401733	6.640967910449898	6.8097574122729085	6.903078451567632
AKGMALtm_pos	6.264911693074464	6.58391015187168	6.123086750981061	6.412442824775613
AKGMALtm_neg	6.264911693074464	6.58391015187168	6.123086750981061	6.412442824775613
AKGt4_3_pos	3.0942360698457656	2.851998837112446	3.6507645591169022	2.944858445807539
AKGt4_3_neg	3.0942360698457656	2.851998837112446	3.6507645591169022	2.944858445807539
AKGtp_pos	0.0	0.0	0.0	0.0
AKGtp_neg	0.0	0.0	0.0	0.0
AKR1C1_pos	0.0	0.0	0.0	0.0
AKR1C41_pos	0.0	0.0	0.0	0.0
AKR1C42_pos	0.0	0.0	0.0	0.0
AKR1D_pos	5.918624755574591	6.4379600883344725	5.224580566083445	5.94626298433245
AKR1D2_pos	5.918624755574591	6.4379600883344725	5.224580566083445	5.94626298433245
ALAASNNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
ALACYSNaEx_pos	2.1176950426697547	1.5945485495503542	2.990954860396993	1.8836208162856714
ALADGLNexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALADGLNexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALADGLYexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALADGLYexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALAGLNexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALAGLNexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALAGLNNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
ALAGLYexR_pos	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALAGLYexR_neg	3.787641414483326	3.6147098441152083	3.8782348791123393	3.8609627978581167
ALAR_pos	5.2433644256936605	5.293885430302371	5.034303767768035	5.288727679514566
ALAR_neg	5.2433644256936605	5.293885430302371	5.034303767768035	5.288727679514566
ALASERNaEx_pos	2.1176950426697547	1.5945485495503542	2.990954860396993	1.8836208162856714
ALASm_pos	7.087993146362316	7.847558521150747	7.155526627345099	6.97315203787724
ALAt2r_pos	3.8328900141647417	3.5323169593327655	2.9392265777282085	3.8439838440483265
ALAt2r_neg	3.8328900141647417	3.5323169593327655	2.9392265777282085	3.8439838440483265
ALAt2rL_pos	3.8328900141647417	3.5323169593327655	2.9392265777282085	3.8439838440483265
ALAt2rL_neg	3.8328900141647417	3.5323169593327655	2.9392265777282085	3.8439838440483265
ALAt4_pos	8.36277670059643	8.83421820065774	8.77109325169954	8.830071476348698
ALATA_L_pos	7.979682413715221	8.221103725367875	7.711219556894335	8.147917191084018
ALATA_L_neg	7.979682413715221	8.221103725367875	7.711219556894335	8.147917191084018
ALATHRNaEx_pos	2.1176950426697547	1.5945485495503542	2.990954860396993	1.8836208162856714
ALAtN1_pos	9.190861740618212	9.201021173751903	9.138886126872915	9.372930338954294
ALAtN1_neg	9.190861740618212	9.201021173751903	9.138886126872915	9.372930338954294
ALCD1_pos	8.668175868970138	8.83127557067631	8.681273556174121	8.813043625246552
ALCD1_neg	8.668175868970138	8.83127557067631	8.681273556174121	8.813043625246552
ALCD21_D_pos	8.668175868970138	8.83127557067631	8.681273556174121	8.813043625246552
ALCD21_L_pos	8.668175868970138	8.83127557067631	8.681273556174121	8.813043625246552
ALCD22_D_pos	8.668175868970138	8.83127557067631	8.681273556174121	8.813043625246552
ALCD22_L_pos	8.668175868970138	8.83127557067631	8.681273556174121	8.813043625246552
ALCD2if_pos	8.668175868970138	8.83127557067631	8.681273556174121	8.813043625246552
ALCD2yf_pos	7.859659017420436	7.973840839533145	7.934988201783478	7.7786028451432125
ALDD20x_pos	9.426621190546795	9.907266248531066	9.434065216549325	9.530757457461217
ALDD20xm_pos	10.1269625347419	10.165447207785787	10.0721460058239	10.150673905718678
ALDD21_pos	5.807870078299782	6.257199242778547	4.990954860396993	5.8407149911410805
ALDD2x_pos	9.47949735491144	9.934619699183559	9.460681139838986	9.57161993220548
ALDD2xm_pos	9.946716241317857	9.958654207994492	9.90720615063614	9.936166777979151
ALDD2y_pos	7.506684447730761	7.7242409771893294	7.352617298958503	7.772215586303453
ALDSTRNte_pos	0.0	0.0	0.0	0.0
ALDSTRNte_neg	0.0	0.0	0.0	0.0
ALDSTRNtm_pos	0.0	0.0	0.0	0.0
ALDSTRNtm_neg	0.0	0.0	0.0	0.0
ALKP_pos	2.550900664647523	2.6959938131099	2.137503523749935	3.5323169593327655
ALOX12_pos	0.36737106564852945	0.2630344058337938	0.6599245584023783	0.27500704749986976
ALOX12R_pos	0.0	0.0	0.0	0.0
ALOX15_pos	0.0	0.0	0.21412480535284734	0.18903382439001715
ALOX5_pos	0.0	0.17632277264046287	0.08406426478847456	0.21412480535284734
ALOX52_pos	0.0	0.17632277264046287	0.08406426478847456	0.21412480535284734
ALR2_pos	7.859659017420436	7.973840839533145	7.934988201783478	7.7786028451432125
ALR3_pos	7.859659017420436	7.973840839533145	7.934988201783478	7.7786028451432125
AMACR2p_pos	5.830103175920036	5.936873461824233	5.167117030227439	6.3458930856874085
AMACR2r_pos	5.830103175920036	5.936873461824233	5.167117030227439	6.3458930856874085
AMACRp_pos	5.830103175920036	5.936873461824233	5.167117030227439	6.3458930856874085
AMACRr_pos	5.830103175920036	5.936873461824233	5.167117030227439	6.3458930856874085
AMANK_pos	5.994579724215747	6.251529750123781	6.034743949324734	6.325350433189509
AMCOXO_pos	0.0	0.0	0.0	0.0
AMETr_pos	0.0	0.0	0.0	0.0
AMETr_neg	0.0	0.0	0.0	0.0
AMETt2m_pos	2.881664619320345	2.636914580355878	2.5360529002402097	2.851998837112446
AMETt2m_neg	2.881664619320345	2.636914580355878	2.5360529002402097	2.851998837112446
AMETtn_pos	0.0	0.0	0.0	0.0
AMETtn_neg	0.0	0.0	0.0	0.0
AMPDA_pos	3.9145645234939397	3.289834465177509	3.5434958834257717	3.6701605141266334
AMPTASECG_pos	5.35508676166836	5.7489978500981485	5.330558400030802	5.885330315476167
AMPTASECGe_pos	5.35508676166836	5.7489978500981485	5.330558400030802	5.885330315476167
AMPtp_pos	0.0	0.0	0.0	0.0
AMPtp_neg	0.0	0.0	0.0	0.0
AMPtr_pos	0.0	0.0	0.0	0.0
AMPtr_neg	0.0	0.0	0.0	0.0
AMY1e_pos	5.280585202564473	5.122672718824139	5.651769271417989	5.285772093249838
AMY2e_pos	5.280585202564473	5.122672718824139	5.651769271417989	5.285772093249838
ANDRSTRNGLCte_pos	0.6599245584023783	0.5945485495503542	0.765534746362977	0.5360529002402097
ANDRSTRNGLCtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNGLCtr_neg	0.0	0.0	0.0	0.0
ANDRSTRNte_pos	0.0	0.0	0.0	0.0
ANDRSTRNte_neg	0.0	0.0	0.0	0.0
ANDRSTRNtr_pos	0.0	0.0	0.0	0.0
ANDRSTRNtr_neg	0.0	0.0	0.0	0.0
ANTIPYRENEte_pos	0.0	0.0	0.0	0.0
ANTIPYRENEte_neg	0.0	0.0	0.0	0.0
AOBUTDsm_pos	0.0	0.0	0.0	0.0
AP4AH1_pos	3.682573297347578	4.161887682376894	3.8669079781431663	3.6403895600549454
APAT2rm_pos	6.0802312720192635	6.4971333036711085	5.896271848807375	6.70984201927331
APAT2rm_neg	6.0802312720192635	6.4971333036711085	5.896271848807375	6.70984201927331
APNNOXte_pos	0.0	0.0	0.0	0.0
APNNOXte_neg	0.0	0.0	0.0	0.0
APOCF_pos	0.0	0.0	0.0	0.0
APOCFm_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNP_pos	0.0	0.0	0.0	0.0
APOC_LYS_BTNPm_pos	0.0	0.0	0.0	0.0
APPNNte_pos	0.0	0.0	0.0	0.0
APPNNte_neg	0.0	0.0	0.0	0.0
APRGSTRNte_pos	0.0	0.0	0.0	0.0
APRGSTRNte_neg	0.0	0.0	0.0	0.0
APRTO2_pos	6.3368189425476436	6.672425341971495	6.42240121557753	6.410917687455214
AQCOBALt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_pos	0.0	0.0	0.0	0.0
ARAB_Lt_neg	0.0	0.0	0.0	0.0
ARABR_pos	7.859659017420436	7.973840839533145	7.934988201783478	7.7786028451432125
ARACHCOAtx_pos	0.0	0.0	0.0	0.0
ARACHCOAtx_neg	0.0	0.0	0.0	0.0
ARACHCPT1_pos	6.004051884507083	6.270342052680231	6.803097849504831	7.0348539737321
ARACHCPT2_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
ARACHCRNt_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
ARACHDCOAtx_pos	0.0	0.0	0.0	0.0
ARACHDCOAtx_neg	0.0	0.0	0.0	0.0
ARACHDt2_pos	8.624832002453465	8.897028604964973	8.735759086927853	8.732879691805174
ARACHDt2_neg	8.624832002453465	8.897028604964973	8.735759086927853	8.732879691805174
ARACHDtr_pos	0.0	0.0	0.0	0.0
ARACHDtr_neg	0.0	0.0	0.0	0.0
ARACHt_pos	0.0	0.0	0.0	0.0
ARACHt_neg	0.0	0.0	0.0	0.0
ARGDCm_pos	0.0	0.0	0.0	0.0
ARGLYSex_pos	3.770300489499416	3.5570424152637194	3.927422428739871	3.84749588378871
ARGN_pos	10.025250321561575	10.084542673641922	9.996840647795368	9.967989921192636
ARGNm_pos	0.5753123306874368	0.46466826700344427	0.34482849699744117	0.0
ARGSL_pos	8.08666701791074	8.317729157884692	8.418611628316139	8.173027465006037
ARGSL_neg	8.08666701791074	8.317729157884692	8.418611628316139	8.173027465006037
ARGSS_pos	11.262229944850313	10.873367207744929	11.046953451306727	11.152139044140291
ARGt4_pos	0.0	0.0	0.0	0.0
ARGtiDF_pos	8.247690208559279	8.720586291252868	8.213541701926564	8.746581499785814
ARGtm_pos	6.719594172168803	7.100241820153314	7.17062614112954	7.146695948030656
ARGtm_neg	6.719594172168803	7.100241820153314	7.17062614112954	7.146695948030656
ARSA_pos	4.0925457415435655	3.8268026842858265	3.5447326559326235	3.9708536543404835
ARTCOAL1_pos	0.0	0.0	0.0	0.0
ARTCOAL2_pos	0.0	0.0	0.0	0.0
ARTCOAL3_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_1_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_2_pos	0.0	0.0	0.0	0.0
R_group_phosphotase_3_pos	0.0	0.0	0.0	0.0
ASAH1_pos	3.8589756142920195	4.168321115739722	4.06177619758669	4.281698250098829
ASCBOX_pos	0.0	0.0	0.0	0.0
ASCBt_pos	0.0	0.0	0.0	0.0
ASCBt_neg	0.0	0.0	0.0	0.0
ASCBt4_pos	5.090430042321621	5.097610796626422	5.056583528366367	5.590063018812253
ASCBt4_neg	5.090430042321621	5.097610796626422	5.056583528366367	5.590063018812253
ASNALANaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
ASNCYSNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
ASNGLNNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
ASNNm_pos	2.403267722339301	2.2957230245399685	1.9373443921502325	2.0908534304511135
ASNS1_pos	0.8073549220576041	1.3785116232537298	2.341985747228616	1.1826922975161902
ASNSERNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
ASNt4_pos	8.126549613543878	8.543147850042914	8.438126479550952	8.540902952010635
ASNTHRNaEx_pos	1.5410191531335593	0.8155754288625726	1.480265122054463	1.2570106182060237
ASNtm_pos	0.0	0.0	0.0	0.0
ASNtN1_pos	9.190861740618212	9.201021173751903	9.138886126872915	9.372930338954294
ASNtN1_neg	9.190861740618212	9.201021173751903	9.138886126872915	9.372930338954294
Asn_X_Ser_Thrtr_pos	0.0	0.0	0.0	0.0
Asn_X_Ser_Thrtr_neg	0.0	0.0	0.0	0.0
ASP1DC_pos	0.0	0.0	0.0	0.0
ASPCTr_pos	1.6461626571578936	1.9927684307689242	2.8011586560936985	2.15704371014558
ASPCTr_neg	1.6461626571578936	1.9927684307689242	2.8011586560936985	2.15704371014558
ASPDt6_pos	4.662775171937777	4.85598969730848	4.728464765092534	4.803227036434928
ASPDxt_pos	0.0	0.0	0.0	0.0
ASPDxt_neg	0.0	0.0	0.0	0.0
ASPGLUm_pos	6.151168794186662	6.498889086976805	6.0	6.57349571549561
ASPNATm_pos	0.0	0.0	0.0	0.0
ASPt6_pos	4.662775171937777	4.85598969730848	4.728464765092534	4.803227036434928
ASPTA_pos	6.8533719408673885	6.5000052920931335	7.303141437858268	7.029784146369549
ASPTA_neg	6.8533719408673885	6.5000052920931335	7.303141437858268	7.029784146369549
ASPTAm_pos	7.957160096532652	8.017977566454508	7.938050499534043	8.240028051916184
ASPTAm_neg	7.957160096532652	8.017977566454508	7.938050499534043	8.240028051916184
ATP1ter_pos	0.0	0.0	0.0	0.0
ATP1ter_neg	0.0	0.0	0.0	0.0
ATP2ter_pos	0.0	0.0	0.0	0.0
ATP2ter_neg	0.0	0.0	0.0	0.0
ATPasel_pos	11.275760922502265	11.372613708991667	11.6062980939354	11.349567914542975
ATPH1e_pos	5.245647773636751	5.359661722333877	4.890446692679906	5.528258742758412
ATPH2e_pos	5.245647773636751	5.359661722333877	4.890446692679906	5.528258742758412
ATPS4m_pos	16.121603953293555	16.224471188594148	16.330395785996497	16.090105481227504
ATPtm_pos	8.449024803576066	8.513688123591914	8.4336688918123	8.49421557780828
ATPtn_pos	0.0	0.0	0.0	0.0
ATPtn_neg	0.0	0.0	0.0	0.0
ATPtx_pos	0.0	0.0	0.0	0.0
ATPtx_neg	0.0	0.0	0.0	0.0
AVITE1t_pos	0.0	0.0	0.0	0.0
AVITE2t_pos	0.0	0.0	0.0	0.0
B_MANNASEly_pos	2.604071323668861	2.8379432418910273	2.875780063068488	3.028569152196771
B3GALT3g_pos	0.3785116232537299	0.3103401206121505	0.28688114778816154	0.5849625007211562
B3GALT41g_pos	0.0	0.0	0.5655971758542251	0.5260688116675876
B3GALT42g_pos	0.0	0.0	0.5655971758542251	0.5260688116675876
B3GALT43g_pos	0.0	0.0	0.5655971758542251	0.5260688116675876
B3GALT44g_pos	0.0	0.0	0.5655971758542251	0.5260688116675876
B3GALT5g_pos	0.0	0.0	0.0	0.0
B3GALTg_pos	0.0	0.0	0.0	0.0
B3GNT11g_pos	3.0268000593437154	3.1259816538547156	3.6392321632492775	3.4828482830684653
B3GNT12g_pos	3.0268000593437154	3.1259816538547156	3.6392321632492775	3.4828482830684653
B3GNT310g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT311g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT312g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT313g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT314g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT315g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT31g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT32g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT33g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT34g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT35g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT36g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT37g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT39g_pos	1.0496307677246008	0.6690267655096306	1.0356239097307212	0.7136958148433591
B3GNT51g_pos	0.070389327891398	0.056583528366367514	0.0	0.13750352374993502
BAAT1x_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
BAAT2x_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
BAAT3x_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
BAAT4x_pos	7.349436051713823	7.632413641137546	8.018255826536166	7.429950657403768
BACCL_pos	1.996388746447621	1.8399595874895318	1.7990873060740036	2.27500704749987
BACCLm_pos	1.996388746447621	1.8399595874895318	1.7990873060740036	2.27500704749987
BALAtmr_pos	0.0	0.0	0.0	0.0
BALAtmr_neg	0.0	0.0	0.0	0.0
BALAVECSEC_pos	0.0	0.0	0.0	0.0
BAMPPALDOX_pos	9.426621190546795	9.907266248531066	9.434065216549325	9.530757457461217
BAMPPALDOXm_pos	10.1269625347419	10.165447207785787	10.0721460058239	10.150673905718678
BBHOX_pos	5.701826258412055	6.017699252693033	5.339493737901733	6.002252451731379
BCDO_pos	0.0	0.0	0.0	0.0
BDG2HCGHD_pos	0.0	0.0	0.0	0.0
BDHm_pos	6.032321287057878	6.4329594072761065	6.272396509037485	6.500802053057158
BDHm_neg	6.032321287057878	6.4329594072761065	6.272396509037485	6.500802053057158
BDMT_L_pos	4.1034976397033365	3.9597701552114675	3.683696454306516	3.7644735509926663
BDMT_U_pos	4.1034976397033365	3.9597701552114675	3.683696454306516	3.7644735509926663
BETALDHxm_pos	0.0	0.0	0.0	0.0
BHBt_pos	0.0	0.0	0.0	0.0
BHBt_neg	0.0	0.0	0.0	0.0
BHBtm_pos	0.0	0.0	0.0	0.0
BHBtm_neg	0.0	0.0	0.0	0.0
BHMT_pos	10.156550833199091	10.265708801036146	10.318441128317136	11.138393406430135
BILDGLCURt_pos	0.0	0.0	0.0	0.0
BILDGLCURt_neg	0.0	0.0	0.0	0.0
BILDGLCURte_pos	5.181102550753798	5.429950657403768	4.624685810525398	4.91169158187234
BILDGLCURtr_pos	0.0	0.0	0.0	0.0
BILDGLCURtr_neg	0.0	0.0	0.0	0.0
BILGLCURt_pos	0.0	0.0	0.0	0.0
BILGLCURt_neg	0.0	0.0	0.0	0.0
BILGLCURte_pos	0.6599245584023783	0.5945485495503542	0.765534746362977	0.5360529002402097
BILGLCURtr_pos	0.0	0.0	0.0	0.0
BILGLCURtr_neg	0.0	0.0	0.0	0.0
BILIRED_pos	6.937579799679659	7.003939485688056	6.768713657030485	6.664198369291911
BILIRUBt2_pos	0.0	0.0	0.0	0.0
BILIRUBt2_neg	0.0	0.0	0.0	0.0
BILIRUBtr_pos	0.0	0.0	0.0	0.0
BILIRUBtr_neg	0.0	0.0	0.0	0.0
BIOCYTtn_pos	0.0	0.0	0.0	0.0
BIOCYTtn_neg	0.0	0.0	0.0	0.0
BMTer_L_pos	1.4222330006830475	1.6461626571578936	2.01435529297707	2.341985747228616
BMTer_U_pos	1.4222330006830475	1.6461626571578936	2.01435529297707	2.341985747228616
BPNT_pos	5.17951105027151	5.221103725367875	5.28835856219366	5.423578170981798
BPNT2_pos	5.17951105027151	5.221103725367875	5.28835856219366	5.423578170981798
BTND1_pos	5.539469034749887	5.572586549385767	5.71259578044703	5.84799690655495
BTND1n_pos	5.539469034749887	5.572586549385767	5.71259578044703	5.84799690655495
BTNDe_pos	5.539469034749887	5.572586549385767	5.71259578044703	5.84799690655495
BTNDm_pos	5.539469034749887	5.572586549385767	5.71259578044703	5.84799690655495
BTNPL_pos	1.996388746447621	1.8399595874895318	1.7990873060740036	2.27500704749987
BTNPLm_pos	1.996388746447621	1.8399595874895318	1.7990873060740036	2.27500704749987
BTNt2_pos	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BTNt2_neg	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BTNt2m_pos	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BTNt2m_neg	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BTNt3i_pos	1.516015147003665	1.8559896973084806	1.0356239097307212	2.017921907997262
BTNt4i_pos	0.0	0.08406426478847456	0.0	0.2016338611696504
BTNtn_pos	0.0	0.0	0.0	0.0
BTNtn_neg	0.0	0.0	0.0	0.0
BUP2_pos	7.675463116360189	8.114262900594055	7.600358967544769	7.893180163396801
BUTt2m_pos	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BUTt2m_neg	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BUTt2r_pos	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BUTt2r_neg	3.986410935252045	4.100977647724821	6.150762744355418	4.826294245499635
BVITEt_pos	0.0	0.0	0.0	0.0
BZt_pos	0.0	0.0	0.0	0.0
BZt_neg	0.0	0.0	0.0	0.0
BZtr_pos	0.0	0.0	0.0	0.0
BZtr_neg	0.0	0.0	0.0	0.0
C14STRr_pos	6.127633279725874	6.364222221093532	6.346070440785166	6.455820365084918
C160CPT1_pos	6.004051884507083	6.270342052680232	6.803097849504831	7.0348539737321
C160CPT2_pos	6.833649127594984	7.206721357430889	7.41591074170805	7.621539095602264
C160CRNt_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
C161CPT1_pos	6.004051884507083	6.270342052680232	6.803097849504831	7.0348539737321
C161CPT12_pos	6.004051884507083	6.270342052680232	6.803097849504831	7.0348539737321
C161CPT2_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
C161CPT22_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
C161CRN2t_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
C161CRNt_pos	5.54936113292434	5.984133594540979	5.5291962679993905	5.826039958896193
C180CPT1_pos	6.004051884507083	6.270342052680232	6.803097849504831	7.0348539737321
C180CPT2_pos	5.706806798597532	6.17572418538028	5.920293300211007	6.101818134227409
