	Treg_Lymph_Treg7_L2	Tcon_Spleen_Tcon1_L2	Treg_Spleen_Treg1_L1	Treg_Spleen_Treg4_L2	exTreg_Spleen_exTreg7_L2
ORETNtn_neg	0.0	0.0	0.0	0.0	0.0
ORETNtn2_pos	0.0	0.0	0.0	0.0	0.0
ORETNtn2_neg	0.0	0.0	0.0	0.0	0.0
ORNDC_pos	8.859925143306901	7.3022131939782255	8.5799239372774	8.167516349626135	8.556409032563016
ORNt3m_pos	0.0	0.0	0.0	0.0	0.0
ORNt3m_neg	0.0	0.0	0.0	0.0	0.0
ORNt4m_pos	0.0	0.0	0.0	0.0	0.0
ORNt4m_neg	0.0	0.0	0.0	0.0	0.0
ORNTArm_pos	0.0	0.0	0.0	0.0	0.0
ORNTArm_neg	0.0	0.0	0.0	0.0	0.0
ORNtiDF_pos	3.7458648935104977	3.2209037439191572	3.2952884434399707	3.327632580671492	2.5829208041074816
ORPT_pos	5.436666275194293	5.169869404113902	5.376591409971029	5.4192717514586	4.983004608475027
ORPT_neg	5.436666275194293	5.169869404113902	5.376591409971029	5.4192717514586	4.983004608475027
OXAHCOtex_pos	5.594711034677513	4.765822374637703	5.635606010500147	5.301410388666894	4.915424697989054
OXAtp_pos	0.0	0.0	0.0	0.0	0.0
P45011A1m_pos	0.0	0.0	0.0	0.0	0.0
P45011B11m_pos	0.0	0.0	0.0	0.0	0.0
P45011B12m_pos	0.0	0.0	0.0	0.0	0.0
P45011B21m_pos	0.0	0.0	0.0	0.0	0.0
P45017A1r_pos	0.0	0.0	0.0	0.0	0.0
P45017A2r_pos	0.0	0.0	0.0	0.0	0.0
P45017A3r_pos	0.0	0.0	0.0	0.0	0.0
P45017A4r_pos	0.0	0.0	0.0	0.0	0.0
P45019A1r_pos	0.0	0.0	0.0	0.0	0.0
P45019A2r_pos	0.0	0.0	0.0	0.0	0.0
P4501B1r_pos	0.0	0.0	0.0	0.0	0.0
P45021A1r_pos	0.0	0.0	0.0	0.0	0.0
P45021A2r_pos	0.0	0.0	0.0	0.0	0.0
P45027A11m_pos	0.0	0.0	0.0	0.0	0.0
P45027A12m_pos	0.0	0.0	0.0	0.0	0.0
P45027A13m_pos	0.0	0.0	0.0	0.0	0.0
P45027A14m_pos	0.0	0.0	0.0	0.0	0.0
P45027A15m_pos	0.0	0.0	0.0	0.0	0.0
P45027A16m_pos	0.0	0.0	0.0	0.0	0.0
P45027A1m_pos	0.0	0.0	0.0	0.0	0.0
P4502A6_pos	0.0	0.0	0.0	0.0	0.0
P4502C18_pos	0.0	0.0	0.0	0.0	0.0
P4502C19_pos	0.0	0.0	0.0	0.0	0.0
P4502C8_pos	0.0	0.0	0.0	0.0	0.0
P4502C9_pos	0.0	0.0	0.0	0.0	0.0
P4502C92_pos	0.0	0.0	0.0	0.0	0.0
P4502C93_pos	0.0	0.0	0.0	0.0	0.0
P4502C94_pos	0.0	0.0	0.0	0.0	0.0
P4502D6_pos	0.0	0.0	0.0	0.0	0.0
P4502E1_pos	0.0	0.0	0.0	0.0	0.0
P4502F1_pos	0.10889435082125792	0.0	0.0	0.0	0.0
P45039A1r_pos	0.3442664828160824	0.47796416691328514	0.18974246917306722	0.3112985649420597	0.1304042835903728
P4503A4_pos	0.0	0.0	0.0	0.0	0.0
P4503A43r_pos	0.0	0.0	0.0	0.0	0.0
P4503A5_pos	0.0	0.0	0.0	0.0	0.0
P4503A7r_pos	0.0	0.0	0.0	0.04552053590183404	0.0
P45046A1r_pos	0.0	0.0	0.0	0.0	0.0
P4504B1r_pos	0.10889435082125792	0.0	0.0	0.0	0.0
P4504F121r_pos	0.12147999069302318	0.0	0.0	0.0	0.0
P4504F122r_pos	4.768243341709128	4.893527813086771	4.785121383589693	4.412035245728679	4.7344144827995045
P4504F123r_pos	0.12147999069302318	0.0	0.0	0.0	0.0
P4504F81r_pos	0.0	0.0	0.0	0.0	0.0
P4507A1r_pos	0.0	0.0	0.0	0.0	0.0
P4507B11r_pos	0.0	0.0	0.0	0.0	0.0
P4507B12r_pos	0.0	0.0	0.0	0.0	0.0
P4508B11r_pos	0.0	0.0	0.0	0.0	0.0
P4508B13r_pos	0.0	0.0	0.0	0.0	0.0
P450LTB4r_pos	0.0	0.0	0.0	0.0	0.0
P450SCC1m_pos	0.0	0.0	0.0	0.0	0.0
P450SCC1m_neg	0.0	0.0	0.0	0.0	0.0
P5CDm_pos	0.0	0.0	0.0	0.0	0.0
P5CRm_pos	0.0	0.0	0.0	0.0	0.0
P5CRxm_pos	0.0	0.0	0.0	0.0	0.0
PA_HSter_pos	0.0	0.0	0.0	0.0	0.0
PA_HSter_neg	0.0	0.0	0.0	0.0	0.0
PA_HStg_pos	0.0	0.0	0.0	0.0	0.0
PA_HStg_neg	0.0	0.0	0.0	0.0	0.0
PA_HStn_pos	0.0	0.0	0.0	0.0	0.0
PA_HStn_neg	0.0	0.0	0.0	0.0	0.0
PACCOAL_pos	0.0	0.0	0.0	0.0	0.0
PAFH_pos	6.786373531615852	6.216021286274481	6.77631301566332	6.539247851027669	7.1839422247709495
PAFHe_pos	0.034842549892179	0.34319892881245884	1.5888085305845132	1.7104900145890611	0.22197719352629072
PAFS_pos	0.0	0.0	0.0	0.0	0.0
PAFt_pos	0.0	0.0	0.0	0.0	0.0
PAFt_neg	0.0	0.0	0.0	0.0	0.0
PAIL_HStn_pos	0.0	0.0	0.0	0.0	0.0
PAIL_HStn_neg	0.0	0.0	0.0	0.0	0.0
PAIL45P_HStn_pos	0.0	0.0	0.0	0.0	0.0
PAIL45P_HStn_neg	0.0	0.0	0.0	0.0	0.0
PAIL4P_HStn_pos	0.0	0.0	0.0	0.0	0.0
PAIL4P_HStn_neg	0.0	0.0	0.0	0.0	0.0
PAN4PP_pos	0.0	0.0	0.0	0.0	0.0
PAPStg_pos	8.11661417740614	7.627523929660276	8.139132565757208	8.009637730729075	8.730455174176752
PAPStg_neg	8.11661417740614	7.627523929660276	8.139132565757208	8.009637730729075	8.730455174176752
PAPtg_pos	0.0	0.0	0.0	0.0	0.0
PCFLOPm_pos	2.1468762112165125	1.6614197713264152	1.8045854039035838	1.7193653159454234	1.711852492995607
PCHOL_HSter_pos	0.0	0.0	0.0	0.0	0.0
PCHOL_HSter_neg	0.0	0.0	0.0	0.0	0.0
PCHOL_HStg_pos	0.0	0.0	0.0	0.0	0.0
PCHOL_HStg_neg	0.0	0.0	0.0	0.0	0.0
PCHOLP_hs_pos	3.0637893435470254	2.85178128747575	2.9538820515977107	2.934204422049587	2.8796552144208993
PCHOLPg_hs_pos	0.1800409182207684	0.0432362391870605	0.13230051757157757	0.027005893698430695	0.035795888433796684
PCHOLPm_hs_pos	0.1800409182207684	0.0432362391870605	0.13230051757157757	0.027005893698430695	0.035795888433796684
PCHOLPr_hs_pos	0.1800409182207684	0.0432362391870605	0.13230051757157757	0.027005893698430695	0.035795888433796684
PCLAD_pos	0.07848785349932097	0.0	0.07180420623965994	0.16249897313596987	0.02268932436110504
PCm_pos	0.0	0.0	0.0	0.0	0.0
PCREATtmdiffir_pos	0.0	0.0	0.0	0.0	0.0
PCRNtc_pos	0.0	0.0	0.0	0.0	0.0
PCRNtm_pos	0.0	0.0	0.0	0.0	0.0
PCt_pos	1.7531822448772223	0.9714354966208234	1.0003232998636675	1.2078584501367018	0.5526800780299913
PDE1_pos	4.364927324257702	4.682044707735378	4.092692345483341	3.975466490806799	3.4050065364635156
PDE1g_pos	0.0033679455688143908	0.0	0.003074270561847169	0.0028732188141866876	0.0
PDE4_pos	3.2017752356279807	4.112228521668643	3.139755804013864	3.118687346956452	2.7165777644675386
PDE4g_pos	0.0033679455688143908	0.0	0.003074270561847169	0.0028732188141866876	0.0
PDE4n_pos	0.017160214756752626	0.013483737668611799	0.0	0.0	0.01944507407512753
PDHm_pos	0.0	0.0	0.0	0.0	0.0
PDX5PO_pos	6.106331102381648	5.826618897479951	5.983860499115215	5.786086315634424	5.8909970373856835
PDXPP_pos	4.8349058022017335	4.81782297049139	4.430668509207096	4.671068236170252	4.091916580880306
PE_HSter_pos	0.0	0.0	0.0	0.0	0.0
PE_HSter_neg	0.0	0.0	0.0	0.0	0.0
PE_HStg_pos	0.0	0.0	0.0	0.0	0.0
PE_HStg_neg	0.0	0.0	0.0	0.0	0.0
PE_HStm_pos	0.0	0.0	0.0	0.0	0.0
PE_HStm_neg	0.0	0.0	0.0	0.0	0.0
PEAMNO_pos	4.345117053508491	3.510382391256418	4.050115873821027	3.894905061416933	2.397894456213714
PECGONCOATr_pos	0.0	0.0	0.0	0.0	0.0
PEFLIP_pos	2.94683300101748	2.686599401350811	2.744397218078134	2.702946165440783	2.055983216340258
PEFLIPm_pos	2.9406617639002524	2.648479357029088	2.661204118533766	2.583027636854954	2.009933335618494
PEPCK_pos	0.0	0.0	0.0	0.0	0.0
PEPCKm_pos	0.0	0.0	0.0	0.0	0.0
PEPLYStn_pos	0.0	0.0	0.0	0.0	0.0
PEPLYStn_neg	0.0	0.0	0.0	0.0	0.0
PERILLYLte_pos	0.0	0.0	0.0	0.0	0.0
PERILLYLte_neg	0.0	0.0	0.0	0.0	0.0
PEROXx_pos	0.0	0.0	0.0	0.0	0.0
PEt_pos	0.0	0.0	0.0	0.0	0.0
PEt_neg	0.0	0.0	0.0	0.0	0.0
PETHCT_pos	7.586449428551745	7.975051587457089	7.809933233017589	7.959463133196329	7.3542122853592415
PETOHMm_hs_pos	0.0	0.0	0.0	0.0	0.0
PETOHMr_hs_pos	0.0	0.0	0.0	0.0	0.0
PFK_pos	8.68588223463249	8.308977809184961	8.562055096819877	8.503911976737024	8.665671935907046
PFK26_pos	3.3012490356065607	3.1424288708702632	3.3227244480155393	3.248751694975049	3.2855030875374345
PGCD_pos	7.00615036341936	6.6058800006915535	6.713912711366426	6.701362482842267	6.584294502273961
PGDI_pos	2.6485674087412394	1.7348348120049524	2.5562209356745806	2.2109140666318736	0.7726269138314347
PGDI_neg	2.6485674087412394	1.7348348120049524	2.5562209356745806	2.2109140666318736	0.7726269138314347
PGDIr_pos	2.6485674087412394	1.7348348120049524	2.5562209356745806	2.2109140666318736	0.7726269138314347
PGDIr_neg	2.6485674087412394	1.7348348120049524	2.5562209356745806	2.2109140666318736	0.7726269138314347
PGESr_pos	0.6420163912109829	0.19738781170158146	0.5726187829375505	0.3224232801774592	0.43091753590260956
PGESr_neg	0.6420163912109829	0.19738781170158146	0.5726187829375505	0.3224232801774592	0.43091753590260956
PGI_pos	7.488585756189717	7.094441638186934	7.464252455437861	7.332663172706114	7.67240055569201
PGI_neg	7.488585756189717	7.094441638186934	7.464252455437861	7.332663172706114	7.67240055569201
PGISr_pos	0.0	0.16525065467856653	0.3812417724432529	0.6637259605978241	0.0
PGISr_neg	0.0	0.16525065467856653	0.3812417724432529	0.6637259605978241	0.0
PGK_pos	6.185258210730778	6.266700469189646	6.418417239195113	6.3328695850070265	6.433027905445018
PGK_neg	6.185258210730778	6.266700469189646	6.418417239195113	6.3328695850070265	6.433027905445018
PGL_pos	7.328510868092487	7.301575601841711	7.2392914595646785	7.191975930301371	7.83686573156286
PGLer_pos	0.0	0.0	0.0	0.0	0.0
PGLYCP_pos	0.0	0.0	0.0	0.0	0.0
PGLYCt_pos	0.0	0.0	0.0	0.0	0.0
PGLYCt_neg	0.0	0.0	0.0	0.0	0.0
PGM_pos	6.591895858475829	6.18468856084638	6.367303528308042	6.4479568089511705	6.37063537374288
PGM_neg	6.591895858475829	6.18468856084638	6.367303528308042	6.4479568089511705	6.37063537374288
PGMT_pos	4.399664353483273	4.018052483355005	4.354929951617263	4.209845427973291	4.417943207708586
PGMT_neg	4.399664353483273	4.018052483355005	4.354929951617263	4.209845427973291	4.417943207708586
PGPP_hs_pos	0.0	0.0	0.0	0.0	0.0
PGPPT_pos	0.0	0.0	0.0	0.0	0.0
PGS_pos	3.4994783082624945	2.987184289913429	3.5762243143673915	3.8149059980202122	3.6962581472853318
PGSr_pos	3.4994783082624945	2.987184289913429	3.5762243143673915	3.8149059980202122	3.6962581472853318
PHACCOAGLNAC_pos	0.0	0.0	0.0	0.0	0.0
PHCDm_pos	0.0	0.0	0.0	0.0	0.0
PHCHGSm_pos	0.0	0.0	0.0	0.0	0.0
PHCHGSm_neg	0.0	0.0	0.0	0.0	0.0
PHEACGLNt_pos	0.0	0.0	0.0	0.0	0.0
PHEACGLNt_neg	0.0	0.0	0.0	0.0	0.0
PHEMEt_pos	2.7930773585524005	1.5824372173563	1.977709130214379	1.2900818233910274	2.537138941464779
PHEMEtm_pos	0.0	0.0	0.0	0.0	0.0
PHEMEtm_neg	0.0	0.0	0.0	0.0	0.0
PHEt4_pos	8.087232391812154	8.109358350902653	8.064686483167893	8.252492758283877	6.89864896140278
PHETA1_pos	4.244803992195556	3.932016145965997	4.386466008025182	4.279938872954497	3.9064730269340706
PHETA1_neg	4.244803992195556	3.932016145965997	4.386466008025182	4.279938872954497	3.9064730269340706
PHETA1m_pos	0.0	0.0	0.0	0.0	0.0
PHETA1m_neg	0.0	0.0	0.0	0.0	0.0
PHEtec_pos	3.661763203211757	3.213475700608339	3.5151132796411106	3.257874672421436	3.242444982772313
PHEtec_neg	3.661763203211757	3.213475700608339	3.5151132796411106	3.257874672421436	3.242444982772313
PHETHPTOX2_pos	0.0	0.0	0.0	0.0	0.0
PHYCBOXL_pos	0.9723951760085456	0.2646389538828682	1.613833616989796	0.873081941031638	1.3705423281666993
PHYHx_pos	0.0	0.0	0.0	0.0	0.0
PHYQt_pos	0.0	0.0	0.0	0.0	0.0
PHYTt_pos	0.0	0.0	0.0	0.0	0.0
PHYTt_neg	0.0	0.0	0.0	0.0	0.0
PI345P3P_pos	0.0	0.0	0.0	0.0	0.0
PI345P3Pn_pos	0.0	0.0	0.0	0.0	0.0
PI345P5P_pos	6.9607034334892255	6.614823132639012	6.997066143355002	6.8402876519198355	6.515046018305868
PI345P5Pn_pos	0.0	0.0	0.0	0.0	0.0
PI34P3Pn_pos	0.0	0.0	0.0	0.0	0.0
PI34P4Pn_pos	0.0	0.0	0.0	0.0	0.0
PI34P5K_pos	6.003820824440961	5.719197389259792	5.730926003279059	5.7221641420954406	5.491700049013598
PI34P5Kn_pos	0.0	0.0	0.0	0.0	0.0
PI3P3Pn_pos	0.0	0.0	0.0	0.0	0.0
PI3P4K_pos	6.21452518417976	5.868635102349885	5.912339213727162	5.911138386017219	5.605937995988201
PI3P4Kn_pos	0.0	0.0	0.0	0.0	0.0
PI3P5K_pos	6.003820824440961	5.719197389259792	5.730926003279059	5.7221641420954406	5.491700049013598
PI45P3K_pos	9.812255504466341	9.996950340920552	9.652115438576626	9.787245877586933	10.11505691520615
PI45P3Kn_pos	0.0	0.0	0.0	0.0	0.0
PI45P4P_pos	0.0	0.0	0.0	0.0	0.0
PI45P5P_pos	6.471097147143495	6.2867822254052665	6.546191409994502	6.416586008524785	6.119619800158484
PI45P5Pn_pos	0.0	0.0	0.0	0.0	0.0
PI45PLC_pos	7.079258248125758	6.631118502768479	6.766529722510529	6.5335678856421255	5.981219786371661
PI45PLCn_pos	0.0045065568042805485	0.0035377248232926163	0.0	0.0019236803854302208	0.0
PI4P3K_pos	9.821415388411365	10.002955726946055	9.659081691935725	9.794765167627673	10.117095428998317
PI4P3Ker_pos	1.1691737773253024	1.1341039781316766	1.0547529122110306	1.1352250444944896	0.2674813671393224
PI4P3Kn_pos	0.0	0.0	0.0	0.0	0.0
PI4P5K_pos	7.143895526648853	6.8437620996994335	6.9063461813028315	6.895629464717676	6.5990889004692965
PI4P5Kn_pos	0.0	0.0	0.0	0.0	0.0
PI4PLC_pos	7.079258248125758	6.631118502768479	6.76652972251053	6.5335678856421255	5.981219786371661
PI4PLCn_pos	0.0045065568042805485	0.0035377248232926163	0.0	0.0019236803854302208	0.0
PI4PP_pos	0.0	0.0	0.0	0.0	0.0
PI5P3K_pos	9.839275214317773	10.014883826411083	9.675848655046428	9.810491492480544	10.127226059880824
PI5P3Ker_pos	1.1691737773253024	1.1341039781316766	1.0547529122110306	1.1352250444944896	0.2674813671393224
PI5P4K_pos	3.471302482436666	2.754758881342797	3.020857877663558	3.068321384067614	2.2350372594654524
PI5P4Kn_pos	0.0	0.0	0.0	0.0	0.0
PIACGT_pos	12.394399540181904	12.436907475195452	12.49640254420073	12.440989868786003	12.523098565359355
PIK3_pos	9.839275214317773	10.014883826411083	9.675848655046428	9.810491492480544	10.127226059880824
PIK3er_pos	1.1691737773253024	1.1341039781316766	1.0547529122110306	1.1352250444944896	0.2674813671393224
PIK3n_pos	0.0	0.0	0.0	0.0	0.0
PIK4_pos	3.471302482436666	2.754758881342797	3.020857877663558	3.068321384067614	2.2350372594654524
PIK4n_pos	0.0	0.0	0.0	0.0	0.0
PIK5_pos	6.003820824440961	5.719197389259792	5.730926003279059	5.7221641420954406	5.491700049013598
PIK5n_pos	0.0	0.0	0.0	0.0	0.0
PIPLC_pos	7.079258248125758	6.631118502768479	6.766529722510529	6.533567885642126	5.981219786371661
PIPLCn_pos	0.0045065568042805485	0.0035377248232926163	0.0	0.0019236803854302208	0.0
PIt7_pos	0.0	0.2648851601490635	0.04166391016869878	0.0	0.19613254474642242
PIt7_neg	0.0	0.2648851601490635	0.04166391016869878	0.0	0.19613254474642242
PIter_pos	6.105718056066028	6.04172333135929	6.09956785740397	6.107704518370966	6.071855320617097
PIter_neg	6.105718056066028	6.04172333135929	6.09956785740397	6.107704518370966	6.071855320617097
PItg_pos	0.0	0.0	0.0	0.0	0.0
PItn_pos	0.0	0.0	0.0	0.0	0.0
PItn_neg	0.0	0.0	0.0	0.0	0.0
PItx_pos	0.0	0.0	0.0	0.0	0.0
PItx_neg	0.0	0.0	0.0	0.0	0.0
PLA2_pos	0.0	0.0	0.0	0.0	0.0
PLA2_2_pos	3.8218689050059056	3.3958901512209088	3.470440780225336	3.7562281190065128	3.470111881765596
PLA2_2e_pos	4.07007093960149	3.40437330653507	4.300913166424224	4.597819479430707	4.249716914546264
PMANM_pos	6.1620019881781225	6.255122018050569	6.099547090242892	5.995518558073983	5.987284952950358
PMANM_neg	6.1620019881781225	6.255122018050569	6.099547090242892	5.995518558073983	5.987284952950358
PMEVKx_pos	4.854783672201706	4.60441348892982	4.587937396251333	5.200613675889625	4.939942530731621
PMI12346PH_pos	6.507221134371393	5.929361922420823	6.147854608378686	6.036833620783132	5.402248758178784
PMI12346PHn_pos	6.583310732084258	6.064952326569975	6.229017622175546	6.131378755377022	5.53896307719871
PMI1346PH_pos	6.507221134371393	5.929361922420823	6.147854608378686	6.036833620783132	5.402248758178784
PMI1346PHn_pos	6.583310732084258	6.064952326569975	6.229017622175546	6.131378755377022	5.53896307719871
PMTCOAtx_pos	0.0	0.0	0.0	0.0	0.0
PMTCOAtx_neg	0.0	0.0	0.0	0.0	0.0
PNP_pos	0.9890678309612785	0.3671915239405115	0.64323844279099	0.9598393146480151	1.456909914427303
PNP_neg	0.9890678309612785	0.3671915239405115	0.64323844279099	0.9598393146480151	1.456909914427303
PNTEH_pos	0.0	0.0	0.0	0.0	0.0
PNTK_pos	4.961733921160923	5.099053146772208	4.9111136905560775	4.8989123185724806	4.00226254362923
PNTKm_pos	0.0	0.0	0.0	0.0	0.0
PNTOt5_pos	4.02010596367582	3.4906631530394994	3.611569106767757	3.202480570772884	3.4034489262741583
PPA_pos	4.744122295165163	4.418067379115181	4.419362056826425	4.655098897994033	4.318190252489144
PPA2_pos	0.0	0.0	0.0	0.0	0.0
PPA2m_pos	0.0	0.0	0.0	0.0	0.0
PPAer_pos	6.7296518007555255	5.915553062502049	6.518171104151647	6.589824330137124	5.871700601259367
PPAm_pos	0.0	0.0	0.0	0.0	0.0
PPAn_pos	0.0	0.0	0.0	0.0	0.0
PPAP_pos	0.0	0.0	0.0	0.0	0.0
PPAt_pos	0.0	0.0	0.0	0.0	0.0
PPAtm_pos	0.0	0.0	0.0	0.0	0.0
PPBNGS_pos	5.767087918518778	5.122871673621437	5.9189267704960065	5.6833843835829665	6.159131198153021
PPCDC_pos	5.017276925468731	4.671945618170726	4.771954139753472	4.826406341142846	3.2843140228650083
PPCOACm_pos	0.0	0.0	0.0	0.0	0.0
PPCOAOm_pos	0.0	0.0	0.0	0.0	0.0
PPD2CSPp_pos	0.0	0.0	0.0	0.0	0.0
PPDOx_pos	0.0	0.0	0.0	0.0	0.0
PPDOy_pos	8.537866870274595	8.465172347513287	8.572731599032323	8.515571157944047	8.892571411324619
PPItr_pos	0.0	0.0	0.0	0.0	0.0
PPItr_neg	0.0	0.0	0.0	0.0	0.0
PPItx_pos	0.0	0.0	0.0	0.0	0.0
PPItx_neg	0.0	0.0	0.0	0.0	0.0
PPM_pos	4.399664353483273	4.018052483355005	4.354929951617263	4.209845427973291	4.417943207708586
PPM_neg	4.399664353483273	4.018052483355005	4.354929951617263	4.209845427973291	4.417943207708586
PPMI12346Ptn_pos	0.0	0.0	0.0	0.0	0.0
PPMI12346Ptn_neg	0.0	0.0	0.0	0.0	0.0
PPMI1346Ptn_pos	0.0	0.0	0.0	0.0	0.0
PPMI1346Ptn_neg	0.0	0.0	0.0	0.0	0.0
PPNCL3_pos	7.0362690097386515	7.343217644967796	7.309160992851947	6.885718513200724	7.486743129317709
PPOR_pos	0.13583291539661776	0.0	0.0	0.11664452589290261	0.0
PPPG9tm_pos	0.0	0.0	0.0	0.0	0.0
PPPG9tm_neg	0.0	0.0	0.0	0.0	0.0
PPPGOm_pos	0.0	0.0	0.0	0.0	0.0
PPPItn_pos	0.0	0.0	0.0	0.0	0.0
PPPItn_neg	0.0	0.0	0.0	0.0	0.0
PRAGSr_pos	4.986954940784601	4.933195728383187	4.767453272925957	4.904204039036789	4.403714943703726
PRAGSr_neg	4.986954940784601	4.933195728383187	4.767453272925957	4.904204039036789	4.403714943703726
PRASCS_pos	6.652658331318357	6.350941029608873	6.596569150259833	6.637059893395248	6.0940462946094
PRASCS_neg	6.652658331318357	6.350941029608873	6.596569150259833	6.637059893395248	6.0940462946094
PRDX_pos	0.3565555991824197	0.45069255857047785	0.11809045312853003	0.30934001546902123	0.1453287157768646
PRDXl_pos	0.0	0.0	0.0	0.0	0.0
PRFGS_pos	5.283064798415245	5.0182090318417485	5.0682589213336176	5.254216100472506	4.387269545775486
PRGNLONESULT_pos	0.7737569199571173	0.652989508191401	0.9120213827952477	0.6211473582133477	0.6508599282149113
PRGNLONEtm_pos	0.0	0.0	0.0	0.0	0.0
PRGNLONEtm_neg	0.0	0.0	0.0	0.0	0.0
PRGNLONEtr_pos	0.0	0.0	0.0	0.0	0.0
PRGNLONEtr_neg	0.0	0.0	0.0	0.0	0.0
PRGSTRNt_pos	0.0	0.0	0.0	0.0	0.0
PRGSTRNt_neg	0.0	0.0	0.0	0.0	0.0
PRISTANALtx_pos	0.0	0.0	0.0	0.0	0.0
PRISTANALtx_neg	0.0	0.0	0.0	0.0	0.0
PRISTCOAtx_pos	0.0	0.0	0.0	0.0	0.0
PRISTCOAtx_neg	0.0	0.0	0.0	0.0	0.0
PRISTtx_pos	0.0	0.0	0.0	0.0	0.0
PRISTtx_neg	0.0	0.0	0.0	0.0	0.0
PRO1xm_pos	0.0	0.0	0.0	0.0	0.0
PROAKGOX1r_pos	8.059260226768227	7.797119370502428	8.141734877594569	7.998159458343042	8.22757254062267
PROD2_pos	0.0	0.0	0.0	0.0	0.0
PROD2m_pos	0.0	0.0	0.0	0.0	0.0
PRODt2r_pos	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PRODt2r_neg	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PRODt2rL_pos	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PRODt2rL_neg	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PROSTGD2t_pos	0.21508864387761487	0.0	0.2541074982595406	0.1962367703181588	0.21354760940170117
PROSTGD2t_neg	0.21508864387761487	0.0	0.2541074982595406	0.1962367703181588	0.21354760940170117
PROSTGE1t_pos	0.21508864387761487	0.0	0.2541074982595406	0.1962367703181588	0.21354760940170117
PROSTGE1t_neg	0.21508864387761487	0.0	0.2541074982595406	0.1962367703181588	0.21354760940170117
PROSTGE1t3_pos	1.7967067992336483	1.5603510178490736	1.5499772610204634	1.5384151285289602	1.2383033577544555
PROSTGE2t_pos	2.4509457196476494	2.5944157954349154	2.4049503364008453	2.4113626640498884	1.728033726828934
PROSTGE2t_neg	2.4509457196476494	2.5944157954349154	2.4049503364008453	2.4113626640498884	1.728033726828934
PROSTGE2t2_pos	1.4540801329673054	0.3630121705812687	0.7672450036344073	0.8585599198341533	0.2208031877289333
PROSTGE2t2_neg	1.4540801329673054	0.3630121705812687	0.7672450036344073	0.8585599198341533	0.2208031877289333
PROSTGE2t3_pos	1.7967067992336483	1.5603510178490736	1.5499772610204634	1.5384151285289602	1.2383033577544555
PROSTGF2t_pos	1.4540801329673054	0.3630121705812687	0.7672450036344073	0.8585599198341533	0.2208031877289333
PROSTGF2t_neg	1.4540801329673054	0.3630121705812687	0.7672450036344073	0.8585599198341533	0.2208031877289333
PROSTGH2t_pos	0.0	0.0	0.0	0.0	0.0
PROSTGH2t_neg	0.0	0.0	0.0	0.0	0.0
PROSTGI2t_pos	0.0	0.0	0.0	0.0	0.0
PROSTGI2t_neg	0.0	0.0	0.0	0.0	0.0
PROSTGI2tr_pos	0.0	0.0	0.0	0.0	0.0
PROSTGI2tr_neg	0.0	0.0	0.0	0.0	0.0
PROt2r_pos	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PROt2r_neg	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PROt2rL_pos	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PROt2rL_neg	1.5467407966282347	2.0524799323210843	1.3085411821699622	1.0850396663852155	1.785240956549969
PROt4_pos	8.019817099359319	8.065205375453676	8.016376598362262	8.20908230353993	6.836996095089202
PRPNCOAHYDm_pos	0.0	0.0	0.0	0.0	0.0
PRPNCOAHYDx_pos	0.0	0.0	0.0	0.0	0.0
PRPPS_pos	6.176054239860655	6.043552493731405	6.307247224414137	5.954749697217095	6.088486208071489
PRPPS_neg	6.176054239860655	6.043552493731405	6.307247224414137	5.954749697217095	6.088486208071489
PS_HSter_pos	0.0	0.0	0.0	0.0	0.0
PS_HSter_neg	0.0	0.0	0.0	0.0	0.0
PS_HStg_pos	0.0	0.0	0.0	0.0	0.0
PS_HStg_neg	0.0	0.0	0.0	0.0	0.0
PSDm_hs_pos	0.0	0.0	0.0	0.0	0.0
PSERT_pos	4.074320516700906	3.5520657611749424	3.952866574469557	3.9787588820596413	4.3292688662147985
PSFLIP_pos	2.9406617639002524	2.648479357029088	2.661204118533766	2.583027636854954	2.009933335618494
PSFLIPm_pos	2.9406617639002524	2.648479357029088	2.661204118533766	2.583027636854954	2.009933335618494
PSP_L_pos	5.613767881961603	5.84847745610748	5.65533965524929	5.828513092648998	5.640875440275251
PSSA1_hs_pos	3.84964141171191	3.5559182662862114	3.743662108116178	3.667908258125567	3.768972370549954
PSSA1_hs_neg	3.84964141171191	3.5559182662862114	3.743662108116178	3.667908258125567	3.768972370549954
PSSA2_hs_pos	3.253888378245089	2.7425403087543816	3.2552264011901686	3.1298819988227256	2.7499858624306124
PSSA2_hs_neg	3.253888378245089	2.7425403087543816	3.2552264011901686	3.1298819988227256	2.7499858624306124
PSt3_pos	0.0	0.0	0.0	0.0	0.0
PSt3_neg	0.0	0.0	0.0	0.0	0.0
PTDCACRNCPT1_pos	0.0	0.0	0.0	0.0	0.0
